name,label,types,merge_global_identifier,caption,wikipedia_url,wikidata_id,dbpedia_id,file_source,data_source,source_identifier,global_identifier,description,logo,image
Xing Xiao,AAEntity,,,Agricultural Bank of China Limited executive Xing Xiao,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Xing Xiao,crisk_keyword_to_guid_caption_name__Xing Xiao,,,
Xing Xu,AAEntity,,,Grand Baoxin Auto executive Xing Xu,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Xing Xu,crisk_keyword_to_guid_caption_name__Xing Xu,,,
Xing Ya Feng,AAEntity,,,Guangzhou Automobile Group executive Xing Ya Feng,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Xing Ya Feng,crisk_keyword_to_guid_caption_name__Xing Ya Feng,,,
Xing Yingmei,AAEntity,,,Anhui Construction executive Xing Yingmei,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Xing Yingmei,crisk_keyword_to_guid_caption_name__Xing Yingmei,,,
Mindy Grossman,Person,"[""Person"",""Agent"",""Human""]",KP__3qNxLbqNW1Wd1HWqPrsIbp,Weight Watchers CEO Mindy Grossman,https://en.wikipedia.org/wiki/Mindy_Grossman,Q6864021,http://dbpedia.org/resource/Mindy_Grossman,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Mindy_Grossman,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Mindy_Grossman,"Mindy Grossman (born September 8, 1957) is the CEO of WW International (formerly Weight Watchers). The Financial Times listed her in the top 50 women in world business in 2010 and 2011, and she has been ranked among Forbes' 100 most powerful women in the world for the years 2009, 2011, 2012, and 2013. In 2014 she was #22 in Fortune's Top People in Business. Grossman began her career in 1977 in the menswear industry. After 28 years in the apparel industry, including nine highly successful years at Ralph Lauren Corporation and six equally successful years at Nike, she became CEO of HSN in 2006. She aggressively reinvented and relaunched the brand, took HSN public in 2008, and oversaw its multi-billion-dollar retail portfolio and multimedia expansion. In July 2017 she left HSN to become CEO of WW International.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Mindy_Grossman.jpg?width=300""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Mindy_Grossman.jpg"",""https://commons.wikimedia.org/wiki/File:Mindy_Grossman.jpg""]"
Weight Watchers,Company,"[""Company"",""Wikimediadisambiguationpage""]",,Weight Watchers,https://en.wikipedia.org/wiki/Weight_Watchers,Q92773696,http://dbpedia.org/resource/Weight_Watchers,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Weight_Watchers,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Weight_Watchers,Wikimedia disambiguation page,"[""http://commons.wikimedia.org/wiki/Special:FilePath/Weight_Watchers_Logo.svg?width=300""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Former_tramwy_bridge_of_British_Australian_TImber_Tramway_over_Coffs_Creek_in_Coffs_Harbour_before_1928,_when_a_new_road_bridge_was_built_(Coffs_Harbour_regional_museum_mus07-2808).png""]"
Fortuity,Ship,"[""Ship""]",,Fortuity,,Q52295226,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Fortuity,crisk_keyword_to_guid_caption_name__Fortuity,tanker built in 1953,,
WW International,Company,"[""Company"",""Organisation"",""Agent"",""Public_company"",""Business"",""Publiccompany"",""Enterprise""]",,WW International,https://en.wikipedia.org/wiki/WW_International,Q1929466,http://dbpedia.org/resource/WW_International,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/WW_International,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/WW_International,"WW International, Inc., formerly Weight Watchers International, Inc., is a global company headquartered in the U.S. that offers weight loss and maintenance, fitness, and mindset services such as the Weight Watchers comprehensive diet program. Founded in 1963 by Queens, New York City homemaker Jean Nidetch, WW's program has three options as of 2019: online via its mobile app and website, coaching online or by phone, or in-person meetings. In 2018, the company rebranded to ""WW"" to reflect ""its development from focusing on weight loss to overall health and wellness.""","[""https://commons.wikimedia.org/wiki/File:WW_(rebrand)_logo_2018.png""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/WW_(rebrand)_logo_2018.png""]"
Bolthouse Farms,Company,"[""Company"",""Organisation"",""Agent"",""Subsidiary"",""Farm""]",,Bolthouse Farms,https://en.wikipedia.org/wiki/Bolthouse_Farms,Q4940128,http://dbpedia.org/resource/Bolthouse_Farms,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Bolthouse_Farms,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Bolthouse_Farms,"Bolthouse Farms, founded 1915 in Grant, Michigan, is a vertically integrated farm company specializing in refrigerated beverages. It is located in the San Joaquin Valley of California and is headquartered in Bakersfield, California in Kern County. The company operates facilities in Prosser, Washington. Private equity firm Madison Dearborn Partners owned Bolthouse from 2005 to 2012, when it was bought by the Campbell Soup Company for US$1.55 billion. The company changed hands once again in June 2019, when Campbell sold it to an affiliate of .","[""https://commons.wikimedia.org/wiki/File:Bolthouse_Farms_logo.svg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Charles_St_(Boston).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Bolthouse_Farms_logo.svg""]"
Snyder's-Lance,Company,"[""Company"",""Organisation"",""Agent"",""Subsidiary"",""Business"",""Publiccompany""]",,Snyder's-Lance,https://en.wikipedia.org/wiki/Snyder's-Lance,Q7548877,http://dbpedia.org/resource/Snyder's-Lance,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Snyder's-Lance,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Snyder's-Lance,"Snyder's-Lance, Inc. is the second largest salty snack maker in the United States. It was formed by the 2010 merger of Lance Inc. and Snyder's of Hanover. As of 2018, it is a subsidiary of the Campbell Soup Company.",[],"[""http://commons.wikimedia.org/wiki/Special:FilePath/CozulmezBag.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Snyderslance_co_logo.png""]"
Campbell Soup Company,Organization,"[""Company"",""Person"",""Organisation"",""Agent"",""Public_company"",""Business"",""Publiccompany"",""Enterprise""]",KP__0980d1bd78bcef419b0db75f63304c5b,Campbell Soup Company,https://en.wikipedia.org/wiki/Campbell_Soup_Company,Q1030544,http://dbpedia.org/resource/Campbell_Soup_Company,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Campbell_Soup_Company,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Campbell_Soup_Company,"Campbell Soup Company, doing business as Campbell's, is an American processed food and snack company. The company is most closely associated with its flagship canned soup products; however, through mergers and acquisitions, it has grown to become one of the largest processed food companies in the U.S. With a wide variety of products under its flagship Campbell's brand as well as other brands like Pepperidge Farm, Snyder's of Hanover, V8, and Swanson. Under its brands, Campbell's produces soups and other canned meals, baked goods, beverages, and snacks. It is headquartered in Camden, New Jersey. The classic red-and-white can design used by many Campbell's branded products has become an American icon, and its use in pop art was typified by Andy Warhol's series of Campbell's Soup Cans prints.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell_Soup_Company_logo.svg?width=300"",""https://commons.wikimedia.org/wiki/File:Campbell&apos;s_2021.svg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Courier_Post_1900_End_of_an_Era_in_Camden.jpeg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Joseph_Campbell_Preserve_Co._Camden,_NJ_1894.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Coat_of_Arms_of_Miensk_district.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Miensk_district.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell&apos;s_Chicken_Noodle_Soup_(16184220183).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell&apos;s_2021.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/CampbellSoupCompanyHQ.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_minsk_province.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell_bean_advert_in_Saturday_Evening_Post_1921.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell_Soup_ad_Ladies_Home_Journal_1923.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Joseph_campbell_portrait.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/WP_Lück_Kesselhaus_Lübeck.jpg"",""https://commons.wikimedia.org/wiki/File:Campbells.jpg""]"
Late July Snacks,AAEntity,,,Late July Snacks,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Late July Snacks,crisk_keyword_to_guid_caption_name__Late July Snacks,,,
Campbell Soup,Organization,"[""Company"",""Person"",""Organisation"",""Agent"",""Public_company"",""Business"",""Publiccompany"",""Enterprise""]",KP__0980d1bd78bcef419b0db75f63304c5b,Campbell Soup,https://en.wikipedia.org/wiki/Campbell_Soup_Company,Q1030544,http://dbpedia.org/resource/Campbell_Soup,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Campbell_Soup_Company,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Campbell_Soup_Company,"Campbell Soup Company, doing business as Campbell's, is an American processed food and snack company. The company is most closely associated with its flagship canned soup products; however, through mergers and acquisitions, it has grown to become one of the largest processed food companies in the U.S. With a wide variety of products under its flagship Campbell's brand as well as other brands like Pepperidge Farm, Snyder's of Hanover, V8, and Swanson. Under its brands, Campbell's produces soups and other canned meals, baked goods, beverages, and snacks. It is headquartered in Camden, New Jersey. The classic red-and-white can design used by many Campbell's branded products has become an American icon, and its use in pop art was typified by Andy Warhol's series of Campbell's Soup Cans prints.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell_Soup_Company_logo.svg?width=300"",""https://commons.wikimedia.org/wiki/File:Campbell&apos;s_2021.svg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Courier_Post_1900_End_of_an_Era_in_Camden.jpeg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Joseph_Campbell_Preserve_Co._Camden,_NJ_1894.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Coat_of_Arms_of_Miensk_district.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Miensk_district.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell&apos;s_Chicken_Noodle_Soup_(16184220183).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell&apos;s_2021.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/CampbellSoupCompanyHQ.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_minsk_province.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell_bean_advert_in_Saturday_Evening_Post_1921.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Campbell_Soup_ad_Ladies_Home_Journal_1923.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Joseph_campbell_portrait.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/WP_Lück_Kesselhaus_Lübeck.jpg"",""https://commons.wikimedia.org/wiki/File:Campbells.jpg""]"
AMC Theatres,Organization,"[""Company"",""Organisation"",""Agent"",""Public_company"",""Publiccompany"",""Cinemachain""]",KP__0a055ff50c220beaed96b10728337ad1,AMC Theatres,https://en.wikipedia.org/wiki/AMC_Theatres,Q294721,http://dbpedia.org/resource/AMC_Theatres,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/AMC_Theatres,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/AMC_Theatres,"AMC Entertainment Holdings, Inc. (d/b/a AMC Theatres, originally an abbreviation for American Multi-Cinema; often referred to simply as AMC and known in some countries as AMC Cinemas or AMC Multi-Cinemas) is an American movie theater chain headquartered in Leawood, Kansas, and the largest movie theater chain in the world. Founded in 1920, AMC has the largest share of the U.S. theater market ahead of Regal and Cinemark Theatres. After acquiring Odeon Cinemas, UCI Cinemas, and Carmike Cinemas in 2016, it became the largest movie theater chain in the world. It has 2,866 screens in 358 theatres in Europe and 7,967 screens in 620 theatres in the United States. The company is listed on the New York Stock Exchange; from 2012 to 2018, the Chinese conglomerate Wanda Group owned a majority stake in the company. Private equity firm Silver Lake Partners made a $600 million investment in AMC in September 2018, but the voting power of AMC shares is structured in such a way that Wanda Group still controlled the majority of AMC's board of directors. Amid financial downturns caused by the COVID-19 pandemic, in January 2021 Wanda's ownership was increasingly diluted due to new financing by AMC, and Silver Lake converting its $600 million debt holding to equity after a short squeeze. In early-February 2021, Wanda converted its Class B shares to Class A shares, thus reducing its voting power.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Amc_theatres_logo.svg?width=300"",""https://commons.wikimedia.org/wiki/File:Amc_theatres_logo.svg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Amc_theatres_logo.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/AMC_Palisades_Center_Renovated.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Amcpromenade16.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/AMC_Lakeline_9.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Loewslynnwood.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/AMCEaston.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/AMC_IMAX_sign_at_Garden_State_Plaza.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/AMC_Citywalk_Stadium_19.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/AMC_Empire_25_NYC.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Ten_Main_Center-AMC_Bldg-Kansas_City_MO.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Broadway_Plaza_-_geograph.org.uk_-_429184.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Devilslake_03_22_2009.jpg"",""https://commons.wikimedia.org/wiki/File:AMC_Empire_25_NYC.jpg""]"
Carmike Cinemas,Company,"[""Company"",""Organisation"",""Agent"",""Subsidiary"",""Publiccompany"",""Cinemachain""]",,Carmike Cinemas,https://en.wikipedia.org/wiki/Carmike_Cinemas,Q2939652,http://dbpedia.org/resource/Carmike_Cinemas,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Carmike_Cinemas,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Carmike_Cinemas,"Carmike Cinemas was a motion picture exhibitor headquartered in Columbus, Georgia. As of March 2016, the company had 276 theaters with 2,954 screens in 41 states, and was the fourth largest movie theater in the United States. The company billed itself as ""America's Hometown Theatre"" and Carmike theaters were largely positioned in rural or suburban areas with populations under 200,000. The company's theaters operated under various names and generally had a name followed by the number of auditoriums at that location; for example, ""Carmike 15"". On March 4, 2016, AMC Theatres announced its intent to acquire Carmike Cinemas. The deal was closed on December 21, 2016; the Carmike locations were amalgamated primarily under the brand AMC Classic (which uses Carmike's logo and slogan).","[""http://commons.wikimedia.org/wiki/Special:FilePath/StatesboroGeorgiaMovieTheaterSummerEvening2008.jpg?width=300""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Carmike_Cinemas_logo.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/StatesboroGeorgiaMovieTheaterSummerEvening2008.jpg""]"
Odeon Cinemas,Company,"[""Company"",""Organisation"",""Agent"",""Subsidiary"",""Business""]",,Odeon Cinemas,https://en.wikipedia.org/wiki/Odeon_Cinemas,Q6127470,http://dbpedia.org/resource/Odeon_Cinemas,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Odeon_Cinemas,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Odeon_Cinemas,"Odeon, stylised as ODEON, is a cinema brand name operating in the United Kingdom, Ireland and Norway, which along with UCI Cinemas and Nordic Cinema Group is part of the Odeon Cinemas Group subsidiary of AMC Theatres. It uses the famous name of the Odeon cinema circuit first introduced in Great Britain in 1930. The first Odeon cinema was opened by Oscar Deutsch in 1928, in Brierley Hill, Staffordshire (now West Midlands), although initially called ""Picture House"". The first cinema to use the Odeon brand name was Deutsch's cinema at Perry Barr, Birmingham in 1930. Ten years later Odeon was part of the Rank Organisation who continued their ownership of the circuit for a further sixty years. Through a number of sales and acquisitions in the early 2000s the company was purchased by Terra Firma, which merged Odeon and UCI Cinemas to form Odeon UCI Cinemas Group. Most UCI cinemas then took the Odeon brand name in 2006. Terra Firma/UCI sold the company to AMC Theatres in November 2016. Ironically, UCI was originally formed through the merger of AMC UK and Cinema International Corporation in 1989. As of 2016, Odeon is the largest cinema chain in the United Kingdom by market share (although the Irish cinemas were also included within this figure). On 17 March 2020, Odeon temporarily closed its theatres due to the COVID-19 pandemic.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Odeon_logo.svg?width=300"",""https://commons.wikimedia.org/wiki/File:Odeon_logo.svg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Leicester_Square_Odeon.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Odeon_logo.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Odeon_merry_hill.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Odeon_Cinema,_The_Headrow,_Leeds_-_geograph.org.uk_-_1035448.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/LoyalistMonumentMiddletonNovaScotia.jpg""]"
UCI Cinemas,Company,"[""Company"",""Organisation"",""Agent"",""Cinemachain""]",,UCI Cinemas,https://en.wikipedia.org/wiki/United_Cinemas_International,Q521922,http://dbpedia.org/resource/UCI_Cinemas,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/United_Cinemas_International,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/United_Cinemas_International,"UCI Cinemas (United Cinemas International) is a brand of cinema, currently operating in Germany, Italy, Portugal, and Brazil. All territories with the exception of Brazil (where UCI cinemas are owned by Paramount Pictures' owner ViacomCBS's owner National Amusements and Universal Pictures’ owner NBCUniversal’s owner Comcast) are owned by Odeon Cinemas Group whose ultimate owner is AMC Theatres.","[""https://commons.wikimedia.org/wiki/File:Uci_kinowelt_logo.png""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/UCI_Mundsburg_-_Hamburger_Straße_1–15.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/UCI_Othmarschen_Park_-_Hamburg_Baurstraße_2.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/UnitedCinemasInternational.svg""]"
Xingang Zheng,AAEntity,,,Hengyi Petrochemical executive Xingang Zheng,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Xingang Zheng,crisk_keyword_to_guid_caption_name__Xingang Zheng,,,
Hugh Frater,Person,"[""Human""]",KP__bPY0tcctnLudoP9plURE5w,Fannie Mae CEO Hugh Frater,,Q109648017,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Hugh Frater,crisk_keyword_to_guid_caption_name__Hugh Frater,"American businessperson, CEO at Fannie Mae",,
Fannie Mae President,Role,,,Fannie Mae President,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Fannie Mae President,crisk_keyword_to_guid_caption_name__Fannie Mae President,,,
Fannie Mae Chairman,Role,,,Fannie Mae Chairman,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Fannie Mae Chairman,crisk_keyword_to_guid_caption_name__Fannie Mae Chairman,,,
Fannie Mae executive,Role,,,Fannie Mae executive,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Fannie Mae executive,crisk_keyword_to_guid_caption_name__Fannie Mae executive,,,
Fannie Mae Board,Role,,,Fannie Mae Board,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Fannie Mae Board,crisk_keyword_to_guid_caption_name__Fannie Mae Board,,,
Fannie Mae board member,Role,,,Fannie Mae board member,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Fannie Mae board member,crisk_keyword_to_guid_caption_name__Fannie Mae board member,,,
members,AAEntity,,,Fannie Mae board members,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,members,crisk_keyword_to_guid_caption_name__members,,,
Fannie Mae,Company,"[""Company"",""Organisation"",""Agent"",""Bank"",""State_ownedenterpriseoftheunitedstates"",""Business""]",,Fannie Mae,https://en.wikipedia.org/wiki/Fannie_Mae,Q621096,http://dbpedia.org/resource/Fannie_Mae,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Fannie_Mae,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Fannie_Mae,"The Federal National Mortgage Association (FNMA), commonly known as Fannie Mae, is a United States government-sponsored enterprise (GSE) and, since 1968, a publicly traded company. Founded in 1938 during the Great Depression as part of the New Deal, the corporation's purpose is to expand the secondary mortgage market by securitizing mortgage loans in the form of mortgage-backed securities (MBS), allowing lenders to reinvest their assets into more lending and in effect increasing the number of lenders in the mortgage market by reducing the reliance on locally based savings and loan associations (or ""thrifts""). Its brother organization is the Federal Home Loan Mortgage Corporation (FHLMC), better known as Freddie Mac. As of 2018, Fannie Mae is ranked number 21 on the Fortune 500 rankings of the largest United States corporations by total revenue.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Fannie_Mae_Headquarters.JPG?width=300"",""https://commons.wikimedia.org/wiki/File:Logo_navy_fm_logo_72x242.png""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Fannie_Mae_total_assets.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Franklin_Raines_July_2002.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Coat_of_Arms_used_by_the_supporters_of_the_Carlist_Claimants_to_the_Spanish_Throne_(adopted_c.1890).svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Logo_navy_fm_logo_72x242.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Largest_companies_in_the_US_by_total_assets.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Fannie_Mae_Headquarters.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Fannie_Mae_Reston_facility_1.jpg"",""https://commons.wikimedia.org/wiki/File:Fannie_Mae_Headquarters.JPG""]"
Xinjian Luo,AAEntity,,,Henan Shuanghui executive Xinjian Luo,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Xinjian Luo,crisk_keyword_to_guid_caption_name__Xinjian Luo,,,
Federal National Mortgage Association,Organization,"[""Company"",""Organisation"",""Agent"",""Bank"",""State_ownedenterpriseoftheunitedstates"",""Business""]",KP__0a38a68d321bb5bc1561ff025d61f571,Federal National Mortgage Association,https://en.wikipedia.org/wiki/Fannie_Mae,Q621096,http://dbpedia.org/resource/Federal_National_Mortgage_Association,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Fannie_Mae,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Fannie_Mae,"The Federal National Mortgage Association (FNMA), commonly known as Fannie Mae, is a United States government-sponsored enterprise (GSE) and, since 1968, a publicly traded company. Founded in 1938 during the Great Depression as part of the New Deal, the corporation's purpose is to expand the secondary mortgage market by securitizing mortgage loans in the form of mortgage-backed securities (MBS), allowing lenders to reinvest their assets into more lending and in effect increasing the number of lenders in the mortgage market by reducing the reliance on locally based savings and loan associations (or ""thrifts""). Its brother organization is the Federal Home Loan Mortgage Corporation (FHLMC), better known as Freddie Mac. As of 2018, Fannie Mae is ranked number 21 on the Fortune 500 rankings of the largest United States corporations by total revenue.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Fannie_Mae_Headquarters.JPG?width=300"",""https://commons.wikimedia.org/wiki/File:Logo_navy_fm_logo_72x242.png""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Fannie_Mae_total_assets.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Franklin_Raines_July_2002.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Coat_of_Arms_used_by_the_supporters_of_the_Carlist_Claimants_to_the_Spanish_Throne_(adopted_c.1890).svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Logo_navy_fm_logo_72x242.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Largest_companies_in_the_US_by_total_assets.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Fannie_Mae_Headquarters.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Fannie_Mae_Reston_facility_1.jpg"",""https://commons.wikimedia.org/wiki/File:Fannie_Mae_Headquarters.JPG""]"
Boost Mobile,Company,"[""Company"",""Organisation"",""Agent"",""Subsidiary"",""Privately_held_company"",""Mobilephonestorechain"",""Business"",""Mobilevirtualnetworkoperator_mvno_""]",,Boost Mobile,https://en.wikipedia.org/wiki/Boost_Mobile,Q4943790,http://dbpedia.org/resource/Boost_Mobile,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Boost_Mobile,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Boost_Mobile,"Boost Mobile is a wireless telecommunications brand used by two independent companies in Australia and the United States. Boost Mobile was originally founded in 2000 by Peter Adderton in Australia. In Australia, it is operated by Boost Tel PTY Limited using Telstra's mobile network. In the United States, it is operated by Dish Wireless LLC, a Dish Network subsidiary. Boost Mobile uses T-Mobile's network (formerly Sprint) to provide wireless service to its consumers in the United States.",[],"[""http://commons.wikimedia.org/wiki/Special:FilePath/Pastrana_99_at_Richmond_April_2012.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Boost_Mobile_logo.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Virgin_Boost_shop_184_lex_jeh.jpg""]"
Virgin Mobile,Company,"[""Company"",""Business"",""Enterprise""]",,Virgin Mobile,https://en.wikipedia.org/wiki/Virgin_Mobile,Q1325951,http://dbpedia.org/resource/Virgin_Mobile,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Virgin_Mobile,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Virgin_Mobile,"Virgin Mobile is a wireless communications brand used by seven independent brand-licensees worldwide. Virgin Mobile branded wireless communications services are available in Colombia, the United Kingdom, Ireland, Canada, Chile, Russia, Saudi Arabia, India, United Arab Emirates, Poland, South Africa, and Mexico. Virgin Mobile branded services used to be offered in Australia, France, Singapore, India, Qatar and the United States. Each Virgin Mobile branded entity acts independently from the others, thus the handsets, service plans and network radio interfaces vary from country to country. In a given country, the Virgin Mobile wireless entity is typically a partnership between Richard Branson's Virgin Group and an existing mobile network operator or mobile virtual network operator (MVNO).","[""https://commons.wikimedia.org/wiki/File:Virgin_Mobile_logo.svg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Virgin_Mobile_UK_logo.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Virgin_Mobile.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Virgin_SIM_card_in_Poland_with_the_slogan_of_the_campaign_against_hate_speech_%22Words_have_power,_use_them_wisely%22.jpg""]"
