labels,type,type_list,variant,row_index,keyword,guid,caption_name,Secondary Terms,Join Type,Exclude Terms,Plural,Possessive,relate_column2,key_edit_time,Dupe,data_source,source_identifier,global_identifier
"[""NameVariant""]",NameVariant,"[""NameVariant""]",joel m. steinberg,7512,joel m. steinberg,,,,,,,,,,,mapping,8968ff7a69574c522da59670ebe1b0b5,mapping__8968ff7a69574c522da59670ebe1b0b5
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#joelmsteinberg,7513,#joelmsteinberg,,,,,,,,,,,mapping,86b541f9b27c619dd832f41c64f33452,mapping__86b541f9b27c619dd832f41c64f33452
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#joelsteinberg,7514,#joelsteinberg,,,,,,,,,,,mapping,8fbc48d2448164f8d24dea348956a069,mapping__8fbc48d2448164f8d24dea348956a069
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Joel Steinberg,-1,Joel Steinberg,,,,,,,,,,,mapping,007f40a50bdf01cb2af0dfe5ff332fb5,mapping__007f40a50bdf01cb2af0dfe5ff332fb5
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",New York Life executive Pedram Afshar,7515,,9d4ff3389cca711c339b9e7f35b229fc,New York Life executive Pedram Afshar,,,,,,,,1,mapping,7a536886d3524746a799f558adb76410,mapping__7a536886d3524746a799f558adb76410
"[""NameVariant""]",NameVariant,"[""NameVariant""]",pedram afshar,7515,pedram afshar,,,,,,,,,,,mapping,9f7c6ec861b46910dc2a28b6e60ffadf,mapping__9f7c6ec861b46910dc2a28b6e60ffadf
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#pedramafshar,7516,#pedramafshar,,,,,,,,,,,mapping,66e1e68059927bcfcb36421ae0141e93,mapping__66e1e68059927bcfcb36421ae0141e93
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",New York Life executive Joel Albarella,7517,,9d4ff3389cca711c339b9e7f35b229fc,New York Life executive Joel Albarella,,,,,,,,1,mapping,43eefb64dc5d4c0065884704ba0fc095,mapping__43eefb64dc5d4c0065884704ba0fc095
"[""NameVariant""]",NameVariant,"[""NameVariant""]",joel albarella,7517,joel albarella,,,,,,,,,,,mapping,17af1dc9b366717551955c94cadf8fcc,mapping__17af1dc9b366717551955c94cadf8fcc
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#joelalbarella,7518,#joelalbarella,,,,,,,,,,,mapping,c50a3fc6e7172c419bff4eff35139201,mapping__c50a3fc6e7172c419bff4eff35139201
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",New York Life executive Dylan Huang,7519,,9d4ff3389cca711c339b9e7f35b229fc,New York Life executive Dylan Huang,,,,,,,,1,mapping,956d21c8d3bc91e418cc663c6594ad70,mapping__956d21c8d3bc91e418cc663c6594ad70
"[""NameVariant""]",NameVariant,"[""NameVariant""]",dylan huang,7519,dylan huang,,,,,,,,,,,mapping,294e014c827fa5e814f52d3682a667db,mapping__294e014c827fa5e814f52d3682a667db
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#dylanhuang,7520,#dylanhuang,,,,,,,,,,,mapping,1309b410d4a70321cb5a6603712d66d8,mapping__1309b410d4a70321cb5a6603712d66d8
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",New York Life executive Heather Nesle,7521,,9d4ff3389cca711c339b9e7f35b229fc,New York Life executive Heather Nesle,Company Names,AND,,,,,,1,mapping,bd49e64ee5caa305439bec41682c600a,mapping__bd49e64ee5caa305439bec41682c600a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",heather nesle,7521,heather nesle,,,,,,,,,,,mapping,268f5df226ff73746981fd69dafe1931,mapping__268f5df226ff73746981fd69dafe1931
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#heathernesle,7522,#heathernesle,,,,,,,,,,,mapping,61cf0da29ef4f0df6407c956ee4e7a42,mapping__61cf0da29ef4f0df6407c956ee4e7a42
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",New York Life executive Alexander Cook,7523,,9d4ff3389cca711c339b9e7f35b229fc,New York Life executive Alexander Cook,,,,,,,,1,mapping,c81c162d6d0e5e6e4c21687646f3cd58,mapping__c81c162d6d0e5e6e4c21687646f3cd58
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#alexandercook,7523,#alexandercook,,,,,,,,,,,mapping,de9d93c886107cf33a969190bcb287c4,mapping__de9d93c886107cf33a969190bcb287c4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Alexander Cook,-1,Alexander Cook,,,,,,,,,,,mapping,beb4e95253b2a0872a5aaf4f58feb497,mapping__beb4e95253b2a0872a5aaf4f58feb497
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",ConocoPhillips,7524,,9d7179affdf55c1e30d54a18bd822372,ConocoPhillips,,,,,,,,1,mapping,4c9191f493e5d32b00f0c0ab03b9536e,mapping__4c9191f493e5d32b00f0c0ab03b9536e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",conocophillipsalaska,7524,conocophillipsalaska,,,,,,,,,,,mapping,fdd8da0d5c6f1fed4c3a4d84b3f619df,mapping__fdd8da0d5c6f1fed4c3a4d84b3f619df
"[""NameVariant""]",NameVariant,"[""NameVariant""]",conocophilipsalaska,7525,conocophilipsalaska,,,,,,,,,,,mapping,1e62d102039ea6c373dbc62301b12dba,mapping__1e62d102039ea6c373dbc62301b12dba
"[""NameVariant""]",NameVariant,"[""NameVariant""]",concophillipsalaska,7526,concophillipsalaska,,,,,,,,,,,mapping,7cb3cd6b8d24f13d38bef8e6b9ceea84,mapping__7cb3cd6b8d24f13d38bef8e6b9ceea84
"[""NameVariant""]",NameVariant,"[""NameVariant""]",concophillips,7527,concophillips,,,,,,,,,,,mapping,d0ac98e3cc9013968015dfd880ed9e72,mapping__d0ac98e3cc9013968015dfd880ed9e72
"[""NameVariant""]",NameVariant,"[""NameVariant""]",concophilipalaska,7528,concophilipalaska,,,,,,,,,,,mapping,d281ce0534ca05090798e94b21a465f1,mapping__d281ce0534ca05090798e94b21a465f1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",conocophillipshq,7529,conocophillipshq,,,,,,,,,,,mapping,08e23c4f8d4950f5873f97f965fc3ded,mapping__08e23c4f8d4950f5873f97f965fc3ded
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Edison International CEO Pedro Pizarro,7530,,9dcba8841d72091b04e621328ca4a533,Edison International CEO Pedro Pizarro,,,,,,,,1,mapping,35659b8df5560cd43a5834de92cc6f09,mapping__35659b8df5560cd43a5834de92cc6f09
"[""NameVariant""]",NameVariant,"[""NameVariant""]",pedro j. pizarro,7530,pedro j. pizarro,,,,,,,,,,,mapping,e67ee6b04ef6e5a317ea017c5d619ee9,mapping__e67ee6b04ef6e5a317ea017c5d619ee9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Pedro Pizarro,-1,Pedro Pizarro,,,,,,,,,,,mapping,3c9b7d8b352a35e1477279cdcdc76ead,mapping__3c9b7d8b352a35e1477279cdcdc76ead
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Southern California Edison,7531,,9dcba8841d72091b04e621328ca4a533,Southern California Edison,,,,,,,,1,mapping,1ba647be1fec85b43aec9177e04460a6,mapping__1ba647be1fec85b43aec9177e04460a6
"[""NameVariant""]",NameVariant,"[""NameVariant""]",southern california edison,7531,southern california edison,,,,,,,,,,,mapping,1cb764f9d55554748bc90a30794f827a,mapping__1cb764f9d55554748bc90a30794f827a
"[""NameVariant""]",NameVariant,"[""NameVariant""]","consolidated edison, inc.",7532,"consolidated edison, inc.",,,,,,,,,,,mapping,3ea51132d57d94b4edec88632d9c4122,mapping__3ea51132d57d94b4edec88632d9c4122
"[""NameVariant""]",NameVariant,"[""NameVariant""]",southern cal edison,7533,southern cal edison,,,,,,,,,,,mapping,cfe558e25386990969b35371b5290bcc,mapping__cfe558e25386990969b35371b5290bcc
"[""NameVariant""]",NameVariant,"[""NameVariant""]",southern california edison company,7534,southern california edison company,,,,,,,,,,,mapping,0c1aa529126c138348a50b8ede2f3cd4,mapping__0c1aa529126c138348a50b8ede2f3cd4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",SCE,-1,SCE,,,,,,,,,,,mapping,707e25a22158000e45c4e54ad2561ccc,mapping__707e25a22158000e45c4e54ad2561ccc
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Hertz,7535,,9f2f35fb4820d32eb80c8152961ce5ae,Hertz,,,,,,,,1,mapping,1bc616d720f13b20f4dc0e82ac2dee09,mapping__1bc616d720f13b20f4dc0e82ac2dee09
"[""NameVariant""]",NameVariant,"[""NameVariant""]",hertz global holdings,7535,hertz global holdings,,,,,,,,,,,mapping,0ac2ebb8013578af1a08fb391150ef63,mapping__0ac2ebb8013578af1a08fb391150ef63
"[""NameVariant""]",NameVariant,"[""NameVariant""]",hertz corporation,7536,hertz corporation,,,,,,,,,,,mapping,803f1eb65d2a3d643924c4c58d9c273d,mapping__803f1eb65d2a3d643924c4c58d9c273d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",the hertz corporation,7537,the hertz corporation,,,,,,,,,,,mapping,ce62208ff5d228576d2380a2bcaf9aae,mapping__ce62208ff5d228576d2380a2bcaf9aae
"[""NameVariant""]",NameVariant,"[""NameVariant""]",hertzcorporation,7538,hertzcorporation,,,,,,,,,,,mapping,b2f31914cd5d11e5cd13656c579badc3,mapping__b2f31914cd5d11e5cd13656c579badc3
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Hz,-1,Hz,,,,,,,,,,,mapping,5697458b5592306c6fc2d9b46f54405f,mapping__5697458b5592306c6fc2d9b46f54405f
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",The Charles Schwab,7539,,9f4a6cc8e5ded006e3d807d8f4c689f0,The Charles Schwab,,,,,,,,1,mapping,fa0f60de5fe30f4664c7efc0b0b219c1,mapping__fa0f60de5fe30f4664c7efc0b0b219c1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",charles schwab bank,7539,charles schwab bank,,,,,,,,,,,mapping,7ccd3250ba59cf259dd1b202ba71f659,mapping__7ccd3250ba59cf259dd1b202ba71f659
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Charles Schwab Corporation,-1,Charles Schwab Corporation,,,,,,,,,,,mapping,9efa09be7a32b611b777942828f7eb4d,mapping__9efa09be7a32b611b777942828f7eb4d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Charles Schwab,-1,Charles Schwab,,,,,,,,,,,mapping,16232e2bcde62b8fff627b715ff7b45e,mapping__16232e2bcde62b8fff627b715ff7b45e
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Charles Schwab CEO Walter Bettinger,7540,,9f4a6cc8e5ded006e3d807d8f4c689f0,Charles Schwab CEO Walter Bettinger,,,,,,,,1,mapping,cf9e4f68fd0c2a0778cf7646abdf222e,mapping__cf9e4f68fd0c2a0778cf7646abdf222e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",walter w. bettinger,7540,walter w. bettinger,,,,,,,,,,,mapping,ff9882e3626731c9605033ab2f46dc88,mapping__ff9882e3626731c9605033ab2f46dc88
"[""NameVariant""]",NameVariant,"[""NameVariant""]",walter bettinger,7541,walter bettinger,,,,,,,,,,,mapping,c329d0b1e9028d3ddffb4b7cf5c23520,mapping__c329d0b1e9028d3ddffb4b7cf5c23520
"[""NameVariant""]",NameVariant,"[""NameVariant""]",charles schwab's ceo,7542,charles schwab's ceo,,,,,,,,,,,mapping,f6daaff0e8b288ae93612663235b608b,mapping__f6daaff0e8b288ae93612663235b608b
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",The Charles Schwab Corporation,7543,,9f4a6cc8e5ded006e3d807d8f4c689f0,The Charles Schwab Corporation,,,,,,,,1,mapping,fa7083de3a7a3a64b5816332b25cdb17,mapping__fa7083de3a7a3a64b5816332b25cdb17
"[""NameVariant""]",NameVariant,"[""NameVariant""]",charles schwaab,7543,charles schwaab,,,,,,,,,,,mapping,dfe035b7df29910b51db5132022d5a64,mapping__dfe035b7df29910b51db5132022d5a64
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Charles Schwab Corporation,-1,Charles Schwab Corporation,,,,,,,,,,,mapping,9efa09be7a32b611b777942828f7eb4d,mapping__9efa09be7a32b611b777942828f7eb4d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Charles Schwab,-1,Charles Schwab,,,,,,,,,,,mapping,16232e2bcde62b8fff627b715ff7b45e,mapping__16232e2bcde62b8fff627b715ff7b45e
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Maybelline,7544,,9f4fa5f10ba0b6fe6345edeabd5047dc,Maybelline,,,,,,,,1,mapping,891cc08177026578ed355882ef57a538,mapping__891cc08177026578ed355882ef57a538
"[""NameVariant""]",NameVariant,"[""NameVariant""]",maybelline,7544,maybelline,,,,,,,,,,,mapping,dba4922b992a44b4da7e41b7c361da2a,mapping__dba4922b992a44b4da7e41b7c361da2a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Maybelline New York,-1,Maybelline New York,,,,,,,,,,,mapping,7381a37972c4bf3e66614079c3abd208,mapping__7381a37972c4bf3e66614079c3abd208
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Yves Saint Laurent,7545,,9f4fa5f10ba0b6fe6345edeabd5047dc,Yves Saint Laurent,,,,,,,,1,mapping,961378eb52f1a2082f6631436ba09219,mapping__961378eb52f1a2082f6631436ba09219
"[""NameVariant""]",NameVariant,"[""NameVariant""]",yves sanit laurent,7545,yves sanit laurent,,,,,,,,,,,mapping,09de72886cce82de66e3a23e60816809,mapping__09de72886cce82de66e3a23e60816809
"[""NameVariant""]",NameVariant,"[""NameVariant""]",YSL,-1,YSL,,,,,,,,,,,mapping,66d3748718c5c5febc71399f975dd5b0,mapping__66d3748718c5c5febc71399f975dd5b0
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",L'Oréal CEO Jean Paul Agon,7546,,9f4fa5f10ba0b6fe6345edeabd5047dc,L'Oréal CEO Jean Paul Agon,,,,,,,,1,mapping,195cf5f0f0f5b60cb96734f83e278c51,mapping__195cf5f0f0f5b60cb96734f83e278c51
"[""NameVariant""]",NameVariant,"[""NameVariant""]",jeanpaul agon,7546,jeanpaul agon,,,,,,,,,,,mapping,4f22837ae5f6ff17afac74619a9e094a,mapping__4f22837ae5f6ff17afac74619a9e094a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Jean Paul Agon,-1,Jean Paul Agon,,,,,,,,,,,mapping,cbcfde070eb2ec8d80c97cf13283d0b6,mapping__cbcfde070eb2ec8d80c97cf13283d0b6
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",L'Oreal,7547,,9f4fa5f10ba0b6fe6345edeabd5047dc,L'Oreal,,,,,,,,1,mapping,2454d2ac2848e7b2c8bcad6f37872a41,mapping__2454d2ac2848e7b2c8bcad6f37872a41
"[""NameVariant""]",NameVariant,"[""NameVariant""]",loreal,7547,loreal,,,,,,,,,,,mapping,06d00566794f3da7d8233516aaf86f9d,mapping__06d00566794f3da7d8233516aaf86f9d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Groupe l'Oréal,-1,Groupe l'Oréal,,,,,,,,,,,mapping,4b006281be50ff89e6ef3a19cc6ec2a3,mapping__4b006281be50ff89e6ef3a19cc6ec2a3
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Papa John's,7548,,9fdc1f9c5d94c5f0e69e2d9a59996cfe,Papa John's,,,,,,,,1,mapping,c5d7365ca9d80eee1b74db24b537189f,mapping__c5d7365ca9d80eee1b74db24b537189f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",preferred marketing solutions,7548,preferred marketing solutions,,,,,,,,,,,mapping,a1cd55886e6f1a9db4378978069f4b82,mapping__a1cd55886e6f1a9db4378978069f4b82
"[""NameVariant""]",NameVariant,"[""NameVariant""]",papajohns,7549,papajohns,,,,,,,,,,,mapping,d5f064ff7822f3091ae5f9e8fffea5af,mapping__d5f064ff7822f3091ae5f9e8fffea5af
"[""NameVariant""]",NameVariant,"[""NameVariant""]",papa john's,7550,papa john's,,,,,,,,,,,mapping,b89debe6b7a56efbf7de11f8b5b651ce,mapping__b89debe6b7a56efbf7de11f8b5b651ce
"[""NameVariant""]",NameVariant,"[""NameVariant""]",papa john's pizza,7551,papa john's pizza,,,,,,,,,,,mapping,eb4ba1a0220b8b5d1d8223402865cfe0,mapping__eb4ba1a0220b8b5d1d8223402865cfe0
"[""NameVariant""]",NameVariant,"[""NameVariant""]",papajohnspizza,7552,papajohnspizza,,,,,,,,,,,mapping,16f85a5891929eeb18041bbdf71c303a,mapping__16f85a5891929eeb18041bbdf71c303a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Louisiana Gas,7553,,a0b5ebc872504caa80c88d7d3be35bc6,Louisiana Gas,,,,,,,,1,mapping,e160fc9c936ba5c18cbee1d0fa2953a5,mapping__e160fc9c936ba5c18cbee1d0fa2953a5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",trans louisiana gas,7553,trans louisiana gas,,,,,,,,,,,mapping,d22ed4648db1506751af457e116c8ce9,mapping__d22ed4648db1506751af457e116c8ce9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Arkansas Louisiana Gas Company Building,-1,Arkansas Louisiana Gas Company Building,,,,,,,,,,,mapping,3713ff8c92001a392314b1db9e27dbdc,mapping__3713ff8c92001a392314b1db9e27dbdc
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Blue Flame Insurance,7554,,a0b5ebc872504caa80c88d7d3be35bc6,Blue Flame Insurance,,,,,,,,1,mapping,d117e2952a52dc4a3b4eb1124df64381,mapping__d117e2952a52dc4a3b4eb1124df64381
"[""NameVariant""]",NameVariant,"[""NameVariant""]",blue flame insurance services,7554,blue flame insurance services,,,,,,,,,,,mapping,705179128d99ea9077ffd293e6fde22c,mapping__705179128d99ea9077ffd293e6fde22c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",blue flame insurance,7555,blue flame insurance,,,,,,,,,,,mapping,e8710f5da794b4466eb314dc3d23d7e4,mapping__e8710f5da794b4466eb314dc3d23d7e4
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Atmos Energy CEO Kevin Akers,7556,,a0b5ebc872504caa80c88d7d3be35bc6,Atmos Energy CEO Kevin Akers,Company Names,AND,,,,,,1,mapping,5695f64e93fc2cae10ec7dc80a05fbf4,mapping__5695f64e93fc2cae10ec7dc80a05fbf4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",kevin akers,7556,kevin akers,,,,,,,,,,,mapping,58972b3bbee3c085b3078cc3d7e650e4,mapping__58972b3bbee3c085b3078cc3d7e650e4
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Atmos Energy,7557,,a0b5ebc872504caa80c88d7d3be35bc6,Atmos Energy,,,,,,,,1,mapping,48e36cf2eff3130d37e9489d2dbf1710,mapping__48e36cf2eff3130d37e9489d2dbf1710
"[""NameVariant""]",NameVariant,"[""NameVariant""]",atmos energy,7557,atmos energy,,,,,,,,,,,mapping,a845b7f118f70c7681d4916ff71a07ea,mapping__a845b7f118f70c7681d4916ff71a07ea
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Companhia Siderurgica do Pecem,7558,,a0d08678c4c65e60a111ae30fc9cc855,Companhia Siderurgica do Pecem,,,,,,,,1,mapping,6805eff48b10da64e8cddd3a128dba24,mapping__6805eff48b10da64e8cddd3a128dba24
"[""NameVariant""]",NameVariant,"[""NameVariant""]",companhia siderurgica do pecem,7558,companhia siderurgica do pecem,,,,,,,,,,,mapping,06ba80a4f8e7aa90249acc86033f07e6,mapping__06ba80a4f8e7aa90249acc86033f07e6
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Vale CEO Eduardo Bartolomeo,7559,,a0d08678c4c65e60a111ae30fc9cc855,Vale CEO Eduardo Bartolomeo,,,,,,,,1,mapping,47be8974438622226b037cc05c0db7ee,mapping__47be8974438622226b037cc05c0db7ee
"[""NameVariant""]",NameVariant,"[""NameVariant""]",eduardo bartolomeo,7559,eduardo bartolomeo,,,,,,,,,,,mapping,af354c817c151b33913e80bf966cb60f,mapping__af354c817c151b33913e80bf966cb60f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",vale ceo bartolomeo,7560,vale ceo bartolomeo,,,,,,,,,,,mapping,fc9affb5585befa65d1ee22d9d4121bf,mapping__fc9affb5585befa65d1ee22d9d4121bf
"[""NameVariant""]",NameVariant,"[""NameVariant""]",vale ceo eduardo bartolomeo,7561,vale ceo eduardo bartolomeo,,,,,,,,,,,mapping,d9b9496ac2fdd179cf04778a58d2b1ff,mapping__d9b9496ac2fdd179cf04778a58d2b1ff
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Vale,7562,,a0d08678c4c65e60a111ae30fc9cc855,Vale,,,,,,,,1,mapping,ae4a4cba8d154e6931e801c0b4c9390c,mapping__ae4a4cba8d154e6931e801c0b4c9390c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",companhia vale do rio doce,7562,companhia vale do rio doce,,,,,,,,,,,mapping,bd0c76f7466610b38cb48e0cd2e2daaf,mapping__bd0c76f7466610b38cb48e0cd2e2daaf
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Vale Special,-1,Vale Special,,,,,,,,,,,mapping,63bccb6a73d099841cb32272983d37b0,mapping__63bccb6a73d099841cb32272983d37b0
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Staples,7563,,a10b1602d50d49b08c5c611c081ac6a8,Staples,,,,,,,,1,mapping,48472806f52f872365e089929a966347,mapping__48472806f52f872365e089929a966347
"[""NameVariant""]",NameVariant,"[""NameVariant""]",staples canada,7563,staples canada,,,,,,,,,,,mapping,62d8a66a0d3562661791d7bac580b1c5,mapping__62d8a66a0d3562661791d7bac580b1c5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Bureau en Gros,-1,Bureau en Gros,,,,,,,,,,,mapping,bc642b7090b827954ab6d630dfcace0f,mapping__bc642b7090b827954ab6d630dfcace0f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",The Business Depot,-1,The Business Depot,,,,,,,,,,,mapping,76a0e5e541c0eb70d085c76de10a39bd,mapping__76a0e5e541c0eb70d085c76de10a39bd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Staples Business Depot,-1,Staples Business Depot,,,,,,,,,,,mapping,e664ac1bcd0c93ae1c5b99d6821d7cae,mapping__e664ac1bcd0c93ae1c5b99d6821d7cae
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Staples CEO Sandy Douglas,7564,,a10b1602d50d49b08c5c611c081ac6a8,Staples CEO Sandy Douglas,,,,,,,,1,mapping,af8598b3ad27a0c2a0dcb9eacf1bd346,mapping__af8598b3ad27a0c2a0dcb9eacf1bd346
"[""NameVariant""]",NameVariant,"[""NameVariant""]",j. alexander douglas,7564,j. alexander douglas,,,,,,,,,,,mapping,e10579a18525fe1da78cdfe36c6e1ff5,mapping__e10579a18525fe1da78cdfe36c6e1ff5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Sandy Douglas,-1,Sandy Douglas,,,,,,,,,,,mapping,ddb4d4e9bd39b6d432f5348c3f2931d1,mapping__ddb4d4e9bd39b6d432f5348c3f2931d1
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Empire Kosher,7565,,a1ccc5f48d0c43e4846c4e627433e20a,Empire Kosher,,,,,,,,1,mapping,38c2a1212bfc0313a11b7d2bdd20e58b,mapping__38c2a1212bfc0313a11b7d2bdd20e58b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",empirekosher,7565,empirekosher,,,,,,,,,,,mapping,acf4dcb652e79be61ad165f009f1e2dc,mapping__acf4dcb652e79be61ad165f009f1e2dc
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Hain Celestial Group,7566,,a1ccc5f48d0c43e4846c4e627433e20a,Hain Celestial Group,,,,,,,,1,mapping,19f71d9fbcfa8525d0dcfec43d27a32b,mapping__19f71d9fbcfa8525d0dcfec43d27a32b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",haindanielsgroup,7566,haindanielsgroup,,,,,,,,,,,mapping,69e97f527a9725603b0491e7ea32baec,mapping__69e97f527a9725603b0491e7ea32baec
"[""NameVariant""]",NameVariant,"[""NameVariant""]",hain celestial group,7567,hain celestial group,,,,,,,,,,,mapping,87700edeb36f195c183aa8c307d606aa,mapping__87700edeb36f195c183aa8c307d606aa
"[""NameVariant""]",NameVariant,"[""NameVariant""]",haincelestial,7568,haincelestial,,,,,,,,,,,mapping,b9b864ee35bbd9395369f7582f675f55,mapping__b9b864ee35bbd9395369f7582f675f55
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Celestial Seasonings,7569,,a1ccc5f48d0c43e4846c4e627433e20a,Celestial Seasonings,,,,,,,,1,mapping,99898f93dda748a2a2972bee7a0a303a,mapping__99898f93dda748a2a2972bee7a0a303a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",celestialseasonings,7569,celestialseasonings,,,,,,,,,,,mapping,5a6db031ff80d89a80ec3e4fb11c41c4,mapping__5a6db031ff80d89a80ec3e4fb11c41c4
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Cully & Sully,7570,,a1ccc5f48d0c43e4846c4e627433e20a,Cully & Sully,,,,,,,,1,mapping,952c49c8842095d2c302037fa109fcf6,mapping__952c49c8842095d2c302037fa109fcf6
"[""NameVariant""]",NameVariant,"[""NameVariant""]",cully&sully,7570,cully&sully,,,,,,,,,,,mapping,ce2e1ac710f76ca39dc764e677137035,mapping__ce2e1ac710f76ca39dc764e677137035
"[""NameVariant""]",NameVariant,"[""NameVariant""]",cully & sully,7571,cully & sully,,,,,,,,,,,mapping,19c420d1bc6fc091fee4dd00857f37de,mapping__19c420d1bc6fc091fee4dd00857f37de
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Hain Celestial Group CEO Mark Schiller,7572,,a1ccc5f48d0c43e4846c4e627433e20a,Hain Celestial Group CEO Mark Schiller,,,,,,,,1,mapping,e2730b5b217487f7df399c75c07fdd0e,mapping__e2730b5b217487f7df399c75c07fdd0e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",hain celestial's ceo,7572,hain celestial's ceo,,,,,,,,,,,mapping,5084b96484b01b47d3646632053301e0,mapping__5084b96484b01b47d3646632053301e0
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Mark Schiller,-1,Mark Schiller,,,,,,,,,,,mapping,bb1ba5bb9895fee685f6eec82242a804,mapping__bb1ba5bb9895fee685f6eec82242a804
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",iovation,7573,,a1efea9642a9b9d065d368bff3a4c9f9,iovation,,,,,,,,1,mapping,f391c71583d03282db8066159dba220e,mapping__f391c71583d03282db8066159dba220e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",iovationinc,7573,iovationinc,,,,,,,,,,,mapping,244c46d9eb65f3008105f22e54bd8e80,mapping__244c46d9eb65f3008105f22e54bd8e80
