source_global_identifier,destination_global_identifier,rel_type,rel_properties $
mapping__Camping World Holdings,KP__c9d03e6f4f114cb71875073282078ab4,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Camping World Holdings,mapping__6081862b66e4e887d398965368fbb4e3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Camping World Holdings,mapping__b664e9fb26fae3b523a0f2cabef4ca78,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Casey's,mapping__fd7dc469788def7a14e5b7692ba17101,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Casey's,mapping__bffc3417edc03e54a861d0d4316bf237,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Casey's,mapping__7f1ed4e9cec01cca9cb301e310c6a19a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Catalent,mapping__260ea45aa4ff9340874804243032f0d4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Catalent,mapping__a2ce1481e56c1067fd0c603ab62ff3ba,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Catalent,mapping__013ae21e6c7825ca12e54a26e12b71fc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Catalent,mapping__3d045797f4e95df443a4ab750e072eac,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Celestica,mapping__be59163183dc0c8263696285c9a6dc21,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Celestica,mapping__a66883d7bbd7f2aa966844b41f6e6bbf,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Celestica,mapping__4d3dc4d1fb1dd407748186c121779b13,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CenterPoint_Energy,mapping__68e66269d420b23777b8d8cf3df8fd16,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CenterPoint_Energy,mapping__206708acd5138251f68ab81d643e7c68,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CenterPoint_Energy,mapping__27b5a816776ba6758d75af1b9a8559b1,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CenterPoint_Energy,mapping__c649ddd9104973408c15cc5ae3afc380,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CenterPoint_Energy,mapping__ce22c69712a10f26e384b25d11aa0dc2,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/CEVA_Logistics,KP__9b678417167eac5133f1e1e4801b535b,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CEVA_Logistics,mapping__8a2bd5b3d5433b9a1a1a287dfb557bb8,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CEVA_Logistics,mapping__38d20bf8d555a53d67fd091de98e28aa,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CEVA_Logistics,mapping__6c7f1934531770b05c31fd963dab4b4f,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Parsons_Corporation,KP__2a5e8ea83a1901558bdc4b02222668a3,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Charles Harrington,mapping__https://en.wikipedia.org/wiki/Parsons_Corporation,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""CEO""}"
mapping__Charles Harrington,mapping__6af3e42576dd241e4bceb158056491f3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Charles Harrington,mapping__d9635f32ed0a33b2886b47568c9e848d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Charles Harrington,mapping__0e124d489d41bc2a4065c7a6b75bb31d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Charles Harrington,mapping__8f37037cff88832ac34ced95fc917c66,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_CITIC_Bank,KP__934e2a2fb95f0e5be729c6b7066a2bdc,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_CITIC_Bank,mapping__e3ec05152fb7cf69f05dfe4f9699d050,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_CITIC_Bank,mapping__d0750ccb7692138f5374c9cd504c93dc,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Eastern_Airlines,KP__0d20f627eb7bd00f1d584e3ae4b49ca1,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Eastern_Airlines,mapping__860b10b4aa1ccf31cd4284682b64da11,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Eastern_Airlines,mapping__242ea65af82da5d79a2611369d34c112,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Eastern_Airlines,mapping__0d649e6998377cc352295d09ad5d83c8,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/China_Eastern_Airlines,mapping__7af8129428bf6c8291267e8becb81998,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/China_Eastern_Airlines,mapping__38d518963fc5488f54e28c1dad4e8b6d,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/China_Life_Insurance_Company,mapping__b2e77d5dd5feb1f0f69792cfdad4643f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Life_Insurance_Company,mapping__67d3e115d96ec991f0cc2cab9857f443,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Life_Insurance_Company,mapping__7d5c4f8bd9d4240cf52308e1d8c005bd,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/China_Life_Insurance_Company,mapping__5889ba6ae2b660d04b95485781784016,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Life_Insurance_Company,mapping__0d6c351160c170ba49aaf06240ffa046,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Life_Insurance_Company,mapping__dcfdf47f6cd8099fcf8e19264fb1bc38,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Merchants_Bank,mapping__9c7ad6636fd714d596fab868ddacabec,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Merchants_Bank,mapping__5eed7de4e842d456fabe2e02bcb1b1f9,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Railway_Construction_Corporation,mapping__d5e63c975aa6466b91b24684b7467cb5,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Railway_Construction_Corporation,mapping__66e4d1f07a50d450e5ac3ed1b85e471c,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Railway_Construction_Corporation,mapping__6554e9afcefd898d263398022dcd3870,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/China_Railway_Construction_Corporation,mapping__7547387e2fb3c72634b8905dbb91c690,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/China_Southern_Airlines,KP__1c7918ed256be41afde266614784b84c,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Southern_Airlines,mapping__a468b03a4398fe6dace3b6f30d57cced,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Southern_Airlines,mapping__2873609d9bacd289d7168dbdaae70e9b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/China_Southern_Airlines,mapping__571e252c813b9eb7991dfeb96416b35a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/China_Southern_Airlines,mapping__2b4dc94ab0e71dbd371a03db23537363,NAMEVARIANT,"{""from"":""external""}"
mapping__Christopher Holland,mapping__https://en.wikipedia.org/wiki/Jabil,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Christopher Holland,mapping__2f546b2e00309ff51a284ecfd40fe374,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Christopher Holland,mapping__5050aecc61c21374632e711c20364062,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Christopher Holland,mapping__79517a449d2e06d4d4bd1721045c53e1,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Chugai_Pharmaceutical_Co.,mapping__6f0194286a6a9cb42d61b7ba83f0cc4b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Chugai_Pharmaceutical_Co.,mapping__7f048df61c0b457f3ff2eafd677c692e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Chugai_Pharmaceutical_Co.,mapping__4854c8764ee6238363b3d808097295b1,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/CIMIC_Group,mapping__4d55fb681888035ba121e7d9e8b1a0ba,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CIMIC_Group,mapping__d104d7ea291fd77cb775e9006cff4810,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CIMIC_Group,mapping__e481bdbdef7fc9a8c07554591eebcc71,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Clarke_Energy,KP__cd06a4869ccff3ac871b1a20142ea220,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Clarke_Energy,mapping__3a32123d237f8546bac90ffe22b0b92f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Clarke_Energy,mapping__ea4b7728750f9c2a44248ed691059fb7,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cleveland-Cliffs,mapping__43734c58a55835441e7f26c47299c3b9,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cleveland-Cliffs,mapping__ef59bd5d93037bcd69dbcc1870d3d51b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cleveland-Cliffs,mapping__de244d6238ddd3929a1677db704287eb,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Cleveland-Cliffs,mapping__dbef82d7abc0a74f4af2764986258d39,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Cleveland-Cliffs,mapping__55041d0e7b0cd91b6199bc6c458478ec,NAMEVARIANT,"{""from"":""external""}"
mapping__Colin Bell,KP__XBZpuqV409hcMMhjlxNXwl,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Colin Bell,mapping__https://en.wikipedia.org/wiki/HSBC,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Colin Bell,mapping__7037b4cacd1302e2859c8b1fee3a07b9,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Colin Bell,mapping__8f49d68ad07e6573941e1d206dee2f5b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Columbia Gas of Ohio,KP__b47145e5f51bcae838fcf50f771d96d6,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Columbia Gas of Ohio,mapping__1f92280940c39b00272e87ed13dcbfc6,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Columbia Gas of Ohio,mapping__2090fdcb6212235b34b2c094524acc77,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Commercial_Metals_Company,KP__ed62caa6a219612eb6e879c177028445,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Commercial_Metals_Company,mapping__6fb21d54d3e4d628bacce263f9b91a7b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Commercial_Metals_Company,mapping__a44a535e6d00db8dcd8ba349d4f90d6b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Compagnie Financière Richemont SA,KP__8fe894b368fceb74597c02f8e47fb13e,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Compagnie Financière Richemont SA,mapping__595603b78b080d3ddc8c05cb21580091,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Compagnie Financière Richemont SA,mapping__3f3db5cf82a8f531516263a8b8c14e8c,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Companhia Brasileira de Distribuição,KP__ccfcec07b45f88ac2bdabd2249959595,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Companhia Brasileira de Distribuição,mapping__b57493e584f5283ac97d24b7ccc914bb,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Companhia Brasileira de Distribuição,mapping__e42c6739dd33f801540c9686f99c58e9,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CompuCom_Systems,KP__dd340d6b52f2d35adc3b65bf38dfa433,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CompuCom_Systems,mapping__51b361cfdf5206eea682c4ca81d3ec61,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CompuCom_Systems,mapping__89a155f73c551536a9c3d650e03d1565,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cooper_Industries,KP__ac652868ed4580fca7b41df7131644fd,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cooper_Industries,mapping__57252436597e935913537ee08c00c551,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cooper_Industries,mapping__39453c399ed5d25328c051a8c6651c57,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cooper_Industries,mapping__cf71e25239d350a70907312c4defa597,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Core-Mark,KP__c00f6612b2c0962eb6d1041991b8f92e,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Core-Mark,mapping__a26bdcf2bedc98e5e61db24b079e1a16,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Core-Mark,mapping__f007843ba7aea78f320aa111d8fa4ecf,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Core-Mark,mapping__88f3b92dd6f3511d16cb3e2a015c98a2,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Corteva,KP__bff29ef90043b1be274f08e460520936,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Corteva,mapping__c4a1736c7cb01374f3077791eda625c0,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Corteva,mapping__b5d75c8abfd1401d0720839a1d1ffe44,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Corteva,mapping__848894f9222bde9281d73f70fb1a9c3d,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Corteva,mapping__87253e0f919ec10e4c68d82551160e27,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/COSCO_Shipping_Holdings,mapping__983d4ea71cf737e96264c96c0994cf61,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/COSCO_Shipping_Holdings,mapping__94c8094e3e0600af279c3d1b002d43a7,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/COSCO_Shipping_Holdings,mapping__6948119f08687c4e123eff545654dc84,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/COSCO_Shipping_Holdings,mapping__b9663f02575f30ebfc0c7d22c5ac0acc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/COSCO_Shipping_Holdings,mapping__3b6c69f98c27a52db2a83cd9d92cba71,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/COSCO_Shipping_Holdings,mapping__f519535b7df91b91132efe5951f99a65,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/CPFL_Energia,mapping__5056be8b351c3ef46c690ee1a705608b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CPFL_Energia,mapping__fbd212000aad7845d3d37e9092ff6bab,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CPFL_Energia,mapping__c12e36eb4dac8c6ef8d9c7d9183ed095,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CRH_plc,mapping__20b6e3465c78d5ef2f17a9cf35ae0fe1,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/CRH_plc,mapping__acbc17e8e8e77a84460cf67820ee84d6,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Cummins Power Generation,KP__d24f37e6b843b4ce8160741ff42e05d1,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Cummins Power Generation,mapping__319364fb013b69d8ba4aa6931207794e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Cummins Power Generation,mapping__3b89d787cdc381fe9b87486e87ffaf2e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cushman_&_Wakefield,mapping__dd01bfce48bee70c5c4183dcebe6a742,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Cushman_&_Wakefield,mapping__f0b4c1740e0d7448c365d1c95d19709f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Dave Leach,mapping__https://en.wikipedia.org/wiki/Greyhound,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""CEO""}"
mapping__Dave Leach,mapping__b7bee586d55d810de197dee68e216aeb,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Dave Leach,mapping__68a844697bbc394c62d38c8c388ed328,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__David Bryson,mapping__https://en.wikipedia.org/wiki/Uniper,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__David Bryson,mapping__3b689b01e127b808d65fd177e5c3d2cf,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__David Bryson,mapping__483e1c636fb080f56bea9ecbe2ce73c5,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__David Lindberg,mapping__https://en.wikipedia.org/wiki/Westpac,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__David Lindberg,mapping__4d4f706202ef8a03c359203cae084ef2,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__David Lindberg,mapping__9bc3c330e0f51569f50629a87ec0bcb5,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/John_Deere,mapping__048516bdb0d6e22a114bae0bb9bd6a4c,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/John_Deere,mapping__efdaac23f408183329c320eb5bd8bac5,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/John_Deere,mapping__9262186574adc4cd83cc4480fa30dd76,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/John_Deere,mapping__13500d586b6ad84bbc65271cb622b14c,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/John_Deere,mapping__35803d3c50c7ce2eab5b92da1a1bfd67,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Delta_Air_Lines,KP__fec4bd69e375c6e8d4140b8f875bf900,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Delta_Air_Lines,mapping__efc8922204e807b44d205e748226fae4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Delta_Air_Lines,mapping__c4c04cc39b96fb1dc542f313960861cc,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Doosan_Group,KP__d117dc6394be7b64f615ff51d4d83894,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Doosan_Group,mapping__a7a54e508972fe4386914e34f839c56f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
