source_global_identifier,destination_global_identifier,rel_type,rel_properties
mapping__https://en.wikipedia.org/wiki/Rochester_Midland_Corporation,mapping__4c314f5965bdc05c3860c5370342367f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Rochester_Midland_Corporation,mapping__ea45cb5a3336c5b14365563a98b4b35a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Tyrian_purple,mapping__faf3f603c778a61e63734ba49548712a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Tyrian_purple,mapping__d3f3326f2a74485dcab63da60db829ab,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Tyrian_purple,mapping__273bc232c4219b806aece40093bbf8bc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Tyrian_purple,mapping__891b25a549ad0f4bf3d23700c9435040,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Tyrian_purple,mapping__000f55ef6caf85824d6795ff0d464cce,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Tyrian_purple,mapping__349083a770cc1910587eaf04d1483bb2,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Tyrian_purple,mapping__825e81a63b9578f3c958eb82766c26b9,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/S._C._Johnson_&_Son,KP__7bf7b7dc694868f02523d932d3f9561d,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/S._C._Johnson_&_Son,mapping__a0f112b0d23264e234ab1f06ed598a66,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/S._C._Johnson_&_Son,mapping__2467041eee997acb2455de4dd6d74081,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/S._C._Johnson_&_Son,mapping__fd17f25a5febb658600463273ea21bdd,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/S._C._Johnson_&_Son,mapping__73794dd58e53c3186c2baf9568718140,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/S._C._Johnson_&_Son,mapping__9863efe53dc49ca57ea5dfd9355f7834,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/S._C._Johnson_&_Son,mapping__aaf5fd3996a159def5c044a4d63d67f4,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Sealed_Air,KP__78cb3c02c5b48c39eaf38f0139b65ced,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sealed_Air,mapping__764c57dea88298540d74209c60d4433a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sealed_Air,mapping__623676e86a9ff6dd20d559927ad24994,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sealed_Air,mapping__2f3e0da0e1a817de4dd07050fb1802ad,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Sealed_Air,mapping__b42eacdaf6d7aaba64bf342587dab4fb,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Searles_Valley_Minerals,mapping__0ae6752a3831bf0f86abd4aebd611beb,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Searles_Valley_Minerals,mapping__63df8a224e8679f10300152bf38cf02b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sensient_Technologies,mapping__8fcac0bd1b0de86bd90781763f0c54be,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sensient_Technologies,mapping__0f23459c0ebe25934daa90f1223d1d7b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sensient_Technologies,mapping__df1d4d27a2034f7c39a4312ae2bc652b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Seventh_Generation_Inc.,mapping__4ab01f6240a7179512edaa13d935443b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Seventh_Generation_Inc.,mapping__1418118dca1e660e52f250b7d06ce976,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sherwin-Williams,KP__488717322609a8509f151489cc214968,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sherwin-Williams,mapping__a2b8503b4d6bc1e938c0da9b4457249a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sherwin-Williams,mapping__43428bd4d6a4fa7b955a768a83869470,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sigma-Aldrich,KP__49dac8fd861ac0ce311800ca3883cea0,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sigma-Aldrich,mapping__82ebdd41463421acfde54dfb70f75cee,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sigma-Aldrich,mapping__e2103d1b87a3ad15f0d79b7ec6d03012,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sigma-Aldrich,mapping__b4d808ade2669c1cad0b6862b9f1f741,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Sigma-Aldrich,mapping__29d8c59299a9b1712dd5219f9cb39b99,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Sigma-Aldrich,mapping__c63cdb575c495501cc48a4ff8b232cca,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Silgan_Holdings,mapping__25ee4bb0721f51f70eb1f2672fd7350c,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Silgan_Holdings,mapping__516a54180180db312c688fed1c77138e,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Silgan_Holdings,mapping__0fbd582c0faf6c5a5191e1a60d694611,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Solenis,mapping__695b135d7f500f07235b1d0cb17071b6,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Solenis,mapping__71b9c3a028bfc2934ce1d9c7f5966a21,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Stepan,mapping__ebb652971d7773f37e6da73ed04a19e0,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Stepan,mapping__e7deefa994d62c7701dee5139eaa5f48,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sterling_Chemicals,mapping__0eb89a06fe14d066ef955f1529f6c230,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sterling_Chemicals,mapping__1e1aab9257c2cc7f9b436b9d0dcfbe59,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/STP_(motor_oil_company),mapping__3bd1a7cd4eb4b0944c825861e3d252ff,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/STP_(motor_oil_company),mapping__abf57fa9a773a11aed567b374b35420f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/STP_(motor_oil_company),mapping__4a4960087b7e924bde195acf62e5689e,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Strem_Chemicals,mapping__a0f1b415b24a422cf72f5107ccae4d3b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Strem_Chemicals,mapping__e0d7a6c3d39c2cced3627e465729551b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sun_Chemical,mapping__0524eb857384d69f8932c45570ed29cc,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Sun_Chemical,mapping__aa0d4b555d08d29b5d3bd54eb05a5b49,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Terra_Nitrogen_Company,KP__47fedc56cc00adaf2274cb5e516daf1d,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Terra_Nitrogen_Company,mapping__6af6f83d2b58bf095c80e472273d49e7,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Terra_Nitrogen_Company,mapping__9c008193a1892010b59f23d92fa2b0b2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Texaco,KP__f1e9f21bb5dbcb291dcff072698f0c27,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Texaco,mapping__ae426f108054f5df4ab7b1af8750dce9,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Texaco,mapping__5555a6355eba2c1f36150d78376331a6,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Texaco,mapping__654de94d20a485a7be60df706a88a620,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Texaco,mapping__aab6ea09552507d02b63910787a2b509,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/The_Mosaic_Company,KP__4b16c90ac77f963fe9197c8325e67e03,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/The_Mosaic_Company,mapping__1be5661bcc0042305693f0fcf50bd4dc,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/The_Mosaic_Company,mapping__c105e9e4e15a3e75db19e50f2490fb65,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/The_Mosaic_Company,mapping__eeb6b98ec1e1f59c085ddbc643cd3032,NAMEVARIANT,"{""from"":""external""}"
"mapping__https://en.wikipedia.org/wiki/The_Seydel_Companies,_Inc.",mapping__0da66d66462540712dbd15296835af89,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__https://en.wikipedia.org/wiki/The_Seydel_Companies,_Inc.",mapping__4095d06f0b575d1efa118248e72cc4e6,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Total_Petrochemicals_USA,mapping__b536f8b418c3ceff72f2614739e70335,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Total_Petrochemicals_USA,mapping__f8507cc6aa9a83ecd6cd86125ed52323,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/TPC_Group,KP__fb8b0c07412704a57bedac79a9f40e79,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/TPC_Group,mapping__387477244ca48a25f08c794943e413c5,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/TPC_Group,mapping__bfc9dc62d6e187464ca8f8f42ab5b427,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Trammo,mapping__d4d23edc8e56274eb8ccfa4f88d533f4,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Trammo,mapping__42774bb6d19365191f194967a1cabe55,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Trammo,mapping__b695db081533e2b9ba1982396ea1af2d,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Trammo,mapping__bb3e8014f9175a15ecb7ef63d5b3c928,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Trammo,mapping__856b86f7622fcebd293c113e2d1fab81,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Trammo,mapping__da21d1868ab63edcdd30b0ac5aa3ea69,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Trinseo,KP__782e2eb2a1c2336c5d8468ae6c2041e2,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Trinseo,mapping__8221d944fb11671ad9ae6c4947962d06,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Trinseo,mapping__98cbd42b22af33377462cd5a545e116e,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Tronox,mapping__ef109f63528c27e95541d634843502e6,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Tronox,mapping__4175c01b4a3d5f812c84bca3d7c47c66,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/U.S._Summit_Company,mapping__a3b15a407a32862b24e0bfb91569bdd0,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/U.S._Summit_Company,mapping__4c067bae85eb2785c23bae3fd0f4989a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Bob_Lazar,mapping__13caf8dc075c73a732fe3bbe2c1d5836,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Bob_Lazar,mapping__44442f603e0e3fcbe0df19a738211eea,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Bob_Lazar,mapping__b8c7ddf67809c553ee7481a7d58a10eb,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Bob_Lazar,mapping__6854c77b9221cf7bf1e496398e357671,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Bob_Lazar,mapping__11a2feac9ebbc2089c78a4a7eb3a5322,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Bob_Lazar,mapping__78114948f813bcb93241602d23e4808b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Univar_Solutions,mapping__53001e7cf4fc456db142be3cbf0ac6b9,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Univar_Solutions,mapping__a1eb85db2418293dada459ab7d3d4e1b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Univar_Solutions,mapping__00bb6bba5626e21677542a1be17e25fa,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Valvoline,KP__b0a5cb7fcb0851acd49bcd0d1ad2bdd7,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Valvoline,mapping__82c3efbacc86694fb70e59a062f198f3,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Valvoline,mapping__f411a8fb54f0971225dd85afaa285e11,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Valvoline,mapping__177fd6cb83e4dc6da7912ad0994327f5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Vantage_Specialty_Chemicals,mapping__affd63cce9bd3ceaeb65e57544f880b2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Vantage_Specialty_Chemicals,mapping__c7d5272c161c38dba4c63ab2ae637462,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Velsicol_Chemical_Corporation,mapping__1aa33a9553152acc1e81f68dc905dd5b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Velsicol_Chemical_Corporation,mapping__c9643c329501d3fcc55be9ee5a6bb17f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/W._R._Grace_and_Company,mapping__8efd94648e03a5c8e25924e8a6b4b7ea,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/W._R._Grace_and_Company,mapping__6b326bf751d8601cb602baf5fadff7ce,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/W._R._Grace_and_Company,mapping__c293667583fd75af7cfc41fd62352340,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/W._R._Grace_and_Company,mapping__f7f37f01bfe48db554f2a735e4765133,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/WD-40_Company,KP__2daac977dbc273f105975970f0468224,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/WD-40_Company,mapping__9996f5ac2fe9fe1948d5b846833f3aa6,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/WD-40_Company,mapping__d68f3056851a5f83fae801ca727db3a0,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/WD-40_Company,mapping__c7ab1eb23d724218a88c731b25926424,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Westlake_Chemical,KP__4a73909039f7a0b92ad75c97efb1e377,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Westlake_Chemical,mapping__5b9e0abb6b98985f6f5016133a3bfbf9,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Westlake_Chemical,mapping__13a48dc715515746d8f986b2277f287e,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Zyvex_Technologies,mapping__9cbec6227abb5c77872140b7114eebc8,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Zyvex_Technologies,mapping__724ef12b85e854bfcff96d26bf1ea2da,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Netflix,KP__1e8efb6d2c02a70af5041088361f83f3,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Netflix,mapping__4edcf023228ed8cd9ffa2efd9b81d692,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Netflix,mapping__a26fedc9a1ec1cbfd94beb2ea83dea0e,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Netflix,mapping__a3e20eecdd406d3c739fb81e46336dc0,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Netflix,mapping__a6b8f6b2891d66b26a9802fd517bb4e4,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Walt_Disney,KP__diWZwy6aGaZdP6f7VFJNH7,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Walt_Disney,mapping__c32923d4e7833262f80c611103607b01,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Walt_Disney,mapping__d1c35015e6283bdda1c145d53beb46d3,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Walt_Disney,mapping__64fae76656ad3721fd9bf9116e96c153,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Walt_Disney,mapping__552878dfb694697576143186cb61f173,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Walt_Disney,mapping__75d0de684728acf08f8e697ff399b597,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Roblox,mapping__d41fa65f1ffa010799b4467afa155c73,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Roblox,mapping__57eded99001e0ec9b62080fbfc18cd07,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Activision_Blizzard,KP__5f1a65971ad63c9cf9be9b25b89b5e28,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Activision_Blizzard,mapping__849464539121bf3d72c46d0db8c986bd,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Activision_Blizzard,mapping__6f95e85cb84a7298b05e4678134d6bf2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Activision_Blizzard,mapping__9562ec70c6ad5189b140c566471b13de,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Electronic_Arts,KP__8418b27bbef61aa2e8c7f980c41d1c1c,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Electronic_Arts,mapping__5e46fb0fb197acb19e852fd10d11dcee,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Electronic_Arts,mapping__1b382fe53d3b505d06d08630cca967f4,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Electronic_Arts,mapping__66d6400e17d9980067b94b5f16c87e78,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Electronic_Arts,mapping__e6af7037023caf24c0d5ea1ef2ae340b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Electronic_Arts,mapping__57be75e20c9479c9e46178e5d2d66cfe,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Electronic_Arts,mapping__432786d8fa3f203205a2df3e50621340,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Las_Vegas_Sands,KP__c858581e2f22cd2a6efe067d0a065db7,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Las_Vegas_Sands,mapping__6fb7df54f4a975fe757f08b40a8254ae,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Las_Vegas_Sands,mapping__a5655712ef5191dc1986880f20e1d582,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Las_Vegas_Sands,mapping__1b3acd3dc130379608a270cbe3f89147,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Live_Nation_Entertainment,KP__7f8dc2fc9426e0d0ead8e972defd5df1,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
