keyword,caption_name,topic_id,type,groups,GUID,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
(gulf of mexico; production),Gulf of Mexico oil production,188162;188132,commodities,,,,,,,#N/A,Commodities,Gulf of Mexico oil production,,dgm_og_mentionee,2d91cc2fce82cc72c496b7feb5e7ccff,dgm_og_mentionee__2d91cc2fce82cc72c496b7feb5e7ccff
#petroleos de venezuela,Venezuelan state-owned oil and gas company PDVSA,188162;188132,company keyword,;pdvsa;petroleos de venezuela,,,,,,#N/A,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,dgm_og_mentionee,1bae7a3ae4e5afc4e990ea0e74363df6,dgm_og_mentionee__1bae7a3ae4e5afc4e990ea0e74363df6
#petróleos de venezuela,Venezuelan state-owned oil and gas company PDVSA,188162;188132,company keyword,;pdvsa;petróleos de venezuela,,,,,,#N/A,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,dgm_og_mentionee,1bae7a3ae4e5afc4e990ea0e74363df6,dgm_og_mentionee__1bae7a3ae4e5afc4e990ea0e74363df6
#petroleos mexicanos,Pemex,188162;188132,company keyword,;pemex;petroleos mexicanos,,,,,,Pemex,CompanyKeyword,Pemex,,dgm_og_mentionee,569da40b10691292b27c1fbc8bc69e82,dgm_og_mentionee__569da40b10691292b27c1fbc8bc69e82
#petróleos mexicanos,Pemex,188162;188132,company keyword,;pemex;petróleos mexicanos,,,,,,Pemex,CompanyKeyword,Pemex,,dgm_og_mentionee,569da40b10691292b27c1fbc8bc69e82,dgm_og_mentionee__569da40b10691292b27c1fbc8bc69e82
#petroleos paraguayos,Paraguayan state-owned oil and gas company Petropar,188162;188132,company keyword,;petropar;petroleos paraguayos,,,,,,#N/A,CompanyKeyword,Paraguayan state-owned oil and gas company Petropar,,dgm_og_mentionee,6273d6ec808f5fe0fdacd22acaa7bad1,dgm_og_mentionee__6273d6ec808f5fe0fdacd22acaa7bad1
#petroleum development of oman,state-owned Petroleum Development Oman,188162;188132,company keyword,;petroleum development oman;petroleum development of oman,,,,,,#N/A,CompanyKeyword,state-owned Petroleum Development Oman,,dgm_og_mentionee,748f59f234aa96fb014eac79b77a48fd,dgm_og_mentionee__748f59f234aa96fb014eac79b77a48fd
#petroleum development oman,state-owned Petroleum Development Oman,188162;188132,company keyword,;petroleum development oman;petroleum development oman,,,,,,#N/A,CompanyKeyword,state-owned Petroleum Development Oman,,dgm_og_mentionee,748f59f234aa96fb014eac79b77a48fd,dgm_og_mentionee__748f59f234aa96fb014eac79b77a48fd
#petrolimex,Vietnamese oil and gas company Petrolimex,188162;188132,company keyword,;petrolimex;petrolimex,,,,,,#N/A,CompanyKeyword,Vietnamese oil and gas company Petrolimex,,dgm_og_mentionee,9b1bbefb5786ef9e85a8349109a5117f,dgm_og_mentionee__9b1bbefb5786ef9e85a8349109a5117f
#petron,Philippine oil and gas company Petron,188162;188132,company keyword,san miguel corporation;petron corporation;petron,,,,,,#N/A,CompanyKeyword,Philippine oil and gas company Petron,,dgm_og_mentionee,b39f41cfe09071803b51e45760994b06,dgm_og_mentionee__b39f41cfe09071803b51e45760994b06
#petronas,Malaysian state-owned oil and gas company Petronas,188162;188132,company keyword,;petronas;petronas,,,,,,#N/A,CompanyKeyword,Malaysian state-owned oil and gas company Petronas,,dgm_og_mentionee,9a5356ebeedf8d339deb41dc5c7e6d9b,dgm_og_mentionee__9a5356ebeedf8d339deb41dc5c7e6d9b
#petropar,Paraguayan state-owned oil and gas company Petropar,188162;188132,company keyword,;petropar;petropar,,,,,,#N/A,CompanyKeyword,Paraguayan state-owned oil and gas company Petropar,,dgm_og_mentionee,6273d6ec808f5fe0fdacd22acaa7bad1,dgm_og_mentionee__6273d6ec808f5fe0fdacd22acaa7bad1
#petroperu,Peruvian state-owned oil and gas company Petroperu,188162;188132,company keyword,;petroperu;petroperu,,,,,,#N/A,CompanyKeyword,Peruvian state-owned oil and gas company Petroperu,,dgm_og_mentionee,7059d2635acacc6774c3775c1bb1c54b,dgm_og_mentionee__7059d2635acacc6774c3775c1bb1c54b
#petroperú,Peruvian state-owned oil and gas company Petroperu,188162;188132,company keyword,;petroperu;petroperú,,,,,,#N/A,CompanyKeyword,Peruvian state-owned oil and gas company Petroperu,,dgm_og_mentionee,7059d2635acacc6774c3775c1bb1c54b,dgm_og_mentionee__7059d2635acacc6774c3775c1bb1c54b
#petrosa,South African oil and gas company PetroSA,188162;188132,company keyword,;petrosa;petrosa,,,,,,#N/A,CompanyKeyword,South African oil and gas company PetroSA,,dgm_og_mentionee,dc9cb2906157a90291dcf90e391c7c0b,dgm_og_mentionee__dc9cb2906157a90291dcf90e391c7c0b
#petrotrin,Trinidadian state-owned oil and gas company Petrotrin,188162;188132,company keyword,;petrotrin;petrotrin,,,,,,#N/A,CompanyKeyword,Trinidadian state-owned oil and gas company Petrotrin,,dgm_og_mentionee,e477ae1adeb5e8fc9f4486a3b367bf78,dgm_og_mentionee__e477ae1adeb5e8fc9f4486a3b367bf78
#petrovietnam,state-owned PetroVietnam,188162;188132,company keyword,;petrovietnam;petrovietnam,,,,,,#N/A,CompanyKeyword,state-owned PetroVietnam,,dgm_og_mentionee,4ba5ee3cf93bd969cd6a8b9c5af54184,dgm_og_mentionee__4ba5ee3cf93bd969cd6a8b9c5af54184
#pgnig,Polish oil and gas company PGNiG,188162;188132,company keyword,;pgnig;pgnig,,,,,,#N/A,CompanyKeyword,Polish oil and gas company PGNiG,,dgm_og_mentionee,ee6e28b796f8277bd407ec845bd74118,dgm_og_mentionee__ee6e28b796f8277bd407ec845bd74118
#philippine national oil company,state-owned Philippine National Oil Company,188162;188132,company keyword,;philippine national oil company;philippine national oil company,,,,,,#N/A,CompanyKeyword,state-owned Philippine National Oil Company,,dgm_og_mentionee,ed198c7ba15aa35833b62e04b2405d92,dgm_og_mentionee__ed198c7ba15aa35833b62e04b2405d92
#phillips 66,US oil and gas company Phillips 66,188162;188132,company keyword,;phillips 66;phillips 66,,,,,,#N/A,CompanyKeyword,US oil and gas company Phillips 66,,dgm_og_mentionee,2287480c9651376687ba08a7b1294b96,dgm_og_mentionee__2287480c9651376687ba08a7b1294b96
#phillips 66 gas,US oil and gas company Phillips 66,188162;188132,company keyword,phillips 66;phillips 66;phillips 66 gas,,,,,,#N/A,CompanyKeyword,US oil and gas company Phillips 66,,dgm_og_mentionee,2287480c9651376687ba08a7b1294b96,dgm_og_mentionee__2287480c9651376687ba08a7b1294b96
#phillips 66 uk,UK oil and gas company Phillips 66,188162;188132,company keyword,phillips 66;phillips 66;phillips 66 uk,,,,,,#N/A,CompanyKeyword,UK oil and gas company Phillips 66,,dgm_og_mentionee,915cdc6df5e3fbf05b9e062291255e65,dgm_og_mentionee__915cdc6df5e3fbf05b9e062291255e65
#pioneer natural resources,US oil and gas company Pioneer Natural Resources,188162;188132,company keyword,;pioneer natural resources;pioneer natural resources,,,,,,#N/A,CompanyKeyword,US oil and gas company Pioneer Natural Resources,,dgm_og_mentionee,7f991d9db7737bbf612606c4d9e098de,dgm_og_mentionee__7f991d9db7737bbf612606c4d9e098de
#pjp4,Mexican oil and gas company PJP4,188162;188132,company keyword,;pjp4;pjp4,,,,,,#N/A,CompanyKeyword,Mexican oil and gas company PJP4,,dgm_og_mentionee,3a948113fc986c64ad6b18001ea4a8b9,dgm_og_mentionee__3a948113fc986c64ad6b18001ea4a8b9
#pjsc,Russian oil and gas company Lukoil,188162;188132,company keyword,;lukoil;pjsc,,,,,,#N/A,CompanyKeyword,Russian oil and gas company Lukoil,,dgm_og_mentionee,467763a0c111c6050008d4fe41b32f0b,dgm_og_mentionee__467763a0c111c6050008d4fe41b32f0b
#pkn orlen,Polish oil and gas company PKN Orlen,188162;188132,company keyword,;pkn orlen;pkn orlen,,,,,,#N/A,CompanyKeyword,Polish oil and gas company PKN Orlen,,dgm_og_mentionee,4f9a0f63c722590c9977a884c12e4da7,dgm_og_mentionee__4f9a0f63c722590c9977a884c12e4da7
#plains all american pipeline,US oil and gas company Plains All American Pipeline,188162;188132,company keyword,plains gp holdings;plains all american pipeline;plains all american pipeline,,,,,,#N/A,CompanyKeyword,US oil and gas company Plains All American Pipeline,,dgm_og_mentionee,1b06c65e78b19136eff91b5022e4c215,dgm_og_mentionee__1b06c65e78b19136eff91b5022e4c215
#plains gp holdings,US oil and gas company Plains GP Holdings,188162;188132,company keyword,;plains gp holdings;plains gp holdings,,,,,,#N/A,CompanyKeyword,US oil and gas company Plains GP Holdings,,dgm_og_mentionee,2b4216f79d67059c8021efd45dc1e848,dgm_og_mentionee__2b4216f79d67059c8021efd45dc1e848
#polskie górnictwo naftowe i gazownictwo,Polish oil and gas company PGNiG,188162;188132,company keyword,;pgnig;polskie górnictwo naftowe i gazownictwo,,,,,,#N/A,CompanyKeyword,Polish oil and gas company PGNiG,,dgm_og_mentionee,ee6e28b796f8277bd407ec845bd74118,dgm_og_mentionee__ee6e28b796f8277bd407ec845bd74118
#pt medco energi,Indonesian oil and gas company MedcoEnergi,188162;188132,company keyword,;medcoenergi;pt medco energi,,,,,,#N/A,CompanyKeyword,Indonesian oil and gas company MedcoEnergi,,dgm_og_mentionee,03a350073b4fc7b1d206e60a0966d417,dgm_og_mentionee__03a350073b4fc7b1d206e60a0966d417
#ptt,Thai state-owned oil and gas company PTT,188162;188132,company keyword,;ptt;ptt,,,,,,#N/A,CompanyKeyword,Thai state-owned oil and gas company PTT,,dgm_og_mentionee,b8c16646b51bb13d0fce5627b7f945b8,dgm_og_mentionee__b8c16646b51bb13d0fce5627b7f945b8
#pure e&p,Norwegian oil and gas company Rocksource,188162;188132,company keyword,;rocksource;pure e&p,,,,,,#N/A,CompanyKeyword,Norwegian oil and gas company Rocksource,,dgm_og_mentionee,cbe7bfd05559ccb8b74be953f589fe6f,dgm_og_mentionee__cbe7bfd05559ccb8b74be953f589fe6f
#qatar petroleum,state-owned Qatar Petroleum,188162;188132,company keyword,;qatar petroleum;qatar petroleum,,,,,,#N/A,CompanyKeyword,state-owned Qatar Petroleum,,dgm_og_mentionee,45cbe00e1cc915dc11a4b42a0f2e778c,dgm_og_mentionee__45cbe00e1cc915dc11a4b42a0f2e778c
#qp,state-owned Qatar Petroleum,188162;188132,company keyword,;qatar petroleum;qp,,,,,,#N/A,CompanyKeyword,state-owned Qatar Petroleum,,dgm_og_mentionee,45cbe00e1cc915dc11a4b42a0f2e778c,dgm_og_mentionee__45cbe00e1cc915dc11a4b42a0f2e778c
#range resources,US oil and gas company Range Resources,188162;188132,company keyword,;range resources;range resources,,,,,,#N/A,CompanyKeyword,US oil and gas company Range Resources,,dgm_og_mentionee,89e512c29ce64fc3a4006d5e586c2264,dgm_og_mentionee__89e512c29ce64fc3a4006d5e586c2264
#regal petroleum,UK oil and gas company Regal Petroleum,188162;188132,company keyword,;regal petroleum;regal petroleum,,,,,,#N/A,CompanyKeyword,UK oil and gas company Regal Petroleum,,dgm_og_mentionee,597af15730e06d84a8cdbd55d2dc3901,dgm_og_mentionee__597af15730e06d84a8cdbd55d2dc3901
#reliance industries,Indian oil and gas company Reliance Industries,188162;188132,company keyword,;reliance industries;reliance industries,,,,,,#N/A,CompanyKeyword,Indian oil and gas company Reliance Industries,,dgm_og_mentionee,eb935411413d7a92b11f746460958da3,dgm_og_mentionee__eb935411413d7a92b11f746460958da3
#relianceindustries,Indian oil and gas company Reliance Industries,188162;188132,company keyword,;reliance industries;relianceindustries,,,,,,#N/A,CompanyKeyword,Indian oil and gas company Reliance Industries,,dgm_og_mentionee,eb935411413d7a92b11f746460958da3,dgm_og_mentionee__eb935411413d7a92b11f746460958da3
#repsol,Spanish oil and gas company Repsol,188162;188132,company keyword,;repsol;repsol,,,,,,#N/A,CompanyKeyword,Spanish oil and gas company Repsol,,dgm_og_mentionee,25155fa9a839e00646ba83e22b5e9e29,dgm_og_mentionee__25155fa9a839e00646ba83e22b5e9e29
#repsol mexico,Spanish oil and gas company Repsol,188162;188132,company keyword,repsol;repsol;repsol mexico,,,,,,#N/A,CompanyKeyword,Spanish oil and gas company Repsol,,dgm_og_mentionee,25155fa9a839e00646ba83e22b5e9e29,dgm_og_mentionee__25155fa9a839e00646ba83e22b5e9e29
#repsol sinopec uk,Spanish oil and gas company Repsol,188162;188132,company keyword,repsol;repsol;repsol sinopec uk,,,,,,#N/A,CompanyKeyword,Spanish oil and gas company Repsol,,dgm_og_mentionee,25155fa9a839e00646ba83e22b5e9e29,dgm_og_mentionee__25155fa9a839e00646ba83e22b5e9e29
#rex american resources,US oil and gas company REX American Resources,188162;188132,company keyword,;rex american resources;rex american resources,,,,,,#N/A,CompanyKeyword,US oil and gas company REX American Resources,,dgm_og_mentionee,d0e2ec20a91f46c2104225aa22886e89,dgm_og_mentionee__d0e2ec20a91f46c2104225aa22886e89
#rocksource,Norwegian oil and gas company Rocksource,188162;188132,company keyword,;rocksource;rocksource,,,,,,#N/A,CompanyKeyword,Norwegian oil and gas company Rocksource,,dgm_og_mentionee,cbe7bfd05559ccb8b74be953f589fe6f,dgm_og_mentionee__cbe7bfd05559ccb8b74be953f589fe6f
#rompetrol,Romanian oil and gas company Rompetrol,188162;188132,company keyword,;rompetrol;rompetrol,,,,,,#N/A,CompanyKeyword,Romanian oil and gas company Rompetrol,,dgm_og_mentionee,c2a052696dfbe09ec320eba7d4cfea0e,dgm_og_mentionee__c2a052696dfbe09ec320eba7d4cfea0e
#rosneft,Russian state-owned oil and gas company Rosneft,188162;188132,company keyword,;rosneft;rosneft,,,,,,#N/A,CompanyKeyword,Russian state-owned oil and gas company Rosneft,,dgm_og_mentionee,6f1e032d49d396fc57abdb4c6335fd8d,dgm_og_mentionee__6f1e032d49d396fc57abdb4c6335fd8d
#rosněfť,Russian state-owned oil and gas company Rosneft,188162;188132,company keyword,;rosneft;rosněfť,,,,,,#N/A,CompanyKeyword,Russian state-owned oil and gas company Rosneft,,dgm_og_mentionee,6f1e032d49d396fc57abdb4c6335fd8d,dgm_og_mentionee__6f1e032d49d396fc57abdb4c6335fd8d
#roussneft,Russian oil and gas company Russneft,188162;188132,company keyword,;russneft;roussneft,,,,,,#N/A,CompanyKeyword,Russian oil and gas company Russneft,,dgm_og_mentionee,26a0c8faaa98ba6d3b85dbd50b4aed5b,dgm_og_mentionee__26a0c8faaa98ba6d3b85dbd50b4aed5b
#russneft,Russian oil and gas company Russneft,188162;188132,company keyword,;russneft;russneft,,,,,,#N/A,CompanyKeyword,Russian oil and gas company Russneft,,dgm_og_mentionee,26a0c8faaa98ba6d3b85dbd50b4aed5b,dgm_og_mentionee__26a0c8faaa98ba6d3b85dbd50b4aed5b
#s-oil,South Korean oil and gas company S-Oil,188162;188132,company keyword,saudi aramco;s-oil;s-oil,,,,,,#N/A,CompanyKeyword,South Korean oil and gas company S-Oil,,dgm_og_mentionee,59065c3a6f0d7c341e0ce9c5b895f2e8,dgm_og_mentionee__59065c3a6f0d7c341e0ce9c5b895f2e8
#saipem,Italian oilfield services company Saipem,188162;188132,company keyword,;saipem;saipem,,,,,,#N/A,CompanyKeyword,Italian oilfield services company Saipem,,dgm_og_mentionee,6272f3a289ac6731425fbbeec8f3924b,dgm_og_mentionee__6272f3a289ac6731425fbbeec8f3924b
#sakhalin energy,Russian oil and gas company Sakhalin Energy,188162;188132,company keyword,;sakhalin energy;sakhalin energy,,,,,,#N/A,CompanyKeyword,Russian oil and gas company Sakhalin Energy,,dgm_og_mentionee,af6d914a2f28f0c46dc0b87960a7bcaa,dgm_og_mentionee__af6d914a2f28f0c46dc0b87960a7bcaa
#santos limited,Australian oil and gas company Santos Limited,188162;188132,company keyword,;santos limited;santos limited,,,,,,#N/A,CompanyKeyword,Australian oil and gas company Santos Limited,,dgm_og_mentionee,0de5ccb89cf850e98ff01edc2b59129a,dgm_og_mentionee__0de5ccb89cf850e98ff01edc2b59129a
#sasol,South African oil and gas company Sasol,188162;188132,company keyword,;sasol;sasol,,,,,,#N/A,CompanyKeyword,South African oil and gas company Sasol,,dgm_og_mentionee,138f24b12d7cd921045753ee87b0e3a7,dgm_og_mentionee__138f24b12d7cd921045753ee87b0e3a7
#saudi aramco,Saudi Aramco,188162;188132,company keyword,;saudi aramco;saudi aramco,,,,,,Saudi Aramco,CompanyKeyword,Saudi Aramco,,dgm_og_mentionee,788bdbbc47367f55e909af5725c79b16,dgm_og_mentionee__788bdbbc47367f55e909af5725c79b16
#saudiaramco,Saudi Aramco,188162;188132,company keyword,;saudi aramco;saudiaramco,,,,,,Saudi Aramco,CompanyKeyword,Saudi Aramco,,dgm_og_mentionee,788bdbbc47367f55e909af5725c79b16,dgm_og_mentionee__788bdbbc47367f55e909af5725c79b16
#schlumberger,US oil and gas company Schlumberger,188162;188132,company keyword,;schlumberger;schlumberger,,,,,,#N/A,CompanyKeyword,US oil and gas company Schlumberger,,dgm_og_mentionee,ab2af0c310efe1b402b8d0803d89fdb0,dgm_og_mentionee__ab2af0c310efe1b402b8d0803d89fdb0
#shaanxi yanchang petroleum,Chinese oil and gas company Shaanxi Yanchang Petroleum,188162;188132,company keyword,;shaanxi yanchang petroleum;shaanxi yanchang petroleum,,,,,,#N/A,CompanyKeyword,Chinese oil and gas company Shaanxi Yanchang Petroleum,,dgm_og_mentionee,85876507193a7915f2c81c445cf4a638,dgm_og_mentionee__85876507193a7915f2c81c445cf4a638
#shanghai petroleum,Chinese state-owned oil and gas company Shanghai Petroleum,188162;188132,company keyword,;shanghai petroleum;shanghai petroleum,,,,,,#N/A,CompanyKeyword,Chinese state-owned oil and gas company Shanghai Petroleum,,dgm_og_mentionee,73e6d30758b91da59cca5274a1327949,dgm_og_mentionee__73e6d30758b91da59cca5274a1327949
#shawcor,Canadian oil and gas company Shawcor,188162;188132,company keyword,;shawcor;shawcor,,,,,,#N/A,CompanyKeyword,Canadian oil and gas company Shawcor,,dgm_og_mentionee,5a167e363f143eb6fd1c09ad04d847bf,dgm_og_mentionee__5a167e363f143eb6fd1c09ad04d847bf
#shell australia,Shell,188162;188132,company keyword,;shell;shell australia,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell aviation,Shell,188162;188132,company keyword,;shell;shell aviation,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell canada,Shell,188162;188132,company keyword,;shell;shell canada,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell germany,Shell,188162;188132,company keyword,;shell;shell germany,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell india,Shell,188162;188132,company keyword,;shell;shell india,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell natural gas,Shell,188162;188132,company keyword,;shell;shell natural gas,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell nigeria,Shell,188162;188132,company keyword,;shell;shell nigeria,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell oil,Shell,188162;188132,company keyword,;shell;shell oil,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell oman,Shell,188162;188132,company keyword,;shell;shell oman,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell qatar,Shell,188162;188132,company keyword,;shell;shell qatar,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell stations uk,Shell,188162;188132,company keyword,;shell;shell stations uk,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell stations us,Shell,188162;188132,company keyword,;shell;shell stations us,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell uk,Shell,188162;188132,company keyword,;shell;shell uk,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shell us,Shell,188162;188132,company keyword,;shell;shell us,,,,,,Shell,CompanyKeyword,Shell,,dgm_og_mentionee,ea89b68c34ce4a63c0f77e17413c6e30,dgm_og_mentionee__ea89b68c34ce4a63c0f77e17413c6e30
#shenergy,Chinese state-owned energy company Shenergy Group,188162;188132,company keyword,;shenergy group;shenergy,,,,,,#N/A,CompanyKeyword,Chinese state-owned energy company Shenergy Group,,dgm_og_mentionee,b1b24c18ae378db948a084aff6ec1001,dgm_og_mentionee__b1b24c18ae378db948a084aff6ec1001
