german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,u,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
frieda-schanz-strasse,"Frieda-Schanz-strasse in Bochum, Germany",51.4996372,7.2183514,1,,,,,,,News,"Frieda-Schanz-strasse in Bochum, Germany",,german_fires_bochum_locations,53cc572f5d37d4f11d155ad2c94abd7c,german_fires_bochum_locations__53cc572f5d37d4f11d155ad2c94abd7c
friedenstrasse,"Friedenstrasse in Bochum, Germany",51.4785118,7.2023144,1,,,,,,,CompanyKeyword,"Friedenstrasse in Bochum, Germany",,german_fires_bochum_locations,72df4b46c929f32af95c14d29e5df3d2,german_fires_bochum_locations__72df4b46c929f32af95c14d29e5df3d2
friederikastrasse,"Friederikastrasse in Bochum, Germany",51.4685348,7.2153545,1,,,,,,,Shipping,"Friederikastrasse in Bochum, Germany",,german_fires_bochum_locations,49f0944321fc14bf2327c0c19ec37724,german_fires_bochum_locations__49f0944321fc14bf2327c0c19ec37724
friedhofstrasse,"Friedhofstrasse in Bochum, Germany",51.4993624,7.1453837,1,,,,,,,Organization,"Friedhofstrasse in Bochum, Germany",,german_fires_bochum_locations,32085d7bb501fce4ecfcb67b961596f3,german_fires_bochum_locations__32085d7bb501fce4ecfcb67b961596f3
friedlandstrasse,"Friedlandstrasse in Bochum, Germany",51.4539698,7.1477642,1,,,,,,,space,"Friedlandstrasse in Bochum, Germany",,german_fires_bochum_locations,9e0f043b7b6f2c6d4152be33a9e3c3a7,german_fires_bochum_locations__9e0f043b7b6f2c6d4152be33a9e3c3a7
friedlicher-nachbar-strasse,"Friedlicher-Nachbar-Strasse in Bochum, Germany",51.4278303,7.1744041,1,,,,,,,Diplomat,"Friedlicher-Nachbar-Strasse in Bochum, Germany",,german_fires_bochum_locations,8f00bc515666eb7310eb61a8d7a39648,german_fires_bochum_locations__8f00bc515666eb7310eb61a8d7a39648
friedrich-ebert-strasse,"Friedrich-Ebert-Strasse in Bochum, Germany",51.4824351,7.1352866,1,,,,,,,Refinery,"Friedrich-Ebert-Strasse in Bochum, Germany",,german_fires_bochum_locations,4d9c2db5498b3b221fed36227c8cb649,german_fires_bochum_locations__4d9c2db5498b3b221fed36227c8cb649
friedrich-engels-strasse,"Friedrich-Engels-Strasse in Bochum, Germany",51.5064878,7.2601977,1,,,,,,,AAEntity,"Friedrich-Engels-Strasse in Bochum, Germany",,german_fires_bochum_locations,05a54cd477ca02360e6058909debefd7,german_fires_bochum_locations__05a54cd477ca02360e6058909debefd7
friedrich-geissel-strasse,"Friedrich-Geissel-Strasse in Bochum, Germany",51.4635673,7.324926,1,,,,,,,Diplomat,"Friedrich-Geissel-Strasse in Bochum, Germany",,german_fires_bochum_locations,3afb9e7d5428fe0713b774e61efc936c,german_fires_bochum_locations__3afb9e7d5428fe0713b774e61efc936c
friedrich-harkort-strasse,"Friedrich-Harkort-Strasse in Bochum, Germany",51.4595548,7.2303409,1,,,,,,,ForeignMinister,"Friedrich-Harkort-Strasse in Bochum, Germany",,german_fires_bochum_locations,f228efec622484a94c098e0bf3529158,german_fires_bochum_locations__f228efec622484a94c098e0bf3529158
friedrich-koepe-strasse,"Friedrich-Koepe-Strasse in Bochum, Germany",51.5039788,7.1723586,1,,,,,,,CompanyKeyword,"Friedrich-Koepe-Strasse in Bochum, Germany",,german_fires_bochum_locations,1fefd8f796b0c5ba1205cad490f2222d,german_fires_bochum_locations__1fefd8f796b0c5ba1205cad490f2222d
friedrich-lueg-strasse,"Friedrich-Lueg-Strasse in Bochum, Germany",51.4686059,7.1299191,1,,,,,,,Wells,"Friedrich-Lueg-Strasse in Bochum, Germany",,german_fires_bochum_locations,7432377896a576e8b88daf541bf58a25,german_fires_bochum_locations__7432377896a576e8b88daf541bf58a25
friedrichsburg,"Friedrichsburg in Bochum, Germany",51.4732648,7.2370573,1,,,,,,,Shipping,"Friedrichsburg in Bochum, Germany",,german_fires_bochum_locations,09fbaae0c8320bf4ab9ca40eccdc383c,german_fires_bochum_locations__09fbaae0c8320bf4ab9ca40eccdc383c
friedrichstrasse,"Friedrichstrasse in Bochum, Germany",51.4975873,7.1485196,1,,,,,,,space,"Friedrichstrasse in Bochum, Germany",,german_fires_bochum_locations,1334cbdd960f7def300503a8532b9f1a,german_fires_bochum_locations__1334cbdd960f7def300503a8532b9f1a
friehoffstrasse,"Friehoffstrasse in Bochum, Germany",51.4661509,7.1573295,1,,,,,,,Media,"Friehoffstrasse in Bochum, Germany",,german_fires_bochum_locations,d3fe7fe2d33defb7cb83b10a33fb8638,german_fires_bochum_locations__d3fe7fe2d33defb7cb83b10a33fb8638
frielinghausstrasse,"Frielinghausstrasse in Bochum, Germany",51.4720886,7.2502526,1,,,,,,,DiplomaticFacilities,"Frielinghausstrasse in Bochum, Germany",,german_fires_bochum_locations,683cf5671daa4acb0bade81b32613d43,german_fires_bochum_locations__683cf5671daa4acb0bade81b32613d43
friemannplatz,"Friemannplatz in Bochum, Germany",51.4728016,7.2447394,1,,,,,,,Refinery,"Friemannplatz in Bochum, Germany",,german_fires_bochum_locations,d6c932354278e054e1932afd7a94114f,german_fires_bochum_locations__d6c932354278e054e1932afd7a94114f
friesenweg,"Friesenweg in Bochum, Germany",51.4663781,7.1514065,1,,,,,,,AAEntity,"Friesenweg in Bochum, Germany",,german_fires_bochum_locations,fbf23ef6caf3cc534e90ec6f06fb5884,german_fires_bochum_locations__fbf23ef6caf3cc534e90ec6f06fb5884
fritz-reuter-strasse,"Fritz-Reuter-Strasse in Bochum, Germany",51.4737653,7.139013,1,,,,,,,space,"Fritz-Reuter-Strasse in Bochum, Germany",,german_fires_bochum_locations,b77448adcde0edb26c0dc9729965d9f5,german_fires_bochum_locations__b77448adcde0edb26c0dc9729965d9f5
frobelstrasse,"Frobelstrasse in Bochum, Germany",51.4821316,7.1117152,1,,,,,,,Refinery,"Frobelstrasse in Bochum, Germany",,german_fires_bochum_locations,924f041d5216777d7b975ca92f7e36dd,german_fires_bochum_locations__924f041d5216777d7b975ca92f7e36dd
frohliche morgensonne,"Frohliche Morgensonne in Bochum, Germany",51.4668107,7.1337001,1,,,,,,,ForeignMinistry,"Frohliche Morgensonne in Bochum, Germany",,german_fires_bochum_locations,090dbd530753f2e878002eca2fd0eb98,german_fires_bochum_locations__090dbd530753f2e878002eca2fd0eb98
fruhlingstrasse,"Fruhlingstrasse in Bochum, Germany",51.4926487,7.1382475,1,,,,,,,AAEntity,"Fruhlingstrasse in Bochum, Germany",,german_fires_bochum_locations,b8e08a325468884cc59d373b0042495e,german_fires_bochum_locations__b8e08a325468884cc59d373b0042495e
fuchsweg,"Fuchsweg in Bochum, Germany",51.4702867,7.3111565,1,,,,,,,Organization,"Fuchsweg in Bochum, Germany",,german_fires_bochum_locations,46de45af45cec8a975daf1cc637f9bac,german_fires_bochum_locations__46de45af45cec8a975daf1cc637f9bac
fuldastrasse,"Fuldastrasse in Bochum, Germany",51.497281,7.2548343,1,,,,,,,CompanyKeyword,"Fuldastrasse in Bochum, Germany",,german_fires_bochum_locations,bfb51ebfb82e8551716e7842a61bdc4b,german_fires_bochum_locations__bfb51ebfb82e8551716e7842a61bdc4b
g-nordstrasse,"G-Nordstrasse in Bochum, Germany",51.4429253,7.2580633,1,,,,,,,Organization,"G-Nordstrasse in Bochum, Germany",,german_fires_bochum_locations,d0918f5f5af8011d583062729e9d9e33,german_fires_bochum_locations__d0918f5f5af8011d583062729e9d9e33
g-sudstrasse,"G-Sudstrasse in Bochum, Germany",51.4422273,7.2595727,1,,,,,,,ForeignMinister,"G-Sudstrasse in Bochum, Germany",,german_fires_bochum_locations,cb8bdf11e0516d1555fd90ec50dd5aab,german_fires_bochum_locations__cb8bdf11e0516d1555fd90ec50dd5aab
g-weststrasse,"G-Weststrasse in Bochum, Germany",51.48118,7.129098,1,,,,,,,Legislator,"G-Weststrasse in Bochum, Germany",,german_fires_bochum_locations,ec9d06ccf044a781e4c048f273cdc5ff,german_fires_bochum_locations__ec9d06ccf044a781e4c048f273cdc5ff
gabelsbergerstrasse,"Gabelsbergerstrasse in Bochum, Germany",51.4684173,7.2196038,1,,,,,,,ForeignMinistry,"Gabelsbergerstrasse in Bochum, Germany",,german_fires_bochum_locations,ac2f0a2ae98c0a3f33ae3c407adf3901,german_fires_bochum_locations__ac2f0a2ae98c0a3f33ae3c407adf3901
gafo 03,"Gafo 03 in Bochum, Germany",51.4818445,7.2162363,1,,,,,,,Exec,"Gafo 03 in Bochum, Germany",,german_fires_bochum_locations,249bf9821a5b7996b8db36d75dae0ae7,german_fires_bochum_locations__249bf9821a5b7996b8db36d75dae0ae7
gahlensche strasse,"Gahlensche Strasse in Bochum, Germany",51.4876637,7.1944699,1,,,,,,,IndustryTerm,"Gahlensche Strasse in Bochum, Germany",,german_fires_bochum_locations,87ccf04ede559f6f75cc169e1012107a,german_fires_bochum_locations__87ccf04ede559f6f75cc169e1012107a
galgenfeldstrasse,"Galgenfeldstrasse in Bochum, Germany",51.4262652,7.2473642,1,,,,,,,Refinery,"Galgenfeldstrasse in Bochum, Germany",,german_fires_bochum_locations,442cd3842872abef6b0b03cedb37db0d,german_fires_bochum_locations__442cd3842872abef6b0b03cedb37db0d
gamsweg,"Gamsweg in Bochum, Germany",51.4501601,7.1497806,1,,,,,,,FTO,"Gamsweg in Bochum, Germany",,german_fires_bochum_locations,2185ae1e580bbd54a436c8a32b772805,german_fires_bochum_locations__2185ae1e580bbd54a436c8a32b772805
ganghoferstrasse,"Ganghoferstrasse in Bochum, Germany",51.4925369,7.2402486,1,,,,,,,Keyphrase,"Ganghoferstrasse in Bochum, Germany",,german_fires_bochum_locations,00dab27a27c12943b86341477d69f2c3,german_fires_bochum_locations__00dab27a27c12943b86341477d69f2c3
gartenstrasse,"Gartenstrasse in Bochum, Germany",51.4520496,7.1632439,1,,,,,,,Refinery,"Gartenstrasse in Bochum, Germany",,german_fires_bochum_locations,8987479d802a2352a935ab98e5a9b981,german_fires_bochum_locations__8987479d802a2352a935ab98e5a9b981
gasstrasse,"Gasstrasse in Bochum, Germany",51.4787879,7.3064939,1,,,,,,,ForeignMinister,"Gasstrasse in Bochum, Germany",,german_fires_bochum_locations,522fdedcfad2dd57c57f2ed4a743863f,german_fires_bochum_locations__522fdedcfad2dd57c57f2ed4a743863f
gaussstrasse,"Gaussstrasse in Bochum, Germany",51.4344737,7.1541441,1,,,,,,,Organization,"Gaussstrasse in Bochum, Germany",,german_fires_bochum_locations,ac2a48d743bc3f92814662bd4f1d5212,german_fires_bochum_locations__ac2a48d743bc3f92814662bd4f1d5212
geheimrat-leuschner-strasse,"Geheimrat-Leuschner-Strasse in Bochum, Germany",51.4742347,7.2983994,1,,,,,,,IndustryTerm,"Geheimrat-Leuschner-Strasse in Bochum, Germany",,german_fires_bochum_locations,14bac5ca7aa9772e32530237bd014493,german_fires_bochum_locations__14bac5ca7aa9772e32530237bd014493
geisental,"Geisental in Bochum, Germany",51.4971177,7.2602214,1,,,,,,,Pipeline,"Geisental in Bochum, Germany",,german_fires_bochum_locations,b510fff6c2a1aea8f2b7670cd50722ce,german_fires_bochum_locations__b510fff6c2a1aea8f2b7670cd50722ce
geitlingstrasse,"Geitlingstrasse in Bochum, Germany",51.4813215,7.1542267,1,,,,,,,Exec,"Geitlingstrasse in Bochum, Germany",,german_fires_bochum_locations,e14ed675012385df0502d22c755a0528,german_fires_bochum_locations__e14ed675012385df0502d22c755a0528
gelsenkirchener strasse,"Gelsenkirchener Strasse in Bochum, Germany",51.4832709,7.1116867,1,,,,,,,Person,"Gelsenkirchener Strasse in Bochum, Germany",,german_fires_bochum_locations,d73deb4a9154ef5c249d5784575c010d,german_fires_bochum_locations__d73deb4a9154ef5c249d5784575c010d
gemeindestrasse,"Gemeindestrasse in Bochum, Germany",51.5023417,7.1967487,1,,,,,,,Diplomat,"Gemeindestrasse in Bochum, Germany",,german_fires_bochum_locations,84e70eb17c21e48fbcf07e8194c107e2,german_fires_bochum_locations__84e70eb17c21e48fbcf07e8194c107e2
generalstrasse,"Generalstrasse in Bochum, Germany",51.4479271,7.1835881,1,,,,,,,Refinery,"Generalstrasse in Bochum, Germany",,german_fires_bochum_locations,954cd4f4e19e9c4c6b8691a1191bd53a,german_fires_bochum_locations__954cd4f4e19e9c4c6b8691a1191bd53a
georg-agricola-weg,"Georg-Agricola-Weg in Bochum, Germany",51.4885977,7.2121106,1,,,,,,,space,"Georg-Agricola-Weg in Bochum, Germany",,german_fires_bochum_locations,8edce9c7e57a78fe6a4a8427a9b355b3,german_fires_bochum_locations__8edce9c7e57a78fe6a4a8427a9b355b3
georg-schmitz-strasse,"Georg-Schmitz-Strasse in Bochum, Germany",51.4798823,7.12365,1,,,,,,,Organization,"Georg-Schmitz-Strasse in Bochum, Germany",,german_fires_bochum_locations,e63067f2cbe098aa01ac76d9dfc01f41,german_fires_bochum_locations__e63067f2cbe098aa01ac76d9dfc01f41
georgstrasse,"Georgstrasse in Bochum, Germany",51.5104607,7.0994441,1,,,,,,,Pipeline,"Georgstrasse in Bochum, Germany",,german_fires_bochum_locations,4952e0f68cc62a89053d83fb1316fa2b,german_fires_bochum_locations__4952e0f68cc62a89053d83fb1316fa2b
geranienweg,"Geranienweg in Bochum, Germany",51.4840387,7.2863445,1,,,,,,,Keyphrase,"Geranienweg in Bochum, Germany",,german_fires_bochum_locations,a862e0ae5ab65c093be5a4175d506545,german_fires_bochum_locations__a862e0ae5ab65c093be5a4175d506545
gerard-mortier-platz,"Gerard-Mortier-Platz in Bochum, Germany",51.4796991,7.2010043,1,,,,,,,Organization,"Gerard-Mortier-Platz in Bochum, Germany",,german_fires_bochum_locations,507ebba81370ba88409f8623d5d18848,german_fires_bochum_locations__507ebba81370ba88409f8623d5d18848
gerberstrasse,"Gerberstrasse in Bochum, Germany",51.4836154,7.2199468,1,,,,,,,News,"Gerberstrasse in Bochum, Germany",,german_fires_bochum_locations,ad701dd145da26cd8307fc9e1149834a,german_fires_bochum_locations__ad701dd145da26cd8307fc9e1149834a
gerdes feld,"Gerdes Feld in Bochum, Germany",51.453257,7.1493303,1,,,,,,,CompanyKeyword,"Gerdes Feld in Bochum, Germany",,german_fires_bochum_locations,2810aeb659f797b6a2172b046bab1e8c,german_fires_bochum_locations__2810aeb659f797b6a2172b046bab1e8c
gerdes' feld,"Gerdes' Feld in Bochum, Germany",51.453257,7.1493303,1,,,,,,,Exec,"Gerdes' Feld in Bochum, Germany",,german_fires_bochum_locations,f4bc55f7105b6c128669264890aa13e4,german_fires_bochum_locations__f4bc55f7105b6c128669264890aa13e4
gerichtsstrasse,"Gerichtsstrasse in Bochum, Germany",51.4694182,7.3148943,1,,,,,,,Organization,"Gerichtsstrasse in Bochum, Germany",,german_fires_bochum_locations,3ef98c93ba795183a5b9a8a30f27d944,german_fires_bochum_locations__3ef98c93ba795183a5b9a8a30f27d944
gerlach-von-heven-weg,"Gerlach-von-Heven-Weg in Bochum, Germany",51.4547074,7.282256,1,,,,,,,ForeignMinister,"Gerlach-von-Heven-Weg in Bochum, Germany",,german_fires_bochum_locations,7ba2389d323d79d5a79a6bc4fff40a49,german_fires_bochum_locations__7ba2389d323d79d5a79a6bc4fff40a49
gersteinring,"Gersteinring in Bochum, Germany",51.4867635,7.2353993,1,,,,,,,space,"Gersteinring in Bochum, Germany",,german_fires_bochum_locations,7ee55569cc1f63220304a961bb533c53,german_fires_bochum_locations__7ee55569cc1f63220304a961bb533c53
gerther dahl,"Gerther Dahl in Bochum, Germany",51.5162546,7.2703059,1,,,,,,,space,"Gerther Dahl in Bochum, Germany",,german_fires_bochum_locations,6842e2ae5c50a9c527b97628d4ed9665,german_fires_bochum_locations__6842e2ae5c50a9c527b97628d4ed9665
gerther heide,"Gerther Heide in Bochum, Germany",51.5197655,7.2701833,1,,,,,,,IndustryTerm,"Gerther Heide in Bochum, Germany",,german_fires_bochum_locations,01fea61a898bb1c4b83f413bc70bace1,german_fires_bochum_locations__01fea61a898bb1c4b83f413bc70bace1
gerther landwehr,"Gerther Landwehr in Bochum, Germany",51.5229181,7.2861784,1,,,,,,,Diplomat,"Gerther Landwehr in Bochum, Germany",,german_fires_bochum_locations,9ebecd4c4db93ff6f2a026d6f0c016a5,german_fires_bochum_locations__9ebecd4c4db93ff6f2a026d6f0c016a5
gerther strasse,"Gerther Strasse in Bochum, Germany",51.5099522,7.281057,1,,,,,,,ForeignMinister,"Gerther Strasse in Bochum, Germany",,german_fires_bochum_locations,0f3432cb06e9af3e96e21c42d3febd35,german_fires_bochum_locations__0f3432cb06e9af3e96e21c42d3febd35
gertrudenhof,"Gertrudenhof in Bochum, Germany",51.478272,7.1333762,1,,,,,,,Pipeline,"Gertrudenhof in Bochum, Germany",,german_fires_bochum_locations,e48b661481abe772f2628e0aa886965e,german_fires_bochum_locations__e48b661481abe772f2628e0aa886965e
gertrudisplatz,"Gertrudisplatz in Bochum, Germany",51.4826079,7.1313129,1,,,,,,,DiplomaticFacilities,"Gertrudisplatz in Bochum, Germany",,german_fires_bochum_locations,0564e4a4da5492b8d81112b2401582cf,german_fires_bochum_locations__0564e4a4da5492b8d81112b2401582cf
gertrudisstrasse,"Gertrudisstrasse in Bochum, Germany",51.4824072,7.1330268,1,,,,,,,AAEntity,"Gertrudisstrasse in Bochum, Germany",,german_fires_bochum_locations,1ae8f786d1b24d55d8c7f6204f0c35aa,german_fires_bochum_locations__1ae8f786d1b24d55d8c7f6204f0c35aa
geschwister-scholl-strasse,"Geschwister-Scholl-Strasse in Bochum, Germany",51.4900488,7.1505188,1,,,,,,,Legislator,"Geschwister-Scholl-Strasse in Bochum, Germany",,german_fires_bochum_locations,217fb3f808c2e70ad7900b3fb43b51ad,german_fires_bochum_locations__217fb3f808c2e70ad7900b3fb43b51ad
gesundheitscampus,"Gesundheitscampus in Bochum, Germany",51.4466365,7.2472239,1,,,,,,,Media,"Gesundheitscampus in Bochum, Germany",,german_fires_bochum_locations,421c4171cd17cb38516514c7f8177f0f,german_fires_bochum_locations__421c4171cd17cb38516514c7f8177f0f
gesundheitscampus-nord,"Gesundheitscampus-Nord in Bochum, Germany",51.4466365,7.2472239,1,,,,,,,Organization,"Gesundheitscampus-Nord in Bochum, Germany",,german_fires_bochum_locations,720c074ff8bc39985378a0ac95f06f29,german_fires_bochum_locations__720c074ff8bc39985378a0ac95f06f29
gesundheitscampus-sud,"Gesundheitscampus-Sud in Bochum, Germany",51.4463341,7.2481091,1,,,,,,,AAEntity,"Gesundheitscampus-Sud in Bochum, Germany",,german_fires_bochum_locations,e7332006d7ea65d0afade45be9625307,german_fires_bochum_locations__e7332006d7ea65d0afade45be9625307
gewerbestrasse,"Gewerbestrasse in Bochum, Germany",51.488414,7.1628528,1,,,,,,,Refinery,"Gewerbestrasse in Bochum, Germany",,german_fires_bochum_locations,97622bd4fa9086c547f86ff3ade8e550,german_fires_bochum_locations__97622bd4fa9086c547f86ff3ade8e550
gewerkenstrasse,"Gewerkenstrasse in Bochum, Germany",51.5236297,7.298179,1,,,,,,,Legislator,"Gewerkenstrasse in Bochum, Germany",,german_fires_bochum_locations,fc13c28303f1d8dfe8194f38c0fc408b,german_fires_bochum_locations__fc13c28303f1d8dfe8194f38c0fc408b
gibraltarstrasse,"Gibraltarstrasse in Bochum, Germany",51.4142076,7.2479397,1,,,,,,,space,"Gibraltarstrasse in Bochum, Germany",,german_fires_bochum_locations,29a0da589bd7cb86ddccd9a83966193c,german_fires_bochum_locations__29a0da589bd7cb86ddccd9a83966193c
gildenstrasse,"Gildenstrasse in Bochum, Germany",51.487966,7.1539394,1,,,,,,,Keyphrase,"Gildenstrasse in Bochum, Germany",,german_fires_bochum_locations,37c7a6006d4018c7dc52a19180a3df2f,german_fires_bochum_locations__37c7a6006d4018c7dc52a19180a3df2f
gilsingstrasse,"Gilsingstrasse in Bochum, Germany",51.4690094,7.2146229,1,,,,,,,ForeignMinister,"Gilsingstrasse in Bochum, Germany",,german_fires_bochum_locations,35afc2c91f91c6305b1473cde73eaaa4,german_fires_bochum_locations__35afc2c91f91c6305b1473cde73eaaa4
ginsterweg,"Ginsterweg in Bochum, Germany",51.4555038,7.1468044,1,,,,,,,Organization,"Ginsterweg in Bochum, Germany",,german_fires_bochum_locations,98326e217ffadefea2b0822ae4a244ab,german_fires_bochum_locations__98326e217ffadefea2b0822ae4a244ab
girondelle,"Girondelle in Bochum, Germany",51.4565416,7.2472164,1,,,,,,,Legislator,"Girondelle in Bochum, Germany",,german_fires_bochum_locations,ad44f27b930514c0c1a1ff0f75856053,german_fires_bochum_locations__ad44f27b930514c0c1a1ff0f75856053
gleiwitzer strasse,"Gleiwitzer Strasse in Bochum, Germany",51.4478062,7.2176708,1,,,,,,,Consulates,"Gleiwitzer Strasse in Bochum, Germany",,german_fires_bochum_locations,649affc1f34e6f55545a59e5797ecbb9,german_fires_bochum_locations__649affc1f34e6f55545a59e5797ecbb9
glockengarten,"Glockengarten in Bochum, Germany",51.4721084,7.2371192,1,,,,,,,Refinery,"Glockengarten in Bochum, Germany",,german_fires_bochum_locations,7f4d6fb56f3804695ab26d52a54b8a84,german_fires_bochum_locations__7f4d6fb56f3804695ab26d52a54b8a84
gluckaufstrasse,"Gluckaufstrasse in Bochum, Germany",51.4887783,7.1826635,1,,,,,,,Diplomat,"Gluckaufstrasse in Bochum, Germany",,german_fires_bochum_locations,4aa8fbfb64f871396d9acfe0ce1a0a81,german_fires_bochum_locations__4aa8fbfb64f871396d9acfe0ce1a0a81
glucksburger strasse,"Glucksburger Strasse in Bochum, Germany",51.4494775,7.2328335,1,,,,,,,Keyphrase,"Glucksburger Strasse in Bochum, Germany",,german_fires_bochum_locations,25e14714c248d942a3a02d955d34bcca,german_fires_bochum_locations__25e14714c248d942a3a02d955d34bcca
goebenstrasse,"Goebenstrasse in Bochum, Germany",51.4891663,7.1552267,1,,,,,,,Media,"Goebenstrasse in Bochum, Germany",,german_fires_bochum_locations,5ee698f55acbc524deeb2583d14e14f1,german_fires_bochum_locations__5ee698f55acbc524deeb2583d14e14f1
goerdelerhof,"Goerdelerhof in Bochum, Germany",51.4824395,7.2483341,1,,,,,,,Consulates,"Goerdelerhof in Bochum, Germany",,german_fires_bochum_locations,7e4c3fd68b04234a7b3615c363aac3a6,german_fires_bochum_locations__7e4c3fd68b04234a7b3615c363aac3a6
goerdtstrasse,"Goerdtstrasse in Bochum, Germany",51.4783181,7.2409379,1,,,,,,,Keyphrase,"Goerdtstrasse in Bochum, Germany",,german_fires_bochum_locations,f95807967647c108c2cd6338647805a1,german_fires_bochum_locations__f95807967647c108c2cd6338647805a1
