keyword,caption_name,type,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
laurengiraldo,Actor Lauren Giraldo,Celebrity,general.alert4,Celebrity,Actor Lauren Giraldo,,Celeb_Mentioner,375b501dce05f5df467b7d4a2414288c,Celeb_Mentioner__375b501dce05f5df467b7d4a2414288c
dalermehndi,Singer Daler Mehndi,Celebrity,general.alert4,Celebrity,Singer Daler Mehndi,,Celeb_Mentioner,a67dab0f207b74c9ccb1d08ac978b440,Celeb_Mentioner__a67dab0f207b74c9ccb1d08ac978b440
ptvjaime,Musician Jaime Preciado,Celebrity,general.alert4,Celebrity,Musician Jaime Preciado,,Celeb_Mentioner,d7e59c504fb865edfe0b70ef1879b86f,Celeb_Mentioner__d7e59c504fb865edfe0b70ef1879b86f
ali_sweeney,Actor Alison Sweeney,Celebrity,general.alert4,Celebrity,Actor Alison Sweeney,,Celeb_Mentioner,02a7070f1889cb9711c46373caf1a271,Celeb_Mentioner__02a7070f1889cb9711c46373caf1a271
danneelharris,Actor Danneel Ackles,Celebrity,general.alert4,Celebrity,Actor Danneel Ackles,,Celeb_Mentioner,0a929c8121fa8b61e2ea8a42bd0fbed7,Celeb_Mentioner__0a929c8121fa8b61e2ea8a42bd0fbed7
sussannekroshan,Actor Sussanne Khan,Celebrity,general.alert4,Celebrity,Actor Sussanne Khan,,Celeb_Mentioner,d90b7d1b391f41565e5f228b6ecddaed,Celeb_Mentioner__d90b7d1b391f41565e5f228b6ecddaed
megan_mckenna_,TV personality Megan McKenna,Celebrity,general.alert4,Celebrity,TV personality Megan McKenna,,Celeb_Mentioner,d4bd41680319eccce84cb7f2dbb883ef,Celeb_Mentioner__d4bd41680319eccce84cb7f2dbb883ef
gitrdonelarry,Comedian Larry The Cable Guy,Celebrity,general.alert4,Celebrity,Comedian Larry The Cable Guy,,Celeb_Mentioner,6773a77b8af692df0d0d9d8002d71978,Celeb_Mentioner__6773a77b8af692df0d0d9d8002d71978
thewho,Band The Who,Celebrity,general.alert4,Celebrity,Band The Who,,Celeb_Mentioner,42bc8fcf1eeedf264caa1dce6e336dc7,Celeb_Mentioner__42bc8fcf1eeedf264caa1dce6e336dc7
laurenevemay,Singer Lauren Mayberry,Celebrity,general.alert4,Celebrity,Singer Lauren Mayberry,,Celeb_Mentioner,2df6f1549face61fab3c9404ea0f2219,Celeb_Mentioner__2df6f1549face61fab3c9404ea0f2219
fernandacga,Actor Fernanda Castillo,Celebrity,general.alert4,Celebrity,Actor Fernanda Castillo,,Celeb_Mentioner,016e05a14f5f23592e2e094c697c2b28,Celeb_Mentioner__016e05a14f5f23592e2e094c697c2b28
simondesue,Actor Simon Desue,Celebrity,general.alert4,Celebrity,Actor Simon Desue,,Celeb_Mentioner,545a6d351ff8dd6eb8d4352c5a8fecc6,Celeb_Mentioner__545a6d351ff8dd6eb8d4352c5a8fecc6
cecewinans,Singer CeCe Winans,Celebrity,general.alert4,Celebrity,Singer CeCe Winans,,Celeb_Mentioner,ebb3a849860afe4427d00ef8d2709c4e,Celeb_Mentioner__ebb3a849860afe4427d00ef8d2709c4e
ravensymone,Actor Raven-Symonè,Celebrity,general.alert4,Celebrity,Actor Raven-Symonè,,Celeb_Mentioner,575bde3f23fc4c317a7c47adb9aef9c5,Celeb_Mentioner__575bde3f23fc4c317a7c47adb9aef9c5
nodabasi,Photographer Nihat Odabasi,Celebrity,general.alert4,Celebrity,Photographer Nihat Odabasi,,Celeb_Mentioner,3ee99a098ff40b769bfd59a9084c671b,Celeb_Mentioner__3ee99a098ff40b769bfd59a9084c671b
rylandlynch,DJ Ryland Lynch,Celebrity,general.alert4,Celebrity,DJ Ryland Lynch,,Celeb_Mentioner,47d0265bf94e42dab2e61f14e94d51e0,Celeb_Mentioner__47d0265bf94e42dab2e61f14e94d51e0
vikranth_offl,Actor Vikranth Santhosh,Celebrity,general.alert4,Celebrity,Actor Vikranth Santhosh,,Celeb_Mentioner,d5712d21c7eb5163f1fc27a7dfd5a279,Celeb_Mentioner__d5712d21c7eb5163f1fc27a7dfd5a279
cassiesuper,Singer Cassie,Celebrity,general.alert4,Celebrity,Singer Cassie,,Celeb_Mentioner,f03ac20dbb206eb752945019d4fa1a86,Celeb_Mentioner__f03ac20dbb206eb752945019d4fa1a86
babyrastagringo,Musical duo Baby Rasta y Gringo,Celebrity,general.alert4,Celebrity,Musical duo Baby Rasta y Gringo,,Celeb_Mentioner,3a411a496fae89ccdf5116f7fa15d6ce,Celeb_Mentioner__3a411a496fae89ccdf5116f7fa15d6ce
cynthiaoficial,Singer Cynthia Deyanira Rodríguez Ruiz,Celebrity,general.alert4,Celebrity,Singer Cynthia Deyanira Rodríguez Ruiz,,Celeb_Mentioner,5391f50d4e5faa71457ea440b925d262,Celeb_Mentioner__5391f50d4e5faa71457ea440b925d262
todd_mcfarlane,Comic book creator Todd McFarlane,Celebrity,general.alert4,Celebrity,Comic book creator Todd McFarlane,,Celeb_Mentioner,1c08ba1d4e79682425a59145d97076ae,Celeb_Mentioner__1c08ba1d4e79682425a59145d97076ae
melaniecmusic,Singer Melanie C,Celebrity,general.alert4,Celebrity,Singer Melanie C,,Celeb_Mentioner,9b9121c8344bf210ccda6da0e29d2d0a,Celeb_Mentioner__9b9121c8344bf210ccda6da0e29d2d0a
maksimc,Choreographer Maksim Chmerkovskiy,Celebrity,general.alert4,Celebrity,Choreographer Maksim Chmerkovskiy,,Celeb_Mentioner,f8902088f5ef9403c32a664a01b67b0d,Celeb_Mentioner__f8902088f5ef9403c32a664a01b67b0d
teegrizzley,Singer Tee Grizzley,Celebrity,general.alert4,Celebrity,Singer Tee Grizzley,,Celeb_Mentioner,b152e36dcfe7aba9a8a07800e4c87f5f,Celeb_Mentioner__b152e36dcfe7aba9a8a07800e4c87f5f
thedecemberists,Band The Decemberists,Celebrity,general.alert4,Celebrity,Band The Decemberists,,Celeb_Mentioner,615b0cde4f19e39e932e302c57be64bd,Celeb_Mentioner__615b0cde4f19e39e932e302c57be64bd
thelaurengraham,Actor Lauren Graham,Celebrity,general.alert4,Celebrity,Actor Lauren Graham,,Celeb_Mentioner,23587a00f58e2c81eccbee1df4286890,Celeb_Mentioner__23587a00f58e2c81eccbee1df4286890
paparoach,Band Papa Roach,Celebrity,general.alert4,Celebrity,Band Papa Roach,,Celeb_Mentioner,07e87bbe7894eb5b33c38a3e03499872,Celeb_Mentioner__07e87bbe7894eb5b33c38a3e03499872
hrvy,Singer Hrvy,Celebrity,general.alert4,Celebrity,Singer Hrvy,,Celeb_Mentioner,445c42f56ffda46ee6dad983419678ee,Celeb_Mentioner__445c42f56ffda46ee6dad983419678ee
iam_keiji,Dancer Keiji Kuroki,Celebrity,general.alert4,Celebrity,Dancer Keiji Kuroki,,Celeb_Mentioner,94c0baac09a41ded2cd2d6bba4bd55bd,Celeb_Mentioner__94c0baac09a41ded2cd2d6bba4bd55bd
atiye,Singer Atiye,Celebrity,general.alert4,Celebrity,Singer Atiye,,Celeb_Mentioner,683b67f600d1eae6c452033acca7eb82,Celeb_Mentioner__683b67f600d1eae6c452033acca7eb82
kamiki_official,Actor Ryunosuke Kamiki,Celebrity,general.alert4,Celebrity,Actor Ryunosuke Kamiki,,Celeb_Mentioner,8b71e24aaf7a1e29eb7fe974b412cec4,Celeb_Mentioner__8b71e24aaf7a1e29eb7fe974b412cec4
tobymac,Singer TobyMac,Celebrity,general.alert4,Celebrity,Singer TobyMac,,Celeb_Mentioner,c915d7dac92c2cfdeccea2a8523ec23e,Celeb_Mentioner__c915d7dac92c2cfdeccea2a8523ec23e
alexandramusic,Singer Alexandra Burke,Celebrity,general.alert4,Celebrity,Singer Alexandra Burke,,Celeb_Mentioner,524ebd92b3d8a0d9f882e4e2068cc9a4,Celeb_Mentioner__524ebd92b3d8a0d9f882e4e2068cc9a4
buchechaoficial,Jiu Jitsu practitioner Marcus Almeida,Celebrity,general.alert4,Celebrity,Jiu Jitsu practitioner Marcus Almeida,,Celeb_Mentioner,c9dd91cb8c49dd889c4e28716d8e157c,Celeb_Mentioner__c9dd91cb8c49dd889c4e28716d8e157c
actor_krishna,Actor Krishna,Celebrity,general.alert4,Celebrity,Actor Krishna,,Celeb_Mentioner,b130403af54790858f512cc5c2fd05ae,Celeb_Mentioner__b130403af54790858f512cc5c2fd05ae
rie_kitahara3,Singer Rie Kitahara,Celebrity,general.alert4,Celebrity,Singer Rie Kitahara,,Celeb_Mentioner,369306157ee43645375df88d630755fe,Celeb_Mentioner__369306157ee43645375df88d630755fe
dylandauzat,Actor Dylan Dauzat,Celebrity,general.alert4,Celebrity,Actor Dylan Dauzat,,Celeb_Mentioner,e239e545268dd13319ebd42739fb5c2a,Celeb_Mentioner__e239e545268dd13319ebd42739fb5c2a
cupcakke_rapper,Singer CupcakKe,Celebrity,general.alert4,Celebrity,Singer CupcakKe,,Celeb_Mentioner,b938bc0c106d367f01193409fe9dcf8d,Celeb_Mentioner__b938bc0c106d367f01193409fe9dcf8d
yearsandyears,Singing trio Years & Years,Celebrity,general.alert4,Celebrity,Singing trio Years & Years,,Celeb_Mentioner,4955e736bd56b345d7a3444d58e442ff,Celeb_Mentioner__4955e736bd56b345d7a3444d58e442ff
ziadkhoury88,Musician Ziad Khoury,Celebrity,general.alert4,Celebrity,Musician Ziad Khoury,,Celeb_Mentioner,2e6dfe6cfbba70b7284399c5cdfdd073,Celeb_Mentioner__2e6dfe6cfbba70b7284399c5cdfdd073
missyxmartinez,Porn actor Missy Martinez,Celebrity,general.alert4,Celebrity,Porn actor Missy Martinez,,Celeb_Mentioner,71e65417afdc7b1af2f9a5c2972aed93,Celeb_Mentioner__71e65417afdc7b1af2f9a5c2972aed93
zackalltimelow,Musician Zachary Merrick,Celebrity,general.alert4,Celebrity,Musician Zachary Merrick,,Celeb_Mentioner,53b7dc58a74d37a98ee1b3fd514fe502,Celeb_Mentioner__53b7dc58a74d37a98ee1b3fd514fe502
benjiefede,Musical duo Benji and Fede,Celebrity,general.alert4,Celebrity,Musical duo Benji and Fede,,Celeb_Mentioner,533cfed7280ce2125ddb57a3f63c87bd,Celeb_Mentioner__533cfed7280ce2125ddb57a3f63c87bd
samhuntmusic,Singer Sam Hunt,Celebrity,general.alert4,Celebrity,Singer Sam Hunt,,Celeb_Mentioner,831d7745c40cefc59778cbf473684ca7,Celeb_Mentioner__831d7745c40cefc59778cbf473684ca7
jakejmitchell,Internet personality Jake Mitchell,Celebrity,general.alert4,Celebrity,Internet personality Jake Mitchell,,Celeb_Mentioner,8c0f2bf70e79c431859552434cd1683f,Celeb_Mentioner__8c0f2bf70e79c431859552434cd1683f
lilianpacce,Journalist Lilian Pacce,Celebrity,general.alert4,Celebrity,Journalist Lilian Pacce,,Celeb_Mentioner,cc7e21390ffd111790f355b0852dc242,Celeb_Mentioner__cc7e21390ffd111790f355b0852dc242
patrickstarrr,Makeup artist Patrickstarrr,Celebrity,general.alert4,Celebrity,Makeup artist Patrickstarrr,,Celeb_Mentioner,dcf6eb829f9acb34e296e13008057bea,Celeb_Mentioner__dcf6eb829f9acb34e296e13008057bea
realsirtomjones,Singer Tom Jones,Celebrity,general.alert4,Celebrity,Singer Tom Jones,,Celeb_Mentioner,3ae310e21fa20ad40d0a905fa9b22864,Celeb_Mentioner__3ae310e21fa20ad40d0a905fa9b22864
courtney,Singer Courtney Love Cobain,Celebrity,general.alert4,Celebrity,Singer Courtney Love Cobain,,Celeb_Mentioner,fe1b66f91c9c6aab4b4e93dfb46356ad,Celeb_Mentioner__fe1b66f91c9c6aab4b4e93dfb46356ad
ma_silvestre,Actor Miguel Angel Silvestre,Celebrity,general.alert4,Celebrity,Actor Miguel Angel Silvestre,,Celeb_Mentioner,7df0a43c737bc6436fa5fd84ae6044a8,Celeb_Mentioner__7df0a43c737bc6436fa5fd84ae6044a8
chiaraferragni,Internet personality Chiara Ferragni,Celebrity,general.alert4,Celebrity,Internet personality Chiara Ferragni,,Celeb_Mentioner,8211036c8909bc18346147069638729d,Celeb_Mentioner__8211036c8909bc18346147069638729d
thisislany,Band LANY,Celebrity,general.alert4,Celebrity,Band LANY,,Celeb_Mentioner,b5610e84143264fd3a2d778c6f7de950,Celeb_Mentioner__b5610e84143264fd3a2d778c6f7de950
playerunknown,Internet personality PLAYERUNKNOWN,Celebrity,general.alert4,Celebrity,Internet personality PLAYERUNKNOWN,,Celeb_Mentioner,57128d8fa8e6c7043cb362b62e15adf0,Celeb_Mentioner__57128d8fa8e6c7043cb362b62e15adf0
charmmeofficial,Film producer Charmme Kaur,Celebrity,general.alert4,Celebrity,Film producer Charmme Kaur,,Celeb_Mentioner,6e8e2a6f0165cea45c9828cedb1eccd7,Celeb_Mentioner__6e8e2a6f0165cea45c9828cedb1eccd7
yoonmirae,Rapper Yoon Mi-rae,Celebrity,general.alert4,Celebrity,Rapper Yoon Mi-rae,,Celeb_Mentioner,42b80c1644178e62317d21a83e171d09,Celeb_Mentioner__42b80c1644178e62317d21a83e171d09
kalpenn,Actor Kal Penn,Celebrity,general.alert4,Celebrity,Actor Kal Penn,,Celeb_Mentioner,0e440d368cbf5d3c342265a5f5a6e361,Celeb_Mentioner__0e440d368cbf5d3c342265a5f5a6e361
yuledochie,Actor Yul Edochie,Celebrity,general.alert4,Celebrity,Actor Yul Edochie,,Celeb_Mentioner,2a0c5c5b9a02ad701abe29e9452b8d41,Celeb_Mentioner__2a0c5c5b9a02ad701abe29e9452b8d41
adibahnoor,Singer Adibah Noor,Celebrity,general.alert4,Celebrity,Singer Adibah Noor,,Celeb_Mentioner,2fdbed5b616234f6d1dcfbcae56d7a41,Celeb_Mentioner__2fdbed5b616234f6d1dcfbcae56d7a41
blackveilbrides,Band Black Veil Brides,Celebrity,general.alert4,Celebrity,Band Black Veil Brides,,Celeb_Mentioner,1fbc57c22044512fd73c4bc155a70d2e,Celeb_Mentioner__1fbc57c22044512fd73c4bc155a70d2e
