german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
am hagelkreuz,"Am Hagelkreuz in Bottrop, Germany",51.6033154,6.9499209,1,,,,,Pipeline,"Am Hagelkreuz in Bottrop, Germany",,german_fires_bottrop_locations,4c7010b231a79b8f9eb20eb3336d4af7,german_fires_bottrop_locations__4c7010b231a79b8f9eb20eb3336d4af7
am kuhberg,"Am Kuhberg in Bottrop, Germany",51.6085763,6.9622817,1,,,,,Diplomat,"Am Kuhberg in Bottrop, Germany",,german_fires_bottrop_locations,9e207b75cc456b36011e5dbd0137b6f7,german_fires_bottrop_locations__9e207b75cc456b36011e5dbd0137b6f7
an der dringenburg,"An der Dringenburg in Bottrop, Germany",51.6209731,6.9281669,1,,,,,FTO,"An der Dringenburg in Bottrop, Germany",,german_fires_bottrop_locations,b51ded1335b7d5bf7da8ae253ca7275f,german_fires_bottrop_locations__b51ded1335b7d5bf7da8ae253ca7275f
an der harre,"An der Harre in Bottrop, Germany",51.6243732,6.9009488,1,,,,,CompanyKeyword,"An der Harre in Bottrop, Germany",,german_fires_bottrop_locations,e5b80e11adf3d6a33b1340251d212ffe,german_fires_bottrop_locations__e5b80e11adf3d6a33b1340251d212ffe
antonius-kuster-weg,"Antonius-Kuster-Weg in Bottrop, Germany",51.6098161,6.9652461,1,,,,,DiplomaticFacilities,"Antonius-Kuster-Weg in Bottrop, Germany",,german_fires_bottrop_locations,5a60535da394e2222beeb2fe67ceacc5,german_fires_bottrop_locations__5a60535da394e2222beeb2fe67ceacc5
auf dem schimmel,"Auf dem Schimmel in Bottrop, Germany",51.6045121,6.9458318,1,,,,,Person,"Auf dem Schimmel in Bottrop, Germany",,german_fires_bottrop_locations,89d43177bdbb5f05fbfaff01e8dfc589,german_fires_bottrop_locations__89d43177bdbb5f05fbfaff01e8dfc589
auf dem timpen,"Auf dem Timpen in Bottrop, Germany",51.6080796,6.9506811,1,,,,,ForeignMinistry,"Auf dem Timpen in Bottrop, Germany",,german_fires_bottrop_locations,ac6767ee2daedef98c3b86bbd1d6579f,german_fires_bottrop_locations__ac6767ee2daedef98c3b86bbd1d6579f
auf der hohe,"Auf der Hohe in Bottrop, Germany",51.6115775,6.9459828,1,,,,,space,"Auf der Hohe in Bottrop, Germany",,german_fires_bottrop_locations,c8f5383a5d0629a3a850dc065dd05d6c,german_fires_bottrop_locations__c8f5383a5d0629a3a850dc065dd05d6c
bergiusstrasse,"Bergiusstrasse in Bottrop, Germany",51.6125311,6.9249348,1,,,,,ForeignMinister,"Bergiusstrasse in Bottrop, Germany",,german_fires_bottrop_locations,2e3a2785733470a15c13066dc2f85d89,german_fires_bottrop_locations__2e3a2785733470a15c13066dc2f85d89
berliner berg,"Berliner Berg in Bottrop, Germany",51.6238579,6.9293867,1,,,,,Keyphrase,"Berliner Berg in Bottrop, Germany",,german_fires_bottrop_locations,0aee56720ecc5c725c8696ed88e0e237,german_fires_bottrop_locations__0aee56720ecc5c725c8696ed88e0e237
bonhoefferstrasse,"Bonhoefferstrasse in Bottrop, Germany",51.6113956,6.9699488,1,,,,,CompanyKeyword,"Bonhoefferstrasse in Bottrop, Germany",,german_fires_bottrop_locations,37edfe2d2daa18c26cc69ede37086205,german_fires_bottrop_locations__37edfe2d2daa18c26cc69ede37086205
borker feld,"Borker Feld in Bottrop, Germany",51.6245835,6.9228568,1,,,,,IndustryTerm,"Borker Feld in Bottrop, Germany",,german_fires_bottrop_locations,014078e2ae0d37664d8d924c484707a8,german_fires_bottrop_locations__014078e2ae0d37664d8d924c484707a8
dorstener strasse,"Dorstener strasse in Bottrop, Germany",51.6163231,6.9534572,1,,,,,Organization,"Dorstener strasse in Bottrop, Germany",,german_fires_bottrop_locations,d231fb924264c004e9bb193d7dd0c8ac,german_fires_bottrop_locations__d231fb924264c004e9bb193d7dd0c8ac
feldhausener strasse,"Feldhausener strasse in Bottrop, Germany",51.6104933,6.9554835,1,,,,,FTO,"Feldhausener strasse in Bottrop, Germany",,german_fires_bottrop_locations,cee1296251723d66466422218b36e6d7,german_fires_bottrop_locations__cee1296251723d66466422218b36e6d7
finkenweg,"Finkenweg in Bottrop, Germany",51.602336,6.9328213,1,,,,,space,"Finkenweg in Bottrop, Germany",,german_fires_bottrop_locations,c2d4cbab4074d86d7110513ba239c6a8,german_fires_bottrop_locations__c2d4cbab4074d86d7110513ba239c6a8
gahlener strasse,"Gahlener strasse in Bottrop, Germany",51.6277249,6.9078118,1,,,,,Person,"Gahlener strasse in Bottrop, Germany",,german_fires_bottrop_locations,57e9acbc0839a4375175e7e643e4bf77,german_fires_bottrop_locations__57e9acbc0839a4375175e7e643e4bf77
gertskamp,"Gertskamp in Bottrop, Germany",51.6099868,6.9631276,1,,,,,FTO,"Gertskamp in Bottrop, Germany",,german_fires_bottrop_locations,14d0f7c8c596fed43c98bf34152901ec,german_fires_bottrop_locations__14d0f7c8c596fed43c98bf34152901ec
grenzstrasse,"Grenzstrasse in Bottrop, Germany",51.6342986,6.9640097,1,,,,,News,"Grenzstrasse in Bottrop, Germany",,german_fires_bottrop_locations,41a5823a5ed7d163db98c09eee02be3d,german_fires_bottrop_locations__41a5823a5ed7d163db98c09eee02be3d
gruner weg,"Gruner Weg in Bottrop, Germany",51.6075995,6.9655306,1,,,,,Shipping,"Gruner Weg in Bottrop, Germany",,german_fires_bottrop_locations,aa5a27b70776c6aad08c8db5a40e7795,german_fires_bottrop_locations__aa5a27b70776c6aad08c8db5a40e7795
heideweg,"Heideweg in Bottrop, Germany",51.6378502,6.9343315,1,,,,,Consulates,"Heideweg in Bottrop, Germany",,german_fires_bottrop_locations,99dd94ca21b322666d974b63e4120dab,german_fires_bottrop_locations__99dd94ca21b322666d974b63e4120dab
heinrich-hertz-strasse,"Heinrich-Hertz-strasse in Bottrop, Germany",51.6133834,6.9298668,1,,,,,Keyphrase,"Heinrich-Hertz-strasse in Bottrop, Germany",,german_fires_bottrop_locations,06923578b923e1bdc0643553b2154f94,german_fires_bottrop_locations__06923578b923e1bdc0643553b2154f94
hemmers pohlken,"Hemmers Pohlken in Bottrop, Germany",51.6096256,6.9618557,1,,,,,Shipping,"Hemmers Pohlken in Bottrop, Germany",,german_fires_bottrop_locations,0c696a11f305b18ad340cd104188eaa7,german_fires_bottrop_locations__0c696a11f305b18ad340cd104188eaa7
hofkamp,"Hofkamp in Bottrop, Germany",51.6228562,6.9191899,1,,,,,Exec,"Hofkamp in Bottrop, Germany",,german_fires_bottrop_locations,b623c6012fa5235e3225f2dc6c6e71ac,german_fires_bottrop_locations__b623c6012fa5235e3225f2dc6c6e71ac
hohenweg,"Hohenweg in Bottrop, Germany",51.6030277,6.953598,1,,,,,Diplomat,"Hohenweg in Bottrop, Germany",,german_fires_bottrop_locations,2fbbc712b5a1e299838c126b944bb21a,german_fires_bottrop_locations__2fbbc712b5a1e299838c126b944bb21a
hohes feld,"Hohes Feld in Bottrop, Germany",51.6075915,6.9646618,1,,,,,Wells,"Hohes Feld in Bottrop, Germany",,german_fires_bottrop_locations,961589308baa90eaced87f16081269ca,german_fires_bottrop_locations__961589308baa90eaced87f16081269ca
horsthofstrasse,"Horsthofstrasse in Bottrop, Germany",51.6034039,6.9327903,1,,,,,space,"Horsthofstrasse in Bottrop, Germany",,german_fires_bottrop_locations,6c7c8ff7721d0e6d2e3243cd566cac76,german_fires_bottrop_locations__6c7c8ff7721d0e6d2e3243cd566cac76
horstkamp,"Horstkamp in Bottrop, Germany",51.629457,6.9257253,1,,,,,ForeignMinister,"Horstkamp in Bottrop, Germany",,german_fires_bottrop_locations,fb2cf30faa38e380a7b8aa198fb097ce,german_fires_bottrop_locations__fb2cf30faa38e380a7b8aa198fb097ce
hovekesweg,"Hovekesweg in Bottrop, Germany",51.6113903,6.9709772,1,,,,,Wells,"Hovekesweg in Bottrop, Germany",,german_fires_bottrop_locations,2c60ea8dd42445ec29dc1e16b7ec96d1,german_fires_bottrop_locations__2c60ea8dd42445ec29dc1e16b7ec96d1
im grund,"Im Grund in Bottrop, Germany",51.6146599,6.971859,1,,,,,Person,"Im Grund in Bottrop, Germany",,german_fires_bottrop_locations,7e6b39ccb309790c30599c39b5db00d0,german_fires_bottrop_locations__7e6b39ccb309790c30599c39b5db00d0
im kamp,"Im Kamp in Bottrop, Germany",51.6077451,6.9526796,1,,,,,News,"Im Kamp in Bottrop, Germany",,german_fires_bottrop_locations,17e22e0c6f3379a09b110fd6dbde15e0,german_fires_bottrop_locations__17e22e0c6f3379a09b110fd6dbde15e0
im loh,"Im Loh in Bottrop, Germany",51.627702,6.909098,1,,,,,Legislator,"Im Loh in Bottrop, Germany",,german_fires_bottrop_locations,306edda4e45df9a3fb628bb4e88f0bbf,german_fires_bottrop_locations__306edda4e45df9a3fb628bb4e88f0bbf
im mandel,"Im Mandel in Bottrop, Germany",51.6229529,6.977072,1,,,,,Pipeline,"Im Mandel in Bottrop, Germany",,german_fires_bottrop_locations,f1f68a546fb21dd581fbaf6be2d1c9a8,german_fires_bottrop_locations__f1f68a546fb21dd581fbaf6be2d1c9a8
im schwarzwald,"Im Schwarzwald in Bottrop, Germany",51.6071505,6.929407,1,,,,,CompanyKeyword,"Im Schwarzwald in Bottrop, Germany",,german_fires_bottrop_locations,2ec557d1437dfe9e0b10476fbeee4a26,german_fires_bottrop_locations__2ec557d1437dfe9e0b10476fbeee4a26
im winkel,"Im Winkel in Bottrop, Germany",51.6150409,6.9630818,1,,,,,FTO,"Im Winkel in Bottrop, Germany",,german_fires_bottrop_locations,4303ae8be5cfc40d682aa146ac6f92cd,german_fires_bottrop_locations__4303ae8be5cfc40d682aa146ac6f92cd
in der brauke,"In der Brauke in Bottrop, Germany",51.6231817,6.9319308,1,,,,,News,"In der Brauke in Bottrop, Germany",,german_fires_bottrop_locations,89203c01265ada900cc68279b6de11ed,german_fires_bottrop_locations__89203c01265ada900cc68279b6de11ed
kapellenstrasse,"Kapellenstrasse in Bottrop, Germany",51.6126638,6.9690181,1,,,,,Refinery,"Kapellenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,b810fc40aba259f27f619d058d0854e1,german_fires_bottrop_locations__b810fc40aba259f27f619d058d0854e1
kreuzkamp,"Kreuzkamp in Bottrop, Germany",51.6195726,6.9244185,1,,,,,CompanyKeyword,"Kreuzkamp in Bottrop, Germany",,german_fires_bottrop_locations,adfc545734d439cfb84a64aaeddc8ec9,german_fires_bottrop_locations__adfc545734d439cfb84a64aaeddc8ec9
liboriweg,"Liboriweg in Bottrop, Germany",51.6076423,6.9702369,1,,,,,Refinery,"Liboriweg in Bottrop, Germany",,german_fires_bottrop_locations,47a41c2edfffc73c5440c1488ef74561,german_fires_bottrop_locations__47a41c2edfffc73c5440c1488ef74561
lippweg,"Lippweg in Bottrop, Germany",51.6054835,6.9583584,1,,,,,IndustryTerm,"Lippweg in Bottrop, Germany",,german_fires_bottrop_locations,47dc9f72841685a8aa1ff78a76c2e168,german_fires_bottrop_locations__47dc9f72841685a8aa1ff78a76c2e168
lohbraucksweg,"Lohbraucksweg in Bottrop, Germany",51.6188501,6.9625255,1,,,,,LegislativeCommittee,"Lohbraucksweg in Bottrop, Germany",,german_fires_bottrop_locations,5518ca83db35401896ea2c29300e1359,german_fires_bottrop_locations__5518ca83db35401896ea2c29300e1359
marienstrasse,"Marienstrasse in Bottrop, Germany",51.6097415,6.9735852,1,,,,,Pipeline,"Marienstrasse in Bottrop, Germany",,german_fires_bottrop_locations,bafc1814a9071bfa4e0dab2b3e5a7b73,german_fires_bottrop_locations__bafc1814a9071bfa4e0dab2b3e5a7b73
mesteroth,"Mesteroth in Bottrop, Germany",51.6243389,6.9649737,1,,,,,Shipping,"Mesteroth in Bottrop, Germany",,german_fires_bottrop_locations,655d70878b93993ff14e6157bd225167,german_fires_bottrop_locations__655d70878b93993ff14e6157bd225167
muhlenpatt,"Muhlenpatt in Bottrop, Germany",51.6238478,6.9391072,1,,,,,Organization,"Muhlenpatt in Bottrop, Germany",,german_fires_bottrop_locations,e34e79732de409edc3bf4663878c75ed,german_fires_bottrop_locations__e34e79732de409edc3bf4663878c75ed
mutter-teresa-strasse,"Mutter-Teresa-strasse in Bottrop, Germany",51.6107835,6.9649275,1,,,,,DiplomaticFacilities,"Mutter-Teresa-strasse in Bottrop, Germany",,german_fires_bottrop_locations,c7d1f4772195339be937606301752971,german_fires_bottrop_locations__c7d1f4772195339be937606301752971
nordhellenstrasse,"Nordhellenstrasse in Bottrop, Germany",51.633034,6.9276256,1,,,,,Wells,"Nordhellenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,60496ad3670638730fe72ff81f15c54c,german_fires_bottrop_locations__60496ad3670638730fe72ff81f15c54c
overhagener feld,"Overhagener Feld in Bottrop, Germany",51.6153759,6.945249,1,,,,,News,"Overhagener Feld in Bottrop, Germany",,german_fires_bottrop_locations,f313d807a51c004a418d00b82ae16a09,german_fires_bottrop_locations__f313d807a51c004a418d00b82ae16a09
pastor-abel-strasse,"Pastor-Abel-strasse in Bottrop, Germany",51.6103288,6.9661549,1,,,,,Exec,"Pastor-Abel-strasse in Bottrop, Germany",,german_fires_bottrop_locations,230276f6809fee7e3ebadfbcb59e9099,german_fires_bottrop_locations__230276f6809fee7e3ebadfbcb59e9099
paul-moor-weg,"Paul-Moor-Weg in Bottrop, Germany",51.608965,6.927961,1,,,,,Exec,"Paul-Moor-Weg in Bottrop, Germany",,german_fires_bottrop_locations,9f690320de1a4d640ad60ba6235b9367,german_fires_bottrop_locations__9f690320de1a4d640ad60ba6235b9367
pelsstrasse,"Pelsstrasse in Bottrop, Germany",51.6131712,6.9275414,1,,,,,Diplomat,"Pelsstrasse in Bottrop, Germany",,german_fires_bottrop_locations,6a2d20f85e4618ec7581d1245740826f,german_fires_bottrop_locations__6a2d20f85e4618ec7581d1245740826f
raiffeisenstrasse,"Raiffeisenstrasse in Bottrop, Germany",51.6106721,6.9310575,1,,,,,Pipeline,"Raiffeisenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,1aca60268e9ad5c4a00256e9c867b08f,german_fires_bottrop_locations__1aca60268e9ad5c4a00256e9c867b08f
rauwenkamp,"Rauwenkamp in Bottrop, Germany",51.62952,6.9186494,1,,,,,IndustryTerm,"Rauwenkamp in Bottrop, Germany",,german_fires_bottrop_locations,8b58eabe55da9a5e6a38bb8b85db9d30,german_fires_bottrop_locations__8b58eabe55da9a5e6a38bb8b85db9d30
repeler heide,"Repeler Heide in Bottrop, Germany",51.6315536,6.9527475,1,,,,,Organization,"Repeler Heide in Bottrop, Germany",,german_fires_bottrop_locations,e9a4ba26fbd8cb1bddb96ab277552d18,german_fires_bottrop_locations__e9a4ba26fbd8cb1bddb96ab277552d18
repeler weg,"Repeler Weg in Bottrop, Germany",51.6283619,6.9525185,1,,,,,Exec,"Repeler Weg in Bottrop, Germany",,german_fires_bottrop_locations,d2753e6d50c9a5071113bd85b4eeda84,german_fires_bottrop_locations__d2753e6d50c9a5071113bd85b4eeda84
rohrbrauk,"Rohrbrauk in Bottrop, Germany",51.6097876,6.926947,1,,,,,Diplomat,"Rohrbrauk in Bottrop, Germany",,german_fires_bottrop_locations,b50eb5f4e85cad40557aa81d567f7ee3,german_fires_bottrop_locations__b50eb5f4e85cad40557aa81d567f7ee3
schlossgasse,"Schlossgasse in Bottrop, Germany",51.6142651,6.9759311,1,,,,,IndustryTerm,"Schlossgasse in Bottrop, Germany",,german_fires_bottrop_locations,80cf8a48a9c60b91d616744f55bb98fb,german_fires_bottrop_locations__80cf8a48a9c60b91d616744f55bb98fb
schulten brauk,"Schulten Brauk in Bottrop, Germany",51.6104424,6.9271659,1,,,,,Shipping,"Schulten Brauk in Bottrop, Germany",,german_fires_bottrop_locations,a77427fbe632af9132ee1d7aef58f8e6,german_fires_bottrop_locations__a77427fbe632af9132ee1d7aef58f8e6
vikars kamp,"Vikars Kamp in Bottrop, Germany",51.6108638,6.9712644,1,,,,,News,"Vikars Kamp in Bottrop, Germany",,german_fires_bottrop_locations,737f82118f2de8518bbf3ea4e53007bf,german_fires_bottrop_locations__737f82118f2de8518bbf3ea4e53007bf
von-galen-strasse,"Von-Galen-strasse in Bottrop, Germany",51.6105641,6.9677751,1,,,,,Person,"Von-Galen-strasse in Bottrop, Germany",,german_fires_bottrop_locations,a62d09979db93e00c9586d48f1e9971e,german_fires_bottrop_locations__a62d09979db93e00c9586d48f1e9971e
waldstrasse,"Waldstrasse in Bottrop, Germany",51.6015376,6.9572499,1,,,,,ForeignMinister,"Waldstrasse in Bottrop, Germany",,german_fires_bottrop_locations,1a63a7893af92348a326240fa4dc99b8,german_fires_bottrop_locations__1a63a7893af92348a326240fa4dc99b8
weissfeld,"Weissfeld in Bottrop, Germany",51.6037639,6.9565632,1,,,,,Legislator,"Weissfeld in Bottrop, Germany",,german_fires_bottrop_locations,26c4c4618de744ab005af65c1dc24a7e,german_fires_bottrop_locations__26c4c4618de744ab005af65c1dc24a7e
wildbruch,"Wildbruch in Bottrop, Germany",51.6036826,6.958396,1,,,,,FTO,"Wildbruch in Bottrop, Germany",,german_fires_bottrop_locations,381cebf3734790b5d78bb2cd8869791b,german_fires_bottrop_locations__381cebf3734790b5d78bb2cd8869791b
zieroth,"Zieroth in Bottrop, Germany",51.6260135,6.8857555,1,,,,,DiplomaticFacilities,"Zieroth in Bottrop, Germany",,german_fires_bottrop_locations,2dafb07f9e74b998c766b85425af5ad9,german_fires_bottrop_locations__2dafb07f9e74b998c766b85425af5ad9
feuerwehr_bot,"Bottrop, Germany",51.52896989,6.943830598,,,,,,Person,"Bottrop, Germany",,german_fires_bottrop_locations,c1d70b7bf7c575880c989083279d9ede,german_fires_bottrop_locations__c1d70b7bf7c575880c989083279d9ede
b31,"B31 in Bottrop, Germany",51.529086,6.9446887,1,,,,,Refinery,"B31 in Bottrop, Germany",,german_fires_bottrop_locations,e697a8168a8698ad5a349a513fcf97e9,german_fires_bottrop_locations__e697a8168a8698ad5a349a513fcf97e9
b224,"B224 in Bottrop, Germany",51.5354067,6.9848693,1,,,,,Shipping,"B224 in Bottrop, Germany",,german_fires_bottrop_locations,3fcb1df8a542278abee9cc243d8aa630,german_fires_bottrop_locations__3fcb1df8a542278abee9cc243d8aa630
b223,"B223 in Bottrop, Germany",51.5601332,6.9119405,1,,,,,FTO,"B223 in Bottrop, Germany",,german_fires_bottrop_locations,3b0ace1e5ed5ff533551174c1bde2088,german_fires_bottrop_locations__3b0ace1e5ed5ff533551174c1bde2088
a2,"A2 in Bottrop, Germany",51.5535773,6.9561824,1,,,,,ForeignMinister,"A2 in Bottrop, Germany",,german_fires_bottrop_locations,730832afe45e912c249073df4aef56d7,german_fires_bottrop_locations__730832afe45e912c249073df4aef56d7
a31,"A31 in Bottrop, Germany",51.5576451,6.9262884,1,,,,,Exec,"A31 in Bottrop, Germany",,german_fires_bottrop_locations,dba9ede038eedef7fa8e4a6a36240a45,german_fires_bottrop_locations__dba9ede038eedef7fa8e4a6a36240a45
#b31,"B31 in Bottrop, Germany",51.529086,6.9446887,1,,,,,Media,"B31 in Bottrop, Germany",,german_fires_bottrop_locations,e697a8168a8698ad5a349a513fcf97e9,german_fires_bottrop_locations__e697a8168a8698ad5a349a513fcf97e9
#b224,"B224 in Bottrop, Germany",51.5354067,6.9848693,1,,,,,Person,"B224 in Bottrop, Germany",,german_fires_bottrop_locations,3fcb1df8a542278abee9cc243d8aa630,german_fires_bottrop_locations__3fcb1df8a542278abee9cc243d8aa630
#b223,"B223 in Bottrop, Germany",51.5601332,6.9119405,1,,,,,Keyphrase,"B223 in Bottrop, Germany",,german_fires_bottrop_locations,3b0ace1e5ed5ff533551174c1bde2088,german_fires_bottrop_locations__3b0ace1e5ed5ff533551174c1bde2088
#a2,"A2 in Bottrop, Germany",51.5535773,6.9561824,1,,,,,Legislator,"A2 in Bottrop, Germany",,german_fires_bottrop_locations,730832afe45e912c249073df4aef56d7,german_fires_bottrop_locations__730832afe45e912c249073df4aef56d7
#a31,"A31 in Bottrop, Germany",51.5576451,6.9262884,1,,,,,IndustryTerm,"A31 in Bottrop, Germany",,german_fires_bottrop_locations,dba9ede038eedef7fa8e4a6a36240a45,german_fires_bottrop_locations__dba9ede038eedef7fa8e4a6a36240a45
#batenbrock,"Batenbrock in Bottrop, Germany",51.5329543,6.9501172,2,,,,,ForeignMinistry,"Batenbrock in Bottrop, Germany",,german_fires_bottrop_locations,647d26df84e057514a7c7416dd0b8f25,german_fires_bottrop_locations__647d26df84e057514a7c7416dd0b8f25
#boy,"Boy in Bottrop, Germany",51.543293,6.968676,2,,,,,LegislativeCommittee,"Boy in Bottrop, Germany",,german_fires_bottrop_locations,9efbfe9678ef07ab152d5de1466fddc0,german_fires_bottrop_locations__9efbfe9678ef07ab152d5de1466fddc0
#ebel,"Ebel in Bottrop, Germany",51.5029593,6.9469388,2,,,,,Organization,"Ebel in Bottrop, Germany",,german_fires_bottrop_locations,0cb30b154c09ef6e5d8d05875fd1fc03,german_fires_bottrop_locations__0cb30b154c09ef6e5d8d05875fd1fc03
#eigen,"Eigen in Bottrop, Germany",51.5471873,6.9371595,2,,,,,Shipping,"Eigen in Bottrop, Germany",,german_fires_bottrop_locations,ae08adecb8b761708e7eb5b1ed989fdb,german_fires_bottrop_locations__ae08adecb8b761708e7eb5b1ed989fdb
#ekel,"Ekel in Bottrop, Germany",51.6274024,6.9318686,2,,,,,News,"Ekel in Bottrop, Germany",,german_fires_bottrop_locations,0e837e91497909a497bbfdcaabad456e,german_fires_bottrop_locations__0e837e91497909a497bbfdcaabad456e
#feldhausen,"Feldhausen in Bottrop, Germany",51.6119119,6.970048,2,,,,,Consulates,"Feldhausen in Bottrop, Germany",,german_fires_bottrop_locations,b84e77b3d6477155fc01994f0ea4b47f,german_fires_bottrop_locations__b84e77b3d6477155fc01994f0ea4b47f
#fuhlenbrock,"Fuhlenbrock in Bottrop, Germany",51.5329955,6.8984832,2,,,,,CompanyKeyword,"Fuhlenbrock in Bottrop, Germany",,german_fires_bottrop_locations,3fb0f8ed7ae8294cc73ddd90312c0e73,german_fires_bottrop_locations__3fb0f8ed7ae8294cc73ddd90312c0e73
#grafenwald,"Grafenwald in Bottrop, Germany",51.5741642,6.9043157,2,,,,,ForeignMinister,"Grafenwald in Bottrop, Germany",,german_fires_bottrop_locations,ca3b8b82dfb76f09519dc5ef12193ccc,german_fires_bottrop_locations__ca3b8b82dfb76f09519dc5ef12193ccc
#hardinghausen,"Hardinghausen in Bottrop, Germany",51.5329955,6.8984832,2,,,,,LegislativeCommittee,"Hardinghausen in Bottrop, Germany",,german_fires_bottrop_locations,7a9269cb6f5c474f8bc71d84682edf51,german_fires_bottrop_locations__7a9269cb6f5c474f8bc71d84682edf51
#kirchhellen,"Kirchhellen in Bottrop, Germany",51.6084573,6.9279785,2,,,,,AAEntity,"Kirchhellen in Bottrop, Germany",,german_fires_bottrop_locations,f7c7bc81d2c08e8ff6a0e739c699084b,german_fires_bottrop_locations__f7c7bc81d2c08e8ff6a0e739c699084b
#mitte,"Mitte in Bottrop, Germany",51.5289417,6.9294308,2,,,,,Media,"Mitte in Bottrop, Germany",,german_fires_bottrop_locations,bcdcc7e793bb103eea5be4b226bb0622,german_fires_bottrop_locations__bcdcc7e793bb103eea5be4b226bb0622
