handle,caption_name,Category,Topic GUID,Topic Name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
dianapenty,Model Diana Penty,Entertainment,214218,Reputation,FTO,Model Diana Penty,,advocacy_groups_handles,ce2546c6749cbf9090fd8f1606f8c1f5,advocacy_groups_handles__bc5286eafcda9a33d8f0bb36a2e5122b
mattdavelewis,Actor Matthew Lewis,Entertainment,214218,Reputation,Person,Actor Matthew Lewis,,advocacy_groups_handles,514c385a668c4371c2419c0b11739678,advocacy_groups_handles__8b1feb2662ba785233d1b949c0292c55
leonbenlarregui,Musician Leon Larregui,Entertainment,214218,Reputation,Shipping,Musician Leon Larregui,,advocacy_groups_handles,6b7fba87e75d5b5ac66fdc31fc9f8fea,advocacy_groups_handles__61a32981e21ee4867d50a3247d9eaabd
felipepelaez,Singer Felipe Peláez Rodríguez,Entertainment,214218,Reputation,Consulates,Singer Felipe Peláez Rodríguez,,advocacy_groups_handles,c415aa00152813f65571470b59c43d92,advocacy_groups_handles__6a2f8072f878ad215fec0f2f7caefe71
sethgreen,Actor Seth Green,Entertainment,214218,Reputation,ForeignMinistry,Actor Seth Green,,advocacy_groups_handles,924c47c9152ec0d42b6af9fe2d82327d,advocacy_groups_handles__7046322697030f7cffd79061165506a8
marimoon,Influencer MariMoon,Entertainment,214218,Reputation,AAEntity,Influencer MariMoon,,advocacy_groups_handles,8241736a71eee7c1a69d5ee640fa6405,advocacy_groups_handles__2521749456dbdd1414a656357d3a19ce
vishalkofficial,Actor Vishal,Entertainment,214218,Reputation,Media,Actor Vishal,,advocacy_groups_handles,a88ba7275bc9af6588829cbbebd3d60a,advocacy_groups_handles__12975cfabefdd5c420368366290d9930
maya_karin,Actor Maya Karin,Entertainment,214218,Reputation,Wells,Actor Maya Karin,,advocacy_groups_handles,a7cb7f2077db9c3cabbfad69e84d3347,advocacy_groups_handles__d21321999c1fa1b37fb73a54cba2cff9
ceci_galliano,Actor Cecilia Galliano,Entertainment,214218,Reputation,space,Actor Cecilia Galliano,,advocacy_groups_handles,41be63d5ca4b821f5d3b0398c766d635,advocacy_groups_handles__cc326b592176567e20bde10b32247b2a
realomosexy,Actor Omotola Jalade Ekeinde,Entertainment,214218,Reputation,Exec,Actor Omotola Jalade Ekeinde,,advocacy_groups_handles,cebb1c3e19a99646e58bcca5f4eed849,advocacy_groups_handles__12f3337a939b99ada1ac2adf594d575b
mtvbaseafrica,MTV Base Africa,Entertainment,214218,Reputation,DiplomaticFacilities,MTV Base Africa,,advocacy_groups_handles,fa3cd3ef0d3fc6fadd02a2d05e9967d0,advocacy_groups_handles__2af0d90c5c07c318660960cbc7de98ae
bajpayeemanoj,Actor Manoj Bajpayee,Entertainment,214218,Reputation,space,Actor Manoj Bajpayee,,advocacy_groups_handles,b7a1639a9e754632b9da2bd51fd51f14,advocacy_groups_handles__cec98cd5af5da976ca720a0a291b7fea
bettymwhite,Betty White,Entertainment,214218,Reputation,LegislativeCommittee,Betty White,,advocacy_groups_handles,c368599cf9e1003316064ee2e84681e8,advocacy_groups_handles__d9b878e5532639dcbb22c0c8ef634741
donniewahlberg,Singer Donnie Wahlberg,Entertainment,214218,Reputation,Exec,Singer Donnie Wahlberg,,advocacy_groups_handles,ab31172393a5c429082d5dafa9c305b5,advocacy_groups_handles__ee6c4ba0202cb551aededf68a5dd5947
rupaul,RuPaul,Entertainment,214218,Reputation,Exec,RuPaul,,advocacy_groups_handles,4f20dd5ff79053e5044104fc1ad87132,advocacy_groups_handles__fed7ee3d24e711b0c04a4b118fdcd1ee
kellyripa,TV host Kelly Ripa,Entertainment,214218,Reputation,AAEntity,TV host Kelly Ripa,,advocacy_groups_handles,51f831a848411ba56d00a62ff7a44491,advocacy_groups_handles__6e22ccd2178863a93b2f4393383c79bc
teeqo,YouTube personality FaZe Teeqo,Entertainment,214218,Reputation,News,YouTube personality FaZe Teeqo,,advocacy_groups_handles,1cf516a12f23db057082463644c034ec,advocacy_groups_handles__6dfde22ee4fba688d2fdfe9b299ff2b6
wowwh,Singer Nam Woo-hyun,Entertainment,214218,Reputation,Pipeline,Singer Nam Woo-hyun,,advocacy_groups_handles,4f76fb4573574a3830cd06dd9b5fa044,advocacy_groups_handles__ba2a7dd6628167d709f62eecddcae5e3
donttrythis,Actor Adam Savage,Entertainment,214218,Reputation,IndustryTerm,Actor Adam Savage,,advocacy_groups_handles,e07fd1914edbe2f91682b3eca7375c73,advocacy_groups_handles__5e9df8a08d8017b0c8156d790b57e72d
lizytagliani,Comedian Lizy Tagliani,Entertainment,214218,Reputation,Media,Comedian Lizy Tagliani,,advocacy_groups_handles,5f37e8d7e19f5d8ad18fce7a14157864,advocacy_groups_handles__69798c8b292d1301a56c5ec0b9d142d4
galdosoficial,Comedian Carlos Galdós,Entertainment,214218,Reputation,IndustryTerm,Comedian Carlos Galdós,,advocacy_groups_handles,90455a136585d02043b1c68510469c74,advocacy_groups_handles__4fedd30d8185b0a9c1865f0845c5b44a
joe_weller_,Musician Joe Weller,Entertainment,214218,Reputation,CompanyKeyword,Musician Joe Weller,,advocacy_groups_handles,919d0aacc38498b885aa998cf0186586,advocacy_groups_handles__bb8547438f403bd85382626ed8e08a61
ingrosso,DJ Sebastian Ingrosso,Entertainment,214218,Reputation,ForeignMinister,DJ Sebastian Ingrosso,,advocacy_groups_handles,a3fea46d8fe30c7b1b80ca9e5e1740fa,advocacy_groups_handles__c435ba57340a08a406806f921d036a3c
jaibrooks1,Producer Jai Brooks,Entertainment,214218,Reputation,IndustryTerm,Producer Jai Brooks,,advocacy_groups_handles,a522dbf552e1876f43b72d659f489a69,advocacy_groups_handles__7eccfe34c0b08be1f9e931e75cd90600
onceabc,TV show Once Upon A Time,Entertainment,214218,Reputation,ForeignMinistry,TV show Once Upon A Time,,advocacy_groups_handles,996caf2c1be59d08f3c6722d0993b333,advocacy_groups_handles__41587d4db83eb201d5a66971a534da0b
whitneycummings,Comedian Whitney Cummings,Entertainment,214218,Reputation,Person,Comedian Whitney Cummings,,advocacy_groups_handles,f7eb40d37711d9c6c78499a3371f3971,advocacy_groups_handles__73093150b50f47918e989785321968bd
sarah_hyland,Actor Sarah Hyland,Entertainment,214218,Reputation,FTO,Actor Sarah Hyland,,advocacy_groups_handles,4fc383f44de9c943ec5e27d446be8289,advocacy_groups_handles__fa268847aee35efbf9af2f2e66427a59
christinamilian,Actor Christina Milian,Entertainment,214218,Reputation,ForeignMinistry,Actor Christina Milian,,advocacy_groups_handles,a4a989b5a5542a840bbbd2f87924929a,advocacy_groups_handles__da5a813ec139eb2fb0cd0cb4cb442d74
matisyahu,Singer Matisyahu,Entertainment,214218,Reputation,Exec,Singer Matisyahu,,advocacy_groups_handles,e5691cc26462977da9e38fcc9c2c210c,advocacy_groups_handles__1d59accab8bd28e60f5493bec5f35473
hshq,Harry Styles,Entertainment,214218,Reputation,Media,Harry Styles,,advocacy_groups_handles,b60327434c02e607bf8ccbda102682af,advocacy_groups_handles__45ebbb129017c1701ce01ae36f46c203
riantic,Actor Rianti Cartwright,Entertainment,214218,Reputation,Organization,Actor Rianti Cartwright,,advocacy_groups_handles,b070df9d84c80a18cbb64cfca6489bb0,advocacy_groups_handles__2d34730844874ff62293e2e0e7847d92
lloydcadena,Radio personality Lloyd Cafe Cadena,Entertainment,214218,Reputation,Consulates,Radio personality Lloyd Cafe Cadena,,advocacy_groups_handles,6b926466247c6555834a5ca27729d2df,advocacy_groups_handles__5f89d44e5bbb6628594d94f3614014c3
cindycrawford,Model Cindy Crawford,Entertainment,214218,Reputation,LegislativeCommittee,Model Cindy Crawford,,advocacy_groups_handles,cfee6b6ee8bc04db848ecafa05e58b74,advocacy_groups_handles__fd7c1ba0187b09eb3170b119ede47b01
shirishkunder,Director Shirish Kunder,Entertainment,214218,Reputation,LegislativeCommittee,Director Shirish Kunder,,advocacy_groups_handles,936d5d8340024aac5cd8d65b2c0160fd,advocacy_groups_handles__1512227fc6dbd5cf409472dba8facc20
lucy_meck,TV personality Lucy Mecklenburgh,Entertainment,214218,Reputation,Wells,TV personality Lucy Mecklenburgh,,advocacy_groups_handles,ab4f7b0809e057602645944c5f281056,advocacy_groups_handles__d38b3bcc848b45b00625f056c3947988
yama414,Comedian Ryota Yamasato,Entertainment,214218,Reputation,Exec,Comedian Ryota Yamasato,,advocacy_groups_handles,5f5a02c3ae8ef11cd3fd9aa535cc9d9a,advocacy_groups_handles__8c3b26681039918f34b7e642b62451db
officialbtob,K-pop group BTOB,Entertainment,214218,Reputation,DiplomaticFacilities,K-pop group BTOB,,advocacy_groups_handles,38294674ab0525cd36edcd3dbaec7fb2,advocacy_groups_handles__129f0c0821c5b37faa3404b332bc0403
samharrisorg,Author Sam Harris,Entertainment,214218,Reputation,FTO,Author Sam Harris,,advocacy_groups_handles,e09bf3367cbbf43cc860fca94acffefb,advocacy_groups_handles__8379e9ecc3a856ebb3e2f01783cacdf4
mythbusters,TV show MythBusters,Entertainment,214218,Reputation,Exec,TV show MythBusters,,advocacy_groups_handles,efef8fc156f79e034fc4a87440857319,advocacy_groups_handles__7f8e13b461e5949ac4376961cb132058
abishmathew,Comedian Abish Mathew,Entertainment,214218,Reputation,Exec,Comedian Abish Mathew,,advocacy_groups_handles,27ace951af3c60bed8b6a563233a3a95,advocacy_groups_handles__7d193400a04e53347f322f72a88b1b2e
kenichiromogi,Scientist Ken Mogi,Entertainment,214218,Reputation,Organization,Scientist Ken Mogi,,advocacy_groups_handles,fb52cc7a9373450159a84aa87cba6110,advocacy_groups_handles__46997922273ab6c3f547d0517217f840
jencarlosmusic,Singer Jencarlos Canela,Entertainment,214218,Reputation,Wells,Singer Jencarlos Canela,,advocacy_groups_handles,62c8388698f87b70decd4fafe1b6c184,advocacy_groups_handles__9cd4b42ae7f7a7bf9c2e1a905574d8c1
sashagrey,TV personality Sasha Grey,Entertainment,214218,Reputation,IndustryTerm,TV personality Sasha Grey,,advocacy_groups_handles,d7060d7f7c48319785a6c7007633df65,advocacy_groups_handles__40a2ff4de4047e999fd164bba3ecc742
nandi_madida,Singer Nandi Madida,Entertainment,214218,Reputation,Legislator,Singer Nandi Madida,,advocacy_groups_handles,c7f659126dae367308e66715e474201c,advocacy_groups_handles__3b32352ac71a6be94a368b199873ace3
mulaney,Comedian John Mulaney,Entertainment,214218,Reputation,Legislator,Comedian John Mulaney,,advocacy_groups_handles,2cd1fd64cb04f0b4ee9624116c0f6c40,advocacy_groups_handles__e68e20e561345f00bdf5991d119b1e08
steveyeun,Actor Steven Yeun,Entertainment,214218,Reputation,Refinery,Actor Steven Yeun,,advocacy_groups_handles,227e49e54436572564fa625b5728c986,advocacy_groups_handles__1a9449b877e7d037fd9e9ee97f8b5327
queennaija,Singer Queen Naija,Entertainment,214218,Reputation,Organization,Singer Queen Naija,,advocacy_groups_handles,ef1715d095421526aeb2ef6d5673e6c8,advocacy_groups_handles__2164817b22362e1881c7479359b79ffd
noahcent,Actor Noah Centineo,Entertainment,214218,Reputation,LegislativeCommittee,Actor Noah Centineo,,advocacy_groups_handles,0b0e86992917db573f773daf23d738dd,advocacy_groups_handles__4d7d96cfbafc6c126e3d04649d1b62c7
pelanza,Singer Pe Lanza,Entertainment,214218,Reputation,DiplomaticFacilities,Singer Pe Lanza,,advocacy_groups_handles,a195954cefbd10e04ad8f6316b3b5ff5,advocacy_groups_handles__9987eebfe53e5c85cd688609715c3d47
joseron3,Actor Jose Ron,Entertainment,214218,Reputation,CompanyKeyword,Actor Jose Ron,,advocacy_groups_handles,2f9149568b6b7e818f5efb5bbdd5e4c0,advocacy_groups_handles__fbc3bcccc8abb47c19f9886331b6dfa0
sridevibkapoor,Actor Sridevi,Entertainment,214218,Reputation,Organization,Actor Sridevi,,advocacy_groups_handles,4487e7b4fa95082a45256429a62c4fd2,advocacy_groups_handles__e8f18d87b49392afc3723a3ec7b9cb41
_amatsuki_,Musician Amatsuki,Entertainment,214218,Reputation,News,Musician Amatsuki,,advocacy_groups_handles,217243dece540f0119dcd30e086a676e,advocacy_groups_handles__9dc9042bd99f6659521024c96a5f22b6
mhonividente,Actor Mhoni Vidente,Entertainment,214218,Reputation,LegislativeCommittee,Actor Mhoni Vidente,,advocacy_groups_handles,411679aeb4034b171122f4e9bbd704f6,advocacy_groups_handles__989e06eb59d727f53346475173148cf7
realjamesargent,Actor James Argent,Entertainment,214218,Reputation,Media,Actor James Argent,,advocacy_groups_handles,c3cd4f7b81f2ca595f95ff2a51c7a83b,advocacy_groups_handles__be2061b11222d9ab6076e67ae014c0f1
robreiner,Actor Rob Reiner,Entertainment,214218,Reputation,Diplomat,Actor Rob Reiner,,advocacy_groups_handles,cb86f39f1167255531bf79a158ddc6b8,advocacy_groups_handles__01eb688641cb5091ea50548ba860fb8f
vigneshshivn,Director Vignesh Shivan,Entertainment,214218,Reputation,AAEntity,Director Vignesh Shivan,,advocacy_groups_handles,b80d27cf1220f44d51e1340124ec4ccd,advocacy_groups_handles__9c2c553f84ef31a04c9f0cd2e7f2fc34
inna_ro,Singer Inna,Entertainment,214218,Reputation,Shipping,Singer Inna,,advocacy_groups_handles,38a5ca72bbfe124ba12cb8bf4985c7b8,advocacy_groups_handles__594300117a4bdae8eb3b1ee6d98a2a90
deenanicolemtv,TV personality Deena Nicole Cortese,Entertainment,214218,Reputation,Refinery,TV personality Deena Nicole Cortese,,advocacy_groups_handles,0685383c290f3df2e25b4127a8a58d85,advocacy_groups_handles__f48b1bb96e055272ef4e7297fefb0244
senritsutareme,Actor Tomoya Nakamura,Entertainment,214218,Reputation,FTO,Actor Tomoya Nakamura,,advocacy_groups_handles,ce57d5ca498b08816aa83c4f98310c04,advocacy_groups_handles__898cd2c4e5c0c4604f27efcb2ab7b0d8
camilomusica,Singer Camilo Echeverry,Entertainment,214218,Reputation,Exec,Singer Camilo Echeverry,,advocacy_groups_handles,9164b14c042eec2057e4a758a270d688,advocacy_groups_handles__4755c4e4768fbaf04a6a71312b6c0383
aventura,Band Aventura,Entertainment,214218,Reputation,DiplomaticFacilities,Band Aventura,,advocacy_groups_handles,42428440569e86bb85fb9b910582083f,advocacy_groups_handles__306ebba6148c5acb8b3c25190dbcec96
fiorello,Comedian Rosario Fiorello,Entertainment,214218,Reputation,Exec,Comedian Rosario Fiorello,,advocacy_groups_handles,4ab309bdb48b58ed37cfbba8447e7554,advocacy_groups_handles__4e26a5799696ed5240d45ba620cf1489
johnmayer,John Mayer,Entertainment,214218,Reputation,ForeignMinister,John Mayer,,advocacy_groups_handles,076288b2d48eefb8e4357241c0f6a97f,advocacy_groups_handles__424af7348ae28ba431ab3b413facc3a0
singhlions,Restaunteur Harjinder Singh Kukreja,Entertainment,214218,Reputation,Legislator,Restaunteur Harjinder Singh Kukreja,,advocacy_groups_handles,a70d1a8a722712aa5e18eb044ca65e15,advocacy_groups_handles__88216af179f13c66f1c111e600ed084a
teyanataylor,Singer Teyana Shumpert,Entertainment,214218,Reputation,Diplomat,Singer Teyana Shumpert,,advocacy_groups_handles,130a49bf9cfa1ca814a579325e91caf3,advocacy_groups_handles__05caa3838c4f0d9a559f831bd33d5f3c
upasanakonidela,Entrepreneur Upasana Konidela,Entertainment,214218,Reputation,Consulates,Entrepreneur Upasana Konidela,,advocacy_groups_handles,a179601c56cb557824d259596aa8abfe,advocacy_groups_handles__051974145b3eed161350e69ec75b8486
mcrofficial,Band My Chemical Romance,Entertainment,214218,Reputation,Keyphrase,Band My Chemical Romance,,advocacy_groups_handles,fc10b16a9bba32c83dd9d0d94adfba18,advocacy_groups_handles__0704bed9554ac52a7f9917d6607a0fb4
courteneycox,Actor Courteney Cox,Entertainment,214218,Reputation,ForeignMinistry,Actor Courteney Cox,,advocacy_groups_handles,99a3a4289e4f64dbd744ffebf991c338,advocacy_groups_handles__6aee7be015b3a1d894124005782720a6
reece_youngking,Singer A-Reece,Entertainment,214218,Reputation,LegislativeCommittee,Singer A-Reece,,advocacy_groups_handles,c1c7734e6acad46bb84853a35d796066,advocacy_groups_handles__dca341b7ec01f4794ea8734f2de3538b
2pmagreement211,Singer Hwang Chan-sung,Entertainment,214218,Reputation,ForeignMinister,Singer Hwang Chan-sung,,advocacy_groups_handles,23bf288fbd4f49f035764c02fae9adc1,advocacy_groups_handles__fd1de34919d05e35e6616f38bd1e20a0
saracorraless,Actor Sara Corrales,Entertainment,214218,Reputation,FTO,Actor Sara Corrales,,advocacy_groups_handles,eb0b0fd29af0c90bb769650acbb1b268,advocacy_groups_handles__e8d28213814f4318576cf1ae8316605f
historyvikings,TV show #Vikings,Entertainment,214218,Reputation,Diplomat,TV show #Vikings,,advocacy_groups_handles,ed6f17a166a083ae2a06ec5e37bfb96d,advocacy_groups_handles__762e3fa7c33510ddb7c3ded87616dab3
carteldelamega,Radio show El Cartel de la Mega,Entertainment,214218,Reputation,AAEntity,Radio show El Cartel de la Mega,,advocacy_groups_handles,48f9cefb6fc7866e2d88cadc9ed3c022,advocacy_groups_handles__347a805aef63ccb50f9605e0f3d16224
erikrubin,Singer Erik Rubin,Entertainment,214218,Reputation,Consulates,Singer Erik Rubin,,advocacy_groups_handles,369d70a390d9ffcb16fae6baee7d45b3,advocacy_groups_handles__5b69bba8e1071d9632f69fbfcfa50fbf
zefelipecantor,Singer Ze Felipe,Entertainment,214218,Reputation,AAEntity,Singer Ze Felipe,,advocacy_groups_handles,863c34323975de69a3ee93b8ae87af72,advocacy_groups_handles__72eac2789abf1de94622b3678b231db0
niska_officiel,Rapper Nsika,Entertainment,214218,Reputation,CompanyKeyword,Rapper Nsika,,advocacy_groups_handles,ca58697f00b764dea9e5130ed084824b,advocacy_groups_handles__bdad2a1cd6c46d56f37dc94efa7b2daa
shirleysetia,Singer Shirley Setia,Entertainment,214218,Reputation,Media,Singer Shirley Setia,,advocacy_groups_handles,389ce63928b5b30bff188f3926346ef2,advocacy_groups_handles__eb25f7340b66c5290f081f0a4d5bdb70
lesdoggg,Comedian Leslie Jones,Entertainment,214218,Reputation,space,Comedian Leslie Jones,,advocacy_groups_handles,4e9a13f03c678c537797b3973ebe1518,advocacy_groups_handles__6bc6e3a205dc7f8b2d6b3c33b85ee361
pocah,Singer Pocah,Entertainment,214218,Reputation,Legislator,Singer Pocah,,advocacy_groups_handles,c6ca3faac8f02b685868dbaba7dcc5c0,advocacy_groups_handles__cae8996c5550f69d87290d6b16f4b241
alinnerosa,Singer Alinne Rosa,Entertainment,214218,Reputation,Consulates,Singer Alinne Rosa,,advocacy_groups_handles,294b1344009d3076200c5e6adfe3e0cc,advocacy_groups_handles__c684f466a052953905ad0b1d805f1834
swstheband,Band Sleeping With Sirens,Entertainment,214218,Reputation,AAEntity,Band Sleeping With Sirens,,advocacy_groups_handles,454ef1225cd6eb9aecb979a5ddc8982a,advocacy_groups_handles__e07157edcefae2a1e7dc3983e7f51895
shirindavid,Rapper Shirin David,Entertainment,214218,Reputation,Exec,Rapper Shirin David,,advocacy_groups_handles,20ff3e9dd491e44c0d50bce877a16cf0,advocacy_groups_handles__1edb49a18c07fc126e60c6891d81ef5d
official_cnblue,K-pop group CNBLUE,Entertainment,214218,Reputation,DiplomaticFacilities,K-pop group CNBLUE,,advocacy_groups_handles,3834f255eeb9ffeb3a9c7361cd127a4d,advocacy_groups_handles__bc9490d85bd8343ac0e81340493e0814
cncomusic,Band CNCO,Entertainment,214218,Reputation,AAEntity,Band CNCO,,advocacy_groups_handles,d6b9e6811d00955da85eb52891983e4c,advocacy_groups_handles__71fc005be5ec8cdbdb4de6266dc3a47f
crystalmreed,Actor Crystal Reed,Entertainment,214218,Reputation,Pipeline,Actor Crystal Reed,,advocacy_groups_handles,ec4c2f2e21efd9fb1cd8e6487a3b2ac2,advocacy_groups_handles__755016af817fb40d8e85aa06dcf5f6b3
rewinside,YouTube personality Rewinside,Entertainment,214218,Reputation,FTO,YouTube personality Rewinside,,advocacy_groups_handles,4201595aea05d2c419e6f61adb413976,advocacy_groups_handles__ac770415b2586bf89df56716aeb3973b
comedycentralin,Comedy Central India,Entertainment,214218,Reputation,ForeignMinister,Comedy Central India,,advocacy_groups_handles,b3803f0d97e13272cbcc1544ff45259c,advocacy_groups_handles__047ff199239371724bde4241b693aeee
paugalindo,YouTube personality Paula Galindo,Entertainment,214218,Reputation,ForeignMinistry,YouTube personality Paula Galindo,,advocacy_groups_handles,6f11b26db53a40909f849b360a00d7ff,advocacy_groups_handles__46b046a793bae89a65897126cacdad4e
immancomposer,Composer D Imman,Entertainment,214218,Reputation,Consulates,Composer D Imman,,advocacy_groups_handles,2891ba9325606b66d281d5903afec697,advocacy_groups_handles__6b58593d1da055c811a8a5d9d212cf10
lewiscapaldi,Singer Lewis Capaldi,Entertainment,214218,Reputation,CompanyKeyword,Singer Lewis Capaldi,,advocacy_groups_handles,e095d2f0dccdbe936c8dbd694044970c,advocacy_groups_handles__8d0c65229f76a97f97696ea21dee4cad
skullhong,Singer Lee Hong-ki,Entertainment,214218,Reputation,Diplomat,Singer Lee Hong-ki,,advocacy_groups_handles,180a9ba7b3107b3f72ead3232c0891ac,advocacy_groups_handles__76f1a446d3586b0d21cca91c43c29b67
haruka_nkgw10,Singer Haruka Nakagawa,Entertainment,214218,Reputation,DiplomaticFacilities,Singer Haruka Nakagawa,,advocacy_groups_handles,2e9309aceaea18dd7ae6a35c148c112f,advocacy_groups_handles__462baac35dd898518a4ad45699862f67
nicolesabaaa,Singer Nicole Saba,Entertainment,214218,Reputation,DiplomaticFacilities,Singer Nicole Saba,,advocacy_groups_handles,b63b31bbe42f7f3c36b1eec7b5840de6,advocacy_groups_handles__14b6fd73ed04d662f40d05f8711ba9ae
nickkroll,Comedian nick kroll,Entertainment,214218,Reputation,Shipping,Comedian nick kroll,,advocacy_groups_handles,bcbf189a5d7bd83bbd1552fa05e33a51,advocacy_groups_handles__28c26a11073354efb9c49e6d82d37441
ellamai,Singer Ella Mai,Entertainment,214218,Reputation,Media,Singer Ella Mai,,advocacy_groups_handles,846997780d7986a40d56588bcd56c1ba,advocacy_groups_handles__36515433118454c2ebee71bfcd9035b1
miseliti,Actress Gisela Ponce de Leon,Entertainment,214218,Reputation,ForeignMinister,Actress Gisela Ponce de Leon,,advocacy_groups_handles,294a6be69bd5f6d94411d3b5eb5a40e1,advocacy_groups_handles__419afc9f74a71444549deb2cde624c29
kanald,TV channel Kanal D,Entertainment,214218,Reputation,Organization,TV channel Kanal D,,advocacy_groups_handles,f398bef6f1512a4a67b4ea075d2d3e7d,advocacy_groups_handles__17e166e12e582fc58b8e4a8420c16cff
nobchidori,Comedian Nobu,Entertainment,214218,Reputation,Refinery,Comedian Nobu,,advocacy_groups_handles,ee9bb9b00df18e2416042412fecd45ca,advocacy_groups_handles__468c6a74c161658696913b7748ad105b
daniellachavezc,Model Daniella Chavez,Entertainment,214218,Reputation,Refinery,Model Daniella Chavez,,advocacy_groups_handles,e18e0de07b60f7c243ba9ba548a71844,advocacy_groups_handles__1c93cf6017d7c634cb85d8babe50d104
sebastianyatra,Singer Sebastian Yatra,Entertainment,214218,Reputation,Refinery,Singer Sebastian Yatra,,advocacy_groups_handles,de7d4f2d155e1db8740c5995b56a3f6b,advocacy_groups_handles__46516dda59fd440ab714f41d9061390a
actor_nikhil,Actor Nikhil Siddhartha,Entertainment,214218,Reputation,LegislativeCommittee,Actor Nikhil Siddhartha,,advocacy_groups_handles,279459499434774abbbe3d6efc2cf7b4,advocacy_groups_handles__6df5d148766e5bec0ed11732fa226c2b
dadju,Singer Dadju,Entertainment,214218,Reputation,Wells,Singer Dadju,,advocacy_groups_handles,d3eeb794f638400b4ca15c54127675e6,advocacy_groups_handles__671222a0b8016fb287224afaf7750732
bastilledan,Band Bastille,Entertainment,214218,Reputation,Exec,Band Bastille,,advocacy_groups_handles,957ebf0fa7f369c3f403e9653ef8c406,advocacy_groups_handles__4ee48632c47d88ada9d8e910ea388ec0
rikyrickworld,Singer Riky Rick,Entertainment,214218,Reputation,AAEntity,Singer Riky Rick,,advocacy_groups_handles,e0d6e6cc9ea42cece56e6714425662f6,advocacy_groups_handles__c51339938fbab63737ac0eeb048b48f0
