keyword,keyword_upper,caption_name,location,location_lower,type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
senator crapo,senator crapo,US Senator Crapo,Washington,washington,US Senators,,188285,,UsSenators,US Senator Crapo,,dgm_USSenate,5f839dd92abcabc35f119bae019d0f0e,dgm_USSenate__5f839dd92abcabc35f119bae019d0f0e
senator risch,senator risch,US Senator Risch,Washington,washington,US Senators,,188285,,UsSenators,US Senator Risch,,dgm_USSenate,5f688c367d9142c08551eca7e0f0d873,dgm_USSenate__5f688c367d9142c08551eca7e0f0d873
senator wyden,senator wyden,US Senator Wyden,Washington,washington,US Senators,,188285,,UsSenators,US Senator Wyden,,dgm_USSenate,f88a33ba67714702854b17c5a083cb31,dgm_USSenate__f88a33ba67714702854b17c5a083cb31
senator smith,senator smith,US Senator Smith,Washington,washington,US Senators,,188285,,UsSenators,US Senator Smith,,dgm_USSenate,b5a11d4027b64b1d5f74ab3d48997038,dgm_USSenate__b5a11d4027b64b1d5f74ab3d48997038
senator brown,senator brown,US Senator Brown,Washington,washington,US Senators,,188285,,UsSenators,US Senator Brown,,dgm_USSenate,cfc3b0037848765fcd665399275f7b5e,dgm_USSenate__cfc3b0037848765fcd665399275f7b5e
senator coons,senator coons,US Senator Coons,Washington,washington,US Senators,,188285,,UsSenators,US Senator Coons,,dgm_USSenate,a5f72fe2b513681c4951dd144492b1e7,dgm_USSenate__a5f72fe2b513681c4951dd144492b1e7
senator leahy,senator leahy,US Senator Leahy,Washington,washington,US Senators,,188285,,UsSenators,US Senator Leahy,,dgm_USSenate,bb8e8ddd66e524778f0f13fd120ab315,dgm_USSenate__bb8e8ddd66e524778f0f13fd120ab315
senator jones,senator jones,Former US Senator Jones,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Jones,,dgm_USSenate,87427b9eddb815fa0ab221f28605dcbf,dgm_USSenate__87427b9eddb815fa0ab221f28605dcbf
senator rosen,senator rosen,US Senator Rosen,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rosen,,dgm_USSenate,61415a1c36b0a644f8a9e09a702c21e4,dgm_USSenate__61415a1c36b0a644f8a9e09a702c21e4
senator udall,senator udall,US Senator Udall,Washington,washington,US Senators,,188285,,UsSenators,US Senator Udall,,dgm_USSenate,5031394318f2b23b10cfe0a06004e9c1,dgm_USSenate__5031394318f2b23b10cfe0a06004e9c1
senator scott,senator scott,US Senator Scott,Washington,washington,US Senators,,188285,,UsSenators,US Senator Scott,,dgm_USSenate,928e7c7445a8f8b0802dd1e54851ad86,dgm_USSenate__928e7c7445a8f8b0802dd1e54851ad86
senator rubio,senator rubio,US Senator Rubio,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rubio,,dgm_USSenate,43cfe83862eb06b3c408f45b64e9584f,dgm_USSenate__43cfe83862eb06b3c408f45b64e9584f
senator thune,senator thune,US Senator Thune,Washington,washington,US Senators,,188285,,UsSenators,US Senator Thune,,dgm_USSenate,88e13a6485c7a679a104848108544347,dgm_USSenate__88e13a6485c7a679a104848108544347
senator sasse,senator sasse,US Senator Sasse,Washington,washington,US Senators,,188285,,UsSenators,US Senator Sasse,,dgm_USSenate,1b8caf449f6ad2b1cad26a9a008174e9,dgm_USSenate__1b8caf449f6ad2b1cad26a9a008174e9
senator blunt,senator blunt,US Senator Blunt,Washington,washington,US Senators,,188285,,UsSenators,US Senator Blunt,,dgm_USSenate,4bce1699ba09280717825241c9eb48bb,dgm_USSenate__4bce1699ba09280717825241c9eb48bb
senator casey,senator casey,US Senator Casey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Casey,,dgm_USSenate,596b6c13a0baaf29fddc684d6bf72f8a,dgm_USSenate__596b6c13a0baaf29fddc684d6bf72f8a
sen moran,sen moran,US Senator Moran,Washington,washington,US Senators,,188285,,UsSenators,US Senator Moran,,dgm_USSenate,1d6ec1023fa593547385d9ebbe1d4291,dgm_USSenate__1d6ec1023fa593547385d9ebbe1d4291
sen kaine,sen kaine,US Senator Kaine,Washington,washington,US Senators,,188285,,UsSenators,US Senator Kaine,,dgm_USSenate,763824399501bf2e665f3d648d33f204,dgm_USSenate__763824399501bf2e665f3d648d33f204
sen braun,sen braun,US Senator Braun,Washington,washington,US Senators,,188285,,UsSenators,US Senator Braun,,dgm_USSenate,875dc323d3daa245523065c1ee4bec97,dgm_USSenate__875dc323d3daa245523065c1ee4bec97
sen young,sen young,US Senator Young,Washington,washington,US Senators,,188285,,UsSenators,US Senator Young,,dgm_USSenate,208616b850db762012d447761e1cacbd,dgm_USSenate__208616b850db762012d447761e1cacbd
sen ernst,sen ernst,US Senator Ernst,Washington,washington,US Senators,,188285,,UsSenators,US Senator Ernst,,dgm_USSenate,0f9b13a13df7ed8fba31080ccb6b0ce5,dgm_USSenate__0f9b13a13df7ed8fba31080ccb6b0ce5
sen crapo,sen crapo,US Senator Crapo,Washington,washington,US Senators,,188285,,UsSenators,US Senator Crapo,,dgm_USSenate,5f839dd92abcabc35f119bae019d0f0e,dgm_USSenate__5f839dd92abcabc35f119bae019d0f0e
sen risch,sen risch,US Senator Risch,Washington,washington,US Senators,,188285,,UsSenators,US Senator Risch,,dgm_USSenate,5f688c367d9142c08551eca7e0f0d873,dgm_USSenate__5f688c367d9142c08551eca7e0f0d873
sen wyden,sen wyden,US Senator Wyden,Washington,washington,US Senators,,188285,,UsSenators,US Senator Wyden,,dgm_USSenate,f88a33ba67714702854b17c5a083cb31,dgm_USSenate__f88a33ba67714702854b17c5a083cb31
sen smith,sen smith,US Senator Smith,Washington,washington,US Senators,,188285,,UsSenators,US Senator Smith,,dgm_USSenate,b5a11d4027b64b1d5f74ab3d48997038,dgm_USSenate__b5a11d4027b64b1d5f74ab3d48997038
sen brown,sen brown,US Senator Brown,Washington,washington,US Senators,,188285,,UsSenators,US Senator Brown,,dgm_USSenate,cfc3b0037848765fcd665399275f7b5e,dgm_USSenate__cfc3b0037848765fcd665399275f7b5e
sen coons,sen coons,US Senator Coons,Washington,washington,US Senators,,188285,,UsSenators,US Senator Coons,,dgm_USSenate,a5f72fe2b513681c4951dd144492b1e7,dgm_USSenate__a5f72fe2b513681c4951dd144492b1e7
sen leahy,sen leahy,US Senator Leahy,Washington,washington,US Senators,,188285,,UsSenators,US Senator Leahy,,dgm_USSenate,bb8e8ddd66e524778f0f13fd120ab315,dgm_USSenate__bb8e8ddd66e524778f0f13fd120ab315
sen jones,sen jones,Former US Senator Jones,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Jones,,dgm_USSenate,87427b9eddb815fa0ab221f28605dcbf,dgm_USSenate__87427b9eddb815fa0ab221f28605dcbf
sen rosen,sen rosen,US Senator Rosen,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rosen,,dgm_USSenate,61415a1c36b0a644f8a9e09a702c21e4,dgm_USSenate__61415a1c36b0a644f8a9e09a702c21e4
sen udall,sen udall,US Senator Udall,Washington,washington,US Senators,,188285,,UsSenators,US Senator Udall,,dgm_USSenate,5031394318f2b23b10cfe0a06004e9c1,dgm_USSenate__5031394318f2b23b10cfe0a06004e9c1
sen scott,sen scott,US Senator Scott,Washington,washington,US Senators,,188285,,UsSenators,US Senator Scott,,dgm_USSenate,928e7c7445a8f8b0802dd1e54851ad86,dgm_USSenate__928e7c7445a8f8b0802dd1e54851ad86
sen rubio,sen rubio,US Senator Rubio,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rubio,,dgm_USSenate,43cfe83862eb06b3c408f45b64e9584f,dgm_USSenate__43cfe83862eb06b3c408f45b64e9584f
sen thune,sen thune,US Senator Thune,Washington,washington,US Senators,,188285,,UsSenators,US Senator Thune,,dgm_USSenate,88e13a6485c7a679a104848108544347,dgm_USSenate__88e13a6485c7a679a104848108544347
sen sasse,sen sasse,US Senator Sasse,Washington,washington,US Senators,,188285,,UsSenators,US Senator Sasse,,dgm_USSenate,1b8caf449f6ad2b1cad26a9a008174e9,dgm_USSenate__1b8caf449f6ad2b1cad26a9a008174e9
sen blunt,sen blunt,US Senator Blunt,Washington,washington,US Senators,,188285,,UsSenators,US Senator Blunt,,dgm_USSenate,4bce1699ba09280717825241c9eb48bb,dgm_USSenate__4bce1699ba09280717825241c9eb48bb
sen casey,sen casey,US Senator Casey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Casey,,dgm_USSenate,596b6c13a0baaf29fddc684d6bf72f8a,dgm_USSenate__596b6c13a0baaf29fddc684d6bf72f8a
sen. moran,sen. moran,US Senator Moran,Washington,washington,US Senators,,188285,,UsSenators,US Senator Moran,,dgm_USSenate,1d6ec1023fa593547385d9ebbe1d4291,dgm_USSenate__1d6ec1023fa593547385d9ebbe1d4291
sen. kaine,sen. kaine,US Senator Kaine,Washington,washington,US Senators,,188285,,UsSenators,US Senator Kaine,,dgm_USSenate,763824399501bf2e665f3d648d33f204,dgm_USSenate__763824399501bf2e665f3d648d33f204
sen. braun,sen. braun,US Senator Braun,Washington,washington,US Senators,,188285,,UsSenators,US Senator Braun,,dgm_USSenate,875dc323d3daa245523065c1ee4bec97,dgm_USSenate__875dc323d3daa245523065c1ee4bec97
sen. young,sen. young,US Senator Young,Washington,washington,US Senators,,188285,,UsSenators,US Senator Young,,dgm_USSenate,208616b850db762012d447761e1cacbd,dgm_USSenate__208616b850db762012d447761e1cacbd
sen. ernst,sen. ernst,US Senator Ernst,Washington,washington,US Senators,,188285,,UsSenators,US Senator Ernst,,dgm_USSenate,0f9b13a13df7ed8fba31080ccb6b0ce5,dgm_USSenate__0f9b13a13df7ed8fba31080ccb6b0ce5
sen. crapo,sen. crapo,US Senator Crapo,Washington,washington,US Senators,,188285,,UsSenators,US Senator Crapo,,dgm_USSenate,5f839dd92abcabc35f119bae019d0f0e,dgm_USSenate__5f839dd92abcabc35f119bae019d0f0e
sen. risch,sen. risch,US Senator Risch,Washington,washington,US Senators,,188285,,UsSenators,US Senator Risch,,dgm_USSenate,5f688c367d9142c08551eca7e0f0d873,dgm_USSenate__5f688c367d9142c08551eca7e0f0d873
sen. wyden,sen. wyden,US Senator Wyden,Washington,washington,US Senators,,188285,,UsSenators,US Senator Wyden,,dgm_USSenate,f88a33ba67714702854b17c5a083cb31,dgm_USSenate__f88a33ba67714702854b17c5a083cb31
sen. smith,sen. smith,US Senator Smith,Washington,washington,US Senators,,188285,,UsSenators,US Senator Smith,,dgm_USSenate,b5a11d4027b64b1d5f74ab3d48997038,dgm_USSenate__b5a11d4027b64b1d5f74ab3d48997038
sen. brown,sen. brown,US Senator Brown,Washington,washington,US Senators,,188285,,UsSenators,US Senator Brown,,dgm_USSenate,cfc3b0037848765fcd665399275f7b5e,dgm_USSenate__cfc3b0037848765fcd665399275f7b5e
sen. coons,sen. coons,US Senator Coons,Washington,washington,US Senators,,188285,,UsSenators,US Senator Coons,,dgm_USSenate,a5f72fe2b513681c4951dd144492b1e7,dgm_USSenate__a5f72fe2b513681c4951dd144492b1e7
sen. leahy,sen. leahy,US Senator Leahy,Washington,washington,US Senators,,188285,,UsSenators,US Senator Leahy,,dgm_USSenate,bb8e8ddd66e524778f0f13fd120ab315,dgm_USSenate__bb8e8ddd66e524778f0f13fd120ab315
sen. jones,sen. jones,Former US Senator Jones,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Jones,,dgm_USSenate,87427b9eddb815fa0ab221f28605dcbf,dgm_USSenate__87427b9eddb815fa0ab221f28605dcbf
sen. rosen.,sen. rosen.,US Senator Rosen,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rosen,,dgm_USSenate,61415a1c36b0a644f8a9e09a702c21e4,dgm_USSenate__61415a1c36b0a644f8a9e09a702c21e4
sen. udall,sen. udall,US Senator Udall,Washington,washington,US Senators,,188285,,UsSenators,US Senator Udall,,dgm_USSenate,5031394318f2b23b10cfe0a06004e9c1,dgm_USSenate__5031394318f2b23b10cfe0a06004e9c1
sen. scott,sen. scott,US Senator Scott,Washington,washington,US Senators,,188285,,UsSenators,US Senator Scott,,dgm_USSenate,928e7c7445a8f8b0802dd1e54851ad86,dgm_USSenate__928e7c7445a8f8b0802dd1e54851ad86
sen. rubio,sen. rubio,US Senator Rubio,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rubio,,dgm_USSenate,43cfe83862eb06b3c408f45b64e9584f,dgm_USSenate__43cfe83862eb06b3c408f45b64e9584f
sen. thune,sen. thune,US Senator Thune,Washington,washington,US Senators,,188285,,UsSenators,US Senator Thune,,dgm_USSenate,88e13a6485c7a679a104848108544347,dgm_USSenate__88e13a6485c7a679a104848108544347
sen. sasse,sen. sasse,US Senator Sasse,Washington,washington,US Senators,,188285,,UsSenators,US Senator Sasse,,dgm_USSenate,1b8caf449f6ad2b1cad26a9a008174e9,dgm_USSenate__1b8caf449f6ad2b1cad26a9a008174e9
sen. blunt,sen. blunt,US Senator Blunt,Washington,washington,US Senators,,188285,,UsSenators,US Senator Blunt,,dgm_USSenate,4bce1699ba09280717825241c9eb48bb,dgm_USSenate__4bce1699ba09280717825241c9eb48bb
sen. casey,sen. casey,US Senator Casey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Casey,,dgm_USSenate,596b6c13a0baaf29fddc684d6bf72f8a,dgm_USSenate__596b6c13a0baaf29fddc684d6bf72f8a
bob casey jr,bob casey jr,US Senator Casey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Casey,,dgm_USSenate,596b6c13a0baaf29fddc684d6bf72f8a,dgm_USSenate__596b6c13a0baaf29fddc684d6bf72f8a
angusformaine,angusformaine,US Senator King,Washington,washington,US Senators,,188285,,UsSenators,US Senator King,,dgm_USSenate,8eb39d08b6f04230c03650e9e6392198,dgm_USSenate__8eb39d08b6f04230c03650e9e6392198
senangusking,senangusking,US Senator King,Washington,washington,US Senators,,188285,,UsSenators,US Senator King,,dgm_USSenate,8eb39d08b6f04230c03650e9e6392198,dgm_USSenate__8eb39d08b6f04230c03650e9e6392198
senjackreed,senjackreed,US Senator Reed,Washington,washington,US Senators,,188285,,UsSenators,US Senator Reed,,dgm_USSenate,8a48093ed4b3d9e5d52107cadac64e85,dgm_USSenate__8a48093ed4b3d9e5d52107cadac64e85
senatorenzi,senatorenzi,Former US Senator Enzi,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Enzi,,dgm_USSenate,6edc524bf7652381b58177ff3fa27e24,dgm_USSenate__6edc524bf7652381b58177ff3fa27e24
drrandpaul,drrandpaul,US Senator Paul,Washington,washington,US Senators,,188285,,UsSenators,US Senator Paul,,dgm_USSenate,433cbb50909937880bceeef652c39ca4,dgm_USSenate__433cbb50909937880bceeef652c39ca4
randpaul,randpaul,US Senator Paul,Washington,washington,US Senators,,188285,,UsSenators,US Senator Paul,,dgm_USSenate,433cbb50909937880bceeef652c39ca4,dgm_USSenate__433cbb50909937880bceeef652c39ca4
burrforsenate,burrforsenate,US Senator Burr,Washington,washington,US Senators,,188285,,UsSenators,US Senator Burr,,dgm_USSenate,baba1a134f9e2d0a64431879ba306bc2,dgm_USSenate__baba1a134f9e2d0a64431879ba306bc2
senatorburr,senatorburr,US Senator Burr,Washington,washington,US Senators,,188285,,UsSenators,US Senator Burr,,dgm_USSenate,baba1a134f9e2d0a64431879ba306bc2,dgm_USSenate__baba1a134f9e2d0a64431879ba306bc2
sentedcruz,sentedcruz,US Senator Cruz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cruz,,dgm_USSenate,3857276030a32d9b5acb8327b2d4cce5,dgm_USSenate__3857276030a32d9b5acb8327b2d4cce5
tedcruz,tedcruz,US Senator Cruz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cruz,,dgm_USSenate,3857276030a32d9b5acb8327b2d4cce5,dgm_USSenate__3857276030a32d9b5acb8327b2d4cce5
mikeenzi,mikeenzi,Former US Senator Enzi,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Enzi,,dgm_USSenate,6edc524bf7652381b58177ff3fa27e24,dgm_USSenate__6edc524bf7652381b58177ff3fa27e24
richardburr,richardburr,US Senator Burr,Washington,washington,US Senators,,188285,,UsSenators,US Senator Burr,,dgm_USSenate,baba1a134f9e2d0a64431879ba306bc2,dgm_USSenate__baba1a134f9e2d0a64431879ba306bc2
angusking,angusking,US Senator King,Washington,washington,US Senators,,188285,,UsSenators,US Senator King,,dgm_USSenate,8eb39d08b6f04230c03650e9e6392198,dgm_USSenate__8eb39d08b6f04230c03650e9e6392198
jackreed,jackreed,US Senator Reed,Washington,washington,US Senators,,188285,,UsSenators,US Senator Reed,,dgm_USSenate,8a48093ed4b3d9e5d52107cadac64e85,dgm_USSenate__8a48093ed4b3d9e5d52107cadac64e85
senatorcruz,senatorcruz,US Senator Cruz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cruz,,dgm_USSenate,3857276030a32d9b5acb8327b2d4cce5,dgm_USSenate__3857276030a32d9b5acb8327b2d4cce5
senatorpaul,senatorpaul,US Senator Paul,Washington,washington,US Senators,,188285,,UsSenators,US Senator Paul,,dgm_USSenate,433cbb50909937880bceeef652c39ca4,dgm_USSenate__433cbb50909937880bceeef652c39ca4
senatorking,senatorking,US Senator King,Washington,washington,US Senators,,188285,,UsSenators,US Senator King,,dgm_USSenate,8eb39d08b6f04230c03650e9e6392198,dgm_USSenate__8eb39d08b6f04230c03650e9e6392198
senatorreed,senatorreed,US Senator Reed,Washington,washington,US Senators,,188285,,UsSenators,US Senator Reed,,dgm_USSenate,8a48093ed4b3d9e5d52107cadac64e85,dgm_USSenate__8a48093ed4b3d9e5d52107cadac64e85
senenzi,senenzi,Former US Senator Enzi,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Enzi,,dgm_USSenate,6edc524bf7652381b58177ff3fa27e24,dgm_USSenate__6edc524bf7652381b58177ff3fa27e24
sencruz,sencruz,US Senator Cruz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cruz,,dgm_USSenate,3857276030a32d9b5acb8327b2d4cce5,dgm_USSenate__3857276030a32d9b5acb8327b2d4cce5
senpaul,senpaul,US Senator Paul,Washington,washington,US Senators,,188285,,UsSenators,US Senator Paul,,dgm_USSenate,433cbb50909937880bceeef652c39ca4,dgm_USSenate__433cbb50909937880bceeef652c39ca4
senburr,senburr,US Senator Burr,Washington,washington,US Senators,,188285,,UsSenators,US Senator Burr,,dgm_USSenate,baba1a134f9e2d0a64431879ba306bc2,dgm_USSenate__baba1a134f9e2d0a64431879ba306bc2
senking,senking,US Senator King,Washington,washington,US Senators,,188285,,UsSenators,US Senator King,,dgm_USSenate,8eb39d08b6f04230c03650e9e6392198,dgm_USSenate__8eb39d08b6f04230c03650e9e6392198
senreed,senreed,US Senator Reed,Washington,washington,US Senators,,188285,,UsSenators,US Senator Reed,,dgm_USSenate,8a48093ed4b3d9e5d52107cadac64e85,dgm_USSenate__8a48093ed4b3d9e5d52107cadac64e85
mike enzi,mike enzi,Former US Senator Enzi,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Enzi,,dgm_USSenate,6edc524bf7652381b58177ff3fa27e24,dgm_USSenate__6edc524bf7652381b58177ff3fa27e24
ted cruz,ted cruz,US Senator Cruz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cruz,,dgm_USSenate,3857276030a32d9b5acb8327b2d4cce5,dgm_USSenate__3857276030a32d9b5acb8327b2d4cce5
rand paul,rand paul,US Senator Paul,Washington,washington,US Senators,,188285,,UsSenators,US Senator Paul,,dgm_USSenate,433cbb50909937880bceeef652c39ca4,dgm_USSenate__433cbb50909937880bceeef652c39ca4
richard burr,richard burr,US Senator Burr,Washington,washington,US Senators,,188285,,UsSenators,US Senator Burr,,dgm_USSenate,baba1a134f9e2d0a64431879ba306bc2,dgm_USSenate__baba1a134f9e2d0a64431879ba306bc2
angus king,angus king,US Senator King,Washington,washington,US Senators,,188285,,UsSenators,US Senator King,,dgm_USSenate,8eb39d08b6f04230c03650e9e6392198,dgm_USSenate__8eb39d08b6f04230c03650e9e6392198
jack reed,jack reed,US Senator Reed,Washington,washington,US Senators,,188285,,UsSenators,US Senator Reed,,dgm_USSenate,8a48093ed4b3d9e5d52107cadac64e85,dgm_USSenate__8a48093ed4b3d9e5d52107cadac64e85
