keyword,caption_name,groups,topic_id,entity_type,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
#pfizervax,Pfizer-BioNTech COVID-19 vaccine,slg,188120;188124,,,,Pfizer-BioNTech COVID-19 vaccine,,slg_overlap_terms,04bd5e81b6bee5327d1a53de7a09ece7,slg_overlap_terms__04bd5e81b6bee5327d1a53de7a09ece7
#pfizervaxx,Pfizer-BioNTech COVID-19 vaccine,slg,188120;188124,,,,Pfizer-BioNTech COVID-19 vaccine,,slg_overlap_terms,04bd5e81b6bee5327d1a53de7a09ece7,slg_overlap_terms__04bd5e81b6bee5327d1a53de7a09ece7
#sinovacshot,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#sinovacshots,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#sinovacvaccine,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#sinovacvaccines,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#sinovacvaccinations,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#sinovacvaccination,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#sinovacjab,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#sinovacvax,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#sinovacvaxx,Sinovac COVID-19 vaccine,slg,188120;188124,,,,Sinovac COVID-19 vaccine,,slg_overlap_terms,ba84e3b3c2d93ce28867e324f8b7bcb4,slg_overlap_terms__ba84e3b3c2d93ce28867e324f8b7bcb4
#inovioshot,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
#inovioshots,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
#inoviovaccine,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
#inoviovaccines,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
#inoviovaccinations,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
#inoviovaccination,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
#inoviojab,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
#inoviovax,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
#inoviovaxx,Inovio COVID-19 vaccine,slg,188120;188124,,,,Inovio COVID-19 vaccine,,slg_overlap_terms,cb564c2a4af5f0858ad8dcf4def16d48,slg_overlap_terms__cb564c2a4af5f0858ad8dcf4def16d48
nycdot,New York City Department of Transportation,slg,188120,,3140002,,New York City Department of Transportation,,slg_overlap_terms,b4a39975c63ae83a357075cd9e96a1fb,slg_overlap_terms__b4a39975c63ae83a357075cd9e96a1fb
nyc_dot,New York City Department of Transportation,slg,188120,,3140002,,New York City Department of Transportation,,slg_overlap_terms,b4a39975c63ae83a357075cd9e96a1fb,slg_overlap_terms__b4a39975c63ae83a357075cd9e96a1fb
new york city department of transportation,New York City Department of Transportation,slg,188120,,3140002,,New York City Department of Transportation,,slg_overlap_terms,b4a39975c63ae83a357075cd9e96a1fb,slg_overlap_terms__b4a39975c63ae83a357075cd9e96a1fb
nycschools,New York City Department of Education,slg,188120;188114,,3140002,,New York City Department of Education,,slg_overlap_terms,2ae2b3f7daa86914eb1a23ef13c3a528,slg_overlap_terms__2ae2b3f7daa86914eb1a23ef13c3a528
new york city department of education,New York City Department of Education,slg,188120;188114,,3140002,,New York City Department of Education,,slg_overlap_terms,2ae2b3f7daa86914eb1a23ef13c3a528,slg_overlap_terms__2ae2b3f7daa86914eb1a23ef13c3a528
dsny,New York City Department of Sanitation,slg,188120,,3140002,,New York City Department of Sanitation,,slg_overlap_terms,8fff524f158204ca1d7b28144dedf097,slg_overlap_terms__8fff524f158204ca1d7b28144dedf097
new york city department of sanitation,New York City Department of Sanitation,slg,188120,,3140002,,New York City Department of Sanitation,,slg_overlap_terms,8fff524f158204ca1d7b28144dedf097,slg_overlap_terms__8fff524f158204ca1d7b28144dedf097
new york city department of homeless services,New York City Department of Homeless Services,slg,188120;188289,,3140002,,New York City Department of Homeless Services,,slg_overlap_terms,912987c5cfeb898c8387088a038ee8ab,slg_overlap_terms__912987c5cfeb898c8387088a038ee8ab
new york city housing authority,New York City Housing Authority,slg,188120;188289,,3140002,,New York City Housing Authority,,slg_overlap_terms,c998e0507fea807d5a7d194e4eae1a7f,slg_overlap_terms__c998e0507fea807d5a7d194e4eae1a7f
nycha,New York City Housing Authority,slg,188120;188289,,3140002,,New York City Housing Authority,,slg_overlap_terms,c998e0507fea807d5a7d194e4eae1a7f,slg_overlap_terms__c998e0507fea807d5a7d194e4eae1a7f
new york city department of environmental protection,New York City Department of Environmental Protection,slg,188120;188133,,3140002,,New York City Department of Environmental Protection,,slg_overlap_terms,28982d9bf37ff0063f731a01eb74a75f,slg_overlap_terms__28982d9bf37ff0063f731a01eb74a75f
nycdep,New York City Department of Environmental Protection,slg,188120;188133,,3140002,,New York City Department of Environmental Protection,,slg_overlap_terms,28982d9bf37ff0063f731a01eb74a75f,slg_overlap_terms__28982d9bf37ff0063f731a01eb74a75f
new york city water board,New York City Water Board,slg,188120;188242,,3140002,,New York City Water Board,,slg_overlap_terms,a7641565934e8ddf6b5fbcfeed0ffeef,slg_overlap_terms__a7641565934e8ddf6b5fbcfeed0ffeef
nychealthy,New York City Department of Health and Mental Hygiene,slg,188120;188124,,3140002,,New York City Department of Health and Mental Hygiene,,slg_overlap_terms,84f4bc296fbdf93ec5b47d9608e2f478,slg_overlap_terms__84f4bc296fbdf93ec5b47d9608e2f478
new york city department of health and mental hygiene,New York City Department of Health and Mental Hygiene,slg,188120;188124,,3140002,,New York City Department of Health and Mental Hygiene,,slg_overlap_terms,84f4bc296fbdf93ec5b47d9608e2f478,slg_overlap_terms__84f4bc296fbdf93ec5b47d9608e2f478
nycparks,New York City Department of Parks and Recreation,slg,188120,,3140002,,New York City Department of Parks and Recreation,,slg_overlap_terms,48a8786458ef200632e93ea49650f097,slg_overlap_terms__48a8786458ef200632e93ea49650f097
new york city department of parks and recreation,New York City Department of Parks and Recreation,slg,188120,,3140002,,New York City Department of Parks and Recreation,,slg_overlap_terms,48a8786458ef200632e93ea49650f097,slg_overlap_terms__48a8786458ef200632e93ea49650f097
los angeles department of parks and recreation,Los Angeles Department of Parks and Recreation,slg,188120,,3140002,,Los Angeles Department of Parks and Recreation,,slg_overlap_terms,a4058c2d653c42ddc97b89ef635c2260,slg_overlap_terms__a4058c2d653c42ddc97b89ef635c2260
los angeles county department of public health,Los Angeles County Department of Public Health,slg,188120;188124,,3140002,,Los Angeles County Department of Public Health,,slg_overlap_terms,188d19def6269e8125d270918c7196de,slg_overlap_terms__188d19def6269e8125d270918c7196de
lapublichealth,Los Angeles County Department of Public Health,slg,188120;188124,,3140002,,Los Angeles County Department of Public Health,,slg_overlap_terms,188d19def6269e8125d270918c7196de,slg_overlap_terms__188d19def6269e8125d270918c7196de
los angeles department of transportation,Los Angeles Department of Transportation,slg,188120,,3140002,,Los Angeles Department of Transportation,,slg_overlap_terms,0eb5576aa3694823ac33c20502a72853,slg_overlap_terms__0eb5576aa3694823ac33c20502a72853
ladot,Los Angeles Department of Transportation,slg,188120,,3140002,,Los Angeles Department of Transportation,,slg_overlap_terms,0eb5576aa3694823ac33c20502a72853,slg_overlap_terms__0eb5576aa3694823ac33c20502a72853
los angeles homeless services authority,Los Angeles Homeless Services Authority,slg,188120;188289,,3140002,,Los Angeles Homeless Services Authority,,slg_overlap_terms,f31865c07a184fefe5b12922528701bc,slg_overlap_terms__f31865c07a184fefe5b12922528701bc
lahsa,Los Angeles Homeless Services Authority,slg,188120;188289,,3140002,,Los Angeles Homeless Services Authority,,slg_overlap_terms,f31865c07a184fefe5b12922528701bc,slg_overlap_terms__f31865c07a184fefe5b12922528701bc
lahomeless,Los Angeles Homeless Services Authority,slg,188120;188289,,3140002,,Los Angeles Homeless Services Authority,,slg_overlap_terms,f31865c07a184fefe5b12922528701bc,slg_overlap_terms__f31865c07a184fefe5b12922528701bc
los angeles county office of education,Los Angeles County Office of Education,slg,188120;188114,,3140002,,Los Angeles County Office of Education,,slg_overlap_terms,a6f433d9fdb4919be2e80a01997962ad,slg_overlap_terms__a6f433d9fdb4919be2e80a01997962ad
los angeles department of water and power,Los Angeles Department of Water and Power,slg,188120;188241;188242,,3140002,,Los Angeles Department of Water and Power,,slg_overlap_terms,6021d6dc045fe182d8c3d835167ef1d6,slg_overlap_terms__6021d6dc045fe182d8c3d835167ef1d6
ladwp,Los Angeles Department of Water and Power,slg,188120;188241;188242,,3140002,,Los Angeles Department of Water and Power,,slg_overlap_terms,6021d6dc045fe182d8c3d835167ef1d6,slg_overlap_terms__6021d6dc045fe182d8c3d835167ef1d6
los angeles housing authority,Los Angeles Housing Authority,slg,188120;188289,,3140002,,Los Angeles Housing Authority,,slg_overlap_terms,b6d4d84c265765c2dabe4617207ed999,slg_overlap_terms__b6d4d84c265765c2dabe4617207ed999
hacla,Los Angeles Housing Authority,slg,188120;188289,,3140002,,Los Angeles Housing Authority,,slg_overlap_terms,b6d4d84c265765c2dabe4617207ed999,slg_overlap_terms__b6d4d84c265765c2dabe4617207ed999
washington dc department of transportation,"Washington, DC Department of Transportation",slg,188120,,3140002,,"Washington, DC Department of Transportation",,slg_overlap_terms,6888af37b1476f3a79a306b554a47012,slg_overlap_terms__6888af37b1476f3a79a306b554a47012
washington dc department of energy & environment,"Washington, DC Department of Energy and Environment",slg,188120;188133,,3140002,,"Washington, DC Department of Energy and Environment",,slg_overlap_terms,40c6a712d96fbf0eef0ef17a9e8c3283,slg_overlap_terms__40c6a712d96fbf0eef0ef17a9e8c3283
doee,"Washington, DC Department of Energy and Environment",slg,188120;188133,,3140002,,"Washington, DC Department of Energy and Environment",,slg_overlap_terms,40c6a712d96fbf0eef0ef17a9e8c3283,slg_overlap_terms__40c6a712d96fbf0eef0ef17a9e8c3283
washington dc housing authority,"Washington, DC Housing Authority",slg,188120;188289,,3140002,,"Washington, DC Housing Authority",,slg_overlap_terms,58c2aa71f552aeb5ea3a3495b5c070aa,slg_overlap_terms__58c2aa71f552aeb5ea3a3495b5c070aa
washington dc department of public works,"Washington, DC Department of Public Works",slg,188120,,3140002,,"Washington, DC Department of Public Works",,slg_overlap_terms,8ea1adb7b4e43a16738a32a575c95a4c,slg_overlap_terms__8ea1adb7b4e43a16738a32a575c95a4c
washington dc department of water,"Washington, DC Department of Water",slg,188120;188242,,3140002,,"Washington, DC Department of Water",,slg_overlap_terms,f9291bae886aaa709ee665ebd1b6844b,slg_overlap_terms__f9291bae886aaa709ee665ebd1b6844b
dallas department of parks and recreation,Dallas Department of Parks and Recreation,slg,188120,,3140002,,Dallas Department of Parks and Recreation,,slg_overlap_terms,2293668ba95d55afe4702506d7ec4c10,slg_overlap_terms__2293668ba95d55afe4702506d7ec4c10
dallas county department of health and human services,Dallas County Department of Health and Human Services,slg,188120;188124,,3140002,,Dallas County Department of Health and Human Services,,slg_overlap_terms,260bc3a80fbe95b8f31d2d70a5784b68,slg_overlap_terms__260bc3a80fbe95b8f31d2d70a5784b68
dallas department of transportation,Dallas Department of Transportation,slg,188120,,3140002,,Dallas Department of Transportation,,slg_overlap_terms,1c5ae901f2e239aee781c40ee6a5ea2d,slg_overlap_terms__1c5ae901f2e239aee781c40ee6a5ea2d
dallas independent school district,Dallas Independent School District,slg,188120;188114,,3140002,,Dallas Independent School District,,slg_overlap_terms,475c863d2e6164d06063407996fe8fdf,slg_overlap_terms__475c863d2e6164d06063407996fe8fdf
dallas housing authority,Dallas Housing Authority,slg,188120,,3140002,,Dallas Housing Authority,,slg_overlap_terms,61e8b38f736451566d489c48d0292fa8,slg_overlap_terms__61e8b38f736451566d489c48d0292fa8
dallas department of sanitation,Dallas Department of Sanitation,slg,188120,,3140002,,Dallas Department of Sanitation,,slg_overlap_terms,9d78036b46fb3ee6f3b0bf870d97b1b7,slg_overlap_terms__9d78036b46fb3ee6f3b0bf870d97b1b7
dallas department of water utilities,Dallas Department of Water,slg,188120;188242,,3140002,,Dallas Department of Water,,slg_overlap_terms,6ed6fa18601503ab832b2f3aa7a1dd45,slg_overlap_terms__6ed6fa18601503ab832b2f3aa7a1dd45
houston department of parks and recreation,Houston Department of Parks and Recreation,slg,188120,,3140002,,Houston Department of Parks and Recreation,,slg_overlap_terms,f5a9ec76a4ea33d1da5a2fb9b5faeeea,slg_overlap_terms__f5a9ec76a4ea33d1da5a2fb9b5faeeea
houston health department,Houston Department of Health,slg,188120;188124,,3140002,,Houston Department of Health,,slg_overlap_terms,33355821017ebd299bcd9e233db4c431,slg_overlap_terms__33355821017ebd299bcd9e233db4c431
houston department of housing and community development,Houston Department of Housing and Community Development,slg,188120;188289,,3140002,,Houston Department of Housing and Community Development,,slg_overlap_terms,ffe75b96a07975b080e74e76477aabd2,slg_overlap_terms__ffe75b96a07975b080e74e76477aabd2
miamiparks,Miami Department of Parks and Recreation,slg,188120,,3140002,,Miami Department of Parks and Recreation,,slg_overlap_terms,a19c5a91fab72349d5279022f6a28f0f,slg_overlap_terms__a19c5a91fab72349d5279022f6a28f0f
miami department of parks and recreation,Miami Department of Parks and Recreation,slg,188120,,3140002,,Miami Department of Parks and Recreation,,slg_overlap_terms,a19c5a91fab72349d5279022f6a28f0f,slg_overlap_terms__a19c5a91fab72349d5279022f6a28f0f
miami-dade county department of health,Miami-Dade County Department of Health,slg,188120;188124,,3140002,,Miami-Dade County Department of Health,,slg_overlap_terms,3d1cba7fa9d73062fa5c392f2a68230d,slg_overlap_terms__3d1cba7fa9d73062fa5c392f2a68230d
miami-dade county department of transportation,Miami-Dade County Department of Transportation,slg,188120,,3140002,,Miami-Dade County Department of Transportation,,slg_overlap_terms,a4bc88f1f215e784cd980234a8d24058,slg_overlap_terms__a4bc88f1f215e784cd980234a8d24058
miami-dade county public schools,Miami-Dade County Public Schools,slg,188120;188114,,3140002,,Miami-Dade County Public Schools,,slg_overlap_terms,082dafeab22f0b83738f1a761205384e,slg_overlap_terms__082dafeab22f0b83738f1a761205384e
miami-dade county department of water and sewer,Miami-Dade County Department of Water and Sewer,slg,188120;188242,,3140002,,Miami-Dade County Department of Water and Sewer,,slg_overlap_terms,bfb46abbb53daac09441fc7c01df2b70,slg_overlap_terms__bfb46abbb53daac09441fc7c01df2b70
philadelphia department of parks and recreation,Philadelphia Department of Parks and Recreation,slg,188120,,3140002,,Philadelphia Department of Parks and Recreation,,slg_overlap_terms,583a6376e829b3bd1ad529535f050bb1,slg_overlap_terms__583a6376e829b3bd1ad529535f050bb1
philadelphia department of public health,Philadelphia Department of Public Health,slg,188120;188124,,3140002,,Philadelphia Department of Public Health,,slg_overlap_terms,5752aec9cd726a52d2543e4343fb113c,slg_overlap_terms__5752aec9cd726a52d2543e4343fb113c
"philadelphia office of transportation, infrastructure and sustainability","Philadelphia Office of Transportation, Infrastructure and Sustainability",slg,188120,,3140002,,"Philadelphia Office of Transportation, Infrastructure and Sustainability",,slg_overlap_terms,c1dd95e723bd10194e6051a36587dc86,slg_overlap_terms__c1dd95e723bd10194e6051a36587dc86
philadelphia housing authority,Philadelphia Housing Authority,slg,188120;188289,,3140002,,Philadelphia Housing Authority,,slg_overlap_terms,2c683b94e7cfca9b5123131464500524,slg_overlap_terms__2c683b94e7cfca9b5123131464500524
detroit department of parks and recreation,Detroit Department of Parks and Recreation,slg,188120,,3140002,,Detroit Department of Parks and Recreation,,slg_overlap_terms,d65d17f231e0865c978f24d40707815c,slg_overlap_terms__d65d17f231e0865c978f24d40707815c
detroit health department,Detroit Health Department,slg,188120;188124,,3140002,,Detroit Health Department,,slg_overlap_terms,02e1e6d3dbc20535a1ee21b13c0fdf44,slg_overlap_terms__02e1e6d3dbc20535a1ee21b13c0fdf44
detroit housing and revitalization department,Detroit Housing and Revitalization Department,slg,188120;188289,,3140002,,Detroit Housing and Revitalization Department,,slg_overlap_terms,d663237bf8c0fd50286390c420e24c1e,slg_overlap_terms__d663237bf8c0fd50286390c420e24c1e
detroit water and sewerage department,Detroit Department of Water and Sewerage,slg,188120;188242,,3140002,,Detroit Department of Water and Sewerage,,slg_overlap_terms,3fa7a7b8adaf901fb3574f56bc2ac3cb,slg_overlap_terms__3fa7a7b8adaf901fb3574f56bc2ac3cb
"detroit buildings, safety, engineering and environmental department","Detroit Buildings, Safety, Engineering and Environmental Department",slg,188120,,3140002,,"Detroit Buildings, Safety, Engineering and Environmental Department",,slg_overlap_terms,cfcd102344e641d901e87cd8b376d4fb,slg_overlap_terms__cfcd102344e641d901e87cd8b376d4fb
atlanta department of parks and recreation,Atlanta Department of Parks and Recreation,slg,188120,,3140002,,Atlanta Department of Parks and Recreation,,slg_overlap_terms,4cc9d286bf1a2e305370ed1391d3629b,slg_overlap_terms__4cc9d286bf1a2e305370ed1391d3629b
atlanta department of public works,Atlanta Department of Public Works,slg,188120,,3140002,,Atlanta Department of Public Works,,slg_overlap_terms,cd470b804c588dc6b6e50317a404d705,slg_overlap_terms__cd470b804c588dc6b6e50317a404d705
atlanta department of transportation,Atlanta Department of Transportation,slg,188120,,3140002,,Atlanta Department of Transportation,,slg_overlap_terms,8a5766a62750dba0b13664c015a7b11b,slg_overlap_terms__8a5766a62750dba0b13664c015a7b11b
atlanta department of city planning,Atlanta Department of City Planning,slg,188120,,3140002,,Atlanta Department of City Planning,,slg_overlap_terms,faf0d43f28532e93c9aef7e9bfb27e46,slg_overlap_terms__faf0d43f28532e93c9aef7e9bfb27e46
atlanta department of watershed management,Atlanta Department of Watershed Management,slg,188120;188133,,3140002,,Atlanta Department of Watershed Management,,slg_overlap_terms,c19ef092ea386fb3102bd686977e9cb7,slg_overlap_terms__c19ef092ea386fb3102bd686977e9cb7
fulton county department of public health,Fulton County Department of Public Health,slg,188120;188124,,3140002,,Fulton County Department of Public Health,,slg_overlap_terms,376b735d21558c4934512c22e31364be,slg_overlap_terms__376b735d21558c4934512c22e31364be
chicago parks district,Chicago Parks District,slg,188120,,3140002,,Chicago Parks District,,slg_overlap_terms,14b54ac1a453751bf527f2950b3aef76,slg_overlap_terms__14b54ac1a453751bf527f2950b3aef76
chicago department of public health,Chicago Department of Public Health,slg,188120;188124,,3140002,,Chicago Department of Public Health,,slg_overlap_terms,20bb6fe8ac41dc89b05ab89c8b33dad6,slg_overlap_terms__20bb6fe8ac41dc89b05ab89c8b33dad6
chicago department of transportation,Chicago Department of Transportation,slg,188120,,3140002,,Chicago Department of Transportation,,slg_overlap_terms,0c7d5d16b6919d6edcd5b3eb378eb3ef,slg_overlap_terms__0c7d5d16b6919d6edcd5b3eb378eb3ef
(cdot; chicago),Chicago Department of Transportation,slg,188120,,3140002,,Chicago Department of Transportation,,slg_overlap_terms,0c7d5d16b6919d6edcd5b3eb378eb3ef,slg_overlap_terms__0c7d5d16b6919d6edcd5b3eb378eb3ef
@chicagodot,Chicago Department of Transportation,slg,188120,,3140002,,Chicago Department of Transportation,,slg_overlap_terms,0c7d5d16b6919d6edcd5b3eb378eb3ef,slg_overlap_terms__0c7d5d16b6919d6edcd5b3eb378eb3ef
#chicagodot,Chicago Department of Transportation,slg,188120,,3140002,,Chicago Department of Transportation,,slg_overlap_terms,0c7d5d16b6919d6edcd5b3eb378eb3ef,slg_overlap_terms__0c7d5d16b6919d6edcd5b3eb378eb3ef
chicagodot,Chicago Department of Transportation,slg,188120,,3140002,,Chicago Department of Transportation,,slg_overlap_terms,0c7d5d16b6919d6edcd5b3eb378eb3ef,slg_overlap_terms__0c7d5d16b6919d6edcd5b3eb378eb3ef
chicago housing authority,Chicago Housing Authority,slg,188120;188289,,3140002,,Chicago Housing Authority,,slg_overlap_terms,75cadba268c018cedbcf15d4b3b657d3,slg_overlap_terms__75cadba268c018cedbcf15d4b3b657d3
chicago department of streets and sanitation,Chicago Department of Streets and Sanitation,slg,188120,,3140002,,Chicago Department of Streets and Sanitation,,slg_overlap_terms,bb89911df3d21c900758f0fb4e94fd55,slg_overlap_terms__bb89911df3d21c900758f0fb4e94fd55
dss,Chicago Department of Streets and Sanitation,slg,188120,,3140002,,Chicago Department of Streets and Sanitation,,slg_overlap_terms,bb89911df3d21c900758f0fb4e94fd55,slg_overlap_terms__bb89911df3d21c900758f0fb4e94fd55
