keyword,caption_name,topic_id,location,guid,groups,entity_type,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
gaofen 1-05,Gaofen 1-05 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 1-05 earth observation satellite,,milpress_mentionee,9a92df8a11892c13b363376e905ce0b9,milpress_mentionee__9a92df8a11892c13b363376e905ce0b9
gaofen 1-06,Gaofen 1-06 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 1-06 earth observation satellite,,milpress_mentionee,1090bf6781cb5b8737cf14c6e2692c1a,milpress_mentionee__1090bf6781cb5b8737cf14c6e2692c1a
gaofen 11,Gaofen 11 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 11 earth observation satellite,,milpress_mentionee,738661123630adb50f10f02e9d4995e8,milpress_mentionee__738661123630adb50f10f02e9d4995e8
gaofen 11-02,Gaofen 11-02 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 11-02 earth observation satellite,,milpress_mentionee,3140a3d9abfff6b3838c8d4cc964d775,milpress_mentionee__3140a3d9abfff6b3838c8d4cc964d775
gaofen 12,Gaofen 12 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 12 earth observation satellite,,milpress_mentionee,72bd4916c22ce0bfef58da0053345908,milpress_mentionee__72bd4916c22ce0bfef58da0053345908
gaofen 12-02,Gaofen 12-02 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 12-02 earth observation satellite,,milpress_mentionee,22bfc8267c6f626a8f99516eab744ca9,milpress_mentionee__22bfc8267c6f626a8f99516eab744ca9
gaofen 13,Gaofen 13 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 13 earth observation satellite,,milpress_mentionee,163965ee8e9e9eef62bb4226f3e59cee,milpress_mentionee__163965ee8e9e9eef62bb4226f3e59cee
gaofen 14,Gaofen 14 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 14 earth observation satellite,,milpress_mentionee,49e0a7f51928f3d680bef697d475c665,milpress_mentionee__49e0a7f51928f3d680bef697d475c665
gaofen 2,Gaofen 2 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 2 earth observation satellite,,milpress_mentionee,1a656f8aebd5d857245f7868e05b1d19,milpress_mentionee__1a656f8aebd5d857245f7868e05b1d19
gaofen 3,Gaofen 3 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 3 earth observation satellite,,milpress_mentionee,984307ee04a45cc15b1bd33b97c7743c,milpress_mentionee__984307ee04a45cc15b1bd33b97c7743c
gaofen 4,Gaofen 4 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 4 earth observation satellite,,milpress_mentionee,bde48baa1130fc2cd9692f5725374c52,milpress_mentionee__bde48baa1130fc2cd9692f5725374c52
gaofen 7,Gaofen 7 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 7 earth observation satellite,,milpress_mentionee,042133aa2b8f5ed08df5dcf5e275fab9,milpress_mentionee__042133aa2b8f5ed08df5dcf5e275fab9
gaofen 8,Gaofen 8 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 8 earth observation satellite,,milpress_mentionee,442bf279f6cacc76e6d6a8a50a608a73,milpress_mentionee__442bf279f6cacc76e6d6a8a50a608a73
gaofen 9,Gaofen 9 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 9 earth observation satellite,,milpress_mentionee,bdf3a8d4bbd7ace4925044164f5c4c78,milpress_mentionee__bdf3a8d4bbd7ace4925044164f5c4c78
gaofen 9-02,Gaofen 9-02 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 9-02 earth observation satellite,,milpress_mentionee,62834251cb1cf3e0eaf5bd6ec713e83f,milpress_mentionee__62834251cb1cf3e0eaf5bd6ec713e83f
gaofen 9-03,Gaofen 9-03 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 9-03 earth observation satellite,,milpress_mentionee,0b2d6a6f096b309f4487ff6987f464e6,milpress_mentionee__0b2d6a6f096b309f4487ff6987f464e6
gaofen 9-04,Gaofen 9-04 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 9-04 earth observation satellite,,milpress_mentionee,95678eb75b6f9083f21a60bdb18b7753,milpress_mentionee__95678eb75b6f9083f21a60bdb18b7753
gaofen 9-05,Gaofen 9-05 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen 9-05 earth observation satellite,,milpress_mentionee,e174a5c4caca4c4212e428fe61ce0f70,milpress_mentionee__e174a5c4caca4c4212e428fe61ce0f70
gaofen multi-mode 1,Gaofen Multi-Mode 1 earth observation satellite,188261,a1433,,,satellite,Satellite,Gaofen Multi-Mode 1 earth observation satellite,,milpress_mentionee,f8d94d928cccf5643f798f4c0525408a,milpress_mentionee__f8d94d928cccf5643f798f4c0525408a
gecam-a,GECAM-A space science satellite,188261,a1433,,,satellite,Satellite,GECAM-A space science satellite,,milpress_mentionee,388b5df2437c5a43ca056118f33a6896,milpress_mentionee__388b5df2437c5a43ca056118f33a6896
gecam-b,GECAM-B space science satellite,188261,a1433,,,satellite,Satellite,GECAM-B space science satellite,,milpress_mentionee,8fe0261adec96feaf3c3420aecb1098d,milpress_mentionee__8fe0261adec96feaf3c3420aecb1098d
haiyang 1c,Haiyang 1C earth observation satellite,188261,a1433,,,satellite,Satellite,Haiyang 1C earth observation satellite,,milpress_mentionee,bcd544d8c38b4de1de745b3ee405f543,milpress_mentionee__bcd544d8c38b4de1de745b3ee405f543
haiyang 1d,Haiyang 1D earth observation satellite,188261,a1433,,,satellite,Satellite,Haiyang 1D earth observation satellite,,milpress_mentionee,37970500b8f0188d34185942ad1cdd2b,milpress_mentionee__37970500b8f0188d34185942ad1cdd2b
haiyang 2a,Haiyang 2A earth observation satellite,188261,a1433,,,satellite,Satellite,Haiyang 2A earth observation satellite,,milpress_mentionee,32a4d1c86264c4b692cbd18df7e5a6a7,milpress_mentionee__32a4d1c86264c4b692cbd18df7e5a6a7
haiyang 2b,Haiyang 2B earth observation satellite,188261,a1433,,,satellite,Satellite,Haiyang 2B earth observation satellite,,milpress_mentionee,245f343f44ad258107f0550685feecc0,milpress_mentionee__245f343f44ad258107f0550685feecc0
haiyang 2c,Haiyang 2C earth observation satellite,188261,a1433,,,satellite,Satellite,Haiyang 2C earth observation satellite,,milpress_mentionee,e786efdf4274767685d7ed95c4b9640a,milpress_mentionee__e786efdf4274767685d7ed95c4b9640a
hangsheng 1,Hangsheng 1 technology development satellite,188261,a1433,,,satellite,Satellite,Hangsheng 1 technology development satellite,,milpress_mentionee,1cd3ba6ec0293bff94fbc4fae4e22996,milpress_mentionee__1cd3ba6ec0293bff94fbc4fae4e22996
head-1,HEAD-1 earth observation satellite,188261,a1433,,,satellite,Satellite,HEAD-1 earth observation satellite,,milpress_mentionee,8dac0fbe8d5aa5556c0e3d3a58d7ba4a,milpress_mentionee__8dac0fbe8d5aa5556c0e3d3a58d7ba4a
head-2a,HEAD-2A earth observation satellite,188261,a1433,,,satellite,Satellite,HEAD-2A earth observation satellite,,milpress_mentionee,2f0e9b2779401fc28c715158d46c10cf,milpress_mentionee__2f0e9b2779401fc28c715158d46c10cf
head-2b,HEAD-2B earth observation satellite,188261,a1433,,,satellite,Satellite,HEAD-2B earth observation satellite,,milpress_mentionee,d773d7f8694e8724fa7246f53abf2397,milpress_mentionee__d773d7f8694e8724fa7246f53abf2397
head-4,HEAD-4 earth observation satellite,188261,a1433,,,satellite,Satellite,HEAD-4 earth observation satellite,,milpress_mentionee,4dd3129cf783df202a9d850e79a44e8b,milpress_mentionee__4dd3129cf783df202a9d850e79a44e8b
head-5,HEAD-5 earth observation satellite,188261,a1433,,,satellite,Satellite,HEAD-5 earth observation satellite,,milpress_mentionee,a33cb55caee42d687bbc5f3ce44b8f8f,milpress_mentionee__a33cb55caee42d687bbc5f3ce44b8f8f
hisea-1,Hisea-1 earth observation satellite,188261,a1433,,,satellite,Satellite,Hisea-1 earth observation satellite,,milpress_mentionee,d67ed39864c13082a77056e54a121b21,milpress_mentionee__d67ed39864c13082a77056e54a121b21
hj-1a,HJ-1A earth observation satellite,188261,a1433,,,satellite,Satellite,HJ-1A earth observation satellite,,milpress_mentionee,30f10ea4fa67fb43e857c501fa8effa9,milpress_mentionee__30f10ea4fa67fb43e857c501fa8effa9
hj-1b,HJ-1B earth observation satellite,188261,a1433,,,satellite,Satellite,HJ-1B earth observation satellite,,milpress_mentionee,e13d6c48ac3bb66026509ceb9e61ebf5,milpress_mentionee__e13d6c48ac3bb66026509ceb9e61ebf5
hj-1c,HJ-1C earth observation satellite,188261,a1433,,,satellite,Satellite,HJ-1C earth observation satellite,,milpress_mentionee,30453638a90a785c74bda12370b77c3e,milpress_mentionee__30453638a90a785c74bda12370b77c3e
hj-2a,HJ-2A earth observation satellite,188261,a1433,,,satellite,Satellite,HJ-2A earth observation satellite,,milpress_mentionee,2e5dc690352cd5273fd4d9be92153fb0,milpress_mentionee__2e5dc690352cd5273fd4d9be92153fb0
hj-2b,HJ-2B earth observation satellite,188261,a1433,,,satellite,Satellite,HJ-2B earth observation satellite,,milpress_mentionee,2ffc0fb2c7b9b12cbcb5505b4b4b7dbd,milpress_mentionee__2ffc0fb2c7b9b12cbcb5505b4b4b7dbd
hongyan-1,Hongyan-1 communications satellite,188261,a1433,,,satellite,Satellite,Hongyan-1 communications satellite,,milpress_mentionee,de045e063045583ec41ab8cc70284288,milpress_mentionee__de045e063045583ec41ab8cc70284288
hongyun-1,Hongyun-1 technology development satellite,188261,a1433,,,satellite,Satellite,Hongyun-1 technology development satellite,,milpress_mentionee,b8ef17d6bbfa464f82739f813a7a36c8,milpress_mentionee__b8ef17d6bbfa464f82739f813a7a36c8
huangpu-1,Huangpu-1 communications satellite,188261,a1433,,,satellite,Satellite,Huangpu-1 communications satellite,,milpress_mentionee,afd501aac91561850e6a6a4807702253,milpress_mentionee__afd501aac91561850e6a6a4807702253
huia'an,Huia'an technology development satellite,188261,a1433,,,satellite,Satellite,Huia'an technology development satellite,,milpress_mentionee,647cd7bc245c2afff9857c1f79faae90,milpress_mentionee__647cd7bc245c2afff9857c1f79faae90
hxmt,HXMT space science satellite,188261,a1433,,,satellite,Satellite,HXMT space science satellite,,milpress_mentionee,8934ace908ecd6362b4b0faf7a25c2a5,milpress_mentionee__8934ace908ecd6362b4b0faf7a25c2a5
jiading-1,Jiading-1 communications satellite,188261,a1433,,,satellite,Satellite,Jiading-1 communications satellite,,milpress_mentionee,54cfd80ba51a32b1cac3c235bc4ffe86,milpress_mentionee__54cfd80ba51a32b1cac3c235bc4ffe86
jilin-1,Jilin-1 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 earth observation satellite,,milpress_mentionee,57a46c1886d79517d584e036d0ac58ab,milpress_mentionee__57a46c1886d79517d584e036d0ac58ab
jilin-1 gaofen 02a,Jilin-1 Gaofen 02A earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 02A earth observation satellite,,milpress_mentionee,611cbdd1da9765fb050875a4acfb59bb,milpress_mentionee__611cbdd1da9765fb050875a4acfb59bb
jilin-1 gaofen 02b,Jilin-1 Gaofen 02B earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 02B earth observation satellite,,milpress_mentionee,3e57fda8d9d8865df1e6203f7032919a,milpress_mentionee__3e57fda8d9d8865df1e6203f7032919a
jilin-1 gaofen 03b-01,Jilin-1 Gaofen 03B-01 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03B-01 earth observation satellite,,milpress_mentionee,bf17e48ce25e4456fda079dafb8a30f1,milpress_mentionee__bf17e48ce25e4456fda079dafb8a30f1
jilin-1 gaofen 03b-02,Jilin-1 Gaofen 03B-02 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03B-02 earth observation satellite,,milpress_mentionee,c9f03239fa3298ef07cdea38a74c13fb,milpress_mentionee__c9f03239fa3298ef07cdea38a74c13fb
jilin-1 gaofen 03b-03,Jilin-1 Gaofen 03B-03 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03B-03 earth observation satellite,,milpress_mentionee,2ac58798fc4f9b6a507880a4c7ce691e,milpress_mentionee__2ac58798fc4f9b6a507880a4c7ce691e
jilin-1 gaofen 03b-04,Jilin-1 Gaofen 03B-04 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03B-04 earth observation satellite,,milpress_mentionee,5144e246ab4db4469a0180c30636ee4a,milpress_mentionee__5144e246ab4db4469a0180c30636ee4a
jilin-1 gaofen 03b-05,Jilin-1 Gaofen 03B-05 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03B-05 earth observation satellite,,milpress_mentionee,dd65c2baa445b244c9d8c8622b537120,milpress_mentionee__dd65c2baa445b244c9d8c8622b537120
jilin-1 gaofen 03b-06,Jilin-1 Gaofen 03B-06 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03B-06 earth observation satellite,,milpress_mentionee,34a693e6cf1bf6fd2d51fcff92879721,milpress_mentionee__34a693e6cf1bf6fd2d51fcff92879721
jilin-1 gaofen 03c-01,Jilin-1 Gaofen 03C-01 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03C-01 earth observation satellite,,milpress_mentionee,16616648e6dab2296352f849c73a2695,milpress_mentionee__16616648e6dab2296352f849c73a2695
jilin-1 gaofen 03c-02,Jilin-1 Gaofen 03C-02 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03C-02 earth observation satellite,,milpress_mentionee,10f8d01b73e0e326cb23a911fa141789,milpress_mentionee__10f8d01b73e0e326cb23a911fa141789
jilin-1 gaofen 03c-03,Jilin-1 Gaofen 03C-03 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Gaofen 03C-03 earth observation satellite,,milpress_mentionee,78ed9de3129c1581d6e3f2b479c94ecb,milpress_mentionee__78ed9de3129c1581d6e3f2b479c94ecb
jilin-1 kuanfu-1,Jilin-1 Kuanfu-1 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1 Kuanfu-1 earth observation satellite,,milpress_mentionee,7cae63cc033d633a38dc83fe5d9ea8ae,milpress_mentionee__7cae63cc033d633a38dc83fe5d9ea8ae
jilin-1-10,Jilin-1-10 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1-10 earth observation satellite,,milpress_mentionee,b11e5b678ab65ea0b7c484c5db5efbf2,milpress_mentionee__b11e5b678ab65ea0b7c484c5db5efbf2
jilin-1-4,Jilin-1-4 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1-4 earth observation satellite,,milpress_mentionee,e48a6798529d138dc20b5bb4590b01cb,milpress_mentionee__e48a6798529d138dc20b5bb4590b01cb
jilin-1-5,Jilin-1-5 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1-5 earth observation satellite,,milpress_mentionee,17b46cad7e1f8b6d125d23cdbdf8893f,milpress_mentionee__17b46cad7e1f8b6d125d23cdbdf8893f
jilin-1-6,Jilin-1-6 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1-6 earth observation satellite,,milpress_mentionee,b91fdedc21edc1f2b34f9a43cf2f67f1,milpress_mentionee__b91fdedc21edc1f2b34f9a43cf2f67f1
jilin-1-7,Jilin-1-7 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1-7 earth observation satellite,,milpress_mentionee,1f96f2e7774434160cb415b53294b249,milpress_mentionee__1f96f2e7774434160cb415b53294b249
jilin-1-8,Jilin-1-8 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1-8 earth observation satellite,,milpress_mentionee,67a9a6076941c02da784ceffed94b328,milpress_mentionee__67a9a6076941c02da784ceffed94b328
jilin-1-9,Jilin-1-9 earth observation satellite,188261,a1433,,,satellite,Satellite,Jilin-1-9 earth observation satellite,,milpress_mentionee,907baa50d5f80599efc6b87b62360032,milpress_mentionee__907baa50d5f80599efc6b87b62360032
jin zijing 1-01,Jin Zijing 1-01 earth observation satellite,188261,a1433,,,satellite,Satellite,Jin Zijing 1-01 earth observation satellite,,milpress_mentionee,875e6aa2c2d0e9a80ea727b381e2a758,milpress_mentionee__875e6aa2c2d0e9a80ea727b381e2a758
jin zijing 1-02,Jin Zijing 1-02 earth observation satellite,188261,a1433,,,satellite,Satellite,Jin Zijing 1-02 earth observation satellite,,milpress_mentionee,4340e86adfde0021b63e50f21a24908f,milpress_mentionee__4340e86adfde0021b63e50f21a24908f
jingshi-1,Jingshi-1 earth observation satellite,188261,a1433,,,satellite,Satellite,Jingshi-1 earth observation satellite,,milpress_mentionee,8b3eb540e3f9691595efa89ab5717113,milpress_mentionee__8b3eb540e3f9691595efa89ab5717113
kaituo-1a,Kaituo-1A technology development satellite,188261,a1433,,,satellite,Satellite,Kaituo-1A technology development satellite,,milpress_mentionee,bfcb8a6177c061bfebd3abc37ce27fd4,milpress_mentionee__bfcb8a6177c061bfebd3abc37ce27fd4
kjsy-1,KJSY-1 technology development satellite,188261,a1433,,,satellite,Satellite,KJSY-1 technology development satellite,,milpress_mentionee,b51c34746cea384d4b44bd662e8c9b9d,milpress_mentionee__b51c34746cea384d4b44bd662e8c9b9d
kx-09,KX-09 space science satellite,188261,a1433,,,satellite,Satellite,KX-09 space science satellite,,milpress_mentionee,2c349182fd86ce1b5027df146faa5541,milpress_mentionee__2c349182fd86ce1b5027df146faa5541
ladybird 1,Ladybird 1 technology development satellite,188261,a1433,,,satellite,Satellite,Ladybird 1 technology development satellite,,milpress_mentionee,b7bcd562fcd4ea5255aadd454a6d5a02,milpress_mentionee__b7bcd562fcd4ea5255aadd454a6d5a02
ladybird 2,Ladybird 2 technology development satellite,188261,a1434,,,satellite,Satellite,Ladybird 2 technology development satellite,,milpress_mentionee,eb18a42a3e3f86c8f4cdf33d044fa7f5,milpress_mentionee__eb18a42a3e3f86c8f4cdf33d044fa7f5
ladybird 3,Ladybird 3 technology development satellite,188261,a1435,,,satellite,Satellite,Ladybird 3 technology development satellite,,milpress_mentionee,851e2c870c2f386dbce97d1a1b68dbde,milpress_mentionee__851e2c870c2f386dbce97d1a1b68dbde
ladybird 4,Ladybird 4 technology development satellite,188261,a1436,,,satellite,Satellite,Ladybird 4 technology development satellite,,milpress_mentionee,e491385ee3cb5c3a82cd5f59a27f3496,milpress_mentionee__e491385ee3cb5c3a82cd5f59a27f3496
ladybird 5,Ladybird 5 technology development satellite,188261,a1437,,,satellite,Satellite,Ladybird 5 technology development satellite,,milpress_mentionee,37629ce191f09ffb0f1c433faaa3eb20,milpress_mentionee__37629ce191f09ffb0f1c433faaa3eb20
ladybird 6,Ladybird 6 technology development satellite,188261,a1438,,,satellite,Satellite,Ladybird 6 technology development satellite,,milpress_mentionee,e79b4cd93f6b18513182ef47a0fca820,milpress_mentionee__e79b4cd93f6b18513182ef47a0fca820
ladybird 7,Ladybird 7 technology development satellite,188261,a1439,,,satellite,Satellite,Ladybird 7 technology development satellite,,milpress_mentionee,190e83783cef77555967ae0c6cae910b,milpress_mentionee__190e83783cef77555967ae0c6cae910b
lilacsat-2,LilacSat-2 technology development satellite,188261,a1433,,,satellite,Satellite,LilacSat-2 technology development satellite,,milpress_mentionee,1b2108fd085eec02f5a7b4ad0d55d0c2,milpress_mentionee__1b2108fd085eec02f5a7b4ad0d55d0c2
ling qiao,Ling Qiao technology development satellite,188261,a1433,,,satellite,Satellite,Ling Qiao technology development satellite,,milpress_mentionee,5327585c05bf5f4151aad4c90dab2e81,milpress_mentionee__5327585c05bf5f4151aad4c90dab2e81
lingque 1a,Lingque 1A earth observation satellite,188261,a1433,,,satellite,Satellite,Lingque 1A earth observation satellite,,milpress_mentionee,7f6b4ad7fef87aa3f9c8d17188dd3e8a,milpress_mentionee__7f6b4ad7fef87aa3f9c8d17188dd3e8a
lkw-1,LKW-1 earth observation satellite,188261,a1433,,,satellite,Satellite,LKW-1 earth observation satellite,,milpress_mentionee,3a39177e0f59d5d7c59413ac72db2fdd,milpress_mentionee__3a39177e0f59d5d7c59413ac72db2fdd
