keyword,caption_name,location,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
waihopai station,New Zealand Communications Security Bureau Waihopai Station near Blenheim in New Zealand,"173.738889,-41.576389",forbase318,News,New Zealand Communications Security Bureau Waihopai Station near Blenheim in New Zealand,,dgm_foreignbases,c130d61a8001765badd915de0db057c1,dgm_foreignbases__c130d61a8001765badd915de0db057c1
waiouru military camp,"New Zealand Army Waiouru Military Camp in Waiouru, New Zealand","175.681667,-39.469167",forbase319,Wells,"New Zealand Army Waiouru Military Camp in Waiouru, New Zealand",,dgm_foreignbases,a5df6be80d0e54e8e984a3a6113f239a,dgm_foreignbases__a5df6be80d0e54e8e984a3a6113f239a
weeton barracks,"British Army Weeton Barracks in Fylde, UK","-2.93694,53.81694",forbase320,News,"British Army Weeton Barracks in Fylde, UK",,dgm_foreignbases,c31e7dba6154c13911975dac2b78349b,dgm_foreignbases__c31e7dba6154c13911975dac2b78349b
whale island,"UK Royal Navy base HMS Excellent in Portsmouth, UK","-1.096805555,50.819166666",forbase176,CompanyKeyword,"UK Royal Navy base HMS Excellent in Portsmouth, UK",,dgm_foreignbases,388f5d77ece2b07aeaf91abd7feaf788,dgm_foreignbases__388f5d77ece2b07aeaf91abd7feaf788
xiangtang air base,"Chinese Air Force Nanchang Xiangtang Airport in Xiangtang, China","115.92444444,28.42083333",forbase238,Wells,"Chinese Air Force Nanchang Xiangtang Airport in Xiangtang, China",,dgm_foreignbases,4b23549fc49dbc345ff1620640d17894,dgm_foreignbases__4b23549fc49dbc345ff1620640d17894
xinyang minggang airport,"Chinese Air Force Minggang Air Base in Zhumadian, China","114.0588,33.026",forbase17,LegislativeCommittee,"Chinese Air Force Minggang Air Base in Zhumadian, China",,dgm_foreignbases,57f1aa0a9ad590405b029b4328867cc2,dgm_foreignbases__57f1aa0a9ad590405b029b4328867cc2
xuzhou air base,"Chinese Air Force Xuzhou Air Base in Xuzhou, China","117.238513,34.232844",forbase321,Wells,"Chinese Air Force Xuzhou Air Base in Xuzhou, China",,dgm_foreignbases,bd421c9c9779a067cdf960f873b0e294,dgm_foreignbases__bd421c9c9779a067cdf960f873b0e294
yaizu air base,"JASDF Shizuhama Airbase in Yaizu, Shizuoka Prefecture, Japan","138.29805556,34.81277778",forbase308,Exec,"JASDF Shizuhama Airbase in Yaizu, Shizuoka Prefecture, Japan",,dgm_foreignbases,cf66e12e30ffac22dc1ca938be2b751c,dgm_foreignbases__cf66e12e30ffac22dc1ca938be2b751c
yakumo sub base,"JASDF Yakumo Sub Base in Yakumo, Hokkaido Prefecture, Japan","140.266944,42.245556",forbase322,Exec,"JASDF Yakumo Sub Base in Yakumo, Hokkaido Prefecture, Japan",,dgm_foreignbases,d61845855d94568f71f79b2cb7afc4bb,dgm_foreignbases__d61845855d94568f71f79b2cb7afc4bb
yantai laishan international airport,"Chinese Air Force Yantai Laishan Airport in Yantai, China","121.371666666,37.401666666",forbase323,Person,"Chinese Air Force Yantai Laishan Airport in Yantai, China",,dgm_foreignbases,6354845c675a262bc4532d66bd8db9f1,dgm_foreignbases__6354845c675a262bc4532d66bd8db9f1
yecheon air base,South Korean Air Force Seochan Air Base,"128.355055,36.631722",forbase324,space,South Korean Air Force Seochan Air Base,,dgm_foreignbases,3a1c14456783642f4822f4d7caa83688,dgm_foreignbases__3a1c14456783642f4822f4d7caa83688
yibin caiba airport,"Chinese Air Force Yibin Caiba Airport in Yibin, China","104.544444444,28.800277777",forbase325,Refinery,"Chinese Air Force Yibin Caiba Airport in Yibin, China",,dgm_foreignbases,b6c242b874cb13b413e48485d136d7c3,dgm_foreignbases__b6c242b874cb13b413e48485d136d7c3
yokota air base,"Joint US-Japanese Yokota Airbase in Fussa, Tokyo, Japan","139.348611111,35.748611111",forbase326,Wells,"Joint US-Japanese Yokota Airbase in Fussa, Tokyo, Japan",,dgm_foreignbases,e69c2e7668280299aa95dceb024f4874,dgm_foreignbases__e69c2e7668280299aa95dceb024f4874
yulin naval base,"Chinese Navy Yulin Naval Base on Hainan Island, China","109.694722222,18.202777777",forbase327,IndustryTerm,"Chinese Navy Yulin Naval Base on Hainan Island, China",,dgm_foreignbases,9a01db2f80aa0cca2770209f3948ea3a,dgm_foreignbases__9a01db2f80aa0cca2770209f3948ea3a
yuzuoyue air base,"JASDF Yuzuoyue Airbase in Naha, Okinawa, Japan","127.70638889,26.125",forbase184,Refinery,"JASDF Yuzuoyue Airbase in Naha, Okinawa, Japan",,dgm_foreignbases,fbffc2e83563162cbbfd2bd20d768f87,dgm_foreignbases__fbffc2e83563162cbbfd2bd20d768f87
yuzuoyue branch,"JASDF Yuzuoyue Airbase in Naha, Okinawa, Japan","127.70638889,26.125",forbase184,ForeignMinister,"JASDF Yuzuoyue Airbase in Naha, Okinawa, Japan",,dgm_foreignbases,fbffc2e83563162cbbfd2bd20d768f87,dgm_foreignbases__fbffc2e83563162cbbfd2bd20d768f87
zhuyuan branch,"JGSDF Vice-Camp Hosono in Seika, Kyoto Prefecture, Japan","135.76372147,34.76156999",forbase204,Exec,"JGSDF Vice-Camp Hosono in Seika, Kyoto Prefecture, Japan",,dgm_foreignbases,7b609863cb86eee1231516272072e323,dgm_foreignbases__7b609863cb86eee1231516272072e323
강릉공항,South Korean Air Force Gangneung Airbase,"128.94361111,37.75333333",forbase152,Legislator,South Korean Air Force Gangneung Airbase,,dgm_foreignbases,3062af184f73b89f441e4cd69afb1759,dgm_foreignbases__3062af184f73b89f441e4cd69afb1759
김해공군기지,South Korean Air Force Gimhae Air Base,"128.93833333,35.17944444",forbase154,Pipeline,South Korean Air Force Gimhae Air Base,,dgm_foreignbases,0a28d3b3667d72447511cd762741a0a5,dgm_foreignbases__0a28d3b3667d72447511cd762741a0a5
서울공항,South Korean Air Force Seongnam Air Base,"127.113888888,37.445833333",forbase303,Shipping,South Korean Air Force Seongnam Air Base,,dgm_foreignbases,1892e9aa66e1a7a3bbfa1134515ae1df,dgm_foreignbases__1892e9aa66e1a7a3bbfa1134515ae1df
예천비행장,South Korean Air Force Seochan Air Base,"128.355055,36.631722",forbase324,Person,South Korean Air Force Seochan Air Base,,dgm_foreignbases,3a1c14456783642f4822f4d7caa83688,dgm_foreignbases__3a1c14456783642f4822f4d7caa83688
중원비행장,South Korean Air Force Jungwon Air Base,"127.88527778,37.03",forbase116,Pipeline,South Korean Air Force Jungwon Air Base,,dgm_foreignbases,3b21501a45c1cd69c8e9a7ca6810829f,dgm_foreignbases__3b21501a45c1cd69c8e9a7ca6810829f
キャンプ・コートニー,"US Marine Corps Camp Courtney in Uruma, Okinawa, Japan","127.85944444,26.39194444",forbase80,space,"US Marine Corps Camp Courtney in Uruma, Okinawa, Japan",,dgm_foreignbases,34612b99a3b5ea6ee0a90eb3cc6495ea,dgm_foreignbases__34612b99a3b5ea6ee0a90eb3cc6495ea
キャンプ・バトラー,"US Marine Corps Base Camp Smedley D. Butler in Okinawa, Japan","127.782983,26.29736",forbase78,AAEntity,"US Marine Corps Base Camp Smedley D. Butler in Okinawa, Japan",,dgm_foreignbases,4f898425151c036d6384928f1a5634c8,dgm_foreignbases__4f898425151c036d6384928f1a5634c8
キャンプ・フォスター,"US Marine Corps Camp Foster in Ginowan, Okinawa, Japan","127.77972222,26.30138889",forbase82,AAEntity,"US Marine Corps Camp Foster in Ginowan, Okinawa, Japan",,dgm_foreignbases,bc62b85f311693bc90f3633e0ec6e8f4,dgm_foreignbases__bc62b85f311693bc90f3633e0ec6e8f4
キャンプ・マクトリアス,"US Marine Corps Camp McTureous in Uruma, Okinawa, Japan","127.84638889,26.38138889",forbase87,Organization,"US Marine Corps Camp McTureous in Uruma, Okinawa, Japan",,dgm_foreignbases,ebfce3bfa261ff0f7a068bf73d0211ed,dgm_foreignbases__ebfce3bfa261ff0f7a068bf73d0211ed
キャンプキンサー,"US Marine Corps Camp Kinser in Okinawa, Japan","127.697396,26.252528",forbase86,Wells,"US Marine Corps Camp Kinser in Okinawa, Japan",,dgm_foreignbases,5599deab9771efc3ef2e47e5f20db252,dgm_foreignbases__5599deab9771efc3ef2e47e5f20db252
キャンプ座間,"US Army Camp Zama in Kanagawa Prefecture, Japan","139.3932116,35.4957485",forbase202,Diplomat,"US Army Camp Zama in Kanagawa Prefecture, Japan",,dgm_foreignbases,006018d1e134709d829bad33d63c1f21,dgm_foreignbases__006018d1e134709d829bad33d63c1f21
三沢飛行場,"Joint US-Japanese Misawa Airbase in Aomori Prefecture, Japan","141.371944444,40.705277777",forbase234,ForeignMinister,"Joint US-Japanese Misawa Airbase in Aomori Prefecture, Japan",,dgm_foreignbases,e2edc062fcebebc6201d6c80ee918f48,dgm_foreignbases__e2edc062fcebebc6201d6c80ee918f48
上海大场机场,"Chinese Air Force Shanghai Dachang Airport in Shanghai, China","121.416667,31.316667",forbase305,Consulates,"Chinese Air Force Shanghai Dachang Airport in Shanghai, China",,dgm_foreignbases,87a56489730ebf86ee9d07e5b0f926c3,dgm_foreignbases__87a56489730ebf86ee9d07e5b0f926c3
"上海崇明机场, 长江机场","Chinese Air Force Chingming Air Base in Chongming District, Shanghai, China","121.51833333,31.66166667",forbase115,Shipping,"Chinese Air Force Chingming Air Base in Chongming District, Shanghai, China",,dgm_foreignbases,9b0a04d79f4b7b03b50f3af633e8aa0f,dgm_foreignbases__9b0a04d79f4b7b03b50f3af633e8aa0f
上瀬谷通信施設,"US Navy Naval Support Facility Kamiseya in Kanagawa Prefecture, Japan","139.49044444,35.48638889",forbase241,Pipeline,"US Navy Naval Support Facility Kamiseya in Kanagawa Prefecture, Japan",,dgm_foreignbases,c24cab0225a0ef203c851978049ba1c0,dgm_foreignbases__c24cab0225a0ef203c851978049ba1c0
与座岳分屯基地,"JASDF Yuzuoyue Airbase in Naha, Okinawa, Japan","127.70638889,26.125",forbase184,CompanyKeyword,"JASDF Yuzuoyue Airbase in Naha, Okinawa, Japan",,dgm_foreignbases,fbffc2e83563162cbbfd2bd20d768f87,dgm_foreignbases__fbffc2e83563162cbbfd2bd20d768f87
与那国駐屯地,"JGSDF Camp Yonaguni in Okinawa, Japan","24.4560478,122.9537715",forbase201,Refinery,"JGSDF Camp Yonaguni in Okinawa, Japan",,dgm_foreignbases,09e7c298d048080420f4cdda4efe03dd,dgm_foreignbases__09e7c298d048080420f4cdda4efe03dd
中国人民解放军空军徐州场站,"Chinese Air Force Xuzhou Air Base in Xuzhou, China","117.238513,34.232844",forbase321,ForeignMinister,"Chinese Air Force Xuzhou Air Base in Xuzhou, China",,dgm_foreignbases,bd421c9c9779a067cdf960f873b0e294,dgm_foreignbases__bd421c9c9779a067cdf960f873b0e294
中国人民解放军空军徐州场站,"Chinese Air Force Xuzhou Air Base in Xuzhou, China","117.238513,34.232844",forbase321,Media,"Chinese Air Force Xuzhou Air Base in Xuzhou, China",,dgm_foreignbases,bd421c9c9779a067cdf960f873b0e294,dgm_foreignbases__bd421c9c9779a067cdf960f873b0e294
中国人民解放军陆军大凉山合同战术训练基地,"PLA Daliangshan Contract Tactical Training Base in Xiaoxiang Ling, China","25.4244127,103.7516222",forbase122,DiplomaticFacilities,"PLA Daliangshan Contract Tactical Training Base in Xiaoxiang Ling, China",,dgm_foreignbases,5fb35f1302e19084df027fb569626345,dgm_foreignbases__5fb35f1302e19084df027fb569626345
中国人民解放军陆军大凉山合同战术训练基地,"PLA Daliangshan Contract Tactical Training Base in Xiaoxiang Ling, China","25.4244127,103.7516222",forbase122,Pipeline,"PLA Daliangshan Contract Tactical Training Base in Xiaoxiang Ling, China",,dgm_foreignbases,5fb35f1302e19084df027fb569626345,dgm_foreignbases__5fb35f1302e19084df027fb569626345
"中国洛阳电子装备试验中心, 中国人民解放军第三十三试验训练基地","PLA Luoyang Electronic Equipment Test Center in Luoyang, China","34.6554311,112.1679706",forbase3,Refinery,"PLA Luoyang Electronic Equipment Test Center in Luoyang, China",,dgm_foreignbases,cf21ade60aede4ff66a22fa3ea746c09,dgm_foreignbases__cf21ade60aede4ff66a22fa3ea746c09
久里浜駐屯地,"JGSDF Camp Kurihama in Yokosuka, Kanagawa Prefecture, Japan","139.711578,35.231514",forbase45,Pipeline,"JGSDF Camp Kurihama in Yokosuka, Kanagawa Prefecture, Japan",,dgm_foreignbases,ee05aa9e83f2b8f424c9d1f28edd186a,dgm_foreignbases__ee05aa9e83f2b8f424c9d1f28edd186a
久里浜駐屯地,"JGSDF Camp Kurihama in Yokosuka, Kanagawa Prefecture, Japan","139.711578,35.231514",forbase45,LegislativeCommittee,"JGSDF Camp Kurihama in Yokosuka, Kanagawa Prefecture, Japan",,dgm_foreignbases,ee05aa9e83f2b8f424c9d1f28edd186a,dgm_foreignbases__ee05aa9e83f2b8f424c9d1f28edd186a
伊江島補助飛行場,US Marine Corps le Shima Airfiled on le Shima island in Japan,"127.77799444,26.72311111",forbase134,Diplomat,US Marine Corps le Shima Airfiled on le Shima island in Japan,,dgm_foreignbases,6404e593402ac2ecaa609d758ef3e810,dgm_foreignbases__6404e593402ac2ecaa609d758ef3e810
信太山駐屯地,"JGSDF Camp Shinodayama in Osaka, Japan","135.439722222,34.491111111",forbase197,Refinery,"JGSDF Camp Shinodayama in Osaka, Japan",,dgm_foreignbases,623fb4a8ce9d4f38c9b9bb63a9df1bb7,dgm_foreignbases__623fb4a8ce9d4f38c9b9bb63a9df1bb7
八雲分屯基地,"JASDF Yakumo Sub Base in Yakumo, Hokkaido Prefecture, Japan","140.266944,42.245556",forbase322,Person,"JASDF Yakumo Sub Base in Yakumo, Hokkaido Prefecture, Japan",,dgm_foreignbases,d61845855d94568f71f79b2cb7afc4bb,dgm_foreignbases__d61845855d94568f71f79b2cb7afc4bb
北京南郊机场,"Chinese Air Force Bejing Nanjiao Airbase in Beijing, China","39.4861111°,,116.3688889°",forbase71,LegislativeCommittee,"Chinese Air Force Bejing Nanjiao Airbase in Beijing, China",,dgm_foreignbases,61c6fd66d8f136e91860fbe673e0e284,dgm_foreignbases__61c6fd66d8f136e91860fbe673e0e284
北京通州机场,"Chinese Air Force Beijing Tongzhou Airport in Tongzhou, Beijing, China","116.7072257,39.8114889",forbase72,Shipping,"Chinese Air Force Beijing Tongzhou Airport in Tongzhou, Beijing, China",,dgm_foreignbases,2d64b7464129f91013721554fc6e11da,dgm_foreignbases__2d64b7464129f91013721554fc6e11da
北京通州机场,"Chinese Air Force Beijing Tongzhou Airport in Tongzhou, Beijing, China","116.7072257,39.8114889",forbase72,ForeignMinister,"Chinese Air Force Beijing Tongzhou Airport in Tongzhou, Beijing, China",,dgm_foreignbases,2d64b7464129f91013721554fc6e11da,dgm_foreignbases__2d64b7464129f91013721554fc6e11da
北千歳駐屯地,"JGSDF Camp Kitachitose in Hokkaido Prefecture, Japan","141.61472,42.8225",forbase191,DiplomaticFacilities,"JGSDF Camp Kitachitose in Hokkaido Prefecture, Japan",,dgm_foreignbases,19e35a01ca901ce6ae8b6e8dc93a6c94,dgm_foreignbases__19e35a01ca901ce6ae8b6e8dc93a6c94
北富士駐屯地,"JGSDF Camp Kitafuji in Oshino, Yamanashi Prefecture, Japan","138.82638889,35.45111111",forbase190,Refinery,"JGSDF Camp Kitafuji in Oshino, Yamanashi Prefecture, Japan",,dgm_foreignbases,9c7cf48080598c68c7038604bc8b5b16,dgm_foreignbases__9c7cf48080598c68c7038604bc8b5b16
千僧駐屯地,"JGSDF Camp Senzo in Itami, Hyogo Prefecture, Japan","135.404166666,34.789166666",forbase195,Legislator,"JGSDF Camp Senzo in Itami, Hyogo Prefecture, Japan",,dgm_foreignbases,ed0ce3b5795b5f3b66ac99526c538084,dgm_foreignbases__ed0ce3b5795b5f3b66ac99526c538084
千歳基地,"JASDF Chitose Airbase in Hokkaido, Japan","141.666388888,42.794444444",forbase114,Keyphrase,"JASDF Chitose Airbase in Hokkaido, Japan",,dgm_foreignbases,4c9c4ba0e4903699f19711460369f9d5,dgm_foreignbases__4c9c4ba0e4903699f19711460369f9d5
南京六合机场,"Chinese Air Force Nanjing Luhe Airport in Nanjing, China","118.7954,32.3796",forbase224,Consulates,"Chinese Air Force Nanjing Luhe Airport in Nanjing, China",,dgm_foreignbases,8f6803c1314d64d44a8ec2faa128529a,dgm_foreignbases__8f6803c1314d64d44a8ec2faa128529a
南昌向塘机场,"Chinese Air Force Nanchang Xiangtang Airport in Xiangtang, China","115.92444444,28.42083333",forbase238,Person,"Chinese Air Force Nanchang Xiangtang Airport in Xiangtang, China",,dgm_foreignbases,4b23549fc49dbc345ff1620640d17894,dgm_foreignbases__4b23549fc49dbc345ff1620640d17894
南鳥島航空基地,JMSDF Minami Torishima Airbase on Minasmi Torishima island in Japan,"153.979166666,24.289722222",forbase233,Pipeline,JMSDF Minami Torishima Airbase on Minasmi Torishima island in Japan,,dgm_foreignbases,97c7c6dc90c529cf78a6db513a2b657c,dgm_foreignbases__97c7c6dc90c529cf78a6db513a2b657c
厚木海軍飛行場,"US Navy Naval Air Facility Atsugi in Kanagawa Prefecture, Japan","139.45,35.454722222",forbase49,News,"US Navy Naval Air Facility Atsugi in Kanagawa Prefecture, Japan",,dgm_foreignbases,554ee08d85bb6adb825696b71f9cb82a,dgm_foreignbases__554ee08d85bb6adb825696b71f9cb82a
"名古屋飛行場, 小牧飛行場, 小牧空港","JASDF Kamake Airfield in Nagoya, Aichi Prefecture, Japan","136.924444444,35.255",forbase214,Legislator,"JASDF Kamake Airfield in Nagoya, Aichi Prefecture, Japan",,dgm_foreignbases,957f83a132a1c56aba5b4538f3c80743,dgm_foreignbases__957f83a132a1c56aba5b4538f3c80743
嘉手納飛行場,"US Air Force Kadena Airbase Okinawa, Japan","127.769444444,26.351666666",forbase209,ForeignMinister,"US Air Force Kadena Airbase Okinawa, Japan",,dgm_foreignbases,844c98c20432d57c425f7878afb3f632,dgm_foreignbases__844c98c20432d57c425f7878afb3f632
大久保駐屯地,"JGSDF Camp Okubo in Kyoto, Japan","135.775,34.87833333",forbase193,Wells,"JGSDF Camp Okubo in Kyoto, Japan",,dgm_foreignbases,48760841ee31b3df85fff6f9df616a02,dgm_foreignbases__48760841ee31b3df85fff6f9df616a02
大同怀仁机场,"Chinese Air Force Datong Huairen Airport in Huairen, China","113.14277778,39.7175",forbase123,Legislator,"Chinese Air Force Datong Huairen Airport in Huairen, China",,dgm_foreignbases,a24cb5462e2fc6d1b9c86cb35d736575,dgm_foreignbases__a24cb5462e2fc6d1b9c86cb35d736575
大村航空基地,"JMSDF Omura Airbase in Nagasaki Prefecture, Japan","129.93246944,32.92990278",forbase244,News,"JMSDF Omura Airbase in Nagasaki Prefecture, Japan",,dgm_foreignbases,fc8cdc5d834a80eeb7e236e8d792060b,dgm_foreignbases__fc8cdc5d834a80eeb7e236e8d792060b
大村駐屯地,"JGSDF Camp Omura in Nagasaki Prefecture, Japan","129.955555555,32.925277777",forbase194,Person,"JGSDF Camp Omura in Nagasaki Prefecture, Japan",,dgm_foreignbases,e535b67db08e73c46b691a6ba60f1dc6,dgm_foreignbases__e535b67db08e73c46b691a6ba60f1dc6
大湊基地,"JMSDF Ominato Naval Base in Mutsu, Aomori Prefecture, Japan","141.13222222,41.23277778",forbase206,Exec,"JMSDF Ominato Naval Base in Mutsu, Aomori Prefecture, Japan",,dgm_foreignbases,2fa55ecbb4ce4a680bf7e848855553ad,dgm_foreignbases__2fa55ecbb4ce4a680bf7e848855553ad
大滝根山分屯基地,"JASDF Otakineyama Sub Base in Kamikawauchi, Fukishima Prefecture, Japan","140.71166667,37.365",forbase183,Consulates,"JASDF Otakineyama Sub Base in Kamikawauchi, Fukishima Prefecture, Japan",,dgm_foreignbases,c78824b672dbbe6a56fc9d4b3ada2679,dgm_foreignbases__c78824b672dbbe6a56fc9d4b3ada2679
如皋機場,"Chinese Air Force Rugao Air Base in Nantong, China","120.50166,32.25788",forbase301,LegislativeCommittee,"Chinese Air Force Rugao Air Base in Nantong, China",,dgm_foreignbases,8e2172a4b3610c1e7c84c3bc25bb3b17,dgm_foreignbases__8e2172a4b3610c1e7c84c3bc25bb3b17
宇治駐屯地,"JGSDF Camp Uji in Kyoto, Japan","135.79638889,34.91194444",forbase200,DiplomaticFacilities,"JGSDF Camp Uji in Kyoto, Japan",,dgm_foreignbases,e31b85039503d75984ca077feb47ad95,dgm_foreignbases__e31b85039503d75984ca077feb47ad95
宜宾菜坝机场,"Chinese Air Force Yibin Caiba Airport in Yibin, China","104.544444444,28.800277777",forbase325,Legislator,"Chinese Air Force Yibin Caiba Airport in Yibin, China",,dgm_foreignbases,b6c242b874cb13b413e48485d136d7c3,dgm_foreignbases__b6c242b874cb13b413e48485d136d7c3
対馬駐屯地,"JGSDF Camp Tsushima in Nagasaki Prefecture, Japan","129.28777778,34.21638889",forbase90,Consulates,"JGSDF Camp Tsushima in Nagasaki Prefecture, Japan",,dgm_foreignbases,de77361612709c47aa6f453f23d9dd89,dgm_foreignbases__de77361612709c47aa6f453f23d9dd89
