german_text,caption_text,lat,lon,ranking,default location,default_lon,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
privatweg,"Privatweg in Bautzen, Germany",51.1654226,14.4429566,1,,,,DiplomaticFacilities,"Privatweg in Bautzen, Germany",,german_fires_bautzen_locations,c5eb552e14a4b4333240e6bd3adfd015,german_fires_bautzen_locations__c5eb552e14a4b4333240e6bd3adfd015
purschwitzer strasse,"Purschwitzer strasse in Bautzen, Germany",51.1929946,14.4828985,1,,,,Shipping,"Purschwitzer strasse in Bautzen, Germany",,german_fires_bautzen_locations,c8ffdd39d9b5254d982ae7c337ace627,german_fires_bautzen_locations__c8ffdd39d9b5254d982ae7c337ace627
rabitzer strasse,"Rabitzer strasse in Bautzen, Germany",51.1665658,14.478528,1,,,,Media,"Rabitzer strasse in Bautzen, Germany",,german_fires_bautzen_locations,9c235d5284c6e440513f89e9f267656f,german_fires_bautzen_locations__9c235d5284c6e440513f89e9f267656f
rathenauplatz,"Rathenauplatz in Bautzen, Germany",51.1739837,14.4294155,1,,,,Exec,"Rathenauplatz in Bautzen, Germany",,german_fires_bautzen_locations,d7b09040bb4ca77e01989ac246100e1f,german_fires_bautzen_locations__d7b09040bb4ca77e01989ac246100e1f
rattwitzer strasse,"Rattwitzer strasse in Bautzen, Germany",51.182527,14.3840133,1,,,,CompanyKeyword,"Rattwitzer strasse in Bautzen, Germany",,german_fires_bautzen_locations,cc4c3cebbfbd47f9399e164a1d6c6bb6,german_fires_bautzen_locations__cc4c3cebbfbd47f9399e164a1d6c6bb6
reichenstrasse,"Reichenstrasse in Bautzen, Germany",51.181166,14.4261669,1,,,,IndustryTerm,"Reichenstrasse in Bautzen, Germany",,german_fires_bautzen_locations,246b6d30e50afe1a3bcd342f4f186fc2,german_fires_bautzen_locations__246b6d30e50afe1a3bcd342f4f186fc2
renatusstrasse,"Renatusstrasse in Bautzen, Germany",51.174137,14.4432283,1,,,,Diplomat,"Renatusstrasse in Bautzen, Germany",,german_fires_bautzen_locations,ea99ec4fd44ea6f637b7c975cf3012bf,german_fires_bautzen_locations__ea99ec4fd44ea6f637b7c975cf3012bf
ricarda-huch-strasse,"Ricarda-Huch-strasse in Bautzen, Germany",51.1720728,14.4259208,1,,,,CompanyKeyword,"Ricarda-Huch-strasse in Bautzen, Germany",,german_fires_bautzen_locations,c3bbb60809cc42cb700e6e25be2dc4c5,german_fires_bautzen_locations__c3bbb60809cc42cb700e6e25be2dc4c5
richard-wagner-strasse,"Richard-Wagner-strasse in Bautzen, Germany",51.1767758,14.4514653,1,,,,Shipping,"Richard-Wagner-strasse in Bautzen, Germany",,german_fires_bautzen_locations,01d5d0b42e6def71033db6ebf42896d1,german_fires_bautzen_locations__01d5d0b42e6def71033db6ebf42896d1
rietschelstrasse,"Rietschelstrasse in Bautzen, Germany",51.1930155,14.4367567,1,,,,ForeignMinistry,"Rietschelstrasse in Bautzen, Germany",,german_fires_bautzen_locations,2596a1b5f3ea935e11dbcea67e46e714,german_fires_bautzen_locations__2596a1b5f3ea935e11dbcea67e46e714
rittergasse,"Rittergasse in Bautzen, Germany",51.1829461,14.4210529,1,,,,Organization,"Rittergasse in Bautzen, Germany",,german_fires_bautzen_locations,217826a137a183d4644a8c6f50cf6844,german_fires_bautzen_locations__217826a137a183d4644a8c6f50cf6844
roesgerstrasse,"Roesgerstrasse in Bautzen, Germany",51.1732903,14.4436525,1,,,,IndustryTerm,"Roesgerstrasse in Bautzen, Germany",,german_fires_bautzen_locations,53e353f57318bf5270a0ef5515902e8a,german_fires_bautzen_locations__53e353f57318bf5270a0ef5515902e8a
rosenstrasse,"Rosenstrasse in Bautzen, Germany",51.180171,14.4308848,1,,,,Shipping,"Rosenstrasse in Bautzen, Germany",,german_fires_bautzen_locations,a8162672641e15a82ab1b4c25ec6e92b,german_fires_bautzen_locations__a8162672641e15a82ab1b4c25ec6e92b
rohrscheidtstrasse,"Rohrscheidtstrasse in Bautzen, Germany",51.1874187,14.4368616,1,,,,Wells,"Rohrscheidtstrasse in Bautzen, Germany",,german_fires_bautzen_locations,81fb1d1e9c05fbf3867704b7d9e12fa8,german_fires_bautzen_locations__81fb1d1e9c05fbf3867704b7d9e12fa8
salzenforster strasse,"Salzenforster strasse in Bautzen, Germany",51.1948264,14.3720896,1,,,,News,"Salzenforster strasse in Bautzen, Germany",,german_fires_bautzen_locations,cd7df396b2c4e7c8900279c082da257d,german_fires_bautzen_locations__cd7df396b2c4e7c8900279c082da257d
sanddornweg,"Sanddornweg in Bautzen, Germany",51.1954419,14.3735039,1,,,,ForeignMinister,"Sanddornweg in Bautzen, Germany",,german_fires_bautzen_locations,cac756f77b9fbbf8987a19a98b632bd5,german_fires_bautzen_locations__cac756f77b9fbbf8987a19a98b632bd5
saurierpark,"Saurierpark in Bautzen, Germany",51.2092889,14.3863869,1,,,,Diplomat,"Saurierpark in Bautzen, Germany",,german_fires_bautzen_locations,1eaa896155eb780393190460452e377e,german_fires_bautzen_locations__1eaa896155eb780393190460452e377e
schafbergstrasse,"Schafbergstrasse in Bautzen, Germany",51.1800246,14.4573838,1,,,,LegislativeCommittee,"Schafbergstrasse in Bautzen, Germany",,german_fires_bautzen_locations,16cdf7f0b5f136cdd210f4a6b433e2b4,german_fires_bautzen_locations__16cdf7f0b5f136cdd210f4a6b433e2b4
scharfenweg,"Scharfenweg in Bautzen, Germany",51.1798285,14.418808,1,,,,News,"Scharfenweg in Bautzen, Germany",,german_fires_bautzen_locations,4b77e4b807def88bc0f6d34e1b758cb8,german_fires_bautzen_locations__4b77e4b807def88bc0f6d34e1b758cb8
scharnhorststrasse,"Scharnhorststrasse in Bautzen, Germany",51.1684323,14.4495004,1,,,,Legislator,"Scharnhorststrasse in Bautzen, Germany",,german_fires_bautzen_locations,4facb6cce7625f720319ba667a51fd64,german_fires_bautzen_locations__4facb6cce7625f720319ba667a51fd64
schenkendorfstrasse,"Schenkendorfstrasse in Bautzen, Germany",51.1740958,14.4551215,1,,,,ForeignMinister,"Schenkendorfstrasse in Bautzen, Germany",,german_fires_bautzen_locations,13f297de4eca137dc81306be0d9ed707,german_fires_bautzen_locations__13f297de4eca137dc81306be0d9ed707
schilleranlagen,"Schilleranlagen in Bautzen, Germany",51.1769252,14.4260582,1,,,,ForeignMinister,"Schilleranlagen in Bautzen, Germany",,german_fires_bautzen_locations,36470d32bd5bceb9cdb7c855403d25cd,german_fires_bautzen_locations__36470d32bd5bceb9cdb7c855403d25cd
schillstrasse,"Schillstrasse in Bautzen, Germany",51.168118,14.4528392,1,,,,AAEntity,"Schillstrasse in Bautzen, Germany",,german_fires_bautzen_locations,f006597e13191569d8987a4b343ef525,german_fires_bautzen_locations__f006597e13191569d8987a4b343ef525
schlachthofstrasse,"Schlachthofstrasse in Bautzen, Germany",51.1701977,14.4365715,1,,,,Media,"Schlachthofstrasse in Bautzen, Germany",,german_fires_bautzen_locations,f5acf65aa47e0b1f6176a60465caa354,german_fires_bautzen_locations__f5acf65aa47e0b1f6176a60465caa354
schleierberg,"Schleierberg in Bautzen, Germany",51.1867938,14.4181174,1,,,,Refinery,"Schleierberg in Bautzen, Germany",,german_fires_bautzen_locations,5dd49e26324f07464e4fb06bd48dddee,german_fires_bautzen_locations__5dd49e26324f07464e4fb06bd48dddee
schliebenstrasse,"Schliebenstrasse in Bautzen, Germany",51.1822769,14.4143161,1,,,,Media,"Schliebenstrasse in Bautzen, Germany",,german_fires_bautzen_locations,15089fa254af2a0854537a43e6997c97,german_fires_bautzen_locations__15089fa254af2a0854537a43e6997c97
schlossgraben,"Schlossgraben in Bautzen, Germany",51.1829181,14.4207772,1,,,,ForeignMinister,"Schlossgraben in Bautzen, Germany",,german_fires_bautzen_locations,d2fe365983d8cc248c1e16537c33f012,german_fires_bautzen_locations__d2fe365983d8cc248c1e16537c33f012
schlossstrasse,"Schlossstrasse in Bautzen, Germany",51.1831477,14.4219635,1,,,,Legislator,"Schlossstrasse in Bautzen, Germany",,german_fires_bautzen_locations,dc6a24b4bc39bf3d14d7ef93ae7a9d62,german_fires_bautzen_locations__dc6a24b4bc39bf3d14d7ef93ae7a9d62
schmiedegasse,"Schmiedegasse in Bautzen, Germany",51.2106828,14.3944266,1,,,,AAEntity,"Schmiedegasse in Bautzen, Germany",,german_fires_bautzen_locations,838ef914fc8f3210d38f6b03d075e82d,german_fires_bautzen_locations__838ef914fc8f3210d38f6b03d075e82d
schmochtitz,"Schmochtitz in Bautzen, Germany",51.2139956,14.3614746,1,,,,ForeignMinistry,"Schmochtitz in Bautzen, Germany",,german_fires_bautzen_locations,c4e31b170e5d9c6f3af6bebebb24051f,german_fires_bautzen_locations__c4e31b170e5d9c6f3af6bebebb24051f
schmoler weg,"Schmoler Weg in Bautzen, Germany",51.1825419,14.4092053,1,,,,Person,"Schmoler Weg in Bautzen, Germany",,german_fires_bautzen_locations,227a44ea892d71fd34890c460634bf01,german_fires_bautzen_locations__227a44ea892d71fd34890c460634bf01
schreberweg,"Schreberweg in Bautzen, Germany",51.1706265,14.4529988,1,,,,Refinery,"Schreberweg in Bautzen, Germany",,german_fires_bautzen_locations,c29676054a17928e8543bad452a2a45a,german_fires_bautzen_locations__c29676054a17928e8543bad452a2a45a
schubertstrasse,"Schubertstrasse in Bautzen, Germany",51.1764326,14.4508045,1,,,,Pipeline,"Schubertstrasse in Bautzen, Germany",,german_fires_bautzen_locations,fad6f816175e05351dd026143e4252b1,german_fires_bautzen_locations__fad6f816175e05351dd026143e4252b1
schulstrasse,"Schulstrasse in Bautzen, Germany",51.1801382,14.4251798,1,,,,Exec,"Schulstrasse in Bautzen, Germany",,german_fires_bautzen_locations,5517d6de9da2554c7ae75e565df4186e,german_fires_bautzen_locations__5517d6de9da2554c7ae75e565df4186e
schwalbenweg,"Schwalbenweg in Bautzen, Germany",51.2001405,14.3680959,1,,,,Exec,"Schwalbenweg in Bautzen, Germany",,german_fires_bautzen_locations,daabc21730921bc8a1b30096ebc6af3f,german_fires_bautzen_locations__daabc21730921bc8a1b30096ebc6af3f
schafferstrasse,"Schafferstrasse in Bautzen, Germany",51.1852829,14.4326064,1,,,,ForeignMinister,"Schafferstrasse in Bautzen, Germany",,german_fires_bautzen_locations,553c16458e7beb1a8ce66848178f2e30,german_fires_bautzen_locations__553c16458e7beb1a8ce66848178f2e30
schulerstrasse,"Schulerstrasse in Bautzen, Germany",51.1825353,14.4257987,1,,,,Wells,"Schulerstrasse in Bautzen, Germany",,german_fires_bautzen_locations,ef4c1e539572820c5ab9a847cc5c982b,german_fires_bautzen_locations__ef4c1e539572820c5ab9a847cc5c982b
seidauer strasse,"Seidauer strasse in Bautzen, Germany",51.1860678,14.4185804,1,,,,CompanyKeyword,"Seidauer strasse in Bautzen, Germany",,german_fires_bautzen_locations,3cc5693a9c0e3425a98db86fb95a2681,german_fires_bautzen_locations__3cc5693a9c0e3425a98db86fb95a2681
seminarstrasse,"Seminarstrasse in Bautzen, Germany",51.177586,14.4252221,1,,,,FTO,"Seminarstrasse in Bautzen, Germany",,german_fires_bautzen_locations,25f11b800c070e139380ac18689d41a9,german_fires_bautzen_locations__25f11b800c070e139380ac18689d41a9
siebergasse,"Siebergasse in Bautzen, Germany",51.1819734,14.4229045,1,,,,DiplomaticFacilities,"Siebergasse in Bautzen, Germany",,german_fires_bautzen_locations,189599ce59fb0b91451f520e40143d40,german_fires_bautzen_locations__189599ce59fb0b91451f520e40143d40
siedlerweg,"Siedlerweg in Bautzen, Germany",51.1571609,14.431657,1,,,,AAEntity,"Siedlerweg in Bautzen, Germany",,german_fires_bautzen_locations,6b2865628db046246eae64327708bf1e,german_fires_bautzen_locations__6b2865628db046246eae64327708bf1e
siedlungsstrasse,"Siedlungsstrasse in Bautzen, Germany",51.1801301,14.3922001,1,,,,Legislator,"Siedlungsstrasse in Bautzen, Germany",,german_fires_bautzen_locations,b3f0658b65f33ebb8acf37e367919c1f,german_fires_bautzen_locations__b3f0658b65f33ebb8acf37e367919c1f
siemensstrasse,"Siemensstrasse in Bautzen, Germany",51.1692035,14.4202786,1,,,,Refinery,"Siemensstrasse in Bautzen, Germany",,german_fires_bautzen_locations,90eb27333b8295a4841027aa42847231,german_fires_bautzen_locations__90eb27333b8295a4841027aa42847231
sonnenblick,"Sonnenblick in Bautzen, Germany",51.1704911,14.4454014,1,,,,Diplomat,"Sonnenblick in Bautzen, Germany",,german_fires_bautzen_locations,901ac36f689b372a7d2eef404661f61e,german_fires_bautzen_locations__901ac36f689b372a7d2eef404661f61e
sonnenweg,"Sonnenweg in Bautzen, Germany",51.1983864,14.3725187,1,,,,Pipeline,"Sonnenweg in Bautzen, Germany",,german_fires_bautzen_locations,aadc0024b5508ebe5306003334e384a9,german_fires_bautzen_locations__aadc0024b5508ebe5306003334e384a9
spittelwiesenweg,"Spittelwiesenweg in Bautzen, Germany",51.1704087,14.4484345,1,,,,Refinery,"Spittelwiesenweg in Bautzen, Germany",,german_fires_bautzen_locations,a4f1725cbacc26a8465d9d8c41fd6024,german_fires_bautzen_locations__a4f1725cbacc26a8465d9d8c41fd6024
spreegasse,"Spreegasse in Bautzen, Germany",51.1853779,14.4218275,1,,,,Diplomat,"Spreegasse in Bautzen, Germany",,german_fires_bautzen_locations,123e62055ac731955e8ee867cab173a0,german_fires_bautzen_locations__123e62055ac731955e8ee867cab173a0
stauseestrasse,"Stauseestrasse in Bautzen, Germany",51.1977062,14.4230062,1,,,,Diplomat,"Stauseestrasse in Bautzen, Germany",,german_fires_bautzen_locations,39b16bf7f68eac637af28178743bb298,german_fires_bautzen_locations__39b16bf7f68eac637af28178743bb298
steinstrasse,"Steinstrasse in Bautzen, Germany",51.1809801,14.4307601,1,,,,Exec,"Steinstrasse in Bautzen, Germany",,german_fires_bautzen_locations,b368b07c7e77d0df3137154d54fdf26a,german_fires_bautzen_locations__b368b07c7e77d0df3137154d54fdf26a
stieberstrasse,"Stieberstrasse in Bautzen, Germany",51.1736452,14.4379112,1,,,,News,"Stieberstrasse in Bautzen, Germany",,german_fires_bautzen_locations,bfd750ed7da1fb2b2814f0eb120e0482,german_fires_bautzen_locations__bfd750ed7da1fb2b2814f0eb120e0482
stiebitzweg,"Stiebitzweg in Bautzen, Germany",51.1768368,14.4057752,1,,,,Pipeline,"Stiebitzweg in Bautzen, Germany",,german_fires_bautzen_locations,58f8ec337c70b40d74cacd01fd9dd259,german_fires_bautzen_locations__58f8ec337c70b40d74cacd01fd9dd259
strasse der jugend,"Strasse der Jugend in Bautzen, Germany",51.1564264,14.4310075,1,,,,Refinery,"Strasse der Jugend in Bautzen, Germany",,german_fires_bautzen_locations,a11c517d4e8e57d20137f070c8302c78,german_fires_bautzen_locations__a11c517d4e8e57d20137f070c8302c78
strehlaer weg,"Strehlaer Weg in Bautzen, Germany",51.1688649,14.4643685,1,,,,Shipping,"Strehlaer Weg in Bautzen, Germany",,german_fires_bautzen_locations,6e673e43da6a225a5bc2709f1c2bdfbf,german_fires_bautzen_locations__6e673e43da6a225a5bc2709f1c2bdfbf
talblick,"Talblick in Bautzen, Germany",51.1569703,14.4353063,1,,,,DiplomaticFacilities,"Talblick in Bautzen, Germany",,german_fires_bautzen_locations,8f2f74a74ddd1c294d8c0c6199e4fd69,german_fires_bautzen_locations__8f2f74a74ddd1c294d8c0c6199e4fd69
talstrasse,"Talstrasse in Bautzen, Germany",51.1895589,14.4260603,1,,,,DiplomaticFacilities,"Talstrasse in Bautzen, Germany",,german_fires_bautzen_locations,7b12eb4e9e6ca166280b6edc7ec31382,german_fires_bautzen_locations__7b12eb4e9e6ca166280b6edc7ec31382
taschenberg,"Taschenberg in Bautzen, Germany",51.1839223,14.4265557,1,,,,AAEntity,"Taschenberg in Bautzen, Germany",,german_fires_bautzen_locations,87abe98a568bbc1d42397bc0c5765595,german_fires_bautzen_locations__87abe98a568bbc1d42397bc0c5765595
taucherstrasse,"Taucherstrasse in Bautzen, Germany",51.1773418,14.4344316,1,,,,CompanyKeyword,"Taucherstrasse in Bautzen, Germany",,german_fires_bautzen_locations,45086a8b6de1edac81e20edcc9a1ddbb,german_fires_bautzen_locations__45086a8b6de1edac81e20edcc9a1ddbb
teichnitzer strasse,"Teichnitzer strasse in Bautzen, Germany",51.1909644,14.4191669,1,,,,Legislator,"Teichnitzer strasse in Bautzen, Germany",,german_fires_bautzen_locations,9cc7654da9c14595c872b51afd4b29ff,german_fires_bautzen_locations__9cc7654da9c14595c872b51afd4b29ff
temritz,"Temritz in Bautzen, Germany",51.1962072,14.3942525,1,,,,LegislativeCommittee,"Temritz in Bautzen, Germany",,german_fires_bautzen_locations,a37b88f5b9bc5f2ef63c1b737dc8951b,german_fires_bautzen_locations__a37b88f5b9bc5f2ef63c1b737dc8951b
temritzer weg,"Temritzer Weg in Bautzen, Germany",51.1920863,14.4026454,1,,,,AAEntity,"Temritzer Weg in Bautzen, Germany",,german_fires_bautzen_locations,d618841dea898e7295cc0ccc69d23c52,german_fires_bautzen_locations__d618841dea898e7295cc0ccc69d23c52
theatergasse,"Theatergasse in Bautzen, Germany",51.1806381,14.4261778,1,,,,Legislator,"Theatergasse in Bautzen, Germany",,german_fires_bautzen_locations,d59337e87d96b1ad6c16a3a328117680,german_fires_bautzen_locations__d59337e87d96b1ad6c16a3a328117680
theodor-korner-strasse,"Theodor-Korner-strasse in Bautzen, Germany",51.1719064,14.4549245,1,,,,Refinery,"Theodor-Korner-strasse in Bautzen, Germany",,german_fires_bautzen_locations,896fa00d595b6e2faf95337bb7d95fc3,german_fires_bautzen_locations__896fa00d595b6e2faf95337bb7d95fc3
theodor-schutze-weg,"Theodor-Schutze-Weg in Bautzen, Germany",51.1549178,14.4371511,1,,,,DiplomaticFacilities,"Theodor-Schutze-Weg in Bautzen, Germany",,german_fires_bautzen_locations,aa8d49099e25d5360bc716820a81f2c6,german_fires_bautzen_locations__aa8d49099e25d5360bc716820a81f2c6
thomas-mann-strasse,"Thomas-Mann-strasse in Bautzen, Germany",51.1792582,14.4386786,1,,,,Person,"Thomas-Mann-strasse in Bautzen, Germany",,german_fires_bautzen_locations,bfc8ea6d9fa0880cfe16190ec4c0837e,german_fires_bautzen_locations__bfc8ea6d9fa0880cfe16190ec4c0837e
thomas-muntzer-strasse,"Thomas-Muntzer-strasse in Bautzen, Germany",51.1837144,14.447533,1,,,,space,"Thomas-Muntzer-strasse in Bautzen, Germany",,german_fires_bautzen_locations,0a6ca7200038458bafcfac2a5bd09b76,german_fires_bautzen_locations__0a6ca7200038458bafcfac2a5bd09b76
thrombergstrasse,"Thrombergstrasse in Bautzen, Germany",51.1631999,14.4461732,1,,,,Diplomat,"Thrombergstrasse in Bautzen, Germany",,german_fires_bautzen_locations,40698808b7d48b069a0fcb49970580a6,german_fires_bautzen_locations__40698808b7d48b069a0fcb49970580a6
tuchmacherstrasse,"Tuchmacherstrasse in Bautzen, Germany",51.179224,14.4300297,1,,,,IndustryTerm,"Tuchmacherstrasse in Bautzen, Germany",,german_fires_bautzen_locations,e728488682adf4b1d3a06ec61dadabee,german_fires_bautzen_locations__e728488682adf4b1d3a06ec61dadabee
tzschirnerstrasse,"Tzschirnerstrasse in Bautzen, Germany",51.1749202,14.4266178,1,,,,ForeignMinister,"Tzschirnerstrasse in Bautzen, Germany",,german_fires_bautzen_locations,ef365efbcd1215f538726ee1c3bc4d9c,german_fires_bautzen_locations__ef365efbcd1215f538726ee1c3bc4d9c
topferstrasse,"Topferstrasse in Bautzen, Germany",51.1822912,14.4308769,1,,,,Wells,"Topferstrasse in Bautzen, Germany",,german_fires_bautzen_locations,4c74a3ef058fb53bbcb9f22d47eb8fa9,german_fires_bautzen_locations__4c74a3ef058fb53bbcb9f22d47eb8fa9
uferweg,"Uferweg in Bautzen, Germany",51.1802266,14.4201917,1,,,,IndustryTerm,"Uferweg in Bautzen, Germany",,german_fires_bautzen_locations,18052491350fd158a53590bdfc536108,german_fires_bautzen_locations__18052491350fd158a53590bdfc536108
uhlandstrasse,"Uhlandstrasse in Bautzen, Germany",51.1738819,14.4027728,1,,,,Organization,"Uhlandstrasse in Bautzen, Germany",,german_fires_bautzen_locations,119cae284a6401f5c821eb2b08860321,german_fires_bautzen_locations__119cae284a6401f5c821eb2b08860321
untere strasse,"Untere strasse in Bautzen, Germany",51.1661029,14.4648354,1,,,,AAEntity,"Untere strasse in Bautzen, Germany",,german_fires_bautzen_locations,af5d8f78d128ffa2127c6c42d93559c7,german_fires_bautzen_locations__af5d8f78d128ffa2127c6c42d93559c7
unterm schloss,"Unterm Schloss in Bautzen, Germany",51.1823932,14.4194848,1,,,,DiplomaticFacilities,"Unterm Schloss in Bautzen, Germany",,german_fires_bautzen_locations,a6dd527c84fc80f7f18519e25bd90401,german_fires_bautzen_locations__a6dd527c84fc80f7f18519e25bd90401
veilchenberg,"Veilchenberg in Bautzen, Germany",51.1894607,14.4175649,1,,,,Media,"Veilchenberg in Bautzen, Germany",,german_fires_bautzen_locations,d3b47aae711182035e88ca92b31ffb1c,german_fires_bautzen_locations__d3b47aae711182035e88ca92b31ffb1c
vor dem gerbertor,"Vor dem Gerbertor in Bautzen, Germany",51.1843896,14.422554,1,,,,ForeignMinistry,"Vor dem Gerbertor in Bautzen, Germany",,german_fires_bautzen_locations,3397af5288ff6676712d88aea6f9b188,german_fires_bautzen_locations__3397af5288ff6676712d88aea6f9b188
vor dem schulertor,"Vor dem Schulertor in Bautzen, Germany",51.1830738,14.4269034,1,,,,Shipping,"Vor dem Schulertor in Bautzen, Germany",,german_fires_bautzen_locations,2584c58e86fe574fa589b8ba91e434b9,german_fires_bautzen_locations__2584c58e86fe574fa589b8ba91e434b9
vor der fischerpforte,"Vor der Fischerpforte in Bautzen, Germany",51.1803849,14.4214814,1,,,,Consulates,"Vor der Fischerpforte in Bautzen, Germany",,german_fires_bautzen_locations,ec366ddf1576216c0840975558717c2d,german_fires_bautzen_locations__ec366ddf1576216c0840975558717c2d
wallstrasse,"Wallstrasse in Bautzen, Germany",51.1788461,14.4327952,1,,,,Legislator,"Wallstrasse in Bautzen, Germany",,german_fires_bautzen_locations,ec5d75fd63a2a9e37e159bdc2fe812be,german_fires_bautzen_locations__ec5d75fd63a2a9e37e159bdc2fe812be
