keyword,caption_name,topic_id,type,groups,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
@exxonmobilbmt,ExxonMobil Beaumont,188162;188132,company handle,exxonmobil;exxonmobilbmt;exxonmobil beaumont,ca7e1e10c738703f369aafb8278af324,CompanyHandle,ExxonMobil Beaumont,,og_mentionee_headsofstate,36621fe04655169b68f55e75bf1fbf55,og_mentionee_headsofstate__36621fe04655169b68f55e75bf1fbf55
@exxonmobilbra,ExxonMobil Baton Rouge,188162;188132,company handle,exxonmobil;exxonmobilbra;exxonmobil baton rouge,ca7e1e10c738703f369aafb8278af324,CompanyHandle,ExxonMobil Baton Rouge,,og_mentionee_headsofstate,3a3c81c24ef7f572eeb5f226548b9943,og_mentionee_headsofstate__3a3c81c24ef7f572eeb5f226548b9943
@exxonmobilbta,ExxonMobil Baytown,188162;188132,company handle,exxonmobil;exxonmobilbta;exxonmobil baytown,ca7e1e10c738703f369aafb8278af324,CompanyHandle,ExxonMobil Baytown,,og_mentionee_headsofstate,17121630722a38d552b99b220b68304d,og_mentionee_headsofstate__17121630722a38d552b99b220b68304d
@exxonmobilcan,ExxonMobil Canada,188162;188132,company handle,exxonmobil;exxonmobilcan;exxonmobil canada,ca7e1e10c738703f369aafb8278af324,CompanyHandle,ExxonMobil Canada,,og_mentionee_headsofstate,f710efc3234a8d9f85af0f9083d72ef3,og_mentionee_headsofstate__f710efc3234a8d9f85af0f9083d72ef3
@fenixbenin,Engie Fenix Benin,188162;188132,company handle,engie;fenixbenin;engie fenix benin,,CompanyHandle,Engie Fenix Benin,,og_mentionee_headsofstate,47b045c9021bcb05e7aab1358ef11e48,og_mentionee_headsofstate__47b045c9021bcb05e7aab1358ef11e48
@fenixzambia,Zambian oil and gas company Fenix Zambia,188162;188132,company handle,engie;fenixzambia;fenix zambia,,CompanyHandle,Zambian oil and gas company Fenix Zambia,,og_mentionee_headsofstate,5c508c27235725f47d67ddd1e66b00be,og_mentionee_headsofstate__5c508c27235725f47d67ddd1e66b00be
@flint_hills_,US oil and gas company Flint Hill Resources,188162;188132,company handle,koch industries;flint_hills_;flint hill resources,,CompanyHandle,US oil and gas company Flint Hill Resources,,og_mentionee_headsofstate,9af2580fa161be7da2025357bc07afcf,og_mentionee_headsofstate__9af2580fa161be7da2025357bc07afcf
@fundacionrepsol,Spanish oil and gas company Repsol,188162;188132,company handle,fundacionrepsol;repsol,22823aa6e7e23c230ff9aaca58621c2e,CompanyHandle,Spanish oil and gas company Repsol,,og_mentionee_headsofstate,a5588c473e64eb8f2d848a72d8f74c2d,og_mentionee_headsofstate__a5588c473e64eb8f2d848a72d8f74c2d
@gas_negara,Indonesian natural gas transport company Perusahaan Gas Negara,188162;188132,company handle,gas_negara;perusahaan gas negara,,CompanyHandle,Indonesian natural gas transport company Perusahaan Gas Negara,,og_mentionee_headsofstate,fca300b6c61c58ec068e20b3a6bafda9,og_mentionee_headsofstate__fca300b6c61c58ec068e20b3a6bafda9
@gasterra,Dutch state-affiliated natural gas company GasTerra,188162;188132,company handle,gasterra,,CompanyHandle,Dutch state-affiliated natural gas company GasTerra,,og_mentionee_headsofstate,ecb6d74830cd154407dab6f9f9cb59e6,og_mentionee_headsofstate__ecb6d74830cd154407dab6f9f9cb59e6
@gazpromen,Russian state-owned natural gas company Gazprom,188162;188132;188121,company handle,gazpromen;gazprom,36ae858d2c51f702249b83e61e279632,CompanyHandle,Russian state-owned natural gas company Gazprom,,og_mentionee_headsofstate,4eb3d4079e65854675daf26f45910f15,og_mentionee_headsofstate__4eb3d4079e65854675daf26f45910f15
@halliburton,US oilfield services company Halliburton,188162;188132,company handle,halliburton,83a6d68ef3070e05df03aead11ce0a63,CompanyHandle,US oilfield services company Halliburton,,og_mentionee_headsofstate,12b87abc1a0964778c087101764a7582,og_mentionee_headsofstate__12b87abc1a0964778c087101764a7582
@helpe_group,Greek oil and gas company Hellenic Petroleum,188162;188132,company handle,helpe_group;hellenic petroleum,fe8802301986a21f3e604a0c20282cdc,CompanyHandle,Greek oil and gas company Hellenic Petroleum,,og_mentionee_headsofstate,8e707c2c329dd5ba87398f85abd91c78,og_mentionee_headsofstate__8e707c2c329dd5ba87398f85abd91c78
@hesscorporation,US oil and gas company Hess,188162;188132,company handle,hesscorporation;hess corporation,1a3f2b131daa5ad6f5d96d78768e9162,CompanyHandle,US oil and gas company Hess,,og_mentionee_headsofstate,5c7ec7f29779afe07c2488aec330d3a6,og_mentionee_headsofstate__5c7ec7f29779afe07c2488aec330d3a6
@hpcl,Indian oil and gas company Hindustan Petroleum,188162;188132,company handle,hpcl;hindustan petroleum,ea92cdb2649656576db47037de090097,CompanyHandle,Indian oil and gas company Hindustan Petroleum,,og_mentionee_headsofstate,ad30891416be40ad78c5fb70aafb4b85,og_mentionee_headsofstate__ad30891416be40ad78c5fb70aafb4b85
@huskyenergy,US oil and gas company Husky Energy,188162;188132,company handle,cenovus energy;huskyenergy;husky energy,eb7f6603cc3c6925297640df8476f24b,CompanyHandle,US oil and gas company Husky Energy,,og_mentionee_headsofstate,1740107b33f568d926f32f548b353eb5,og_mentionee_headsofstate__1740107b33f568d926f32f548b353eb5
@i3energy,UK oil and gas company i3 Energy,188162;188132,company handle,i3energy;i3 energy,e69853a91203f2087a3bcb940100430b,CompanyHandle,UK oil and gas company i3 Energy,,og_mentionee_headsofstate,7911c6edb96681bc5d2d345deb8a49f1,og_mentionee_headsofstate__7911c6edb96681bc5d2d345deb8a49f1
@idemitsukosan,Japanese oil and gas company Idemitsu Kosan,188162;188132,company handle,idemitsukosan;idemitsu kosan,5417af62709ef21668b8251bfe7996e7,CompanyHandle,Japanese oil and gas company Idemitsu Kosan,,og_mentionee_headsofstate,a2a858e65e6e75b7b84e60ac8ba8681f,og_mentionee_headsofstate__a2a858e65e6e75b7b84e60ac8ba8681f
@imperialoil,Canadian oil and gas company Imperial Oil,188162;188132,company handle,imperialoil;imperial oil,da84b83bdbf946bd635b8b6255d4d97b,CompanyHandle,Canadian oil and gas company Imperial Oil,,og_mentionee_headsofstate,7ed4e552f25bae8172fc9d8a1bbc1c7b,og_mentionee_headsofstate__7ed4e552f25bae8172fc9d8a1bbc1c7b
@indianoilcl,state-owned company Indian Oil,188162;188132;188121,company handle,indianoilcl;indian oil,8af99c5fe602530b8800bad298854fa4,CompanyHandle,state-owned company Indian Oil,,og_mentionee_headsofstate,144d0d8ea373c14c9791ab0f8d0a1982,og_mentionee_headsofstate__144d0d8ea373c14c9791ab0f8d0a1982
@inpexaustralia,Japanese oil and gas company INPEX,188162;188132,company handle,inpexaustralia;inpex,c868a352c334af4d2b3dd5a73ea2c9da,CompanyHandle,Japanese oil and gas company INPEX,,og_mentionee_headsofstate,553b478b33c287afd29a7e7ba83abc18,og_mentionee_headsofstate__553b478b33c287afd29a7e7ba83abc18
@inter_pipeline,Canadian oil and gas infrastructure company Inter Pipeline,188162;188132,company handle,inter_pipeline;inter pipeline,7f956688beb9cc7607ee54783cf01d1b,CompanyHandle,Canadian oil and gas infrastructure company Inter Pipeline,,og_mentionee_headsofstate,c915b16716d3a662411f76808e2ee182,og_mentionee_headsofstate__c915b16716d3a662411f76808e2ee182
@jetpetrol,UK oil and gas company JET Petrol,188162;188132,company handle,phillips 66;jetpetrol;jet petrol,,CompanyHandle,UK oil and gas company JET Petrol,,og_mentionee_headsofstate,507db563f06e1139300ced4683a28e6b,og_mentionee_headsofstate__507db563f06e1139300ced4683a28e6b
@jsc_tatneft,Russian state-owned oil and gas company Tatneft,188162;188132;188121,company handle,jsc_tatneft;tatneft,143468ae251906ded0d1686f8ea6fe9a,CompanyHandle,Russian state-owned oil and gas company Tatneft,,og_mentionee_headsofstate,e422f9a5f986549c5cfe6f3bc330eb2c,og_mentionee_headsofstate__e422f9a5f986549c5cfe6f3bc330eb2c
@kinder_morgan,US oil and gas pipeline operator Kinder Morgan,188162;188132,company handle,kinder_morgan;kinder morgan,529662f4721d4bd33c256965c17a799c,CompanyHandle,US oil and gas pipeline operator Kinder Morgan,,og_mentionee_headsofstate,600bb81b462747f6d140df2efeaed39f,og_mentionee_headsofstate__600bb81b462747f6d140df2efeaed39f
@knpcofficial,state-owned Kuwait National Petroleum Company,188162;188132;188121,company handle,knpcofficial;kuwait national petroleum company,5ba64bdd8d8d5d5c5a60089afa043fa2,CompanyHandle,state-owned Kuwait National Petroleum Company,,og_mentionee_headsofstate,d31849353eaa7ac39880e2ef24654e3c,og_mentionee_headsofstate__d31849353eaa7ac39880e2ef24654e3c
@lukoilrus,Russian oil and gas company Lukoil,188162;188132,company handle,lukoilrus;lukoil,00f20f4cb60778d302f4b6ca7b4d13f2,CompanyHandle,Russian oil and gas company Lukoil,,og_mentionee_headsofstate,27dcedbf3cfe84be910a4b96b2bf177c,og_mentionee_headsofstate__27dcedbf3cfe84be910a4b96b2bf177c
@magellan_lp,US oil and gas company Magellan Midestream Partners,188162;188132,company handle,magellan_lp;magellan midestream partners,,CompanyHandle,US oil and gas company Magellan Midestream Partners,,og_mentionee_headsofstate,318d82fb1d00d2e3a1c632a8d314f743,og_mentionee_headsofstate__318d82fb1d00d2e3a1c632a8d314f743
@marathonoil,US oil and gas company Marathon Oil,188162;188132,company handle,marathonoil;marathon oil,143985134279cd43f9678633c8154038,CompanyHandle,US oil and gas company Marathon Oil,,og_mentionee_headsofstate,b04113144dcc6082d11cf23279db3b82,og_mentionee_headsofstate__b04113144dcc6082d11cf23279db3b82
@marathonpetroco,US oil and gas company Marathon Petroleum,188162;188132,company handle,marathonpetroco;marathon petroleum,3745c7565cb8b13605bb3d4d3ba65aab,CompanyHandle,US oil and gas company Marathon Petroleum,,og_mentionee_headsofstate,50a90f2979dad3fb670a1723dd9c440f,og_mentionee_headsofstate__50a90f2979dad3fb670a1723dd9c440f
@mol_group,Hungarian oil and gas company MOL Group,188162;188132,company handle,mol_group;mol,561cd1b5524a12b59d69b94eec106024,CompanyHandle,Hungarian oil and gas company MOL Group,,og_mentionee_headsofstate,4af9024e86f0f4a3173889cf8bcafa74,og_mentionee_headsofstate__4af9024e86f0f4a3173889cf8bcafa74
@motivallc,US oil and gas company Motiva Enterprises,188162;188132,company handle,phillips 66;motivallc;motiva enterprises,,CompanyHandle,US oil and gas company Motiva Enterprises,,og_mentionee_headsofstate,23af8b550541ac53e138bb8c83dc7529,og_mentionee_headsofstate__23af8b550541ac53e138bb8c83dc7529
@mrpl_cc,Indian oil and gas company Mangalore Refinery and Petrochemicals,188162;188132,company handle,ongc;mrpl_cc;mangalore refinery and petrochemicals,,CompanyHandle,Indian oil and gas company Mangalore Refinery and Petrochemicals,,og_mentionee_headsofstate,716e603e5cb2a5038e3afcbeba8e445f,og_mentionee_headsofstate__716e603e5cb2a5038e3afcbeba8e445f
@natfuelgas,US oil and gas company National Fuel Gas,188162;188132,company handle,natfuelgas;national fuel gas,85d2cc3afcf9c005eee0f8d6704f508b,CompanyHandle,US oil and gas company National Fuel Gas,,og_mentionee_headsofstate,eb3e4ade0319e8905f22d98dae355483,og_mentionee_headsofstate__eb3e4ade0319e8905f22d98dae355483
@neste_de,Finnish oil company Neste,188162;188132,company handle,neste;neste_de;neste deutschland,4b21e07ce935c1004ced5bd63cad17a4,CompanyHandle,Finnish oil company Neste,,og_mentionee_headsofstate,e9fff4be4a81b4de2b457cfc3d6df26f,og_mentionee_headsofstate__e9fff4be4a81b4de2b457cfc3d6df26f
@neste_na,Finnish oil company Neste,188162;188132,company handle,neste_na;neste north america,4b21e07ce935c1004ced5bd63cad17a4,CompanyHandle,Finnish oil company Neste,,og_mentionee_headsofstate,20e35c2d1e40d120665f8879f76a0bc5,og_mentionee_headsofstate__20e35c2d1e40d120665f8879f76a0bc5
@neste_nl,Finnish oil company Neste,188162;188132,company handle,neste_nl;neste netherlands,4b21e07ce935c1004ced5bd63cad17a4,CompanyHandle,Finnish oil company Neste,,og_mentionee_headsofstate,bb30bb35d9587e9c9438ce38d6a175d8,og_mentionee_headsofstate__bb30bb35d9587e9c9438ce38d6a175d8
@nesteglobal,Finnish oil company Neste,188162;188132,company handle,nesteglobal;neste,4b21e07ce935c1004ced5bd63cad17a4,CompanyHandle,Finnish oil company Neste,,og_mentionee_headsofstate,8dcedb7e2c9d06be42eba5b95e80e965,og_mentionee_headsofstate__8dcedb7e2c9d06be42eba5b95e80e965
@nesteruna,Finnish oil company Neste,188162;188132,company handle,nesteruna;neste latvia,4b21e07ce935c1004ced5bd63cad17a4,CompanyHandle,Finnish oil company Neste,,og_mentionee_headsofstate,bd0d098f4d99792290ce32003f252d74,og_mentionee_headsofstate__bd0d098f4d99792290ce32003f252d74
@nestesverige,Finnish oil company Neste,188162;188132,company handle,nestesverige;neste sweden,4b21e07ce935c1004ced5bd63cad17a4,CompanyHandle,Finnish oil company Neste,,og_mentionee_headsofstate,66273ac4859a8796f83afb28c2a149da,og_mentionee_headsofstate__66273ac4859a8796f83afb28c2a149da
@niordc,state-owned National Iranian Oil Company,188162;188132;188121,company handle,niordc;national iranian oil company,762d954b53753655ddcd34872f854425,CompanyHandle,state-owned National Iranian Oil Company,,og_mentionee_headsofstate,244b15e30fa93f4c5ffb525d5813a065,og_mentionee_headsofstate__244b15e30fa93f4c5ffb525d5813a065
@nnpcgroup,state-owned Nigerian National Petroleum Corporation,188162;188132;188121,company handle,nnpcgroup;nigerian national petroleum corporation,41c8ea754d1213e1ee1989b5729b1007,CompanyHandle,state-owned Nigerian National Petroleum Corporation,,og_mentionee_headsofstate,7e294d0881c9dab622351a7e1e0e32c1,og_mentionee_headsofstate__7e294d0881c9dab622351a7e1e0e32c1
@noc_libya,Libyan state-owned National Oil Corporation,188162;188132;188121,company handle,noc_libya;national oil corporation,,CompanyHandle,Libyan state-owned National Oil Corporation,,og_mentionee_headsofstate,a4f78fb5ab1ff4d47be6040a7ea50964,og_mentionee_headsofstate__a4f78fb5ab1ff4d47be6040a7ea50964
@northoilcompany,State-affiliated Qatari oil and gas company North Oil Company,188162;188132,company handle,"qatar petroleum, total;northoilcompany;north oil company",,CompanyHandle,State-affiliated Qatari oil and gas company North Oil Company,,og_mentionee_headsofstate,bca5dcc6cfd9931dff3d5943c130eb55,og_mentionee_headsofstate__bca5dcc6cfd9931dff3d5943c130eb55
@novatek_,Russian oil and gas company Novatek,188162;188132,company handle,novatek_;novatek,,CompanyHandle,Russian oil and gas company Novatek,,og_mentionee_headsofstate,21ca95c7c0340295b9f54ed2efee5076,og_mentionee_headsofstate__21ca95c7c0340295b9f54ed2efee5076
@novglobal,US oil and gas company NOV,188162;188132,company handle,novglobal;nov,,CompanyHandle,US oil and gas company NOV,,og_mentionee_headsofstate,50b6f0834cd26d81f5f1c7a3ef74f995,og_mentionee_headsofstate__50b6f0834cd26d81f5f1c7a3ef74f995
@official_cnpc,state-owned PetroChina,188162;188132;188121,company handle,official_cnpc;petrochina,e4bd7f553717d897856cc88498d3342f,CompanyHandle,state-owned PetroChina,,og_mentionee_headsofstate,db783b857b4ed1cecf1512749748394d,og_mentionee_headsofstate__db783b857b4ed1cecf1512749748394d
@ogdcl,Pakistani oil and gas company OGDCL,188162;188132,company handle,ogdcl,,CompanyHandle,Pakistani oil and gas company OGDCL,,og_mentionee_headsofstate,ab13b93dc73e004a4ea7abeaa2172510,og_mentionee_headsofstate__ab13b93dc73e004a4ea7abeaa2172510
@oman_shell,Shell Oman,188162;188132,company handle,oman_shell;shell oman,a84d5d4f0b197b952d5e20e9f4af2165,CompanyHandle,Shell Oman,,og_mentionee_headsofstate,c472464b679d1ca83b2d2ba19917dc62,og_mentionee_headsofstate__c472464b679d1ca83b2d2ba19917dc62
@omv,Austrian oil and gas company OMV,188162;188132,company handle,omv,ecd869aaae53e345aab007a85017d29f,CompanyHandle,Austrian oil and gas company OMV,,og_mentionee_headsofstate,4053065c019bdefffee7ff4193012a34,og_mentionee_headsofstate__4053065c019bdefffee7ff4193012a34
@oneok,US oil and gas company ONEOK,188162;188132,company handle,oneok,cbea84665f67a6315a77dc1d6f2e9388,CompanyHandle,US oil and gas company ONEOK,,og_mentionee_headsofstate,f5374c6cf49ffca6e3870c57749d5f78,og_mentionee_headsofstate__f5374c6cf49ffca6e3870c57749d5f78
@originenergy,Australian oil and gas company Origin Energy,188162;188132,company handle,originenergy;origin energy,a2fe68792332be8fb9386826c061af3a,CompanyHandle,Australian oil and gas company Origin Energy,,og_mentionee_headsofstate,392531528be743be0c61b2360aabd53c,og_mentionee_headsofstate__392531528be743be0c61b2360aabd53c
@orlen_group,Polish oil and gas company Orlen Group,188162;188132,company handle,orlen_group;orlen group,,CompanyHandle,Polish oil and gas company Orlen Group,,og_mentionee_headsofstate,f0c5de08d04193393ffe6b973fcc6eb5,og_mentionee_headsofstate__f0c5de08d04193393ffe6b973fcc6eb5
@orlenunipetrol,Czech crude oil processing company Unipetrol,188162;188132,company handle,orlen;orlenunipetrol;unipetrol,,CompanyHandle,Czech crude oil processing company Unipetrol,,og_mentionee_headsofstate,1e6f036e2de304bd95653884655b6377,og_mentionee_headsofstate__1e6f036e2de304bd95653884655b6377
@ovintiv,Canadian oil and gas company Ovintiv,188162;188132,company handle,ovintiv,,CompanyHandle,Canadian oil and gas company Ovintiv,,og_mentionee_headsofstate,304ddad8077f56b87fb9aebbc3e1cbbb,og_mentionee_headsofstate__304ddad8077f56b87fb9aebbc3e1cbbb
@pdo_om,state-owned Petroleum Development Oman,188162;188132;188121,company handle,pdo_om;petroleum development oman,,CompanyHandle,state-owned Petroleum Development Oman,,og_mentionee_headsofstate,79b85676b65a39fc0a66fda392ad71a2,og_mentionee_headsofstate__79b85676b65a39fc0a66fda392ad71a2
@pdvsa,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company handle,pdvsa,5ae9bdd121863957b9cbb823e53be3f4,CompanyHandle,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_headsofstate,b8aedcdcdd89db607a0e65ff10e6abb5,og_mentionee_headsofstate__b8aedcdcdd89db607a0e65ff10e6abb5
@pemex,Pemex,188162;188132,company handle,pemex,30b455e1ba5a507fab87d4c686fc52be,CompanyHandle,Pemex,,og_mentionee_headsofstate,6d2bc04ba5808f60adf78cc106eed4ae,og_mentionee_headsofstate__6d2bc04ba5808f60adf78cc106eed4ae
@pertamina,Indonesian state-owned oil and gas company Pertamina,188162;188132;188121,company handle,pertamina,c882abb353cdb1b7cd882ded4e24e841,CompanyHandle,Indonesian state-owned oil and gas company Pertamina,,og_mentionee_headsofstate,47db9f00db7ffa1cef94fa0ca9f87da2,og_mentionee_headsofstate__47db9f00db7ffa1cef94fa0ca9f87da2
@petrobras,Brazilian state-owned oil and gas company Petrobras,188162;188132;188121,company handle,petrobras,33be50909479b2a2159114e6e299ac84,CompanyHandle,Brazilian state-owned oil and gas company Petrobras,,og_mentionee_headsofstate,e6bd787226c7a140bc7fdae966b9bc7b,og_mentionee_headsofstate__e6bd787226c7a140bc7fdae966b9bc7b
@petrobrasglobal,Brazilian state-owned oil and gas company Petrobras,188162;188132;188121,company handle,petrobrasglobal;petrobras,33be50909479b2a2159114e6e299ac84,CompanyHandle,Brazilian state-owned oil and gas company Petrobras,,og_mentionee_headsofstate,62d6c7071405ce547e55d9839fc31e9e,og_mentionee_headsofstate__62d6c7071405ce547e55d9839fc31e9e
@petrocanada,Petro-Canada,188162;188132,company handle,suncor;petrocanada;petro-canada,,CompanyHandle,Petro-Canada,,og_mentionee_headsofstate,5e7a11eba40af7b3ca3d9895134128b3,og_mentionee_headsofstate__5e7a11eba40af7b3ca3d9895134128b3
@petron_malaysia,Philippine oil and gas company Petron,188162;188132,company handle,san miguel corporation;petron_malaysia;petron,6c90148cbc7bd331d3f976281dacebc8,CompanyHandle,Philippine oil and gas company Petron,,og_mentionee_headsofstate,3718236ea0256b92ab738355527fa657,og_mentionee_headsofstate__3718236ea0256b92ab738355527fa657
@petronas,Malaysian state-owned oil and gas company Petronas,188162;188132;188121,company handle,petronas,96a18c766c0e60a9b6f8b992d934875a,CompanyHandle,Malaysian state-owned oil and gas company Petronas,,og_mentionee_headsofstate,c1289fd24a6a12f0bdb58c5b1c52a9c5,og_mentionee_headsofstate__c1289fd24a6a12f0bdb58c5b1c52a9c5
