handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
reptrey,US Representative Hollingsworth,Indiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.2671941,-86.1349019,,,Legislator,US Representative Hollingsworth,,eng_dgm_tsa_mentioner_entities,e5971872072916125811950295e1420a,eng_dgm_tsa_mentioner_entities__e5971872072916125811950295e1420a
repjimbanks,US Representative Banks,Indiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.2671941,-86.1349019,,,Legislator,US Representative Banks,,eng_dgm_tsa_mentioner_entities,98cee04d883fe7729273bfb1329ae322,eng_dgm_tsa_mentioner_entities__98cee04d883fe7729273bfb1329ae322
reprooney,US Representative Rooney,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Rooney,,eng_dgm_tsa_mentioner_entities,b30b9b1f0def4bb2f0cc3b6e49905a17,eng_dgm_tsa_mentioner_entities__b30b9b1f0def4bb2f0cc3b6e49905a17
repcharliecrist,US Representative Crist,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Crist,,eng_dgm_tsa_mentioner_entities,cd77d3edb73bc16e7084233abd0da351,eng_dgm_tsa_mentioner_entities__cd77d3edb73bc16e7084233abd0da351
repdavidkustoff,US Representative Kustoff,Tennessee,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.5174913,-86.5804473,,,Legislator,US Representative Kustoff,,eng_dgm_tsa_mentioner_entities,342fac498aa41206db82bd9112bc425b,eng_dgm_tsa_mentioner_entities__342fac498aa41206db82bd9112bc425b
reploucorrea,US Representative Correa,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Correa,,eng_dgm_tsa_mentioner_entities,2668465c73b5d1dc7590ae3bc2bb5866,eng_dgm_tsa_mentioner_entities__2668465c73b5d1dc7590ae3bc2bb5866
repgallagher,US Representative Gallagher,Wisconsin,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.7844397,-88.7878678,,,Legislator,US Representative Gallagher,,eng_dgm_tsa_mentioner_entities,95659077cbaa8b512ac3e71ed71cf254,eng_dgm_tsa_mentioner_entities__95659077cbaa8b512ac3e71ed71cf254
drnealdunnfl2,US Representative Dunn,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Dunn,,eng_dgm_tsa_mentioner_entities,a72cb83f4a73c558049861a7ac9fc2f7,eng_dgm_tsa_mentioner_entities__a72cb83f4a73c558049861a7ac9fc2f7
repjayapal,US Representative Jayapal,Washington,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,47.7510741,-120.7401385,,,Legislator,US Representative Jayapal,,eng_dgm_tsa_mentioner_entities,5d7557a50a078519945d7a26403cf7ec,eng_dgm_tsa_mentioner_entities__5d7557a50a078519945d7a26403cf7ec
repjoshg,US Representative Gottheimer,New Jersey,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Gottheimer,,eng_dgm_tsa_mentioner_entities,19a6e80f43f8de64a98f4673992b67d2,eng_dgm_tsa_mentioner_entities__19a6e80f43f8de64a98f4673992b67d2
repjackbergman,US Representative Bergman,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Bergman,,eng_dgm_tsa_mentioner_entities,07444c62cbf13095967eba59bb88cda0,eng_dgm_tsa_mentioner_entities__07444c62cbf13095967eba59bb88cda0
congressmanraja,US Representative Krishnamoorthi,Illinois,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative Krishnamoorthi,,eng_dgm_tsa_mentioner_entities,773218b821106d7f817726044cb9913d,eng_dgm_tsa_mentioner_entities__773218b821106d7f817726044cb9913d
repbrianmast,US Representative Mast,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Mast,,eng_dgm_tsa_mentioner_entities,4c14ce4e677e63f3a25563a44cc392c6,eng_dgm_tsa_mentioner_entities__4c14ce4e677e63f3a25563a44cc392c6
denver4va,US Representative Riggleman,Virginia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative Riggleman,,eng_dgm_tsa_mentioner_entities,d685ab7a492a87711256d40f0aa4a2ad,eng_dgm_tsa_mentioner_entities__d685ab7a492a87711256d40f0aa4a2ad
repallawsonjr,US Representative Lawson,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Lawson,,eng_dgm_tsa_mentioner_entities,16783e0e537e053730878be50ba366aa,eng_dgm_tsa_mentioner_entities__16783e0e537e053730878be50ba366aa
reptedbudd,US Representative Budd,North Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.7595731,-79.0192997,,,Legislator,US Representative Budd,,eng_dgm_tsa_mentioner_entities,193b555d6aa0311fa5bd3bc61200ec4d,eng_dgm_tsa_mentioner_entities__193b555d6aa0311fa5bd3bc61200ec4d
repespaillat,US Representative Espaillat,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Espaillat,,eng_dgm_tsa_mentioner_entities,895953ba39738eda27c773d713b08f9e,eng_dgm_tsa_mentioner_entities__895953ba39738eda27c773d713b08f9e
replbr,US Representative Blunt Rochester,Delaware,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,38.9108325,-75.5276699,,,Legislator,US Representative Blunt Rochester,,eng_dgm_tsa_mentioner_entities,3e56626c8d4b1ef2fd92ab0b447c44dc,eng_dgm_tsa_mentioner_entities__3e56626c8d4b1ef2fd92ab0b447c44dc
repbarragan,US Representative Barrag√É¬°n,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Barrag√É¬°n,,eng_dgm_tsa_mentioner_entities,c7b47dcec96d0991d0643c23c31acbb0,eng_dgm_tsa_mentioner_entities__c7b47dcec96d0991d0643c23c31acbb0
replizcheney,US Representative Cheney,Wyoming,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.0759678,-107.2902839,,,Legislator,US Representative Cheney,,eng_dgm_tsa_mentioner_entities,9f2b46d6203319149db092aa9e1ce7a9,eng_dgm_tsa_mentioner_entities__9f2b46d6203319149db092aa9e1ce7a9
reprickallen,US Representative Allen,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Allen,,eng_dgm_tsa_mentioner_entities,dec6adb3fcd5d9abc06b21666f5d1251,eng_dgm_tsa_mentioner_entities__dec6adb3fcd5d9abc06b21666f5d1251
repandybiggsaz,US Representative Biggs,Arizona,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Biggs,,eng_dgm_tsa_mentioner_entities,00467ab7a52d0b98e004529dd74c271f,eng_dgm_tsa_mentioner_entities__00467ab7a52d0b98e004529dd74c271f
repbrianfitz,US Representative Fitzpatrick,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Fitzpatrick,,eng_dgm_tsa_mentioner_entities,3f4da8795f5bd22db408922fc03ee827,eng_dgm_tsa_mentioner_entities__3f4da8795f5bd22db408922fc03ee827
reprokhanna,US Representative Khanna,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Khanna,,eng_dgm_tsa_mentioner_entities,a56b4f86bcad7e2408e475745e9ba041,eng_dgm_tsa_mentioner_entities__a56b4f86bcad7e2408e475745e9ba041
reparrington,US Representative Arrington,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Arrington,,eng_dgm_tsa_mentioner_entities,76b14d2198bf528bc1e4cb005b67796b,eng_dgm_tsa_mentioner_entities__76b14d2198bf528bc1e4cb005b67796b
repmceachin,US Representative McEachin,Virginia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative McEachin,,eng_dgm_tsa_mentioner_entities,cd4c0d0ec4a859d27c525714b4ab64f5,eng_dgm_tsa_mentioner_entities__cd4c0d0ec4a859d27c525714b4ab64f5
elissaslotkin,US Representative Slotkin,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Slotkin,,eng_dgm_tsa_mentioner_entities,aac478e5c390298c64bc4e20c9372475,eng_dgm_tsa_mentioner_entities__aac478e5c390298c64bc4e20c9372475
spmaloney,US Representative Sean Maloney,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Sean Maloney,,eng_dgm_tsa_mentioner_entities,63f63c6532aec6f2943362a5fb500fdb,eng_dgm_tsa_mentioner_entities__63f63c6532aec6f2943362a5fb500fdb
conorlambpa,US Representative Lamb,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Lamb,,eng_dgm_tsa_mentioner_entities,253ae64a9245a308a5e859761c5ef859,eng_dgm_tsa_mentioner_entities__253ae64a9245a308a5e859761c5ef859
repronestes,US Representative Estes,Kansas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.011902,-98.4842465,,,Legislator,US Representative Estes,,eng_dgm_tsa_mentioner_entities,4afd6dc0dad9d09bd865e9ba3906f6a5,eng_dgm_tsa_mentioner_entities__4afd6dc0dad9d09bd865e9ba3906f6a5
jasoncrowco6,US Representative Crow,Colorado,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.5500507,-105.7820674,,,Legislator,US Representative Crow,,eng_dgm_tsa_mentioner_entities,cfe580f4c968d47ddc6d6e40efbd9d9c,eng_dgm_tsa_mentioner_entities__cfe580f4c968d47ddc6d6e40efbd9d9c
houlahanforpa,US Representative Houlahan,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Houlahan,,eng_dgm_tsa_mentioner_entities,f860428fc8979069fe165159dffe8bf2,eng_dgm_tsa_mentioner_entities__f860428fc8979069fe165159dffe8bf2
repclayhiggins,US Representative Clay Higgins,Louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,30.9842977,-91.9623327,,,Legislator,US Representative Clay Higgins,,eng_dgm_tsa_mentioner_entities,8d495e27ad4923a2bc212343a8cd9266,eng_dgm_tsa_mentioner_entities__8d495e27ad4923a2bc212343a8cd9266
delgadoforny19,US Representative Delgado,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Delgado,,eng_dgm_tsa_mentioner_entities,971af4f15a46b6a0cb69fda075166938,eng_dgm_tsa_mentioner_entities__971af4f15a46b6a0cb69fda075166938
reprutherfordfl,US Representative Rutherford,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Rutherford,,eng_dgm_tsa_mentioner_entities,a2dcb484ad67cae2e7cd3cdc771168b8,eng_dgm_tsa_mentioner_entities__a2dcb484ad67cae2e7cd3cdc771168b8
repmikejohnson,US Representative Mike Johnson,Louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,30.9842977,-91.9623327,,,Legislator,US Representative Mike Johnson,,eng_dgm_tsa_mentioner_entities,9d73711776f031bc530443d923dc1112,eng_dgm_tsa_mentioner_entities__9d73711776f031bc530443d923dc1112
joecunninghamsc,US Representative Cunningham,South Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,33.836081,-81.1637245,,,Legislator,US Representative Cunningham,,eng_dgm_tsa_mentioner_entities,1e6dc7b32184f7c8df77aef8465ab40c,eng_dgm_tsa_mentioner_entities__1e6dc7b32184f7c8df77aef8465ab40c
repseanmaloney,US Representative Sean Maloney,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Sean Maloney,,eng_dgm_tsa_mentioner_entities,63f63c6532aec6f2943362a5fb500fdb,eng_dgm_tsa_mentioner_entities__63f63c6532aec6f2943362a5fb500fdb
repdonbacon,US Representative Bacon,Nebraska,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.4925374,-99.9018131,,,Legislator,US Representative Bacon,,eng_dgm_tsa_mentioner_entities,b8281e315a2f191d69b42a8f8b2cb248,eng_dgm_tsa_mentioner_entities__b8281e315a2f191d69b42a8f8b2cb248
repmattgaetz,US Representative Gaetz,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Gaetz,,eng_dgm_tsa_mentioner_entities,c50107f45160dd9771deae67932d99c1,eng_dgm_tsa_mentioner_entities__c50107f45160dd9771deae67932d99c1
repdarrensoto,US Representative Soto,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Soto,,eng_dgm_tsa_mentioner_entities,7fc62a73ddfd9197a7220a79a0cb8ef5,eng_dgm_tsa_mentioner_entities__7fc62a73ddfd9197a7220a79a0cb8ef5
repgonzalez,US Representative Vicente Gonzalez,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Vicente Gonzalez,,eng_dgm_tsa_mentioner_entities,036d369b4d2d984fcd758c9b5f72b51e,eng_dgm_tsa_mentioner_entities__036d369b4d2d984fcd758c9b5f72b51e
meuser4congress,US Representative Meuser,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Meuser,,eng_dgm_tsa_mentioner_entities,44f883a002d70640db7ce83627391a54,eng_dgm_tsa_mentioner_entities__44f883a002d70640db7ce83627391a54
golden4congress,US Representative Golden,Maine,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,45.253783,-69.4454689,,,Legislator,US Representative Golden,,eng_dgm_tsa_mentioner_entities,4e1237f1921b51ccca2e659151dd6b89,eng_dgm_tsa_mentioner_entities__4e1237f1921b51ccca2e659151dd6b89
anthonygonzalez,US Representative Anthony Gonzalez,Ohio,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.4172871,-82.907123,,,Legislator,US Representative Anthony Gonzalez,,eng_dgm_tsa_mentioner_entities,cad0e0fbe6125e81db3b3a3431db09da,eng_dgm_tsa_mentioner_entities__cad0e0fbe6125e81db3b3a3431db09da
johnrosefortn,US Representative John Rose,Tennessee,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.5174913,-86.5804473,,,Legislator,US Representative John Rose,,eng_dgm_tsa_mentioner_entities,eb2bff519a92f909c5cc07b600284152,eng_dgm_tsa_mentioner_entities__eb2bff519a92f909c5cc07b600284152
maxrose4ny,US Representative Max Rose,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Max Rose,,eng_dgm_tsa_mentioner_entities,9c4f9e28a8bc2ccfc2dc3f966a040a31,eng_dgm_tsa_mentioner_entities__9c4f9e28a8bc2ccfc2dc3f966a040a31
gregpencein,US Representative Pence,Indiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.2671941,-86.1349019,,,Legislator,US Representative Pence,,eng_dgm_tsa_mentioner_entities,39235e3ad9cdb1e2af88c86107754a8f,eng_dgm_tsa_mentioner_entities__39235e3ad9cdb1e2af88c86107754a8f
petestauber,US Representative Stauber,Minnesota,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,46.729553,-94.6858998,,,Legislator,US Representative Stauber,,eng_dgm_tsa_mentioner_entities,72e963b1715e7ef809a58da64abc2b2d,eng_dgm_tsa_mentioner_entities__72e963b1715e7ef809a58da64abc2b2d
spanbergerva07,US Representative Spanberger,Virginia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative Spanberger,,eng_dgm_tsa_mentioner_entities,b56dd7efafd111cd6c2a1ce1c5fe12d8,eng_dgm_tsa_mentioner_entities__b56dd7efafd111cd6c2a1ce1c5fe12d8
tjcoxcongress,US Representative Cox,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Cox,,eng_dgm_tsa_mentioner_entities,ccd383cefd592c7111a033094cdc7aeb,eng_dgm_tsa_mentioner_entities__ccd383cefd592c7111a033094cdc7aeb
