handle,caption_name,location_lower,include_groups,entity_type,location,lat,long,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
libyaalahrartv,Libyan news outlet Al Ahrar TV,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,Hnmn,Libyan news outlet Al Ahrar TV,,noneng_dgm_agr_mentioner_entities,921c083766986b7e5aff5349a3246b91,noneng_dgm_agr_mentioner_entities__921c083766986b7e5aff5349a3246b91
libya24tv,Libyan news outlet Libya 24,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,Hnmn,Libyan news outlet Libya 24,,noneng_dgm_agr_mentioner_entities,20a3175ac12ba1d2acc85f7ddff3c537,noneng_dgm_agr_mentioner_entities__20a3175ac12ba1d2acc85f7ddff3c537
libyaschannel,Libyan news outlet Libyas Channel,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,Hnmn,Libyan news outlet Libyas Channel,,noneng_dgm_agr_mentioner_entities,ad39c4c23526308e127afa888aafe5f8,noneng_dgm_agr_mentioner_entities__ad39c4c23526308e127afa888aafe5f8
observatoryly,Libyan news outlet The Libyan News Observatory,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,Hnmn,Libyan news outlet The Libyan News Observatory,,noneng_dgm_agr_mentioner_entities,c3d5f8907ddd076cbf8b24d809a8dded,noneng_dgm_agr_mentioner_entities__c3d5f8907ddd076cbf8b24d809a8dded
radiol_news,Liechtensteiner news outlet Radio Liechtenstein,liechtenstein,agriculture minister;agriculture ministry,hnmn,Liechtenstein,47.166,9.555373,,Hnmn,Liechtensteiner news outlet Radio Liechtenstein,,noneng_dgm_agr_mentioner_entities,0817c256f1f2e946217d404646ed5a28,noneng_dgm_agr_mentioner_entities__0817c256f1f2e946217d404646ed5a28
vaterlandnews,Liechtensteiner news outlet Vaterland Online,liechtenstein,agriculture minister;agriculture ministry,hnmn,Liechtenstein,47.166,9.555373,,Hnmn,Liechtensteiner news outlet Vaterland Online,,noneng_dgm_agr_mentioner_entities,09b87e174ddb894818f78e2bef3ab7af,noneng_dgm_agr_mentioner_entities__09b87e174ddb894818f78e2bef3ab7af
volksblatt,Liechtensteiner news outlet Volksblatt,liechtenstein,agriculture minister;agriculture ministry,hnmn,Liechtenstein,47.166,9.555373,,Hnmn,Liechtensteiner news outlet Volksblatt,,noneng_dgm_agr_mentioner_entities,5066e6fb5cfcf84cb0e81d54f6d56fea,noneng_dgm_agr_mentioner_entities__5066e6fb5cfcf84cb0e81d54f6d56fea
15minlt,Lithuanian news outlet 15min,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,Hnmn,Lithuanian news outlet 15min,,noneng_dgm_agr_mentioner_entities,a1ac91a7ae598641869d9b6c243c097c,noneng_dgm_agr_mentioner_entities__a1ac91a7ae598641869d9b6c243c097c
bnslithuania,Lithuanian news outlet BNS Lithuania,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,Hnmn,Lithuanian news outlet BNS Lithuania,,noneng_dgm_agr_mentioner_entities,689dcc90fdabc88c2187c7e459a3652e,noneng_dgm_agr_mentioner_entities__689dcc90fdabc88c2187c7e459a3652e
delfilietuva,Lithuanian news outlet DELFILietuva,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,Hnmn,Lithuanian news outlet DELFILietuva,,noneng_dgm_agr_mentioner_entities,5f3bfb643bc3ecc6a6b21304786c71b2,noneng_dgm_agr_mentioner_entities__5f3bfb643bc3ecc6a6b21304786c71b2
irytas_lt,Lithuanian news outlet Irytas,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,Hnmn,Lithuanian news outlet Irytas,,noneng_dgm_agr_mentioner_entities,94fb228dfe0063b493d23567d3b47930,noneng_dgm_agr_mentioner_entities__94fb228dfe0063b493d23567d3b47930
vzinios,Lithuanian news outlet Verslo zinios,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,Hnmn,Lithuanian news outlet Verslo zinios,,noneng_dgm_agr_mentioner_entities,1eac8a6c445d907bc8242f16bbd7cf5e,noneng_dgm_agr_mentioner_entities__1eac8a6c445d907bc8242f16bbd7cf5e
le_quotidien_lu,Luxembourg news outlet Le Quotidien,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,Hnmn,Luxembourg news outlet Le Quotidien,,noneng_dgm_agr_mentioner_entities,4587a9c8b11218a0f70dfaf7af838e4f,noneng_dgm_agr_mentioner_entities__4587a9c8b11218a0f70dfaf7af838e4f
letzjournal,Luxembourg news outlet Letzebuerger Journal,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,Hnmn,Luxembourg news outlet Letzebuerger Journal,,noneng_dgm_agr_mentioner_entities,ca87a6d6e002c591b3e34330dd5d2cdb,noneng_dgm_agr_mentioner_entities__ca87a6d6e002c591b3e34330dd5d2cdb
luxtimes,Luxembourg news outlet Luxembourg Times,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,Hnmn,Luxembourg news outlet Luxembourg Times,,noneng_dgm_agr_mentioner_entities,b2d0c2a74bc5f9b6b4684cefa8847ca4,noneng_dgm_agr_mentioner_entities__b2d0c2a74bc5f9b6b4684cefa8847ca4
wort_lu,Luxembourg news outlet Luxemburger Wort,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,Hnmn,Luxembourg news outlet Luxemburger Wort,,noneng_dgm_agr_mentioner_entities,254f79d78bf49e9b56031d5b315a1f04,noneng_dgm_agr_mentioner_entities__254f79d78bf49e9b56031d5b315a1f04
tageblatt_lu,Luxembourg news outlet Tageblatt,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,Hnmn,Luxembourg news outlet Tageblatt,,noneng_dgm_agr_mentioner_entities,001d19145230b0067033a95d5c3be34c,noneng_dgm_agr_mentioner_entities__001d19145230b0067033a95d5c3be34c
hojemacau,Macanese news outlet Hoje Macau,macau,agriculture minister;agriculture ministry,hnmn,Macau,22.198745,113.543873,,Hnmn,Macanese news outlet Hoje Macau,,noneng_dgm_agr_mentioner_entities,db613bb0d699831d9d734a328e4fb8ea,noneng_dgm_agr_mentioner_entities__db613bb0d699831d9d734a328e4fb8ea
macaudailytimes,Macanese news outlet Macau Daily Times,macau,agriculture minister;agriculture ministry,hnmn,Macau,22.198745,113.543873,,Hnmn,Macanese news outlet Macau Daily Times,,noneng_dgm_agr_mentioner_entities,149ac62460ea62ff19226d37bef2b3dd,noneng_dgm_agr_mentioner_entities__149ac62460ea62ff19226d37bef2b3dd
mia_news_en,North Macedonian news outlet Macedonia Information Centre,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,Hnmn,North Macedonian news outlet Macedonia Information Centre,,noneng_dgm_agr_mentioner_entities,5591735664142d4a1d0ab0bfb20338c8,noneng_dgm_agr_mentioner_entities__5591735664142d4a1d0ab0bfb20338c8
makfax,North Macedonian news outlet Makfax Macedonia,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,Hnmn,North Macedonian news outlet Makfax Macedonia,,noneng_dgm_agr_mentioner_entities,e923791e84499dec7ad40b597297d46f,noneng_dgm_agr_mentioner_entities__e923791e84499dec7ad40b597297d46f
nmvesti,North Macedonian news outlet Nova Makedonija,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,Hnmn,North Macedonian news outlet Nova Makedonija,,noneng_dgm_agr_mentioner_entities,ac87b6661818dbd5ebbd9a2c405a1b12,noneng_dgm_agr_mentioner_entities__ac87b6661818dbd5ebbd9a2c405a1b12
vecermk,North Macedonian news outlet Vecer,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,Hnmn,North Macedonian news outlet Vecer,,noneng_dgm_agr_mentioner_entities,b0357296ea3c9deb0d8b3c7b31a77e09,noneng_dgm_agr_mentioner_entities__b0357296ea3c9deb0d8b3c7b31a77e09
yenibalkan,North Macedonian news outlet Yeni Balkan Gazetesi,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,Hnmn,North Macedonian news outlet Yeni Balkan Gazetesi,,noneng_dgm_agr_mentioner_entities,b0f80a4823ce578da5e856392a7c3fe9,noneng_dgm_agr_mentioner_entities__b0f80a4823ce578da5e856392a7c3fe9
infokmada,Malagasy news outlet Infokmada,madagascar,agriculture minister;agriculture ministry,hnmn,Madagascar,-18.766947,46.869107,,Hnmn,Malagasy news outlet Infokmada,,noneng_dgm_agr_mentioner_entities,2dd0322351d447475a92a7ed0ecdfd79,noneng_dgm_agr_mentioner_entities__2dd0322351d447475a92a7ed0ecdfd79
newsmada,Malagasy news outlet Newsmada,madagascar,agriculture minister;agriculture ministry,hnmn,Madagascar,-18.766947,46.869107,,Hnmn,Malagasy news outlet Newsmada,,noneng_dgm_agr_mentioner_entities,dd6272fb10a4b751a883439c07d4f082,noneng_dgm_agr_mentioner_entities__dd6272fb10a4b751a883439c07d4f082
hmetromy,Malaysian news outlet Harian Metro,malaysia,agriculture minister;agriculture ministry,hnmn,Malaysia,4.210484,101.975766,,Hnmn,Malaysian news outlet Harian Metro,,noneng_dgm_agr_mentioner_entities,55b24b4b8e397e90fdb226c8531d4558,noneng_dgm_agr_mentioner_entities__55b24b4b8e397e90fdb226c8531d4558
nst_online,Malaysian news outlet New Straits Times,malaysia,agriculture minister;agriculture ministry,hnmn,Malaysia,4.210484,101.975766,,Hnmn,Malaysian news outlet New Straits Times,,noneng_dgm_agr_mentioner_entities,d0fa76a5264e53bdca0b71f271a5b31c,noneng_dgm_agr_mentioner_entities__d0fa76a5264e53bdca0b71f271a5b31c
sinchewpress,Malaysian news outlet Sin Chew Daily,malaysia,agriculture minister;agriculture ministry,hnmn,Malaysia,4.210484,101.975766,,Hnmn,Malaysian news outlet Sin Chew Daily,,noneng_dgm_agr_mentioner_entities,374ae587a920605c6232ddbd5a0f402f,noneng_dgm_agr_mentioner_entities__374ae587a920605c6232ddbd5a0f402f
staronline,Malaysian news outlet The Star,malaysia,agriculture minister;agriculture ministry,hnmn,Malaysia,4.210484,101.975766,,Hnmn,Malaysian news outlet The Star,,noneng_dgm_agr_mentioner_entities,d58cdfde52e9c66cfee86060d0a7b8fe,noneng_dgm_agr_mentioner_entities__d58cdfde52e9c66cfee86060d0a7b8fe
umonline,Malaysian news outlet Utusan Malaysia,malaysia,agriculture minister;agriculture ministry,hnmn,Malaysia,4.210484,101.975766,,Hnmn,Malaysian news outlet Utusan Malaysia,,noneng_dgm_agr_mentioner_entities,3398e9e744190d4df4d014031af14512,noneng_dgm_agr_mentioner_entities__3398e9e744190d4df4d014031af14512
cnm_mv,Maldivian news outlet CNM,maldives,agriculture minister;agriculture ministry,hnmn,Maldives,3.202778,73.22068,,Hnmn,Maldivian news outlet CNM,,noneng_dgm_agr_mentioner_entities,1c27b0be412a9a65fb9b67cdada01609,noneng_dgm_agr_mentioner_entities__1c27b0be412a9a65fb9b67cdada01609
independentmv,Maldivian news outlet Maldives Independent,maldives,agriculture minister;agriculture ministry,hnmn,Maldives,3.202778,73.22068,,Hnmn,Maldivian news outlet Maldives Independent,,noneng_dgm_agr_mentioner_entities,46129d65c167234e68d991d27e89b647,noneng_dgm_agr_mentioner_entities__46129d65c167234e68d991d27e89b647
miadhumv,Maldivian news outlet Miadhu News,maldives,agriculture minister;agriculture ministry,hnmn,Maldives,3.202778,73.22068,,Hnmn,Maldivian news outlet Miadhu News,,noneng_dgm_agr_mentioner_entities,40503f642366477891ff81f7243b0bf5,noneng_dgm_agr_mentioner_entities__40503f642366477891ff81f7243b0bf5
psmnewsmv,Maldivian news outlet PSM News,maldives,agriculture minister;agriculture ministry,hnmn,Maldives,3.202778,73.22068,,Hnmn,Maldivian news outlet PSM News,,noneng_dgm_agr_mentioner_entities,ad81a73d8e42966959fd362587794fd8,noneng_dgm_agr_mentioner_entities__ad81a73d8e42966959fd362587794fd8
raajjemv,Maldivian news outlet Raajie TV,maldives,agriculture minister;agriculture ministry,hnmn,Maldives,3.202778,73.22068,,Hnmn,Maldivian news outlet Raajie TV,,noneng_dgm_agr_mentioner_entities,78514a9344f28d18ad640a11441860cd,noneng_dgm_agr_mentioner_entities__78514a9344f28d18ad640a11441860cd
abamako,Malian news outlet A Bamako,mali,agriculture minister;agriculture ministry,hnmn,Mali,17.570692,-3.996166,,Hnmn,Malian news outlet A Bamako,,noneng_dgm_agr_mentioner_entities,fa89eeba83fe31d84923749ff0ba40d7,noneng_dgm_agr_mentioner_entities__fa89eeba83fe31d84923749ff0ba40d7
jourdumali,Malian news outlet Journal du Mali,mali,agriculture minister;agriculture ministry,hnmn,Mali,17.570692,-3.996166,,Hnmn,Malian news outlet Journal du Mali,,noneng_dgm_agr_mentioner_entities,2968cbc2533afa21444987b63b46ba16,noneng_dgm_agr_mentioner_entities__2968cbc2533afa21444987b63b46ba16
l_essor,Malian news outlet L’Essor,mali,agriculture minister;agriculture ministry,hnmn,Mali,17.570692,-3.996166,,Hnmn,Malian news outlet L’Essor,,noneng_dgm_agr_mentioner_entities,f33541cadc6d21679ff2c2b837377dc4,noneng_dgm_agr_mentioner_entities__f33541cadc6d21679ff2c2b837377dc4
maliactu,Malian news outlet Mali Actu,mali,agriculture minister;agriculture ministry,hnmn,Mali,17.570692,-3.996166,,Hnmn,Malian news outlet Mali Actu,,noneng_dgm_agr_mentioner_entities,8d858079b5a9b4a8eb37044c85645c0e,noneng_dgm_agr_mentioner_entities__8d858079b5a9b4a8eb37044c85645c0e
malijetactu,Malian news outlet Malijet,mali,agriculture minister;agriculture ministry,hnmn,Mali,17.570692,-3.996166,,Hnmn,Malian news outlet Malijet,,noneng_dgm_agr_mentioner_entities,be4a6019e8194629bf7959e1990e3e54,noneng_dgm_agr_mentioner_entities__be4a6019e8194629bf7959e1990e3e54
essahraa,Mauritanian news outlet Es Sahraa‎,mauritania,agriculture minister;agriculture ministry,hnmn,Mauritania,21.00789,-10.940835,,Hnmn,Mauritanian news outlet Es Sahraa‎,,noneng_dgm_agr_mentioner_entities,4f615d2a13d53e232dbf58f2cc979841,noneng_dgm_agr_mentioner_entities__4f615d2a13d53e232dbf58f2cc979841
kassataya,Mauritanian news outlet Kassataya,mauritania,agriculture minister;agriculture ministry,hnmn,Mauritania,21.00789,-10.940835,,Hnmn,Mauritanian news outlet Kassataya,,noneng_dgm_agr_mentioner_entities,f18863139e7f325ec3ab9993f416ddfa,noneng_dgm_agr_mentioner_entities__f18863139e7f325ec3ab9993f416ddfa
ami1975a,Mauritanian news outlet Mauritanian News Agency,mauritania,agriculture minister;agriculture ministry,hnmn,Mauritania,21.00789,-10.940835,,Hnmn,Mauritanian news outlet Mauritanian News Agency,,noneng_dgm_agr_mentioner_entities,5ac2fdd679d7e9562a171d9c749cb012,noneng_dgm_agr_mentioner_entities__5ac2fdd679d7e9562a171d9c749cb012
saharamedias,Mauritanian news outlet Sahara Media,mauritania,agriculture minister;agriculture ministry,hnmn,Mauritania,21.00789,-10.940835,,Hnmn,Mauritanian news outlet Sahara Media,,noneng_dgm_agr_mentioner_entities,ffd763747c4c72db8816d5907f24b941,noneng_dgm_agr_mentioner_entities__ffd763747c4c72db8816d5907f24b941
eldebate,Mexican news outlet Debate,mexico,agriculture minister;agriculture ministry,hnmn,Mexico,23.634501,-102.552784,,Hnmn,Mexican news outlet Debate,,noneng_dgm_agr_mentioner_entities,f3fac770f9fd5eb2dfb111f0a92aa78b,noneng_dgm_agr_mentioner_entities__f3fac770f9fd5eb2dfb111f0a92aa78b
informador,Mexican news outlet El Informador,mexico,agriculture minister;agriculture ministry,hnmn,Mexico,23.634501,-102.552784,,Hnmn,Mexican news outlet El Informador,,noneng_dgm_agr_mentioner_entities,f72d75562300239f9b07951b9bef3daa,noneng_dgm_agr_mentioner_entities__f72d75562300239f9b07951b9bef3daa
elnorte,Mexican news outlet EL NORTE,mexico,agriculture minister;agriculture ministry,hnmn,Mexico,23.634501,-102.552784,,Hnmn,Mexican news outlet EL NORTE,,noneng_dgm_agr_mentioner_entities,87536632b077e87db8a263d62d09a0a0,noneng_dgm_agr_mentioner_entities__87536632b077e87db8a263d62d09a0a0
el_universal_mx,Mexican news outlet El Universal,mexico,agriculture minister;agriculture ministry,hnmn,Mexico,23.634501,-102.552784,,Hnmn,Mexican news outlet El Universal,,noneng_dgm_agr_mentioner_entities,ea907fc6241b6f55865e0c56e4e62da2,noneng_dgm_agr_mentioner_entities__ea907fc6241b6f55865e0c56e4e62da2
pulso_mx,Mexican news outlet Pulso,mexico,agriculture minister;agriculture ministry,hnmn,Mexico,23.634501,-102.552784,,Hnmn,Mexican news outlet Pulso,,noneng_dgm_agr_mentioner_entities,ace04cc84031624b3d218c53a6b7714f,noneng_dgm_agr_mentioner_entities__ace04cc84031624b3d218c53a6b7714f
kpmoldova,Moldovan news outlet Komsomolskaia Pravda,moldova,agriculture minister;agriculture ministry,hnmn,Moldova,47.411631,28.369885,,Hnmn,Moldovan news outlet Komsomolskaia Pravda,,noneng_dgm_agr_mentioner_entities,d227ebd52b176647a85601c8ccde3222,noneng_dgm_agr_mentioner_entities__d227ebd52b176647a85601c8ccde3222
novostipmrcom,Moldovan news outlet Narodne,moldova,agriculture minister;agriculture ministry,hnmn,Moldova,47.411631,28.369885,,Hnmn,Moldovan news outlet Narodne,,noneng_dgm_agr_mentioner_entities,ea42fe4c55d32072de62b352427a5a2d,noneng_dgm_agr_mentioner_entities__ea42fe4c55d32072de62b352427a5a2d
timpul,Moldovan news outlet Timpul,moldova,agriculture minister;agriculture ministry,hnmn,Moldova,47.411631,28.369885,,Hnmn,Moldovan news outlet Timpul,,noneng_dgm_agr_mentioner_entities,8b68ed2ccbb34ccb6db273e442f7cd3b,noneng_dgm_agr_mentioner_entities__8b68ed2ccbb34ccb6db273e442f7cd3b
unghiul1,Moldovan news outlet Unghiul,moldova,agriculture minister;agriculture ministry,hnmn,Moldova,47.411631,28.369885,,Hnmn,Moldovan news outlet Unghiul,,noneng_dgm_agr_mentioner_entities,118a1265689011916141d0b047a87971,noneng_dgm_agr_mentioner_entities__118a1265689011916141d0b047a87971
lobsdemonaco,Monacan news outlet L'Observateur de Monaco,monaco,agriculture minister;agriculture ministry,hnmn,Monaco,43.7384176,7.4246158,,Hnmn,Monacan news outlet L'Observateur de Monaco,,noneng_dgm_agr_mentioner_entities,d3e239c4e81108f695ea110ca08d4418,noneng_dgm_agr_mentioner_entities__d3e239c4e81108f695ea110ca08d4418
monaco_hebdo,Monacan news outlet Monaco Hebdo,monaco,agriculture minister;agriculture ministry,hnmn,Monaco,43.7384176,7.4246158,,Hnmn,Monacan news outlet Monaco Hebdo,,noneng_dgm_agr_mentioner_entities,08ff30c015080aec3841d387ae8cfca7,noneng_dgm_agr_mentioner_entities__08ff30c015080aec3841d387ae8cfca7
montecarlonews,Monacan news outlet Monte Carlo News,monaco,agriculture minister;agriculture ministry,hnmn,Monaco,43.7384176,7.4246158,,Hnmn,Monacan news outlet Monte Carlo News,,noneng_dgm_agr_mentioner_entities,8881e8cd2f068440f157b6276cd21e05,noneng_dgm_agr_mentioner_entities__8881e8cd2f068440f157b6276cd21e05
rmcinfo,Monacan news outlet Radio Monte-Carlo,monaco,agriculture minister;agriculture ministry,hnmn,Monaco,43.7384176,7.4246158,,Hnmn,Monacan news outlet Radio Monte-Carlo,,noneng_dgm_agr_mentioner_entities,f1afb71e8f56a41c5e1f83fb647e1962,noneng_dgm_agr_mentioner_entities__f1afb71e8f56a41c5e1f83fb647e1962
rivieraradio,Monacan news outlet Riviera Radio,monaco,agriculture minister;agriculture ministry,hnmn,Monaco,43.7384176,7.4246158,,Hnmn,Monacan news outlet Riviera Radio,,noneng_dgm_agr_mentioner_entities,9a5dd309f2f378aecd790ec084612db1,noneng_dgm_agr_mentioner_entities__9a5dd309f2f378aecd790ec084612db1
chuhalmn,Mongolian news outlet Chuhal.mn,mongolia,agriculture minister;agriculture ministry,hnmn,Mongolia,46.862496,103.846656,,Hnmn,Mongolian news outlet Chuhal.mn,,noneng_dgm_agr_mentioner_entities,e07efbf62950eaccb2afa5c4405bc077,noneng_dgm_agr_mentioner_entities__e07efbf62950eaccb2afa5c4405bc077
dorgiomn,Mongolian news outlet Dorgio,mongolia,agriculture minister;agriculture ministry,hnmn,Mongolia,46.862496,103.846656,,Hnmn,Mongolian news outlet Dorgio,,noneng_dgm_agr_mentioner_entities,5cd7871c89451675fd8e6ef88fccea3e,noneng_dgm_agr_mentioner_entities__5cd7871c89451675fd8e6ef88fccea3e
montsamemn,Mongolian news outlet Montsame Agency,mongolia,agriculture minister;agriculture ministry,hnmn,Mongolia,46.862496,103.846656,,Hnmn,Mongolian news outlet Montsame Agency,,noneng_dgm_agr_mentioner_entities,7f8ae4900d6255c2febaae6c049801df,noneng_dgm_agr_mentioner_entities__7f8ae4900d6255c2febaae6c049801df
wwwolloomn,Mongolian news outlet Olloo.mn,mongolia,agriculture minister;agriculture ministry,hnmn,Mongolia,46.862496,103.846656,,Hnmn,Mongolian news outlet Olloo.mn,,noneng_dgm_agr_mentioner_entities,0eb6e4c2b19e6132872fda482c479c80,noneng_dgm_agr_mentioner_entities__0eb6e4c2b19e6132872fda482c479c80
shuudmn,Mongolian news outlet Shuud.mn,mongolia,agriculture minister;agriculture ministry,hnmn,Mongolia,46.862496,103.846656,,Hnmn,Mongolian news outlet Shuud.mn,,noneng_dgm_agr_mentioner_entities,74abd7cedafaec25b24baec714817828,noneng_dgm_agr_mentioner_entities__74abd7cedafaec25b24baec714817828
agencijam,Montenegrin news outlet Agencija MINA,montenegro,agriculture minister;agriculture ministry,hnmn,Montenegro,42.708678,19.37439,,Hnmn,Montenegrin news outlet Agencija MINA,,noneng_dgm_agr_mentioner_entities,29a61d1520cc6d5d15410aa721f55c25,noneng_dgm_agr_mentioner_entities__29a61d1520cc6d5d15410aa721f55c25
portalanalitika,Montenegrin news outlet Analitika,montenegro,agriculture minister;agriculture ministry,hnmn,Montenegro,42.708678,19.37439,,Hnmn,Montenegrin news outlet Analitika,,noneng_dgm_agr_mentioner_entities,59bcd639f1f269bd9465a1daaa9bac22,noneng_dgm_agr_mentioner_entities__59bcd639f1f269bd9465a1daaa9bac22
antena_m,Montenegrin news outlet Antena M,montenegro,agriculture minister;agriculture ministry,hnmn,Montenegro,42.708678,19.37439,,Hnmn,Montenegrin news outlet Antena M,,noneng_dgm_agr_mentioner_entities,2960c26ab72330b79377554e044dc308,noneng_dgm_agr_mentioner_entities__2960c26ab72330b79377554e044dc308
novine,Montenegrin news outlet Pljevaljske novine,montenegro,agriculture minister;agriculture ministry,hnmn,Montenegro,42.708678,19.37439,,Hnmn,Montenegrin news outlet Pljevaljske novine,,noneng_dgm_agr_mentioner_entities,39b84fd5a0239e7b7b3033ddc7a044e9,noneng_dgm_agr_mentioner_entities__39b84fd5a0239e7b7b3033ddc7a044e9
vijestime,Montenegrin news outlet Vijesti,montenegro,agriculture minister;agriculture ministry,hnmn,Montenegro,42.708678,19.37439,,Hnmn,Montenegrin news outlet Vijesti,,noneng_dgm_agr_mentioner_entities,9e5165b9b8f21f92b4b6088f0fdcf9f5,noneng_dgm_agr_mentioner_entities__9e5165b9b8f21f92b4b6088f0fdcf9f5
