keyword,keyword_upper,caption_name,location_name,location_lower,location (state),type,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
asmroyfreiman,AsmRoyFreiman,New Jersey State Assemblymember Roy Freiman,New Jersey,new jersey,New Jersey,StateLegislator,general.alert4,Statelegislator,New Jersey State Assemblymember Roy Freiman,,EO_Mentioner,823c7e1eec21a863f4c6bfa01340ad49,EO_Mentioner__35a881ef49bf9e4252c06609e872d4cb
jimholzapfel,jimholzapfel,New Jersey State Senator Holzapfel,New Jersey,new jersey,New Jersey,StateLegislator,general.alert4,Statelegislator,New Jersey State Senator Holzapfel,,EO_Mentioner,72aebbc0f52ab9011c24d531b9f0f5db,EO_Mentioner__160237ed8ae54dc7ee141dfae1fa2192
tomkean,tomkean,New Jersey State Senator Kean,New Jersey,new jersey,New Jersey,StateLegislator,general.alert4,Statelegislator,New Jersey State Senator Kean,,EO_Mentioner,5ea250fa5cd4b84b3545429062335788,EO_Mentioner__2425cacc2a45cfca70645d75a85070b3
newjerseyoag,NewJerseyOAG,New Jersey Attorney General Grewal,New Jersey,new jersey,New Jersey,StateAttorneyGeneral,general.alert4,Stateattorneygeneral,New Jersey Attorney General Grewal,,EO_Mentioner,61eddbaffc30f447cb71b3b92172318a,EO_Mentioner__743ba36ab11087a53efc6b54adb6863a
gurburgrewal,GurburGrewal,New Jersey Attorney General Grewal,New Jersey,new jersey,New Jersey,StateAttorneyGeneral,general.alert4,Stateattorneygeneral,New Jersey Attorney General Grewal,,EO_Mentioner,5c064b36d8a6a37280ce26ebd80a989c,EO_Mentioner__743ba36ab11087a53efc6b54adb6863a
gurbur grewal,Gurbur Grewal,New Jersey Attorney General Grewal,New Jersey,new jersey,New Jersey,StateAttorneyGeneral,general.alert4,Stateattorneygeneral,New Jersey Attorney General Grewal,,EO_Mentioner,b3cd27eacd96d5cae5c3da6b8df29aaf,EO_Mentioner__743ba36ab11087a53efc6b54adb6863a
john armato,John Armato,New Jersey State Assemblymember John Armato,New Jersey,new jersey,New Jersey,StateLegislator,general.alert4,Statelegislator,New Jersey State Assemblymember John Armato,,EO_Mentioner,b2abf8ef8559ec9dfffad3df59ea4ea3,EO_Mentioner__fff1097d5f6bca43cdc52a6950535abe
robert auth,Robert Auth,New Jersey State Assemblymember Robert Auth,New Jersey,new jersey,New Jersey,StateLegislator,general.alert4,Statelegislator,New Jersey State Assemblymember Robert Auth,,EO_Mentioner,2cb5ac8dda03bd7d4532ec7829809b99,EO_Mentioner__667367c47d1a773a6570deb8ffd337a4
daniel benson,Daniel Benson,New Jersey State Assemblymember Daniel Benson,New Jersey,new jersey,New Jersey,StateLegislator,general.alert4,Statelegislator,New Jersey State Assemblymember Daniel Benson,,EO_Mentioner,fde1e0d79dcde8a33696ed9970b840d6,EO_Mentioner__b9fab518c71ff403dcce0407d893f8db
brian bergen,Brian Bergen,New Jersey State Assemblymember Brian Bergen,New Jersey,new jersey,New Jersey,StateLegislator,general.alert4,Statelegislator,New Jersey State Assemblymember Brian Bergen,,EO_Mentioner,6429751126cef11b8740d4634c7673b4,EO_Mentioner__cd462f5d7f9ac80f93d21f81cc9950fe
jon bramnick,Jon Bramnick,New Jersey State Assemblymember Jon Bramnick,New Jersey,new jersey,New Jersey,StateLegislator,general.alert4,Statelegislator,New Jersey State Assemblymember Jon Bramnick,,EO_Mentioner,768b63a03efe794c7114a724ec08e6d0,EO_Mentioner__69957f37f0c116ae407ffee4dfcd210c
