keyword,caption_name,topic_id,groups,location,guid,.1,.2,.3,.4,apple suppliers,.5,.6,.7,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
泰山石化集团,Titan Petrochemicals Group,188278,,,e6c08c092d69c5adb9715c207b680852,,#N/A,,0,,,,6,Media,Titan Petrochemicals Group,,dgm_weibo_media_mentionee,c0bbefdb996f6862fff5deccee9aa0c5,dgm_weibo_media_mentionee__47599f98e751f2fd1f55ff810b52f008
百胜餐饮集团,Yum Brands,188278,,,e7a463003d6229c750586f8a263ec4e0,,n,,1,,,,6,Keyphrase,Yum Brands,,dgm_weibo_media_mentionee,bf41fc5d4eb7e8c632d5dfc51fe56b7e,dgm_weibo_media_mentionee__8b94ccfb0b21979953bf6546db14a87a
载通国际控股,Transport International Holdings,188278,,,e816bec821cd50e65926089651495aba,,#N/A,,0,,,,6,Refinery,Transport International Holdings,,dgm_weibo_media_mentionee,1f526efe26c04c85fb26a7a7d5ff3c25,dgm_weibo_media_mentionee__8d8a5a2c0ad37f30490f1391ba1a0286
公民金融集团,Citizens Financial Group,188278,,,e92beb830351911d817596f77239f6c5,,n,,1,,,,6,ForeignMinister,Citizens Financial Group,,dgm_weibo_media_mentionee,edf22af14082d3fd684f4727613cd5f8,dgm_weibo_media_mentionee__8e6a6a78c6e2e75878b115726e8a050d
利宝相互保险,Liberty Mutual Insurance,188278,,,e9bc652f3726074c7e4fe4a78285c56f,,#N/A,,1,,,,6,ForeignMinister,Liberty Mutual Insurance,,dgm_weibo_media_mentionee,4a99c46a2c0be2e3d633fc5d54febce5,dgm_weibo_media_mentionee__e9ec1ccdd1fc27c6ebff4cc7930bc3b0
中国绿宝集团,China Greenfresh Group,188278,,,ea4bdf54ee7113c0f0de54338261e89a,,,,0,,,,6,Diplomat,China Greenfresh Group,,dgm_weibo_media_mentionee,7b1263eed1bd66e0ce99effe1e93c5af,dgm_weibo_media_mentionee__6d5e234b6f23de80c8e3f4f54a03ac43
中国天然投资,Silk Road Energy Services Group,188278,,,ea7b0c946f848cb73741112a39c53769,y,#N/A,,0,,Chinese company Silk Road Energy Services Group,,6,Refinery,Silk Road Energy Services Group,,dgm_weibo_media_mentionee,deaf18e176ea0a033fce206f989e8f39,dgm_weibo_media_mentionee__840da98322466854fe552e40362f6d0e
univar,Univar,188278,,,ea81aab8273889db268616476ae95f3b,,n,,,,,,6,Keyphrase,Univar,,dgm_weibo_media_mentionee,3db93485b2c9bcde2e34be71413cc395,dgm_weibo_media_mentionee__7dc35c8681fb4b024b40bec3a01fe979
昌兴国际控股,Prosperity International Holdings,188278,,,eafa17ed33bb549456b88c929235f0a9,,#N/A,,0,,,,6,Pipeline,Prosperity International Holdings,,dgm_weibo_media_mentionee,d8a71683b24a0f9091329d09eda56e7e,dgm_weibo_media_mentionee__9ad2f5fbd771e0b36f38c212d631838c
亲亲食品集团,Qinqin Foodstuffs Group,188278,,,ebc21a76b20acd9b11834d63928a3912,y,#N/A,,1,,Chinese company Qinqin Foodstuffs Group,,6,Refinery,Qinqin Foodstuffs Group,,dgm_weibo_media_mentionee,0cfd95926a1ea0acaafbede6a77211a9,dgm_weibo_media_mentionee__2f0d671b17e1c7e8172d869738439381
时代中国控股,Times China Holdings,188278,,,ebfde48c7d101889de7819f1d6cfb84c,,,,2,,,,6,News,Times China Holdings,,dgm_weibo_media_mentionee,a829d79ad5a40643fe6f01d16838fe0c,dgm_weibo_media_mentionee__726bbe57ccc69549c9b1e36b5e0cd906
时代地产控股,Times China Holdings,188278,,,ebfde48c7d101889de7819f1d6cfb84c,,,,2,,,,6,News,Times China Holdings,,dgm_weibo_media_mentionee,648189c2cc2c91132f369d0b0b828fde,dgm_weibo_media_mentionee__726bbe57ccc69549c9b1e36b5e0cd906
元亨燃气控股,Yuan Heng Gas Holdings,188278,,,ec5bf3d82016741212d09371063a1823,,#N/A,,1,,,,6,DiplomaticFacilities,Yuan Heng Gas Holdings,,dgm_weibo_media_mentionee,2c2a772db45dd3e238fe7903ba9b77de,dgm_weibo_media_mentionee__5f4c010bbbf7c00fc510b8e20fe1af27
meijer,Meijer,188278,,,edb8574c2deddeeb0aa91694a1c83541,,n,,,,,,6,ForeignMinistry,Meijer,,dgm_weibo_media_mentionee,a42aa540d77d8658cfc0e9c082156309,dgm_weibo_media_mentionee__4c53ef2ad0e2af9dfa4b442d07b73ba0
长江实业地产,CK Asset Holdings,188278,,,ef56a43335cb3ac013bb0e8b3f3c29de,,#N/A,,1,,,,6,Wells,CK Asset Holdings,,dgm_weibo_media_mentionee,2e41746ed1447c6ab8859243fff0e5c7,dgm_weibo_media_mentionee__c6a7bcb8a7cd3756949af94c00bd2059
天虹纺织集团,Texhong Textile Group,188278,,,f05dfe61c258dc87ce3a919a004a44a9,,#N/A,,1,,,,6,Shipping,Texhong Textile Group,,dgm_weibo_media_mentionee,d420d766a986967652b382c77bb4233b,dgm_weibo_media_mentionee__5e1c5955dff1e8f4e5c7ea833dffd07e
神州数码控股,Digital China Holdings,188278,,,f0632e7b64fee4c994529a27cbad2422,,,,1,,,,6,Media,Digital China Holdings,,dgm_weibo_media_mentionee,444d01dfd69ea50d6ccec80b331f778a,dgm_weibo_media_mentionee__dd5959df1da14616eb97ac974e0d2148
社区保健医院,Community Health Systems,188278,,,f337605d3645e3d79456af6ebdf498ca,,n,,2,,,,6,Media,Community Health Systems,,dgm_weibo_media_mentionee,5c0ae47590e25009569cadcb938bfb88,dgm_weibo_media_mentionee__bab5f5ae72675e97e9dcfe38ce1b9a89
卓尔发展集团,Zall Smart Commerce Group Ltd.,188278,,,f377bd17c0a0ff22aa268db47009ed80,y,#N/A,,1,,Chinese company Zall Smart Commerce Group Ltd.,,6,Consulates,Zall Smart Commerce Group Ltd.,,dgm_weibo_media_mentionee,b4ca57c6d3e28e9d8c5705173178443b,dgm_weibo_media_mentionee__8824d78da1d05be464424d2c5d52ed8f
国美电器控股,GOME Retail Holdings,188278,,,f41f2a1689fe53c5909b99d793f4e888,,#N/A,,2,,,,6,DiplomaticFacilities,GOME Retail Holdings,,dgm_weibo_media_mentionee,a8d5650cd3ffc4be4bdc6aa4f468b843,dgm_weibo_media_mentionee__8c685b1bf624447b5be644b8392a18be
国美零售控股,Gome Retail Holdings,188278,,,f41f2a1689fe53c5909b99d793f4e888,,#N/A,,2,,,,6,LegislativeCommittee,Gome Retail Holdings,,dgm_weibo_media_mentionee,7b3d34e69e09fb7d9e02cfce89bdc355,dgm_weibo_media_mentionee__3ecf6a4c2bed8799cdc70a49266e958d
亚德诺半导体,Analog Devices,188278,,,f44897f85f40b6f4782195431f1d0d3e,,n,,2,,,,6,Keyphrase,Analog Devices,,dgm_weibo_media_mentionee,372d96f2768fc09dcc0d53bc7a5134bc,dgm_weibo_media_mentionee__a689b578db5cfeb81f455b7d92de4d8a
garmin,Garmin,188278,,,f9681217db048aeac14997eb4ddff580,,n,,,,,,6,LegislativeCommittee,Garmin,,dgm_weibo_media_mentionee,45776df56c8c34a0852a2458d56a3ed5,dgm_weibo_media_mentionee__d0d87751120e48f31d15a5611c5a0fd7
boeing,Boeing,188278,,,fa7be71100c59377ed582e21587318d6,,n,,,,,,6,Diplomat,Boeing,,dgm_weibo_media_mentionee,32e9784ba54f8a239cdb510d04a618b5,dgm_weibo_media_mentionee__44787ee9ad7082c7e379356589456000
互太纺织控股,Pacific Textiles Holdings,188278,,,fb5c19128e9d501f1a805cdc7557df81,,#N/A,,1,,,,6,Wells,Pacific Textiles Holdings,,dgm_weibo_media_mentionee,c76d8423fb5c054114fc553d979b98ae,dgm_weibo_media_mentionee__4bf8504081c45c961c063de314db19c0
克利夫兰诊所,Cleveland Clinic,188278,,,fb8cb1d75ce0a544ab419d5e263a5215,,n,,2,,,,6,Media,Cleveland Clinic,,dgm_weibo_media_mentionee,cd03a10cd1aef2b29e67bccce5596479,dgm_weibo_media_mentionee__6532a6f89c78d994222df0fa29fe8c7d
nbn co,NBN Co,188278,,,fbc846794aa017f18d519376d869df92,,n,,,,,,6,Wells,NBN Co,,dgm_weibo_media_mentionee,2f5033cb252c407f78eb14a47d7172db,dgm_weibo_media_mentionee__5f972489aadf5c5fed2749d8c857ba5e
融创中国控股,Sunac China Holdings,188278,,,fda25a8963ab4eb01d24e4ecf8d3059e,,,,1,,,,6,ForeignMinistry,Sunac China Holdings,,dgm_weibo_media_mentionee,d684a9718f1b937df5d9600bfe3e9ffa,dgm_weibo_media_mentionee__126a8e9e6dc9a2fb365386cb2e464d33
交通银行股份,Bank of Communications,188278,,,fe1477201173f088849037148b0db427,y,#N/A,,1,,Chinese company Bank of Communications,,6,DiplomaticFacilities,Bank of Communications,,dgm_weibo_media_mentionee,ddb70f37c62a911f3c7fee24579ae534,dgm_weibo_media_mentionee__b4d4f4e36768634321ee5f6fcbd00aaf
浦东发展银行,Shanghai Pudong Development Bank,188278,,,fe50bfe986ced61315672a5607e2e7ac,y,#N/A,,1,,Chinese company Shanghai Pudong Development Bank,,6,Organization,Shanghai Pudong Development Bank,,dgm_weibo_media_mentionee,59e5fd3ac169c60085c940c2934b040f,dgm_weibo_media_mentionee__09f126fa8ad425db55d0784419df836f
华宝国际控股,Huabao International Holdings,188278,,,fe52f29c3d4c5e6afc948f5d6ccc2a88,y,#N/A,,1,,Chinese company Huabao International Holdings,,6,IndustryTerm,Huabao International Holdings,,dgm_weibo_media_mentionee,efcc8ad728fdcb06f4d606713d3f914c,dgm_weibo_media_mentionee__af3c4657c71ce092d22b170e45e8272e
kroger,Kroger,188278,,,ff49a9b846f25b213ec65cdf4f3fafed;96c5491f68b8c88a7d3fc6fb0f101410,,n,,,,,,6,Media,Kroger,,dgm_weibo_media_mentionee,a6c1f42699588819d52bd757f5b81d5c,dgm_weibo_media_mentionee__9285ac2bcd388c6ac7f9dab78d606243
斑马技术公司,Zebra Technologies,188278,,,ff77d368bbc34c30cd1e171ac21ed848,,n,,2,,,,6,Diplomat,Zebra Technologies,,dgm_weibo_media_mentionee,b2f0229487bb89cb8f76bb75be96658b,dgm_weibo_media_mentionee__fbf886cf5ff4c45a4e06dc29f0bae04c
中国航空集团,state-owned company Air China Group,188121;188278,,,,Chinese company,,,,,,,6,Organization,state-owned company Air China Group,,dgm_weibo_media_mentionee,24be736bcf8a2e8c6eac79f65680dd4e,dgm_weibo_media_mentionee__5c2292c15678ea8322bda406da85b5aa
中国化工集团,state-owned company ChemChina,188121;188278,,,,Chinese company,Chinese company state-owned company ChemChina,,,,,,6,Refinery,state-owned company ChemChina,,dgm_weibo_media_mentionee,72949b399aee3337a21dcac0c0439975,dgm_weibo_media_mentionee__494f27ddd284e79cdb8ca7dc0299d913
中铝国际工程,state-owned company China Aluminum International Engineering,188121;188278,,,,Chinese company,Chinese company state-owned company China Aluminum International Engineering,,0,,,state-owned company state-owned company China Aluminum International Engineering,6,Organization,state-owned company China Aluminum International Engineering,,dgm_weibo_media_mentionee,e5254042ab391c7bbac321a2ce187cba,dgm_weibo_media_mentionee__237eac12f02d7f8192022a090dab930c
中国航发动力,state-owned company China Aviation Power,188121;188278,,,,Chinese company,Chinese company state-owned company China Aviation Power,,0,,,state-owned company state-owned company China Aviation Power,6,Refinery,state-owned company China Aviation Power,,dgm_weibo_media_mentionee,1ee0a3ff16db0d0faf081a39558a2e8a,dgm_weibo_media_mentionee__b31b606c627681c1f8bb5bcd6e206481
中国诚通控股,state-owned company China Chengtong Holding Group,188121;188278,,,,Chinese company,,,,,,,6,Person,state-owned company China Chengtong Holding Group,,dgm_weibo_media_mentionee,3686e414c67d9c9003114ba86b237f88,dgm_weibo_media_mentionee__3abc3dcd1bba71cd616252fe1605e5b2
中国中煤能源,state-owned company China Coal Energy,188121;188278,,,,Chinese company,Chinese company state-owned company China Coal Energy,,0,,,state-owned company state-owned company China Coal Energy,6,FTO,state-owned company China Coal Energy,,dgm_weibo_media_mentionee,6ba684905f8480e145487a5451a54934,dgm_weibo_media_mentionee__eef337c70f3aa34c62363e91525cdc89
中国煤炭科工,state-owned company China Coal Science and Industry Group,188121;188278,,,,Chinese company,,,,,,,6,News,state-owned company China Coal Science and Industry Group,,dgm_weibo_media_mentionee,0d582d579e4e0abf866e042a3c5de493,dgm_weibo_media_mentionee__3da06034c1fea59abf586540e810f000
中国交通建设,state-owned company China Communications Construction,188121;188278,,,,Chinese company,Chinese company state-owned company China Communications Construction,,0,,,state-owned company state-owned company China Communications Construction,6,CompanyKeyword,state-owned company China Communications Construction,,dgm_weibo_media_mentionee,24835310acb414b1fdc5dde1dd2c6848,dgm_weibo_media_mentionee__353d5728619ec681db8fe7658cd81d8f
中国建设科技,state-owned company China Construction Technology,188121;188278,,,,Chinese company,,,,,,,6,IndustryTerm,state-owned company China Construction Technology,,dgm_weibo_media_mentionee,34f8cf0006dc4d8060a6ea3cc0c5df96,dgm_weibo_media_mentionee__37b28d61074e84bdaebb7056478e55bd
中国远洋海运,state-owned company China COSCO Shipping Group,188121;188278,,,,Chinese company,,,,,,,6,Consulates,state-owned company China COSCO Shipping Group,,dgm_weibo_media_mentionee,7e042af3f316fc89d1fa3f91409d4766,dgm_weibo_media_mentionee__71fbf6623e0ab697d99f92f007a196da
中国船舶集团,state-owned company China CSSC Holdings,188121;188278,,,,Chinese company,,,,,,,6,Shipping,state-owned company China CSSC Holdings,,dgm_weibo_media_mentionee,432e5fc92bb7357e71a53cfeac820dc4,dgm_weibo_media_mentionee__bece63c9e0f9e42158d2d63a1b061643
中国大唐集团,state-owned company China Datang Group,188121;188278,,,,Chinese company,,,,,,,6,DiplomaticFacilities,state-owned company China Datang Group,,dgm_weibo_media_mentionee,db748c0c89c2416c53f9387ba04a0a54,dgm_weibo_media_mentionee__41b55aeb40248fa2c887a60cab75b306
中国节能环保,state-owned company China Energy Conservation and Environmental Protection Group,188121;188278,,,,Chinese company,,,,,,,6,LegislativeCommittee,state-owned company China Energy Conservation and Environmental Protection Group,,dgm_weibo_media_mentionee,cbb61e2c4db0178d98ae525a971db810,dgm_weibo_media_mentionee__3156844107fbaebba3f261ee7fd950e9
中国能源建设,state-owned company China Energy Engineering Corporation,188121;188278,,,,Chinese company,Chinese company state-owned company China Energy Engineering Corporation,,0,,,state-owned company state-owned company China Energy Engineering Corporation,6,CompanyKeyword,state-owned company China Energy Engineering Corporation,,dgm_weibo_media_mentionee,7b27b261615e425cb5c3476cf7631fd2,dgm_weibo_media_mentionee__d9eac545c58470a05cbed28ed09dfcdf
中国光大银行,state-owned company China Everbright Bank,188121;188278,,,,Chinese company,Chinese company state-owned company China Everbright Bank,,0,,,state-owned company state-owned company China Everbright Bank,6,Refinery,state-owned company China Everbright Bank,,dgm_weibo_media_mentionee,cc7f05578296530312ed1ecb200c0305,dgm_weibo_media_mentionee__b7a63faf8002b25452dd7020cb119a42
中国光大环境,state-owned company China Everbright Environment,188121;188278,,,,Chinese company,Chinese company state-owned company China Everbright Environment,,0,,,state-owned company state-owned company China Everbright Environment,6,Legislator,state-owned company China Everbright Environment,,dgm_weibo_media_mentionee,9a3ff504d548dc9abf5122a84834f21d,dgm_weibo_media_mentionee__74adfac36cae8de665c9a9159cfbca97
中国第一汽车,state-owned company China FAW Group,188121;188278,,,,Chinese company,,,,,,,6,Legislator,state-owned company China FAW Group,,dgm_weibo_media_mentionee,f84f964907dcd1a9c5374da61015c0c7,dgm_weibo_media_mentionee__b4772ca8185fc1e4833c4eeb2754cd4b
中国林业集团,state-owned company China Forestry Group,188121;188278,,,,Chinese company,,,,,,,6,CompanyKeyword,state-owned company China Forestry Group,,dgm_weibo_media_mentionee,40523b2c3aba61fc3f25357e41d4ef1e,dgm_weibo_media_mentionee__a9f253ed7277d4cf85f684e6efbbfa4d
中国广核电力,state-owned company China General Nuclear Power Group,188121;188278,,,,Chinese company,Chinese company state-owned company China General Nuclear Power Group,,0,,,state-owned company state-owned company China General Nuclear Power Group,6,FTO,state-owned company China General Nuclear Power Group,,dgm_weibo_media_mentionee,ebd21b66fe9ac902e3a1238999d2d328,dgm_weibo_media_mentionee__354d724557e1be0e101639c9e7ea47c4
中国广核集团,state-owned company China General Nuclear Power Group,188121;188278,,,,,,,,,,state-owned company state-owned company China General Nuclear Power Group,6,LegislativeCommittee,state-owned company China General Nuclear Power Group,,dgm_weibo_media_mentionee,9fd28c0b39f3fac9b5cca3c57ba3365c,dgm_weibo_media_mentionee__354d724557e1be0e101639c9e7ea47c4
中国广核集团,state-owned company China General Nuclear Power Group,188121;188278,,,,Chinese company,,,,,,,6,CompanyKeyword,state-owned company China General Nuclear Power Group,,dgm_weibo_media_mentionee,bc92694d1a2394fe15696f603e85be8e,dgm_weibo_media_mentionee__354d724557e1be0e101639c9e7ea47c4
中国宏桥集团,state-owned company China Hongqiao Group,188121;188278,,,,Chinese company,Chinese company state-owned company China Hongqiao Group,,0,,,state-owned company state-owned company China Hongqiao Group,6,DiplomaticFacilities,state-owned company China Hongqiao Group,,dgm_weibo_media_mentionee,171945450d115ae330bae897d5f6ec68,dgm_weibo_media_mentionee__8f88030133b0e3ec5a498d63ae7ebb8d
中国国际金融,state-owned company China International Capital Corporation,188121;188278,,,,Chinese company,Chinese company state-owned company China International Capital Corporation,,0,,,state-owned company state-owned company China International Capital Corporation,6,Keyphrase,state-owned company China International Capital Corporation,,dgm_weibo_media_mentionee,41364b881bfce98335cef3f2cf418007,dgm_weibo_media_mentionee__f71874d5909ca10d43c509ead69ec8b5
中国钢研科技,state-owned company China Iron and Steel Research Institute Group,188121;188278,,,,Chinese company,,,,,,,6,LegislativeCommittee,state-owned company China Iron and Steel Research Institute Group,,dgm_weibo_media_mentionee,a321a0387a07a250e55ee1d0da200bd7,dgm_weibo_media_mentionee__47b957e3d51ad54aae84726f1f7165a6
中国农业发展,state-owned company China National Agricultural Development Group,188121;188278,,,,Chinese company,,,,,,,6,DiplomaticFacilities,state-owned company China National Agricultural Development Group,,dgm_weibo_media_mentionee,fe7c171e4a2de0905ca11b588de82bdc,dgm_weibo_media_mentionee__c4e5e7accc34e889ae41f849b3fb4e0f
中国黄金集团,state-owned company China National Gold Group,188121;188278,,,,Chinese company,,,,,,,6,Exec,state-owned company China National Gold Group,,dgm_weibo_media_mentionee,29d5d3084707de38b13c9da69d5af3b2,dgm_weibo_media_mentionee__958a400ada8cce04b144cf5882db36a0
中国医药集团,state-owned company China National Pharmaceutical Group,188121;188278,,,,Chinese company,,,,,,,6,ForeignMinister,state-owned company China National Pharmaceutical Group,,dgm_weibo_media_mentionee,cdc92fbc0551411dd1ede42f90aaa6c0,dgm_weibo_media_mentionee__b21fdaa9dcb4cd6b9f3f1a14b3a1d0ba
中国盐业集团,state-owned company China National Salt Group,188121;188278,,,,Chinese company,,,,,,,6,LegislativeCommittee,state-owned company China National Salt Group,,dgm_weibo_media_mentionee,ff8cd6c62f82184dd5955be468fc75f9,dgm_weibo_media_mentionee__5155c99d01b92aa2b011381e379a04f6
中国有色矿业,state-owned company China Nonferrous Mining Group,188121;188278,,,,Chinese company,,,,,,,6,Organization,state-owned company China Nonferrous Mining Group,,dgm_weibo_media_mentionee,b8660359a857e15c9fd250d4338fec02,dgm_weibo_media_mentionee__3f5cdd25f7128efe986f26bb526325d9
中国铁道建筑,state-owned company China Railway Construction Group,188121;188278,,,,Chinese company,,,,,,,6,Exec,state-owned company China Railway Construction Group,,dgm_weibo_media_mentionee,3bc4161e2cd3cacc649d31513ad72326,dgm_weibo_media_mentionee__c1372a8cdfaac4b53d6b59af86f78d3d
中国铁路工程,state-owned company China Railway Engineering Group,188121;188278,,,,Chinese company,,,,,,,6,ForeignMinistry,state-owned company China Railway Engineering Group,,dgm_weibo_media_mentionee,0845b72c7cf9913be9b270c6cf57df0b,dgm_weibo_media_mentionee__0334bdac15d50d7117f997aa77de7604
中国兵器装备,state-owned company China South Industries Group,188121;188278,,,,Chinese company,,,,,,,6,Media,state-owned company China South Industries Group,,dgm_weibo_media_mentionee,1ebf778c6b164e6a6b59e3bae8177c95,dgm_weibo_media_mentionee__fbc12c1a68e2e56e9bd1b75b5eabe1b0
中国长江三峡,state-owned company China Three Gorges Group,188121;188278,,,,Chinese company,,,,,,,6,Exec,state-owned company China Three Gorges Group,,dgm_weibo_media_mentionee,bdc01a8d3495cc17f4b913e942cc8edc,dgm_weibo_media_mentionee__732a36fc2ea03877160fd2645ed67511
中国西电集团,state-owned company China XD Group,188121;188278,,,,Chinese company,,,,,,,6,FTO,state-owned company China XD Group,,dgm_weibo_media_mentionee,e2953447e80822dc7beaf90242ad463b,dgm_weibo_media_mentionee__e0ef69890733684fa427e6e2604c34d4
安徽海螺水泥,Anhui Conch Cement,188278,,,,Chinese company,Chinese company Anhui Conch Cement,,0,,,,6,FTO,Anhui Conch Cement,,dgm_weibo_media_mentionee,602a94aa4eab00b539603ae8436dc2d7,dgm_weibo_media_mentionee__704490e763ceae5b29d0d9ca5e825748
安徽建工集团,Anhui Construction Engineering Group,188278,,,,Chinese company,Chinese company Anhui Construction Engineering Group,,0,,,,6,Shipping,Anhui Construction Engineering Group,,dgm_weibo_media_mentionee,32d927cf49808a1422ea7c38cb69f3dd,dgm_weibo_media_mentionee__12a78c2a5aa0a0e8fe0303b423c4481f
安踏体育用品,Anta Sporting Goods,188278,,,,Chinese company,Chinese company Anta Sporting Goods,,0,,,,6,Legislator,Anta Sporting Goods,,dgm_weibo_media_mentionee,c48c11db632fa039e6fea8fe756a5f76,dgm_weibo_media_mentionee__ca7cd3986cfa27d29559e179b3b6efc2
中航资本控股,AVIC Capital Holdings,188278,,,,Chinese company,Chinese company AVIC Capital Holdings,,0,,,,6,Consulates,AVIC Capital Holdings,,dgm_weibo_media_mentionee,fe5af347b67fc453683f13558a34905d,dgm_weibo_media_mentionee__517f1194128b8876cdb2a247b85e3fd0
白银有色集团,Baiyin Nonferrous Group,188278,,,,Chinese company,Chinese company Baiyin Nonferrous Group,,0,,,,6,ForeignMinister,Baiyin Nonferrous Group,,dgm_weibo_media_mentionee,6452301311687fe67e5118e012918090,dgm_weibo_media_mentionee__3019ab9934886a42429fd719ddcc760f
宝胜科技创新,Baosheng Technology Innovation,188278,,,,Chinese company,Chinese company Baosheng Technology Innovation,,0,,,,6,Diplomat,Baosheng Technology Innovation,,dgm_weibo_media_mentionee,228d8a844a50f1342fa089dcfbc5e74f,dgm_weibo_media_mentionee__fd1e35c592ac21e3e5d92ea3703c693c
北京金隅集团,Beijing BBMG Group,188278,,,,Chinese company,Chinese company Beijing BBMG Group,,0,,,,6,AAEntity,Beijing BBMG Group,,dgm_weibo_media_mentionee,0632207aaa7374ca40a67a2ce1dca7da,dgm_weibo_media_mentionee__d746c6247cefb7d3b9644a4b73645f51
北京北辰实业,Beijing Beichen Industrial,188278,,,,Chinese company,Chinese company Beijing Beichen Industrial,,0,,,,6,Exec,Beijing Beichen Industrial,,dgm_weibo_media_mentionee,6ba3d210544f2e2947a5d103568a1712,dgm_weibo_media_mentionee__05d8215a5637c41f5dd5fcae8e421c1e
