german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
schillerstr.,"Schillerstrasse in Hanover, Germany",52.3756834,9.7372583,1,,,,,,,,,ForeignMinistry,"Schillerstrasse in Hanover, Germany",,german_fires_hannover_locations,1fc37ba149d5aed637c606aae3de21ce,german_fires_hannover_locations__a094a6fd5077b18ebf4a7c204db36703
schillstr.,"Schillstrasse in Hanover, Germany",52.3748821,9.7682446,1,,,,,,,,,LegislativeCommittee,"Schillstrasse in Hanover, Germany",,german_fires_hannover_locations,64b28c8bdebf7c9e0974a8fbdfb7a151,german_fires_hannover_locations__5868dc570e743f1469846e09be8f362e
schipworden,"Schipworden in Hanover, Germany",52.3942158,9.8058722,1,,,,,,,,,Keyphrase,"Schipworden in Hanover, Germany",,german_fires_hannover_locations,3a056d61173e9a6c8670bb894d6b75d4,german_fires_hannover_locations__9d438c2a7039930ef7432fbd6c8b57bf
schlangeweg,"Schlangeweg in Hanover, Germany",52.4069026,9.8147808,1,,,,,,,,,space,"Schlangeweg in Hanover, Germany",,german_fires_hannover_locations,235078068321a31bd329e58c9a007c19,german_fires_hannover_locations__7a711b68f2082b6433a397441ea56e35
schlegelplatz,"Schlegelplatz in Hanover, Germany",52.3752428,9.7863009,1,,,,,,,,,Diplomat,"Schlegelplatz in Hanover, Germany",,german_fires_hannover_locations,e23ab60ca2daee8dad9cd143fb2a87c3,german_fires_hannover_locations__a8b014c4de7e3db94324d66203ed0ca3
schlegelstr.,"Schlegelstrasse in Hanover, Germany",52.3762089,9.7868861,1,,,,,,,,,Consulates,"Schlegelstrasse in Hanover, Germany",,german_fires_hannover_locations,398890131e1f7d3e0baebae177cd9a2c,german_fires_hannover_locations__4a37155ce80b012b6a3a500523a7dc74
schlehengarten,"Schlehengarten in Hanover, Germany",52.3338902,9.8188656,1,,,,,,,,,FTO,"Schlehengarten in Hanover, Germany",,german_fires_hannover_locations,ac6aa3243a8eaadfb7581e822d5cdf1c,german_fires_hannover_locations__76f703871ffb70963a22cc72ac1fd612
schleidenstr.,"Schleidenstrasse in Hanover, Germany",52.3936781,9.7582993,1,,,,,,,,,Consulates,"Schleidenstrasse in Hanover, Germany",,german_fires_hannover_locations,26035fb9e1861ddcd76ae0d77b144bdc,german_fires_hannover_locations__0ae6c2248bf002e1de8d9c9d061de555
schleiermacherstr.,"Schleiermacherstrasse in Hanover, Germany",52.3708073,9.789626,1,,,,,,,,,FTO,"Schleiermacherstrasse in Hanover, Germany",,german_fires_hannover_locations,47604d7958066e46c708144dbeecba84,german_fires_hannover_locations__2bffb9f13f6c364f8555d51ffb99e57b
schleswiger str.,"Schleswiger strasse in Hanover, Germany",52.4028798,9.7314285,1,,,,,,,,,ForeignMinistry,"Schleswiger strasse in Hanover, Germany",,german_fires_hannover_locations,247b75b5b4740328e1546c4c88153ada,german_fires_hannover_locations__5968eb6e5ffdf270a500565ce4584cf2
schlieffenstr.,"Schlieffenstrasse in Hanover, Germany",52.4199638,9.7092096,1,,,,,,,,,Refinery,"Schlieffenstrasse in Hanover, Germany",,german_fires_hannover_locations,89265790994f9dd51484326bef1f9606,german_fires_hannover_locations__5ccfec71702b704428561486ad2cb4d4
schlorumpfsweg,"Schlorumpfsweg in Hanover, Germany",52.3517006,9.711527,1,,,,,,,,,Media,"Schlorumpfsweg in Hanover, Germany",,german_fires_hannover_locations,abcd6bf63b07ee942a77b8fbe87cced5,german_fires_hannover_locations__e9f52dba0e495d7d98befd7bf2bbf911
schlossstr.,"Schlossstrasse in Hanover, Germany",52.3709835,9.7317667,1,,,,,,,,,Legislator,"Schlossstrasse in Hanover, Germany",,german_fires_hannover_locations,802853493c44153560cd231ba0871bde,german_fires_hannover_locations__b76231c0817eba66f7f68ef40007d4bf
schlosswender str.,"Schlosswender strasse in Hanover, Germany",52.3800006,9.7247489,1,,,,,,,,,Person,"Schlosswender strasse in Hanover, Germany",,german_fires_hannover_locations,82a84d29f185c6fdba6f5b6a1a2d7105,german_fires_hannover_locations__e5dc133d59d61e09cbfde143a5eb46ca
schlagerstr.,"Schlagerstrasse in Hanover, Germany",52.363758,9.7504992,1,,,,,,,,,Pipeline,"Schlagerstrasse in Hanover, Germany",,german_fires_hannover_locations,5c2f3649895ba6345925b6afa21211bb,german_fires_hannover_locations__499b05790d33b684257c3c332c30bda9
schlusselblumenweg,"Schlusselblumenweg in Hanover, Germany",52.3462968,9.7904249,1,,,,,,,,,News,"Schlusselblumenweg in Hanover, Germany",,german_fires_hannover_locations,a254e605cfb6de5e00a6ec067a915325,german_fires_hannover_locations__75da06f7f18b5c998adf18dcc4ee998a
schmale wietze,"Schmale Wietze in Hanover, Germany",52.3978183,9.8542618,1,,,,,,,,,Refinery,"Schmale Wietze in Hanover, Germany",,german_fires_hannover_locations,26977418d11e2c8708ee69a4f1ec5158,german_fires_hannover_locations__443d1726343c4e06e96017ab2ad7d81d
schmedesweg,"Schmedesweg in Hanover, Germany",52.3986563,9.7187807,1,,,,,,,,,Exec,"Schmedesweg in Hanover, Germany",,german_fires_hannover_locations,94233d800825c51e3eef36e5e0e20434,german_fires_hannover_locations__5b9082dc958dfa330ba464c3f8d21713
schmetterlingswende,"Schmetterlingswende in Hanover, Germany",52.3678186,9.8505776,1,,,,,,,,,Legislator,"Schmetterlingswende in Hanover, Germany",,german_fires_hannover_locations,33b942655104f38dc82c91823451d71d,german_fires_hannover_locations__33dc1f03e6069f1c77759b5d9dbc9d7e
schmiedeberg,"Schmiedeberg in Hanover, Germany",52.4160665,9.8058655,1,,,,,,,,,Media,"Schmiedeberg in Hanover, Germany",,german_fires_hannover_locations,d57813ae2e197ba197aa6e965bfd0b09,german_fires_hannover_locations__22f8f6fdc652bace2913c1e8c9e9295c
schmiedestr.,"Schmiedestrasse in Hanover, Germany",52.3730295,9.7348103,1,,,,,,,,,ForeignMinister,"Schmiedestrasse in Hanover, Germany",,german_fires_hannover_locations,3ba7d94ace3d78f79bc9b5f3b3e5e667,german_fires_hannover_locations__f23f0603cc15f8d14f3a564037584cd3
schmockwitzweg,"Schmockwitzweg in Hanover, Germany",52.4183129,9.7699852,1,,,,,,,,,Wells,"Schmockwitzweg in Hanover, Germany",,german_fires_hannover_locations,4f437fea2ec760be88c40e7719bfc37b,german_fires_hannover_locations__fb4ed9801fd2fb2305e2bce808a8e65f
schnabelstr.,"Schnabelstrasse in Hanover, Germany",52.3382169,9.7130122,1,,,,,,,,,CompanyKeyword,"Schnabelstrasse in Hanover, Germany",,german_fires_hannover_locations,d730dc7d0240753ec8ed14a3b9439c87,german_fires_hannover_locations__b08eae0a6355b833ad14210224c0a785
schneckenburgerstr.,"Schneckenburgerstrasse in Hanover, Germany",52.4036587,9.7727522,1,,,,,,,,,Refinery,"Schneckenburgerstrasse in Hanover, Germany",,german_fires_hannover_locations,76f8bc249500bd5a46b0864104bf40c5,german_fires_hannover_locations__287bac449851b521619643573930ce61
schneewittchenweg,"Schneewittchenweg in Hanover, Germany",52.4123053,9.7728001,1,,,,,,,,,Keyphrase,"Schneewittchenweg in Hanover, Germany",,german_fires_hannover_locations,41fe5265dda77a2013766353176e3118,german_fires_hannover_locations__80244f90e68ee34b2bcf928f4e06b734
schneidemuhler weg,"Schneidemuhler Weg in Hanover, Germany",52.4077103,9.7920844,1,,,,,,,,,Refinery,"Schneidemuhler Weg in Hanover, Germany",,german_fires_hannover_locations,3b0f6a7851d0196afb4e64790b9017ef,german_fires_hannover_locations__c13393a04a37dadf6a6d11976690c9ff
schneiderberg,"Schneiderberg in Hanover, Germany",52.3885929,9.7163824,1,,,,,,,,,Keyphrase,"Schneiderberg in Hanover, Germany",,german_fires_hannover_locations,9c0ab6791ec8ae99ada28445709757a7,german_fires_hannover_locations__6ec1348db38c5e639f0382ade44da9de
schnepfenweg,"Schnepfenweg in Hanover, Germany",52.3702312,9.6613293,1,,,,,,,,,Keyphrase,"Schnepfenweg in Hanover, Germany",,german_fires_hannover_locations,3c95b6fbbcd03d3d04ca5ad28dcec182,german_fires_hannover_locations__8deef4b60de67f277f4f449df8887dcd
schneppenhorststr.,"Schneppenhorststrasse in Hanover, Germany",52.3322221,9.686696,1,,,,,,,,,Refinery,"Schneppenhorststrasse in Hanover, Germany",,german_fires_hannover_locations,ef6d6cc3e369b28be1a062879a9c970a,german_fires_hannover_locations__b1ce7240e6ef40cbc4f36a8975152487
schneverdinger weg,"Schneverdinger Weg in Hanover, Germany",52.3757629,9.8105382,1,,,,,,,,,Exec,"Schneverdinger Weg in Hanover, Germany",,german_fires_hannover_locations,f68b5494334143fcdc8c82770e392a9b,german_fires_hannover_locations__2d6fc38e0aa9ccdfb2ca0aafb55938ca
schnuckentrift,"Schnuckentrift in Hanover, Germany",52.4163092,9.7826499,1,,,,,,,,,space,"Schnuckentrift in Hanover, Germany",,german_fires_hannover_locations,1ad0741eed88f14ee517aa99157be012,german_fires_hannover_locations__402b77cd31464e1052ff2d9ded9658f7
scholandstr.,"Scholandstrasse in Hanover, Germany",52.3981139,9.8326162,1,,,,,,,,,Diplomat,"Scholandstrasse in Hanover, Germany",,german_fires_hannover_locations,41c8aa0b45cb77636f4564a676b6591b,german_fires_hannover_locations__99077193998d133e15c9cbb6badfd45e
schollweg,"Schollweg in Hanover, Germany",52.3445797,9.6896764,1,,,,,,,,,Wells,"Schollweg in Hanover, Germany",,german_fires_hannover_locations,6e1d26c027b4e7d0c3241a54ad522a28,german_fires_hannover_locations__f262ea8d9ffa0be495e44b314eaa84c4
scholvinstr.,"Scholvinstrasse in Hanover, Germany",52.3751169,9.7313561,1,,,,,,,,,AAEntity,"Scholvinstrasse in Hanover, Germany",,german_fires_hannover_locations,fcba37da25ea3dc34aeb964568b5e9eb,german_fires_hannover_locations__10d498e3ccfed45c6647c4d0fe0fd3af
schopenhauerstr.,"Schopenhauerstrasse in Hanover, Germany",52.3698088,9.7971916,1,,,,,,,,,Diplomat,"Schopenhauerstrasse in Hanover, Germany",,german_fires_hannover_locations,1ab4aaae60e33328905c9f8c575306e2,german_fires_hannover_locations__156011bd4043cd092be26b4ec41a7bbb
schraderstr.,"Schraderstrasse in Hanover, Germany",52.3827257,9.7286684,1,,,,,,,,,Diplomat,"Schraderstrasse in Hanover, Germany",,german_fires_hannover_locations,d093a1a77f6ed204ccaa9c59d328aed5,german_fires_hannover_locations__538a1b3075a227ad2c9d41f36eb7cf29
schroterstr.,"Schroterstrasse in Hanover, Germany",52.3412189,9.7749359,1,,,,,,,,,Exec,"Schroterstrasse in Hanover, Germany",,german_fires_hannover_locations,1bfe97e53cdb15922b48d51f7eba40cc,german_fires_hannover_locations__cb9a8c32403f797a9fe3630f367ea2b1
schubertstr.,"Schubertstrasse in Hanover, Germany",52.3859417,9.7467443,1,,,,,,,,,Consulates,"Schubertstrasse in Hanover, Germany",,german_fires_hannover_locations,592888c2e9005a70303765b51e254b38,german_fires_hannover_locations__1368540354d449e48446f3ac562c10c5
schuchhardtweg,"Schuchhardtweg in Hanover, Germany",52.3492263,9.7810055,1,,,,,,,,,CompanyKeyword,"Schuchhardtweg in Hanover, Germany",,german_fires_hannover_locations,fe56261bb1e8f34786ce3a21cf8f1cf3,german_fires_hannover_locations__c2f7a371532731d47c8f063851258441
schuhstr.,"Schuhstrasse in Hanover, Germany",52.372351,9.7342953,1,,,,,,,,,Consulates,"Schuhstrasse in Hanover, Germany",,german_fires_hannover_locations,96612de5aba3100576eceface651a968,german_fires_hannover_locations__8899406fb5a49b1d3c1f5bb133a50711
schulenburger landstr.,"Schulenburger Landstrasse in Hanover, Germany",52.4152117,9.700054,1,,,,,,,,,Keyphrase,"Schulenburger Landstrasse in Hanover, Germany",,german_fires_hannover_locations,b9222fa81e3e7e68eb66325a82a628fc,german_fires_hannover_locations__7d5a0bca1b7245e7387693275ebbf5e4
schulwinkel,"Schulwinkel in Hanover, Germany",52.3439215,9.724208,1,,,,,,,,,Person,"Schulwinkel in Hanover, Germany",,german_fires_hannover_locations,319a19cbaa8fa0c58a09d1615bb8bb97,german_fires_hannover_locations__b7e873463afc8fe67cddd037e8e481f8
schulze-delitzsch-str.,"Schulze-Delitzsch-strasse in Hanover, Germany",52.3752023,9.7906091,1,,,,,,,,,Legislator,"Schulze-Delitzsch-strasse in Hanover, Germany",,german_fires_hannover_locations,25941bdd32d9264fa03c5a96f9e7a356,german_fires_hannover_locations__56b865e44d8bbe6ddba6dd9cecbab7d1
schulzenstr.,"Schulzenstrasse in Hanover, Germany",52.3901886,9.7220196,1,,,,,,,,,ForeignMinister,"Schulzenstrasse in Hanover, Germany",,german_fires_hannover_locations,c514759e41254240f3a2adc0bd638cff,german_fires_hannover_locations__2fcd8c47956f8d009757c69c4a83d161
schumannstr.,"Schumannstrasse in Hanover, Germany",52.3924867,9.7594014,1,,,,,,,,,AAEntity,"Schumannstrasse in Hanover, Germany",,german_fires_hannover_locations,d219b6413e83fbdd92ba519ca3981998,german_fires_hannover_locations__99de2f43b8eff71263befba720baf994
schuppertweg,"Schuppertweg in Hanover, Germany",52.4155281,9.7575307,1,,,,,,,,,Pipeline,"Schuppertweg in Hanover, Germany",,german_fires_hannover_locations,38d8e7eb1eaf44ef6b07a93b1d52cb71,german_fires_hannover_locations__434d81bf8c982b921af0f3ad648f74f8
schwalbenflucht,"Schwalbenflucht in Hanover, Germany",52.3928679,9.8234995,1,,,,,,,,,Shipping,"Schwalbenflucht in Hanover, Germany",,german_fires_hannover_locations,6f203c5ac0000dad27259deb1dbca6d5,german_fires_hannover_locations__dde9aa83321e1d345a83fdc64c78525d
schwalenberger str.,"Schwalenberger strasse in Hanover, Germany",52.3672006,9.7135215,1,,,,,,,,,Media,"Schwalenberger strasse in Hanover, Germany",,german_fires_hannover_locations,21c44db518dc06b84a08885cff13f77d,german_fires_hannover_locations__ec664539868b6bca3be61d66210291ef
schwanenring,"Schwanenring in Hanover, Germany",52.3854928,9.8243625,1,,,,,,,,,ForeignMinistry,"Schwanenring in Hanover, Germany",,german_fires_hannover_locations,6dcc8e71796bb0b84c5b3ed8ce904ca3,german_fires_hannover_locations__db9f06cbb4d5847b2b679e902e50bb76
schwarmstedter str.,"Schwarmstedter strasse in Hanover, Germany",52.3782716,9.8140113,1,,,,,,,,,Legislator,"Schwarmstedter strasse in Hanover, Germany",,german_fires_hannover_locations,b72ab2f317228687befd0996c9ee334c,german_fires_hannover_locations__9c8d89b165e17d31d5b67aced260b7e5
schwarzdorn,"Schwarzdorn in Hanover, Germany",52.4012136,9.8289025,1,,,,,,,,,Keyphrase,"Schwarzdorn in Hanover, Germany",,german_fires_hannover_locations,4364dad37071daadc49a3676a5f60598,german_fires_hannover_locations__557b925a30541eb96bc29e00f3e339c2
schwarze flage,"Schwarze Flage in Hanover, Germany",52.3586957,9.6986525,1,,,,,,,,,Refinery,"Schwarze Flage in Hanover, Germany",,german_fires_hannover_locations,8af8199dc16983b6e940df39ebfae6cc,german_fires_hannover_locations__39523e44baf3464b152286fd3a260e35
schwarze heide,"Schwarze Heide in Hanover, Germany",52.4306965,9.649017,1,,,,,,,,,AAEntity,"Schwarze Heide in Hanover, Germany",,german_fires_hannover_locations,27a8d675439e62f777be5ef799dc9f83,german_fires_hannover_locations__d01cb30e3c06e058eceef1424fbfb8f8
schwarze worth,"Schwarze Worth in Hanover, Germany",52.3375731,9.8184348,1,,,,,,,,,Refinery,"Schwarze Worth in Hanover, Germany",,german_fires_hannover_locations,2b05ddf07638c46c5d4dd69e5978a597,german_fires_hannover_locations__6854c5e4e921e3d4ccd75569f3731bfe
schwarzer bar,"Schwarzer Bar in Hanover, Germany",52.367874,9.7201998,1,,,,,,,,,DiplomaticFacilities,"Schwarzer Bar in Hanover, Germany",,german_fires_hannover_locations,7d5e3efbb5e27ea72944b9a1190f05db,german_fires_hannover_locations__2fc26ac59d1354920d4d45a4749ad2f2
schwarzer weg,"Schwarzer Weg in Hanover, Germany",52.3277222,9.7593007,1,,,,,,,,,Media,"Schwarzer Weg in Hanover, Germany",,german_fires_hannover_locations,1e823e9ff740096a97263b8b5cac6413,german_fires_hannover_locations__fe9499c34c081a563e32290b791d05c8
schwarzwaldstr.,"Schwarzwaldstrasse in Hanover, Germany",52.4141918,9.7792107,1,,,,,,,,,Refinery,"Schwarzwaldstrasse in Hanover, Germany",,german_fires_hannover_locations,12beec8edd5b6d79ba9a464b06f05a0d,german_fires_hannover_locations__850e761b3d38c4f5ceeaf02ec35c9f8a
schwedenpfad,"Schwedenpfad in Hanover, Germany",52.3399795,9.7125424,1,,,,,,,,,Consulates,"Schwedenpfad in Hanover, Germany",,german_fires_hannover_locations,9181bc33e68d09047b00e73cf7b8ea1a,german_fires_hannover_locations__07d0f05946f793fa0803a5089c74a7bc
schweidnitzer weg,"Schweidnitzer Weg in Hanover, Germany",52.3349994,9.7888371,1,,,,,,,,,Shipping,"Schweidnitzer Weg in Hanover, Germany",,german_fires_hannover_locations,6f4c47d395cf5e84f6dc7d57cb043833,german_fires_hannover_locations__aa5f04605227b100586e185e99b672ba
schwemannstr.,"Schwemannstrasse in Hanover, Germany",52.3614489,9.8285707,1,,,,,,,,,CompanyKeyword,"Schwemannstrasse in Hanover, Germany",,german_fires_hannover_locations,12cfd92240f2ea0ba7b63ebd81bb2162,german_fires_hannover_locations__f1878ed8a3ee44aa1b04c0273d993701
schwerdtmannweg,"Schwerdtmannweg in Hanover, Germany",52.3321061,9.8005019,1,,,,,,,,,Consulates,"Schwerdtmannweg in Hanover, Germany",,german_fires_hannover_locations,bc7c88d3e99c3f36674e87e4f21fd598,german_fires_hannover_locations__73ebbbce539ef4e3549f50ec28a9bd0a
schweriner platz,"Schweriner Platz in Hanover, Germany",52.3761928,9.7898028,1,,,,,,,,,AAEntity,"Schweriner Platz in Hanover, Germany",,german_fires_hannover_locations,0b4ae539025eded238412185c26618a0,german_fires_hannover_locations__0afa476b9dc6b8ad6cc096cc2fd2d8da
schweriner str.,"Schweriner strasse in Hanover, Germany",52.3801404,9.7924894,1,,,,,,,,,LegislativeCommittee,"Schweriner strasse in Hanover, Germany",,german_fires_hannover_locations,22fcb3fcb485845cf8a66b33cce8b3a7,german_fires_hannover_locations__0c68d56eeaf01ab2de66b67247b3affc
schwesternhausstr.,"Schwesternhausstrasse in Hanover, Germany",52.3692353,9.7672095,1,,,,,,,,,CompanyKeyword,"Schwesternhausstrasse in Hanover, Germany",,german_fires_hannover_locations,651164345d29cdf21b29915d5a3c5ca1,german_fires_hannover_locations__c4abbe3de98c5175af143739fe3e631d
schwindstr.,"Schwindstrasse in Hanover, Germany",52.3982924,9.7792846,1,,,,,,,,,DiplomaticFacilities,"Schwindstrasse in Hanover, Germany",,german_fires_hannover_locations,f47a3249794440421a84e7300a58a6ca,german_fires_hannover_locations__9dea3ade76ed89a5e248d2a63ddacc00
schaferbergstr.,"Schaferbergstrasse in Hanover, Germany",41.9864821,-87.8452295,1,,,,,,,,,News,"Schaferbergstrasse in Hanover, Germany",,german_fires_hannover_locations,5a2ef9afd9f0b7bac0144f84b6dd647a,german_fires_hannover_locations__67eb34177dd290d87da32da971e3f241
schafertrift,"Schafertrift in Hanover, Germany",52.4336563,9.7911233,1,,,,,,,,,IndustryTerm,"Schafertrift in Hanover, Germany",,german_fires_hannover_locations,8048afc00614f8893aaa16bb6e302a57,german_fires_hannover_locations__ae9929b8e77ac9515e66439a48992d0a
schaferweg,"Schaferweg in Hanover, Germany",52.3959829,9.7946723,1,,,,,,,,,IndustryTerm,"Schaferweg in Hanover, Germany",,german_fires_hannover_locations,a0362555f6415bd75bd06891ca995fa9,german_fires_hannover_locations__b4ea55f5a26934dcea347348a61212db
schonbergstr.,"Schonbergstrasse in Hanover, Germany",52.4125898,9.6886669,1,,,,,,,,,Shipping,"Schonbergstrasse in Hanover, Germany",,german_fires_hannover_locations,78d86c781cc6220828ac2d61fda4f319,german_fires_hannover_locations__66323ffabda3e3051fb52345684413e2
schondorfhof,"Schondorfhof in Hanover, Germany",52.3635211,9.6563065,1,,,,,,,,,Diplomat,"Schondorfhof in Hanover, Germany",,german_fires_hannover_locations,b45db92543db8173dac5f1e0d451fcd4,german_fires_hannover_locations__c3086e0436b9c7ee24e35a490aa7fe2d
schonebecker allee,"Schonebecker Allee in Hanover, Germany",52.4213525,9.6180292,1,,,,,,,,,Consulates,"Schonebecker Allee in Hanover, Germany",,german_fires_hannover_locations,d421c468ae3d1f078f3aceba81fa8bb7,german_fires_hannover_locations__2439d40f6d15e98eb6e1acd76fbcd7f6
schorlingstr.,"Schorlingstrasse in Hanover, Germany",52.3632965,9.683482,1,,,,,,,,,Exec,"Schorlingstrasse in Hanover, Germany",,german_fires_hannover_locations,481373ef2687091e11b9c0b85a6978f1,german_fires_hannover_locations__8688a746d78567bf4f4b6d0bcac3815a
schunemannplatz,"Schunemannplatz in Hanover, Germany",52.3465316,9.7240811,1,,,,,,,,,DiplomaticFacilities,"Schunemannplatz in Hanover, Germany",,german_fires_hannover_locations,b3ba783052a2d5990e26e5eecfabea43,german_fires_hannover_locations__7c3514de4f7797d52abec0d336818cfc
schuttlerstr.,"Schuttlerstrasse in Hanover, Germany",52.3669364,9.7565219,1,,,,,,,,,DiplomaticFacilities,"Schuttlerstrasse in Hanover, Germany",,german_fires_hannover_locations,39edbd88af015a7bb393c2da35903e7d,german_fires_hannover_locations__de6c869b49bd461c79ce86ac715cc8c4
schuttorfer str.,"Schuttorfer strasse in Hanover, Germany",52.3406089,9.8232502,1,,,,,,,,,FTO,"Schuttorfer strasse in Hanover, Germany",,german_fires_hannover_locations,36d8c44fd1ed36109541d4d742430869,german_fires_hannover_locations__9175aef215e838d9ebe93a9b4e7eeb04
schutzenallee,"Schutzenallee in Hanover, Germany",52.3386962,9.7566502,1,,,,,,,,,DiplomaticFacilities,"Schutzenallee in Hanover, Germany",,german_fires_hannover_locations,29a9cc77248d416a843ba9e481f634d0,german_fires_hannover_locations__71c560f1790e63221aa2210cda791407
schutzenplatz,"Schutzenplatz in Hanover, Germany",52.3647315,9.7298114,1,,,,,,,,,Media,"Schutzenplatz in Hanover, Germany",,german_fires_hannover_locations,7298280bb0b00f655dcf765410c3447a,german_fires_hannover_locations__fc71f3bfc45c5b69f61a6e575772e011
schutzenstr.,"Schutzenstrasse in Hanover, Germany",52.3858309,9.7374804,1,,,,,,,,,space,"Schutzenstrasse in Hanover, Germany",,german_fires_hannover_locations,a4295ec1ecd824de3de8c8d8cbf4f28e,german_fires_hannover_locations__ca4acca2302b3dfa5e050cc12f521ef9
seckbruchstr.,"Seckbruchstrasse in Hanover, Germany",52.3935163,9.860623,1,,,,,,,,,Keyphrase,"Seckbruchstrasse in Hanover, Germany",,german_fires_hannover_locations,c3ebb491b1e8499dd4629d4e9ec8b4aa,german_fires_hannover_locations__313aa5a34c3484e098b80b09f763e3c0
sedanstr.,"Sedanstrasse in Hanover, Germany",52.381248,9.7477387,1,,,,,,,,,News,"Sedanstrasse in Hanover, Germany",,german_fires_hannover_locations,69871851984566d7ce4980b71b7de54f,german_fires_hannover_locations__a05732c3d6b89eebb3750b39ff10b079
seebachhof,"Seebachhof in Hanover, Germany",52.3674254,9.6636264,1,,,,,,,,,LegislativeCommittee,"Seebachhof in Hanover, Germany",,german_fires_hannover_locations,6684cd00473926decebeb8ba4ab9b63f,german_fires_hannover_locations__7d13546fd582311142c81b923764baea
seegershof,"Seegershof in Hanover, Germany",52.3943475,9.7488566,1,,,,,,,,,Media,"Seegershof in Hanover, Germany",,german_fires_hannover_locations,a5740d186b47825bf33558589dd4c8fb,german_fires_hannover_locations__89caafa1750c2332911df4016cf18c64
seelhorster allee,"Seelhorster Allee in Hanover, Germany",52.3473646,9.8108125,1,,,,,,,,,ForeignMinistry,"Seelhorster Allee in Hanover, Germany",,german_fires_hannover_locations,aab4c8a62f60230f7d8a105545936ffc,german_fires_hannover_locations__b635f7649bafad2dcfdef35725c76996
seelhorster platz,"Seelhorster Platz in Hanover, Germany",52.3473646,9.8108125,1,,,,,,,,,Diplomat,"Seelhorster Platz in Hanover, Germany",,german_fires_hannover_locations,52e8673f176435d8eb67c58cdf4e3eaf,german_fires_hannover_locations__f0bd547af69896de695ba5466f33d78a
seelhorststr.,"Seelhorststrasse in Hanover, Germany",52.3776899,9.7595554,1,,,,,,,,,IndustryTerm,"Seelhorststrasse in Hanover, Germany",,german_fires_hannover_locations,ba8c0ed921d05d160799abfe04081750,german_fires_hannover_locations__6097c1083a89a96e89bc2e5a9682d6a0
seestr.,"Seestrasse in Hanover, Germany",52.3660903,9.7525943,1,,,,,,,,,Pipeline,"Seestrasse in Hanover, Germany",,german_fires_hannover_locations,c4365f0b6cd7ad2599f1defaa65b21fe,german_fires_hannover_locations__04d9c3763db16b7423793188da2054a2
sehnder str.,"Sehnder strasse in Hanover, Germany",52.3592216,9.8611752,1,,,,,,,,,AAEntity,"Sehnder strasse in Hanover, Germany",,german_fires_hannover_locations,24eafc33e06d47471fea402ef2128774,german_fires_hannover_locations__6073754047a5320c3f560b3dcb6581c0
seidelbastweg,"Seidelbastweg in Hanover, Germany",52.4015486,9.829064,1,,,,,,,,,News,"Seidelbastweg in Hanover, Germany",,german_fires_hannover_locations,ec1537c622fec73aaebc0373e1893ece,german_fires_hannover_locations__d8a481a5ae74ee4e5e42b525ba913131
seidelstr.,"Seidelstrasse in Hanover, Germany",52.390409,9.7493555,1,,,,,,,,,Exec,"Seidelstrasse in Hanover, Germany",,german_fires_hannover_locations,a018a3de0a706478b7691a260d2ccc7c,german_fires_hannover_locations__e238a18b31528dd06c96d0c74c2e2b4c
seifeldstr.,"Seifeldstrasse in Hanover, Germany",52.3640469,9.7185142,1,,,,,,,,,FTO,"Seifeldstrasse in Hanover, Germany",,german_fires_hannover_locations,477d32370b156c627dc08dd596e1266f,german_fires_hannover_locations__8528e794f8b8cbfd47b3136020cd0cdb
seilerstr.,"Seilerstrasse in Hanover, Germany",52.3643777,9.7525113,1,,,,,,,,,Diplomat,"Seilerstrasse in Hanover, Germany",,german_fires_hannover_locations,969cabf3e16ee81d90a7ae5ec7727370,german_fires_hannover_locations__eb17e83d23af100b943f3e324328df5f
seilwinderstr.,"Seilwinderstrasse in Hanover, Germany",52.3725273,9.736122,1,,,,,,,,,News,"Seilwinderstrasse in Hanover, Germany",,german_fires_hannover_locations,8e68ea1a5525b8803562b022dbd1cb1a,german_fires_hannover_locations__8e4853b22320f704aedc6f837c02ef4c
seitzstr.,"Seitzstrasse in Hanover, Germany",52.3635549,9.6633522,1,,,,,,,,,ForeignMinistry,"Seitzstrasse in Hanover, Germany",,german_fires_hannover_locations,c69f4efa7773b7506e4e8ada2d20e900,german_fires_hannover_locations__3172050f6ab0cfa77623862927f71357
seligmannallee,"Seligmannallee in Hanover, Germany",52.3700364,9.7746415,1,,,,,,,,,Refinery,"Seligmannallee in Hanover, Germany",,german_fires_hannover_locations,913ae8d300d6d26cf79dbb2d77a7e666,german_fires_hannover_locations__3d3d41be4f09e2ea191079a93daa5bff
selma-lagerloef-weg,"Selma-Lagerloef-Weg in Hanover, Germany",52.4020887,9.8205182,1,,,,,,,,,Consulates,"Selma-Lagerloef-Weg in Hanover, Germany",,german_fires_hannover_locations,7a4a7e70e7111040f27dae116a0c8379,german_fires_hannover_locations__de0ece2cedce24f75dcb3ed3cc989f35
selmastr.,"Selmastrasse in Hanover, Germany",52.3718315,9.7120194,1,,,,,,,,,Exec,"Selmastrasse in Hanover, Germany",,german_fires_hannover_locations,04300b3400eb3fc5dca8fec001437c8a,german_fires_hannover_locations__9c3adce2feba2934ba8dd0344c90948c
