keyword,caption_name,topic_id,type,groups,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
#albacora leste,Albacora-Leste oil field,188162;188132,o&g field,albacora leste;albacora-leste oil field,,O&gField,Albacora-Leste oil field,,og_mentionee_v3,952d84007d1bfdabb12a00e47f29f1b6,og_mentionee_v3__b94406da344e571bb2036c2d17a93e25
#albacoraleste,Albacora-Leste oil field,188162;188132,o&g field,albacoraleste;albacora-leste oil field,,O&gField,Albacora-Leste oil field,,og_mentionee_v3,8fbe5d7ade3e5631570ece9d77adec2c,og_mentionee_v3__b94406da344e571bb2036c2d17a93e25
albacora leste,Albacora-Leste oil field,188162;188132,o&g field,albacora leste;albacora-leste oil field,,O&gField,Albacora-Leste oil field,,og_mentionee_v3,f09f90f8758021f77f4eb9667b7e889c,og_mentionee_v3__b94406da344e571bb2036c2d17a93e25
albacora-leste,Albacora-Leste oil field,188162;188132,o&g field,,,O&gField,Albacora-Leste oil field,,og_mentionee_v3,82dd4a902af22ed92b3a32fafb5b141b,og_mentionee_v3__b94406da344e571bb2036c2d17a93e25
albacoraleste,Albacora-Leste oil field,188162;188132,o&g field,albacoraleste;albacora-leste oil field,,O&gField,Albacora-Leste oil field,,og_mentionee_v3,9de96efdd919a1e29a9eda39a0c32894,og_mentionee_v3__b94406da344e571bb2036c2d17a93e25
#albuskjell,Albueskjell field,188162;188132,o&g field,albuskjell;albueskjell field,,O&gField,Albueskjell field,,og_mentionee_v3,3896d9d1db086afab8da1738b1cd4664,og_mentionee_v3__64bfb213ee033f5bfa46a3b40ea97669
albuskjell,Albueskjell field,188162;188132,o&g field,albuskjell;albueskjell field,,O&gField,Albueskjell field,,og_mentionee_v3,9ae5bdca2ba2245a51d7a9c5e9046703,og_mentionee_v3__64bfb213ee033f5bfa46a3b40ea97669
#مصفاة الإسكندرية,Alexandria refinery,188162;188132,refinery,مصفاة الإسكندرية;alexandria refinery,,Refinery,Alexandria refinery,,og_mentionee_v3,f951e8087c63976dc0bfbd7a217b23e1,og_mentionee_v3__c06e99f1fc3a439397b971e8e9f6186e
مصفاة الإسكندرية,Alexandria refinery,188162;188132,refinery,مصفاة الإسكندرية;alexandria refinery,,Refinery,Alexandria refinery,,og_mentionee_v3,859fe07c49f09f87d9ec0e516525ae44,og_mentionee_v3__c06e99f1fc3a439397b971e8e9f6186e
#naftal,Algerian state-owned oil and gas company Naftal,188162;188132;188121,company keyword,naftal,,CompanyKeyword,Algerian state-owned oil and gas company Naftal,,og_mentionee_v3,142c9eeb14805b7e6eaf6cae8960252c,og_mentionee_v3__0b731ffed90a6265803e105d26975012
naftal,Algerian state-owned oil and gas company Naftal,188162;188132;188121,company keyword,naftal,,CompanyKeyword,Algerian state-owned oil and gas company Naftal,,og_mentionee_v3,d8decc7d14907df166e599296b1e37be,og_mentionee_v3__0b731ffed90a6265803e105d26975012
@sonatrach_dz,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company handle,sonatrach_dz;sonatrach,eb1ab2c6c22ed595b394cf3abdccd022,CompanyHandle,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,dc3b5af45c8f2914857e5ec419ca09f2,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
#sonatrach,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company keyword,sonatrach,eb1ab2c6c22ed595b394cf3abdccd022,CompanyKeyword,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,1c9820cfdc97e20e9b51579a7dab2151,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
#сонатрак,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company keyword,sonatrach;сонатрак,eb1ab2c6c22ed595b394cf3abdccd022,CompanyKeyword,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,207f7d4fdd5adc1608874eb675e6bf44,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
#سوناطراك,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company keyword,sonatrach;سوناطراك,eb1ab2c6c22ed595b394cf3abdccd022,CompanyKeyword,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,08967d170556ba5feece5a94c1de9aae,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
#سوناطراک,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company keyword,sonatrach;سوناطراک,eb1ab2c6c22ed595b394cf3abdccd022,CompanyKeyword,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,d378899b8aeec396dfdabf15ec37b29a,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
sonatrach,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company keyword,sonatrach,eb1ab2c6c22ed595b394cf3abdccd022,CompanyKeyword,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,59c30b114791d23a412e97cd56d6840b,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
сонатрак,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company keyword,sonatrach;сонатрак,eb1ab2c6c22ed595b394cf3abdccd022,CompanyKeyword,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,3add1ad65d6d93ee018e4e243f808305,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
سوناطراك,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company keyword,sonatrach;سوناطراك,eb1ab2c6c22ed595b394cf3abdccd022,CompanyKeyword,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,eb8c599190a87d47b3df1293da1c1da7,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
سوناطراک,Algerian state-owned oil and gas company Sonatrach,188162;188132;188121,company keyword,sonatrach;سوناطراک,eb1ab2c6c22ed595b394cf3abdccd022,CompanyKeyword,Algerian state-owned oil and gas company Sonatrach,,og_mentionee_v3,0b4121fcecde5943b024906abe968174,og_mentionee_v3__fe76b9b4d142cbd66645b895464ab430
#مصفاة الجزائر,Algiers refinery,188162;188132,refinery,مصفاة الجزائر;algiers refinery,,Refinery,Algiers refinery,,og_mentionee_v3,5c1f595ecd691bd5d87aeecda478ea6d,og_mentionee_v3__1d04790243f85665f4f3de1c2f88d7f0
مصفاة الجزائر,Algiers refinery,188162;188132,refinery,مصفاة الجزائر;algiers refinery,,Refinery,Algiers refinery,,og_mentionee_v3,0eecde101d05e612da7b50428192a369,og_mentionee_v3__1d04790243f85665f4f3de1c2f88d7f0
algonquin gas pipeline,Algonquin gas pipeline,188162;188132,pipeline,algonquin;algonquin gas pipeline,,Pipeline,Algonquin gas pipeline,,og_mentionee_v3,3a072c058dfb0a581a6739a0a2a3fab5,og_mentionee_v3__6c0d21f7a78c963aefd3d28f5b6a9fd2
algonquin pipeline,Algonquin gas pipeline,188162;188132,pipeline,algonquin;algonquin gas pipeline,,Pipeline,Algonquin gas pipeline,,og_mentionee_v3,a68fb8ca6dd1ea94fd3517d2f691d44b,og_mentionee_v3__6c0d21f7a78c963aefd3d28f5b6a9fd2
#allas oil field,Allas oil field,188162;188132,o&g field,allas oil field;allas oil field,,O&gField,Allas oil field,,og_mentionee_v3,ea937e956391673ea4e6c79bb6063930,og_mentionee_v3__fa4a4f957fdca5a9a47167425d2b278a
#allas oilfield,Allas oil field,188162;188132,o&g field,allas oilfield;allas oil field,,O&gField,Allas oil field,,og_mentionee_v3,7f0f62d45a7976d36106c637e758f829,og_mentionee_v3__fa4a4f957fdca5a9a47167425d2b278a
allas oil field,Allas oil field,188162;188132,o&g field,allas oil field;allas oil field,,O&gField,Allas oil field,,og_mentionee_v3,4cbebad40f894401a5654a6ccb45f87c,og_mentionee_v3__fa4a4f957fdca5a9a47167425d2b278a
allas oilfield,Allas oil field,188162;188132,o&g field,allas oilfield;allas oil field,,O&gField,Allas oil field,,og_mentionee_v3,aba08acc33a5916ef2ce505f6281e145,og_mentionee_v3__fa4a4f957fdca5a9a47167425d2b278a
#alliance pipeline,Alliance pipeline,188162;188132,pipeline,alliance pipeline;alliance pipeline,,Pipeline,Alliance pipeline,,og_mentionee_v3,d316eb5d66a75dbe32ea5269b33b94d1,og_mentionee_v3__910225b97186f825601442f5954598dd
alliance pipeline,Alliance pipeline,188162;188132,pipeline,alliance pipeline;alliance pipeline,,Pipeline,Alliance pipeline,,og_mentionee_v3,17a1481eefba741eaf13eb52db4ce68b,og_mentionee_v3__910225b97186f825601442f5954598dd
#alliance refinery,Alliance refinery,188162;188132,refinery,alliance refinery;alliance refinery,,Refinery,Alliance refinery,,og_mentionee_v3,9ed638ff96214c9b2c9d316d23d357a2,og_mentionee_v3__dece9aaf0396a03b8b33bfad4f0f0a75
alliance refinery,Alliance refinery,188162;188132,refinery,alliance refinery;alliance refinery,,Refinery,Alliance refinery,,og_mentionee_v3,c62c30d93391157c299e20c4d4c7bca3,og_mentionee_v3__dece9aaf0396a03b8b33bfad4f0f0a75
#alpine field,Alpine field,188162;188132,o&g field,alpine field;alpine field,,O&gField,Alpine field,,og_mentionee_v3,8cbca9d1cc6c0fc3b3db0d7c42e7dc03,og_mentionee_v3__0d38dd6ab9fe106beb2779ad8d4aff4e
alpine field,Alpine field,188162;188132,o&g field,alpine field;alpine field,,O&gField,Alpine field,,og_mentionee_v3,8abbc19a9f0a67cbaad4802ec7df317a,og_mentionee_v3__0d38dd6ab9fe106beb2779ad8d4aff4e
#altona refinery,Altona refinery,188162;188132,refinery,altona refinery;altona refinery,,Refinery,Altona refinery,,og_mentionee_v3,257c56aaa736efa3305b5513403fc22c,og_mentionee_v3__f29997f9e1bcf25025f0e8368819cbd2
#altona-raffinerie,Altona refinery,188162;188132,refinery,altona-raffinerie;altona refinery,,Refinery,Altona refinery,,og_mentionee_v3,422847e22399be03d035db80ffd48613,og_mentionee_v3__f29997f9e1bcf25025f0e8368819cbd2
altona refinery,Altona refinery,188162;188132,refinery,altona refinery;altona refinery,,Refinery,Altona refinery,,og_mentionee_v3,1469eb5b0e11591c4372c8370e4275e2,og_mentionee_v3__f29997f9e1bcf25025f0e8368819cbd2
altona-raffinerie,Altona refinery,188162;188132,refinery,altona-raffinerie;altona refinery,,Refinery,Altona refinery,,og_mentionee_v3,f91dd19ec88f080224d8d73a3fc3a307,og_mentionee_v3__f29997f9e1bcf25025f0e8368819cbd2
#alwynnorth,Alwyn North field,188162;188132,o&g field,alwyn;alwyn north field,,O&gField,Alwyn North field,,og_mentionee_v3,ebff3ab866e99ea63f2b2f5e73e43e7a,og_mentionee_v3__0f7ed34116568b5303900a193e8d598f
alwyn north,Alwyn North field,188162;188132,o&g field,alwyn;alwyn north field,,O&gField,Alwyn North field,,og_mentionee_v3,74721630140859c97fcf05a45d93b9c8,og_mentionee_v3__0f7ed34116568b5303900a193e8d598f
#alyeska pipeline,Alyeska pipeline,188162;188132,pipeline,alyeska pipeline;alyeska pipeline,,Pipeline,Alyeska pipeline,,og_mentionee_v3,6c3899fb699f2c004b61de13f7775ff3,og_mentionee_v3__caa01a433ac9a06fc91602f286ae1e02
alyeska pipeline,Alyeska pipeline,188162;188132,pipeline,alyeska pipeline;alyeska pipeline,,Pipeline,Alyeska pipeline,,og_mentionee_v3,a191e76bf4b887622aff68e70a0e8b59,og_mentionee_v3__caa01a433ac9a06fc91602f286ae1e02
#amal oil field,Amal oil field,188162;188132,o&g field,amal oil field;amal oil field,,O&gField,Amal oil field,,og_mentionee_v3,61e4e31973e9d9fcb6c9fc2f88b2d3df,og_mentionee_v3__da0ba96cdc86d11176b616a1c757adce
#amal oilfield,Amal oil field,188162;188132,o&g field,amal oilfield;amal oil field,,O&gField,Amal oil field,,og_mentionee_v3,9823b2e42fc5663b8aa5250867beea3d,og_mentionee_v3__da0ba96cdc86d11176b616a1c757adce
amal oil field,Amal oil field,188162;188132,o&g field,amal oil field;amal oil field,,O&gField,Amal oil field,,og_mentionee_v3,e196d0601f4a672fb5263ee748b72298,og_mentionee_v3__da0ba96cdc86d11176b616a1c757adce
amal oilfield,Amal oil field,188162;188132,o&g field,amal oilfield;amal oil field,,O&gField,Amal oil field,,og_mentionee_v3,29e76591f58afab1134942e0da6aee5c,og_mentionee_v3__da0ba96cdc86d11176b616a1c757adce
#ameland gas field,Ameland gas field,188162;188132,o&g field,ameland gas field;ameland gas field,,O&gField,Ameland gas field,,og_mentionee_v3,cb343a933f32103db63646ea6b18581e,og_mentionee_v3__e68522244dee7d330c80f72571103741
ameland gas field,Ameland gas field,188162;188132,o&g field,ameland gas field;ameland gas field,,O&gField,Ameland gas field,,og_mentionee_v3,f6fb9b723827dc79bdf408fccec38900,og_mentionee_v3__e68522244dee7d330c80f72571103741
#amenam crude,Amenam crude,188162;188132,industry term,amenam crude;amenam crude,,IndustryTerm,Amenam crude,,og_mentionee_v3,80681c7163a58c54fcec7ba116d1d92f,og_mentionee_v3__bbb5095d39a92c4b408b8197ba073821
amenam crude,Amenam crude,188162;188132,industry term,amenam crude;amenam crude,,IndustryTerm,Amenam crude,,og_mentionee_v3,0d359ceee1bea26398b1178d7b34860e,og_mentionee_v3__bbb5095d39a92c4b408b8197ba073821
#ameriya refinery,Amerya refinery,188162;188132,refinery,ameriya refinery;amerya refinery,,Refinery,Amerya refinery,,og_mentionee_v3,80153fc78068787bf286d8184c0afbdc,og_mentionee_v3__3d240adc4859c65d0723790eac14725d
ameriya refinery,Amerya refinery,188162;188132,refinery,ameriya refinery;amerya refinery,,Refinery,Amerya refinery,,og_mentionee_v3,c75bceb8b51d7bd65c6bc247292bfb06,og_mentionee_v3__3d240adc4859c65d0723790eac14725d
#amethyst gas field,Amethyst gas field,188162;188132,o&g field,amethyst gas field;amethyst gas field,,O&gField,Amethyst gas field,,og_mentionee_v3,5351d771f8bc959c977421bc64052496,og_mentionee_v3__6c30320e50353d0f72cebfddf6d1d4f3
amethyst gas field,Amethyst gas field,188162;188132,o&g field,amethyst gas field;amethyst gas field,,O&gField,Amethyst gas field,,og_mentionee_v3,955f0932620972a4bf7a33bd83c1562f,og_mentionee_v3__6c30320e50353d0f72cebfddf6d1d4f3
#amna crude,Amna crude,188162;188132,industry term,amna crude;amna crude,,IndustryTerm,Amna crude,,og_mentionee_v3,370f064800c923abfac23305d3346e0c,og_mentionee_v3__a61b3e76952b0347be4358e07a1c959a
amna crude,Amna crude,188162;188132,industry term,amna crude;amna crude,,IndustryTerm,Amna crude,,og_mentionee_v3,c78f14550dccb0f19f0041b218fb4da2,og_mentionee_v3__a61b3e76952b0347be4358e07a1c959a
#amuay refinery,Amuay refinery,188162;188132,refinery,amuay refinery;amuay refinery,,Refinery,Amuay refinery,,og_mentionee_v3,f0f52eb84302b2aacce7ef29c2af4fa9,og_mentionee_v3__2882bf73dd75b88dfd0377f78ad4633e
#bolivar refinery,Amuay refinery,188162;188132,refinery,bolivar refinery;amuay refinery,,Refinery,Amuay refinery,,og_mentionee_v3,00c8555206989220d86f54c0bd1a312e,og_mentionee_v3__2882bf73dd75b88dfd0377f78ad4633e
amuay refinery,Amuay refinery,188162;188132,refinery,amuay refinery;amuay refinery,,Refinery,Amuay refinery,,og_mentionee_v3,6fbf2f8ffc141d36e8e7e4d78f7e72bc,og_mentionee_v3__2882bf73dd75b88dfd0377f78ad4633e
bolivar refinery,Amuay refinery,188162;188132,refinery,bolivar refinery;amuay refinery,,Refinery,Amuay refinery,,og_mentionee_v3,43165d6b91005376790044025f5bd149,og_mentionee_v3__2882bf73dd75b88dfd0377f78ad4633e
#anacortes refinery,Anacortes refinery,188162;188132,refinery,anacortes refinery;anacortes refinery,,Refinery,Anacortes refinery,,og_mentionee_v3,10e660eba4089f941375bdb0a98f1b5f,og_mentionee_v3__a8c60b846f909865dcfcb12c1656955e
anacortes refinery,Anacortes refinery,188162;188132,refinery,anacortes refinery;anacortes refinery,,Refinery,Anacortes refinery,,og_mentionee_v3,91361db7a0ea9b20fe5b2e49929feb17,og_mentionee_v3__a8c60b846f909865dcfcb12c1656955e
#anadarkobasin,Anadarko Basin,188162;188132,o&g field,anadarkobasin;anadarko basin,,O&gField,Anadarko Basin,,og_mentionee_v3,75468fe6f4cb00d0348e97a801c9d26b,og_mentionee_v3__f45b7c8725c70080deefba0377224e30
anadarko basin,Anadarko Basin,188162;188132,o&g field,anadarko;anadarko basin,,O&gField,Anadarko Basin,,og_mentionee_v3,dd31d0facda73b1f4d6af849e7577b5f,og_mentionee_v3__f45b7c8725c70080deefba0377224e30
anadarkobasin,Anadarko Basin,188162;188132,o&g field,anadarkobasin;anadarko basin,,O&gField,Anadarko Basin,,og_mentionee_v3,39cb1a0d369a877c5b0e013246e739a9,og_mentionee_v3__f45b7c8725c70080deefba0377224e30
#anadolu refinery,Anadolu refinery,188162;188132,refinery,anadolu refinery;anadolu refinery,,Refinery,Anadolu refinery,,og_mentionee_v3,b954ee27bd28e5a9d3c09cbfa461759e,og_mentionee_v3__f7b839b711b5c9fd733db3d63c010275
anadolu refinery,Anadolu refinery,188162;188132,refinery,anadolu refinery;anadolu refinery,,Refinery,Anadolu refinery,,og_mentionee_v3,9df4fc91bfa098e915e406d2e7bb8520,og_mentionee_v3__f7b839b711b5c9fd733db3d63c010275
#angarsk refinery,Angarsk Refinery,188162;188132,refinery,angarsk refinery;angarsk refinery,,Refinery,Angarsk Refinery,,og_mentionee_v3,432c59611a0bc87801d5d828f5b28d41,og_mentionee_v3__af02c4ed9a4dfd6fc2f52c9753654f69
angarsk refinery,Angarsk Refinery,188162;188132,refinery,angarsk refinery;angarsk refinery,,Refinery,Angarsk Refinery,,og_mentionee_v3,a8ea5da6022b0d4842f599c3c5f51f2b,og_mentionee_v3__af02c4ed9a4dfd6fc2f52c9753654f69
"#angolan national oil, gas, and biofuels agency","Angolan National Oil, Gas, and Biofuels Agency",188162;188132;188121,energy ministry,"energy ministry;angolan national oil, gas, and biofuels agency;angolan national oil, gas, and biofuels agency",,EnergyMinistry,"Angolan National Oil, Gas, and Biofuels Agency",,og_mentionee_v3,2cc2164ba8fed95ef3d398bfb71d7b98,og_mentionee_v3__c6717691a8eb91dae2bff2049070ef2e
"angolan national oil, gas, and biofuels agency","Angolan National Oil, Gas, and Biofuels Agency",188162;188132;188121,energy ministry,"energy ministry;angolan national oil, gas, and biofuels agency;angolan national oil, gas, and biofuels agency",,EnergyMinistry,"Angolan National Oil, Gas, and Biofuels Agency",,og_mentionee_v3,fefbfa8ebb71482e5ab8b6176d135145,og_mentionee_v3__c6717691a8eb91dae2bff2049070ef2e
@sonangoloficial,Angolan state-owned oil and gas company Sonangol,188162;188132;188121,company handle,sonangoloficial;sonangol,5a765bc09fc396a20f3ad2b27b7d7b68,CompanyHandle,Angolan state-owned oil and gas company Sonangol,,og_mentionee_v3,0b6715e80638d5c062c8a4e2592f0ddb,og_mentionee_v3__9c24a424b7f77049999cfddded83bc76
#sonangol,Angolan state-owned oil and gas company Sonangol,188162;188132;188121,company keyword,sonangol,5a765bc09fc396a20f3ad2b27b7d7b68,CompanyKeyword,Angolan state-owned oil and gas company Sonangol,,og_mentionee_v3,83440726825b2afdde7abc929df951b6,og_mentionee_v3__9c24a424b7f77049999cfddded83bc76
#سونانگول,Angolan state-owned oil and gas company Sonangol,188162;188132;188121,company keyword,sonangol;سونانگول,5a765bc09fc396a20f3ad2b27b7d7b68,CompanyKeyword,Angolan state-owned oil and gas company Sonangol,,og_mentionee_v3,bb3c45f7a3159d9cbc3890a6eebae3d3,og_mentionee_v3__9c24a424b7f77049999cfddded83bc76
#مجموعة سونانغول,Angolan state-owned oil and gas company Sonangol,188162;188132;188121,company keyword,sonangol;مجموعة سونانغول,5a765bc09fc396a20f3ad2b27b7d7b68,CompanyKeyword,Angolan state-owned oil and gas company Sonangol,,og_mentionee_v3,930b60d90151a713b118a63a34fb772e,og_mentionee_v3__9c24a424b7f77049999cfddded83bc76
sonangol,Angolan state-owned oil and gas company Sonangol,188162;188132;188121,company keyword,sonangol,5a765bc09fc396a20f3ad2b27b7d7b68,CompanyKeyword,Angolan state-owned oil and gas company Sonangol,,og_mentionee_v3,c80ed60b4b8f643381d342e7778022a8,og_mentionee_v3__9c24a424b7f77049999cfddded83bc76
سونانگول,Angolan state-owned oil and gas company Sonangol,188162;188132;188121,company keyword,sonangol;سونانگول,5a765bc09fc396a20f3ad2b27b7d7b68,CompanyKeyword,Angolan state-owned oil and gas company Sonangol,,og_mentionee_v3,9ce510f9c5aa42e2e0782cc43ec0151c,og_mentionee_v3__9c24a424b7f77049999cfddded83bc76
مجموعة سونانغول,Angolan state-owned oil and gas company Sonangol,188162;188132;188121,company keyword,sonangol;مجموعة سونانغول,5a765bc09fc396a20f3ad2b27b7d7b68,CompanyKeyword,Angolan state-owned oil and gas company Sonangol,,og_mentionee_v3,520039565ed5c40cdf288f838a7e242a,og_mentionee_v3__9c24a424b7f77049999cfddded83bc76
#angp pipeline,ANGP pipeline,188162;188132,pipeline,angp pipeline;angp pipeline,,Pipeline,ANGP pipeline,,og_mentionee_v3,d34efb8c84ea67bc27d0a7cbdb9c0c7b,og_mentionee_v3__29fd38bcc2dbfef43cce7d488a92cecd
angp pipeline,ANGP pipeline,188162;188132,pipeline,angp pipeline;angp pipeline,,Pipeline,ANGP pipeline,,og_mentionee_v3,0527d985642a7a13dfc04db0a583dab3,og_mentionee_v3__29fd38bcc2dbfef43cce7d488a92cecd
#anr pipeline,ANR pipeline,188162;188132,pipeline,anr pipeline;anr pipeline,,Pipeline,ANR pipeline,,og_mentionee_v3,8d9b0bebf9ba7a4fd144bb758f3269f1,og_mentionee_v3__e5c246022fc108907fd06be7084e98e0
anr pipeline,ANR pipeline,188162;188132,pipeline,anr pipeline;anr pipeline,,Pipeline,ANR pipeline,,og_mentionee_v3,ad509449ac46fb32d851aad7c7196a57,og_mentionee_v3__e5c246022fc108907fd06be7084e98e0
#ans crude,ANS crude,188162;188132,industry term,ans crude;ans crude,,IndustryTerm,ANS crude,,og_mentionee_v3,94af01f9e93d063e41778fd400ee994b,og_mentionee_v3__59e4f6ed3f66ae31fe13d293bfdfb4ca
ans crude,ANS crude,188162;188132,industry term,ans crude;ans crude,,IndustryTerm,ANS crude,,og_mentionee_v3,1ce1f3b1bec3622950b5659e5348a1c7,og_mentionee_v3__59e4f6ed3f66ae31fe13d293bfdfb4ca
#anti fracking,anti-fracking,188162;188132,industry term,anti fracking;anti-fracking,,IndustryTerm,anti-fracking,,og_mentionee_v3,28aa666c0e921be0ee287d464913526d,og_mentionee_v3__4582a0fefe24a787fd0f2d491afd7bb9
anti fracking,anti-fracking,188162;188132,industry term,anti fracking;anti-fracking,,IndustryTerm,anti-fracking,,og_mentionee_v3,81160bca2a7cfea14f85507d87d0f708,og_mentionee_v3__4582a0fefe24a787fd0f2d491afd7bb9
