german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,u,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
quirinstrasse,"Quirinstrasse in Cologne, Germany",50.928961,6.9512146,1,,,,,,Legislator,"Quirinstrasse in Cologne, Germany",,german_fires_cologne_locations,2d83ac3ac01a8ae5cbadf4261a26cb51,german_fires_cologne_locations__2d83ac3ac01a8ae5cbadf4261a26cb51
raabestrasse,"Raabestrasse in Cologne, Germany",50.9159701,6.9894727,1,,,,,,Shipping,"Raabestrasse in Cologne, Germany",,german_fires_cologne_locations,4f497a929e9817a3a86480a7bb316155,german_fires_cologne_locations__4f497a929e9817a3a86480a7bb316155
rademacherweg,"Rademacherweg in Cologne, Germany",50.965936,7.0760365,1,,,,,,FTO,"Rademacherweg in Cologne, Germany",,german_fires_cologne_locations,1654fc1b6b1cfd4ef53007f62454dc94,german_fires_cologne_locations__1654fc1b6b1cfd4ef53007f62454dc94
raderberger strasse,"Raderberger strasse in Cologne, Germany",50.9075978,6.9571715,1,,,,,,IndustryTerm,"Raderberger strasse in Cologne, Germany",,german_fires_cologne_locations,375848dd8c722a6e9cfa333258e1acea,german_fires_cologne_locations__375848dd8c722a6e9cfa333258e1acea
raderberggurtel,"Raderberggurtel in Cologne, Germany",50.9038241,6.960762,1,,,,,,DiplomaticFacilities,"Raderberggurtel in Cologne, Germany",,german_fires_cologne_locations,84f5d1fa014aea22f141527579422846,german_fires_cologne_locations__84f5d1fa014aea22f141527579422846
raderscheidtstrasse,"Raderscheidtstrasse in Cologne, Germany",50.9202755,6.8941843,1,,,,,,Media,"Raderscheidtstrasse in Cologne, Germany",,german_fires_cologne_locations,195cf5a30769fbf4bdcad35b6edc66f2,german_fires_cologne_locations__195cf5a30769fbf4bdcad35b6edc66f2
raderthaler strasse,"Raderthaler strasse in Cologne, Germany",50.9031384,6.9544575,1,,,,,,Person,"Raderthaler strasse in Cologne, Germany",,german_fires_cologne_locations,e77eb58a6b511abe8eda8483e79a5949,german_fires_cologne_locations__e77eb58a6b511abe8eda8483e79a5949
raderthalgurtel,"Raderthalgurtel in Cologne, Germany",50.9039567,6.9513341,1,,,,,,Organization,"Raderthalgurtel in Cologne, Germany",,german_fires_cologne_locations,87bcbfd43b02619b55b79e7b1069f036,german_fires_cologne_locations__87bcbfd43b02619b55b79e7b1069f036
radiumstrasse,"Radiumstrasse in Cologne, Germany",50.972041,7.0728088,1,,,,,,Consulates,"Radiumstrasse in Cologne, Germany",,german_fires_cologne_locations,7c4e487f80be9fdfff970d2f784b09a0,german_fires_cologne_locations__7c4e487f80be9fdfff970d2f784b09a0
rahel-varnhagen-strasse,"Rahel-Varnhagen-strasse in Cologne, Germany",50.9580505,7.0008545,1,,,,,,News,"Rahel-Varnhagen-strasse in Cologne, Germany",,german_fires_cologne_locations,ccfb7052d3154245b95f8161b1e29752,german_fires_cologne_locations__ccfb7052d3154245b95f8161b1e29752
raiffeiseneck,"Raiffeiseneck in Cologne, Germany",50.9412784,6.9582814,1,,,,,,Media,"Raiffeiseneck in Cologne, Germany",,german_fires_cologne_locations,92918d7427aab3a63389ff30cd11c4b8,german_fires_cologne_locations__92918d7427aab3a63389ff30cd11c4b8
raiffeisenstrasse,"Raiffeisenstrasse in Cologne, Germany",50.9188968,6.9855245,1,,,,,,News,"Raiffeisenstrasse in Cologne, Germany",,german_fires_cologne_locations,8ba12d89308e33feb1d5afb7ecc1a935,german_fires_cologne_locations__8ba12d89308e33feb1d5afb7ecc1a935
rambouxstrasse,"Rambouxstrasse in Cologne, Germany",50.993673,6.9298846,1,,,,,,Legislator,"Rambouxstrasse in Cologne, Germany",,german_fires_cologne_locations,3c7921f176d867d0daf5e7eca3511f8d,german_fires_cologne_locations__3c7921f176d867d0daf5e7eca3511f8d
ramrather weg,"Ramrather Weg in Cologne, Germany",51.0670879,6.8493952,1,,,,,,Diplomat,"Ramrather Weg in Cologne, Germany",,german_fires_cologne_locations,5a3060c2535003d47a7219d4cfaa37e8,german_fires_cologne_locations__5a3060c2535003d47a7219d4cfaa37e8
rankestrasse,"Rankestrasse in Cologne, Germany",50.9192757,6.9129358,1,,,,,,Consulates,"Rankestrasse in Cologne, Germany",,german_fires_cologne_locations,99d59af2a9f8444c148a2467db0cab53,german_fires_cologne_locations__99d59af2a9f8444c148a2467db0cab53
ransbacher weg,"Ransbacher Weg in Cologne, Germany",51.0026797,6.8885125,1,,,,,,AAEntity,"Ransbacher Weg in Cologne, Germany",,german_fires_cologne_locations,dc182c787f0c745024859b70b7b51ce4,german_fires_cologne_locations__dc182c787f0c745024859b70b7b51ce4
ransenbergweg,"Ransenbergweg in Cologne, Germany",50.9787542,6.8612452,1,,,,,,Legislator,"Ransenbergweg in Cologne, Germany",,german_fires_cologne_locations,15403cf5db87d0c7e088d219412a252e,german_fires_cologne_locations__15403cf5db87d0c7e088d219412a252e
ranzeler strasse,"Ranzeler strasse in Cologne, Germany",50.8547862,7.0345375,1,,,,,,Refinery,"Ranzeler strasse in Cologne, Germany",,german_fires_cologne_locations,05182269b6eacbfda752a87c78eb835d,german_fires_cologne_locations__05182269b6eacbfda752a87c78eb835d
rapunzelgasschen,"Rapunzelgasschen in Cologne, Germany",50.9705542,7.0557364,1,,,,,,Pipeline,"Rapunzelgasschen in Cologne, Germany",,german_fires_cologne_locations,7c41972d9bfc1a625eca6361dd1d1b59,german_fires_cologne_locations__7c41972d9bfc1a625eca6361dd1d1b59
raschdorffstrasse,"Raschdorffstrasse in Cologne, Germany",50.9362149,6.8919474,1,,,,,,AAEntity,"Raschdorffstrasse in Cologne, Germany",,german_fires_cologne_locations,43bd332c5d8f84b9df26570262c41a0c,german_fires_cologne_locations__43bd332c5d8f84b9df26570262c41a0c
rastatter strasse,"Rastatter strasse in Cologne, Germany",50.9270442,7.0421912,1,,,,,,Refinery,"Rastatter strasse in Cologne, Germany",,german_fires_cologne_locations,42c4c6c274a07d837356501ad1c75e98,german_fires_cologne_locations__42c4c6c274a07d837356501ad1c75e98
rathausplatz,"Rathausplatz in Cologne, Germany",50.9383971,6.9589628,1,,,,,,DiplomaticFacilities,"Rathausplatz in Cologne, Germany",,german_fires_cologne_locations,4d79ae7b77531256ba8ad472b8071f3d,german_fires_cologne_locations__4d79ae7b77531256ba8ad472b8071f3d
rathausstrasse,"Rathausstrasse in Cologne, Germany",50.8867854,7.0548608,1,,,,,,Shipping,"Rathausstrasse in Cologne, Germany",,german_fires_cologne_locations,5eb9cb9576f491e0164c3e308f53980e,german_fires_cologne_locations__5eb9cb9576f491e0164c3e308f53980e
rathenauplatz,"Rathenauplatz in Cologne, Germany",50.9312849,6.9352725,1,,,,,,FTO,"Rathenauplatz in Cologne, Germany",,german_fires_cologne_locations,c79eca4fd0f14a158de4deed57b044e5,german_fires_cologne_locations__c79eca4fd0f14a158de4deed57b044e5
rather bungert,"Rather Bungert in Cologne, Germany",50.9661184,6.842824,1,,,,,,FTO,"Rather Bungert in Cologne, Germany",,german_fires_cologne_locations,95aec00818bd3fea02c5b8fc84c8d2ef,german_fires_cologne_locations__95aec00818bd3fea02c5b8fc84c8d2ef
rather kirchweg,"Rather Kirchweg in Cologne, Germany",50.9337098,7.0718223,1,,,,,,DiplomaticFacilities,"Rather Kirchweg in Cologne, Germany",,german_fires_cologne_locations,4394472832c49faecd8872c4637b504f,german_fires_cologne_locations__4394472832c49faecd8872c4637b504f
rather mauspfad,"Rather Mauspfad in Cologne, Germany",50.9251618,7.0953987,1,,,,,,ForeignMinistry,"Rather Mauspfad in Cologne, Germany",,german_fires_cologne_locations,4954c41adddfc8a10a5a1809192b5ca8,german_fires_cologne_locations__4954c41adddfc8a10a5a1809192b5ca8
rather schulstrasse,"Rather Schulstrasse in Cologne, Germany",50.9191,7.0804525,1,,,,,,space,"Rather Schulstrasse in Cologne, Germany",,german_fires_cologne_locations,946bdd64e70659574a067a8964a7b701,german_fires_cologne_locations__946bdd64e70659574a067a8964a7b701
rather strasse,"Rather strasse in Cologne, Germany",50.9037925,7.0526883,1,,,,,,Pipeline,"Rather strasse in Cologne, Germany",,german_fires_cologne_locations,c534425d0369ca71f3a256ba496c13ec,german_fires_cologne_locations__c534425d0369ca71f3a256ba496c13ec
rather weg,"Rather Weg in Cologne, Germany",50.9468769,7.1226711,1,,,,,,Exec,"Rather Weg in Cologne, Germany",,german_fires_cologne_locations,54d3165fca42defe2fb9504222b7b4ac,german_fires_cologne_locations__54d3165fca42defe2fb9504222b7b4ac
rath-mengenicher weg,"Rath-Mengenicher Weg in Cologne, Germany",50.9722387,6.847682,1,,,,,,IndustryTerm,"Rath-Mengenicher Weg in Cologne, Germany",,german_fires_cologne_locations,05764705bf1c8d15e6540d9e36d860d2,german_fires_cologne_locations__05764705bf1c8d15e6540d9e36d860d2
ratsstrasse,"Ratsstrasse in Cologne, Germany",50.9656783,7.0018396,1,,,,,,LegislativeCommittee,"Ratsstrasse in Cologne, Germany",,german_fires_cologne_locations,1f9ce2f2382b9260d9162b12dfe0c044,german_fires_cologne_locations__1f9ce2f2382b9260d9162b12dfe0c044
rauhe hecke,"Rauhe Hecke in Cologne, Germany",50.9281874,7.0934757,1,,,,,,News,"Rauhe Hecke in Cologne, Germany",,german_fires_cologne_locations,f218ee5f421b56e0c886a858db301601,german_fires_cologne_locations__f218ee5f421b56e0c886a858db301601
raumannskaul,"Raumannskaul in Cologne, Germany",50.9730031,7.0016947,1,,,,,,IndustryTerm,"Raumannskaul in Cologne, Germany",,german_fires_cologne_locations,51240b76fadc8263178507eee19a1ade,german_fires_cologne_locations__51240b76fadc8263178507eee19a1ade
raumerstrasse,"Raumerstrasse in Cologne, Germany",50.9191134,6.9143222,1,,,,,,Pipeline,"Raumerstrasse in Cologne, Germany",,german_fires_cologne_locations,a88fcf821ead71303a93ced0d7ed4a7a,german_fires_cologne_locations__a88fcf821ead71303a93ced0d7ed4a7a
rautenstrauchstrasse,"Rautenstrauchstrasse in Cologne, Germany",50.9334022,6.9115183,1,,,,,,Legislator,"Rautenstrauchstrasse in Cologne, Germany",,german_fires_cologne_locations,7b90da00a9ed01bf7c0802b5cfbbde1f,german_fires_cologne_locations__7b90da00a9ed01bf7c0802b5cfbbde1f
ravensburger strasse,"Ravensburger strasse in Cologne, Germany",50.9682125,6.9359313,1,,,,,,Pipeline,"Ravensburger strasse in Cologne, Germany",,german_fires_cologne_locations,225fe2868ab9efdbf08815191bfb0c19,german_fires_cologne_locations__225fe2868ab9efdbf08815191bfb0c19
rebhuhnweg,"Rebhuhnweg in Cologne, Germany",50.8536059,6.9742359,1,,,,,,ForeignMinistry,"Rebhuhnweg in Cologne, Germany",,german_fires_cologne_locations,85a411b3fcc97a4dac815eafadbbeb74,german_fires_cologne_locations__85a411b3fcc97a4dac815eafadbbeb74
redwitzstrasse,"Redwitzstrasse in Cologne, Germany",50.9209538,6.9249211,1,,,,,,Wells,"Redwitzstrasse in Cologne, Germany",,german_fires_cologne_locations,41fe3f87bcdcb9888768963a9f51ce8c,german_fires_cologne_locations__41fe3f87bcdcb9888768963a9f51ce8c
reeser strasse,"Reeser strasse in Cologne, Germany",50.9725144,6.9671709,1,,,,,,DiplomaticFacilities,"Reeser strasse in Cologne, Germany",,german_fires_cologne_locations,1f8470ac8d96ed8ce64396858a0a6f05,german_fires_cologne_locations__1f8470ac8d96ed8ce64396858a0a6f05
refrather strasse,"Refrather strasse in Cologne, Germany",50.9712579,7.0984113,1,,,,,,ForeignMinistry,"Refrather strasse in Cologne, Germany",,german_fires_cologne_locations,f0fc2dd725fa5f545487168a65065be8,german_fires_cologne_locations__f0fc2dd725fa5f545487168a65065be8
regastrasse,"Regastrasse in Cologne, Germany",51.0309642,6.8923616,1,,,,,,ForeignMinistry,"Regastrasse in Cologne, Germany",,german_fires_cologne_locations,3b8844c247134521470955f1d733c5cf,german_fires_cologne_locations__3b8844c247134521470955f1d733c5cf
regenboldstrasse,"Regenboldstrasse in Cologne, Germany",51.0224762,6.8849487,1,,,,,,IndustryTerm,"Regenboldstrasse in Cologne, Germany",,german_fires_cologne_locations,56a94a4baf41b721780585801a58bd4e,german_fires_cologne_locations__56a94a4baf41b721780585801a58bd4e
regensburger strasse,"Regensburger strasse in Cologne, Germany",50.9389547,7.0215212,1,,,,,,AAEntity,"Regensburger strasse in Cologne, Germany",,german_fires_cologne_locations,06d462fedba4240d3d14056b9d1b2f9f,german_fires_cologne_locations__06d462fedba4240d3d14056b9d1b2f9f
regentenstrasse,"Regentenstrasse in Cologne, Germany",50.9657957,7.0034114,1,,,,,,FTO,"Regentenstrasse in Cologne, Germany",,german_fires_cologne_locations,2f3b5fc91bd6a9ffb8299d4a4f444ffe,german_fires_cologne_locations__2f3b5fc91bd6a9ffb8299d4a4f444ffe
rehorststrasse,"Rehorststrasse in Cologne, Germany",50.9640404,6.9203879,1,,,,,,AAEntity,"Rehorststrasse in Cologne, Germany",,german_fires_cologne_locations,440f7002662afa4168a5d95b79a0b39c,german_fires_cologne_locations__440f7002662afa4168a5d95b79a0b39c
rehweg,"Rehweg in Cologne, Germany",50.9472343,6.8326466,1,,,,,,Person,"Rehweg in Cologne, Germany",,german_fires_cologne_locations,19ffd248e16b99a35498c4522d349556,german_fires_cologne_locations__19ffd248e16b99a35498c4522d349556
reichenbachstrasse,"Reichenbachstrasse in Cologne, Germany",50.9940058,6.9924209,1,,,,,,Exec,"Reichenbachstrasse in Cologne, Germany",,german_fires_cologne_locations,b7764b59d0a102940a22525b7873e7db,german_fires_cologne_locations__b7764b59d0a102940a22525b7873e7db
reichenspergerplatz,"Reichenspergerplatz in Cologne, Germany",50.9543169,6.9627866,1,,,,,,ForeignMinistry,"Reichenspergerplatz in Cologne, Germany",,german_fires_cologne_locations,65e1c1d828b5c519938e07899cb22c59,german_fires_cologne_locations__65e1c1d828b5c519938e07899cb22c59
reiherstrasse,"Reiherstrasse in Cologne, Germany",50.8752729,6.9598549,1,,,,,,CompanyKeyword,"Reiherstrasse in Cologne, Germany",,german_fires_cologne_locations,493ca7647ca1c327806347da66429177,german_fires_cologne_locations__493ca7647ca1c327806347da66429177
reiherweg,"Reiherweg in Cologne, Germany",50.9577246,6.8817646,1,,,,,,Legislator,"Reiherweg in Cologne, Germany",,german_fires_cologne_locations,7755da67276920ef57a641a62f234a54,german_fires_cologne_locations__7755da67276920ef57a641a62f234a54
reinekestrasse,"Reinekestrasse in Cologne, Germany",50.8770668,7.0792855,1,,,,,,space,"Reinekestrasse in Cologne, Germany",,german_fires_cologne_locations,e984447d16b449f971c1fa1e0407cb77,german_fires_cologne_locations__e984447d16b449f971c1fa1e0407cb77
reinhard-brauns-strasse,"Reinhard-Brauns-strasse in Cologne, Germany",51.0000461,6.9926903,1,,,,,,Person,"Reinhard-Brauns-strasse in Cologne, Germany",,german_fires_cologne_locations,a703e0f0baf29f5164f099b78227dd9c,german_fires_cologne_locations__a703e0f0baf29f5164f099b78227dd9c
reinhold-schneider-strasse,"Reinhold-Schneider-strasse in Cologne, Germany",50.9354971,7.0556589,1,,,,,,Pipeline,"Reinhold-Schneider-strasse in Cologne, Germany",,german_fires_cologne_locations,7e5f7345388f798606df78972c3ad9c2,german_fires_cologne_locations__7e5f7345388f798606df78972c3ad9c2
reinhold-sonnek-strasse,"Reinhold-Sonnek-strasse in Cologne, Germany",50.8634109,7.1053059,1,,,,,,Diplomat,"Reinhold-Sonnek-strasse in Cologne, Germany",,german_fires_cologne_locations,cd2efcff9236b94d449e5b6a4818ae04,german_fires_cologne_locations__cd2efcff9236b94d449e5b6a4818ae04
reinholdstrasse,"Reinholdstrasse in Cologne, Germany",50.8777874,7.0991662,1,,,,,,CompanyKeyword,"Reinholdstrasse in Cologne, Germany",,german_fires_cologne_locations,da1c0e826508628ff8138e83b68b56fc,german_fires_cologne_locations__da1c0e826508628ff8138e83b68b56fc
reinickstrasse,"Reinickstrasse in Cologne, Germany",50.9750697,7.0670839,1,,,,,,Pipeline,"Reinickstrasse in Cologne, Germany",,german_fires_cologne_locations,4b6750169823ba74067d53abdd97b33a,german_fires_cologne_locations__4b6750169823ba74067d53abdd97b33a
reinoldstrasse,"Reinoldstrasse in Cologne, Germany",50.9331473,6.9461571,1,,,,,,Pipeline,"Reinoldstrasse in Cologne, Germany",,german_fires_cologne_locations,294d97ceac9c0bb2352a9b65fcdd706b,german_fires_cologne_locations__294d97ceac9c0bb2352a9b65fcdd706b
reischplatz,"Reischplatz in Cologne, Germany",50.9365344,6.9764499,1,,,,,,Pipeline,"Reischplatz in Cologne, Germany",,german_fires_cologne_locations,259c6ce9ac55b3075622da7954f80c15,german_fires_cologne_locations__259c6ce9ac55b3075622da7954f80c15
reisstrasse,"Reisstrasse in Cologne, Germany",50.9485439,6.916713,1,,,,,,Exec,"Reisstrasse in Cologne, Germany",,german_fires_cologne_locations,3dc8d29b0101cc8243c49b1a56e7b5a6,german_fires_cologne_locations__3dc8d29b0101cc8243c49b1a56e7b5a6
