rkeyword,rcaption_name,rlocation,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
гаджиеве,Russian Gadzhiyevo base in Sayda-Guba,r51,188258,Exec,Russian Gadzhiyevo base in Sayda-Guba,,dgm_russianallmentions,fbb744eea78fc39414c4301c908dd4db,dgm_russianallmentions__fbb744eea78fc39414c4301c908dd4db
вилючинск,Russian Vilyuchinsk naval base in Kamchatka Krai,r52,188258,Legislator,Russian Vilyuchinsk naval base in Kamchatka Krai,,dgm_russianallmentions,1abf0328da3dfaec7fd2a03e5b3fa6f5,dgm_russianallmentions__1abf0328da3dfaec7fd2a03e5b3fa6f5
вилючинске,Russian Vilyuchinsk naval base in Kamchatka Krai,r52,188258,ForeignMinister,Russian Vilyuchinsk naval base in Kamchatka Krai,,dgm_russianallmentions,1abf0328da3dfaec7fd2a03e5b3fa6f5,dgm_russianallmentions__1abf0328da3dfaec7fd2a03e5b3fa6f5
севастопольская военно-морская база,Russian Sevastopol naval base in Crimea,r53,188258,News,Russian Sevastopol naval base in Crimea,,dgm_russianallmentions,d44e3f6e08ea9b5931693083951fbe71,dgm_russianallmentions__d44e3f6e08ea9b5931693083951fbe71
севастопольской военно-морской базе,Russian Sevastopol naval base in Crimea,r53,188258,ForeignMinistry,Russian Sevastopol naval base in Crimea,,dgm_russianallmentions,d44e3f6e08ea9b5931693083951fbe71,dgm_russianallmentions__d44e3f6e08ea9b5931693083951fbe71
аэродром батайск,Russian Bataysk air base in Rostov Oblast,r54,188258,Person,Russian Bataysk air base in Rostov Oblast,,dgm_russianallmentions,0b7d98280fdd56ba2a7d96d6564d0370,dgm_russianallmentions__0b7d98280fdd56ba2a7d96d6564d0370
аэродроме батайск,Russian Bataysk air base in Rostov Oblast,r54,188258,News,Russian Bataysk air base in Rostov Oblast,,dgm_russianallmentions,0b7d98280fdd56ba2a7d96d6564d0370,dgm_russianallmentions__0b7d98280fdd56ba2a7d96d6564d0370
аэродром бобруйск,"Russian Babruysk air base in Mogilev Region, Belarus",r55,188258,space,"Russian Babruysk air base in Mogilev Region, Belarus",,dgm_russianallmentions,44055d577f11fb9a864c314d93af84db,dgm_russianallmentions__44055d577f11fb9a864c314d93af84db
аэродроме бобруйск,"Russian Babruysk air base in Mogilev Region, Belarus",r55,188258,space,"Russian Babruysk air base in Mogilev Region, Belarus",,dgm_russianallmentions,44055d577f11fb9a864c314d93af84db,dgm_russianallmentions__44055d577f11fb9a864c314d93af84db
аэрадром бабруйск,"Russian Babruysk air base in Mogilev Region, Belarus",r55,188258,Refinery,"Russian Babruysk air base in Mogilev Region, Belarus",,dgm_russianallmentions,44055d577f11fb9a864c314d93af84db,dgm_russianallmentions__44055d577f11fb9a864c314d93af84db
аэродром бобровка,Russian Bobrovka air base in Samara Oblast,r56,188258,Legislator,Russian Bobrovka air base in Samara Oblast,,dgm_russianallmentions,83ec5a3b230468c09aef9af0b7f065d2,dgm_russianallmentions__83ec5a3b230468c09aef9af0b7f065d2
аэродроме бобровка,Russian Bobrovka air base in Samara Oblast,r56,188258,Pipeline,Russian Bobrovka air base in Samara Oblast,,dgm_russianallmentions,83ec5a3b230468c09aef9af0b7f065d2,dgm_russianallmentions__83ec5a3b230468c09aef9af0b7f065d2
авиабаза энгельс,Russian Engels air base in Saratov Oblast,r57,188258,Shipping,Russian Engels air base in Saratov Oblast,,dgm_russianallmentions,ecfc561312d309e69c6228fe40363b9c,dgm_russianallmentions__ecfc561312d309e69c6228fe40363b9c
авиабазе энгельс,Russian Engels air base in Saratov Oblast,r57,188258,Consulates,Russian Engels air base in Saratov Oblast,,dgm_russianallmentions,ecfc561312d309e69c6228fe40363b9c,dgm_russianallmentions__ecfc561312d309e69c6228fe40363b9c
аэродром гатчина,Russian Gatchina air base in Leningrad Oblast,r58,188258,space,Russian Gatchina air base in Leningrad Oblast,,dgm_russianallmentions,77d638ea95e02380b384e7981e84ef65,dgm_russianallmentions__77d638ea95e02380b384e7981e84ef65
аэродроме гатчина,Russian Gatchina air base in Leningrad Oblast,r58,188258,News,Russian Gatchina air base in Leningrad Oblast,,dgm_russianallmentions,77d638ea95e02380b384e7981e84ef65,dgm_russianallmentions__77d638ea95e02380b384e7981e84ef65
аэродром измайлово,Russian Izmaylovo air base in Moscow Oblast,r59,188258,ForeignMinister,Russian Izmaylovo air base in Moscow Oblast,,dgm_russianallmentions,366e5fa9680d759db3d74d8ecfec58de,dgm_russianallmentions__366e5fa9680d759db3d74d8ecfec58de
аэродроме измайлово,Russian Izmaylovo air base in Moscow Oblast,r59,188258,DiplomaticFacilities,Russian Izmaylovo air base in Moscow Oblast,,dgm_russianallmentions,366e5fa9680d759db3d74d8ecfec58de,dgm_russianallmentions__366e5fa9680d759db3d74d8ecfec58de
хабаровск-центральный,Russian Khabarovsk Tsentralny airfield in Khabarovsk Krai,r60,188258,ForeignMinistry,Russian Khabarovsk Tsentralny airfield in Khabarovsk Krai,,dgm_russianallmentions,35413c1779a38d8e1ad90e9bd30fd8a0,dgm_russianallmentions__35413c1779a38d8e1ad90e9bd30fd8a0
хабаровск-центральном,Russian Khabarovsk Tsentralny airfield in Khabarovsk Krai,r60,188258,ForeignMinistry,Russian Khabarovsk Tsentralny airfield in Khabarovsk Krai,,dgm_russianallmentions,35413c1779a38d8e1ad90e9bd30fd8a0,dgm_russianallmentions__35413c1779a38d8e1ad90e9bd30fd8a0
аэродром кряж,Russian Kryazh air base in Samara,r61,188258,Pipeline,Russian Kryazh air base in Samara,,dgm_russianallmentions,cc291d4250b07dc4bb80fe0fee516866,dgm_russianallmentions__cc291d4250b07dc4bb80fe0fee516866
аэродроме кряж,Russian Kryazh air base in Samara,r61,188258,AAEntity,Russian Kryazh air base in Samara,,dgm_russianallmentions,cc291d4250b07dc4bb80fe0fee516866,dgm_russianallmentions__cc291d4250b07dc4bb80fe0fee516866
момент комплекс,Russian Moment Space Surveillance Complex,r62,188258,CompanyKeyword,Russian Moment Space Surveillance Complex,,dgm_russianallmentions,2b80f9d5f834d9bc6793bdd78480030e,dgm_russianallmentions__2b80f9d5f834d9bc6793bdd78480030e
аэродром мончегорск,Russian Monchegorsk air base in Murmansk Oblast,r63,188258,space,Russian Monchegorsk air base in Murmansk Oblast,,dgm_russianallmentions,d3f35ece2733871a945ab9415ab76bc5,dgm_russianallmentions__d3f35ece2733871a945ab9415ab76bc5
аэродроме мончегорск,Russian Monchegorsk air base in Murmansk Oblast,r63,188258,Exec,Russian Monchegorsk air base in Murmansk Oblast,,dgm_russianallmentions,d3f35ece2733871a945ab9415ab76bc5,dgm_russianallmentions__d3f35ece2733871a945ab9415ab76bc5
аэродром морозовск,Russian Morozovsk air base in Rostov Oblast,r64,188258,Legislator,Russian Morozovsk air base in Rostov Oblast,,dgm_russianallmentions,88f2aea5786e52934427dd0d6e89ce92,dgm_russianallmentions__88f2aea5786e52934427dd0d6e89ce92
аэродроме морозовск,Russian Morozovsk air base in Rostov Oblast,r64,188258,IndustryTerm,Russian Morozovsk air base in Rostov Oblast,,dgm_russianallmentions,88f2aea5786e52934427dd0d6e89ce92,dgm_russianallmentions__88f2aea5786e52934427dd0d6e89ce92
золотая долина,Russian Golden Valley airfield in Primorsky Krai,r65,188258,space,Russian Golden Valley airfield in Primorsky Krai,,dgm_russianallmentions,fed7bd83b98a3157eb89c1d5a7f4a7d7,dgm_russianallmentions__fed7bd83b98a3157eb89c1d5a7f4a7d7
золотой долине,Russian Golden Valley airfield in Primorsky Krai,r65,188258,Person,Russian Golden Valley airfield in Primorsky Krai,,dgm_russianallmentions,fed7bd83b98a3157eb89c1d5a7f4a7d7,dgm_russianallmentions__fed7bd83b98a3157eb89c1d5a7f4a7d7
темп,Russian Temp air base on Kotelny Island,r66,188258,Legislator,Russian Temp air base on Kotelny Island,,dgm_russianallmentions,ad08602def4f646efbf99b72fcfd02e9,dgm_russianallmentions__ad08602def4f646efbf99b72fcfd02e9
темпе,Russian Temp air base on Kotelny Island,r66,188258,Pipeline,Russian Temp air base on Kotelny Island,,dgm_russianallmentions,ad08602def4f646efbf99b72fcfd02e9,dgm_russianallmentions__ad08602def4f646efbf99b72fcfd02e9
новофёдоровка,Russian Novofedorovka air base in Saky Region,r67,188258,News,Russian Novofedorovka air base in Saky Region,,dgm_russianallmentions,335351601211d2240760851dacf2a2f4,dgm_russianallmentions__335351601211d2240760851dacf2a2f4
новофёдоровке,"Russian Novofedorovka air base in Saky Region, Crimea",r67,188258,FTO,"Russian Novofedorovka air base in Saky Region, Crimea",,dgm_russianallmentions,bd04b4b94a4c8a7c6d7e50d96386cf1a,dgm_russianallmentions__bd04b4b94a4c8a7c6d7e50d96386cf1a
аэропорт новороссийск,Russian Novorossiysk Airport in Myshako,r68,188258,FTO,Russian Novorossiysk Airport in Myshako,,dgm_russianallmentions,a3a7706c058bebd7e433b47e8d5a2000,dgm_russianallmentions__a3a7706c058bebd7e433b47e8d5a2000
аэропорте новороссийск,Russian Novorossiysk Airport in Myshako,r68,188258,IndustryTerm,Russian Novorossiysk Airport in Myshako,,dgm_russianallmentions,a3a7706c058bebd7e433b47e8d5a2000,dgm_russianallmentions__a3a7706c058bebd7e433b47e8d5a2000
объект 100,Russian Object-100 Utes naval missile coastal defense division in Crimea,r69,188258,IndustryTerm,Russian Object-100 Utes naval missile coastal defense division in Crimea,,dgm_russianallmentions,59adf9cb9082f38b1ba9444b7404a296,dgm_russianallmentions__59adf9cb9082f38b1ba9444b7404a296
сотка,Russian Object-100 Utes naval missile coastal defense division in Crimea,r69,188258,space,Russian Object-100 Utes naval missile coastal defense division in Crimea,,dgm_russianallmentions,59adf9cb9082f38b1ba9444b7404a296,dgm_russianallmentions__59adf9cb9082f38b1ba9444b7404a296
окно-с,Russian Okno-S space surveillance facility in Primorsky Krai,r70,188258,Wells,Russian Okno-S space surveillance facility in Primorsky Krai,,dgm_russianallmentions,014998bff61ee8c1e023b7e1ddafd988,dgm_russianallmentions__014998bff61ee8c1e023b7e1ddafd988
военно-морская база полярный,Russian Polyarny Naval Base in Murmansk Oblast,r71,188258,ForeignMinistry,Russian Polyarny Naval Base in Murmansk Oblast,,dgm_russianallmentions,90419714edad236f89cff346b0468683,dgm_russianallmentions__90419714edad236f89cff346b0468683
военно-морской базе полярный,Russian Polyarny Naval Base in Murmansk Oblast,r71,188258,Pipeline,Russian Polyarny Naval Base in Murmansk Oblast,,dgm_russianallmentions,90419714edad236f89cff346b0468683,dgm_russianallmentions__90419714edad236f89cff346b0468683
аэродром поной,Russian Ponoy airfield in Murmansk Oblast,r72,188258,AAEntity,Russian Ponoy airfield in Murmansk Oblast,,dgm_russianallmentions,4161b9140f69dd81a5028701977a3763,dgm_russianallmentions__4161b9140f69dd81a5028701977a3763
аэродроме поной,Russian Ponoy airfield in Murmansk Oblast,r72,188258,ForeignMinistry,Russian Ponoy airfield in Murmansk Oblast,,dgm_russianallmentions,4161b9140f69dd81a5028701977a3763,dgm_russianallmentions__4161b9140f69dd81a5028701977a3763
аэродром прибылово,Russian Pribylovo airfield in Glebyechevo,r73,188258,FTO,Russian Pribylovo airfield in Glebyechevo,,dgm_russianallmentions,4647fdc1ec6089285c6152ea46dddee3,dgm_russianallmentions__4647fdc1ec6089285c6152ea46dddee3
аэродроме прибылово,Russian Pribylovo airfield in Glebyechevo,r73,188258,IndustryTerm,Russian Pribylovo airfield in Glebyechevo,,dgm_russianallmentions,4647fdc1ec6089285c6152ea46dddee3,dgm_russianallmentions__4647fdc1ec6089285c6152ea46dddee3
аэродром пристань,Russian Pristan air base in Shkotovsky district of Primorsky Krai,r74,188258,Exec,Russian Pristan air base in Shkotovsky district of Primorsky Krai,,dgm_russianallmentions,6296fac5001260f8d09c994ab3649997,dgm_russianallmentions__6296fac5001260f8d09c994ab3649997
аэродроме пристань,Russian Pristan air base in Shkotovsky district of Primorsky Krai,r74,188258,Refinery,Russian Pristan air base in Shkotovsky district of Primorsky Krai,,dgm_russianallmentions,6296fac5001260f8d09c994ab3649997,dgm_russianallmentions__6296fac5001260f8d09c994ab3649997
саратов-южный,Russian Saratov South air base in Saratov,r75,188258,ForeignMinistry,Russian Saratov South air base in Saratov,,dgm_russianallmentions,0b084af9df01bb62c68ecdf73667db0a,dgm_russianallmentions__0b084af9df01bb62c68ecdf73667db0a
североморская военно-морская база,Russian Severomorsk Naval Base in Murmansk Oblast,r76,188258,DiplomaticFacilities,Russian Severomorsk Naval Base in Murmansk Oblast,,dgm_russianallmentions,5997f2705c1e6552311933815fc243bc,dgm_russianallmentions__5997f2705c1e6552311933815fc243bc
североморской военно-морской базе,Russian Severomorsk Naval Base in Murmansk Oblast,r76,188258,DiplomaticFacilities,Russian Severomorsk Naval Base in Murmansk Oblast,,dgm_russianallmentions,5997f2705c1e6552311933815fc243bc,dgm_russianallmentions__5997f2705c1e6552311933815fc243bc
аэродром торжо́к,Russian Torzhok airfield in Tver Oblast,r77,188258,Consulates,Russian Torzhok airfield in Tver Oblast,,dgm_russianallmentions,8b1337975a0798e19185782e02fe99d3,dgm_russianallmentions__8b1337975a0798e19185782e02fe99d3
аэродроме торжо́к,Russian Torzhok airfield in Tver Oblast,r77,188258,ForeignMinister,Russian Torzhok airfield in Tver Oblast,,dgm_russianallmentions,8b1337975a0798e19185782e02fe99d3,dgm_russianallmentions__8b1337975a0798e19185782e02fe99d3
аэродром вещево,Russian Veshchevo air base in Vyborg,r78,188258,CompanyKeyword,Russian Veshchevo air base in Vyborg,,dgm_russianallmentions,83a6d552d32d49e9f3d60cb247622b5e,dgm_russianallmentions__83a6d552d32d49e9f3d60cb247622b5e
аэродроме вещево,Russian Veshchevo air base in Vyborg,r78,188258,News,Russian Veshchevo air base in Vyborg,,dgm_russianallmentions,83a6d552d32d49e9f3d60cb247622b5e,dgm_russianallmentions__83a6d552d32d49e9f3d60cb247622b5e
аэродром гаровка,Russian Garovka air base in Zheleznodorozhny District of Khabarovsk,r79,188258,News,Russian Garovka air base in Zheleznodorozhny District of Khabarovsk,,dgm_russianallmentions,25a76b4d2e06d0c849134c6d8ba33c8a,dgm_russianallmentions__25a76b4d2e06d0c849134c6d8ba33c8a
аэродроме гаровка,Russian Garovka air base in Zheleznodorozhny District of Khabarovsk,r79,188258,ForeignMinister,Russian Garovka air base in Zheleznodorozhny District of Khabarovsk,,dgm_russianallmentions,25a76b4d2e06d0c849134c6d8ba33c8a,dgm_russianallmentions__25a76b4d2e06d0c849134c6d8ba33c8a
аэродром зерноград,Russian Zernograd Air Base in Rostov Oblast,r80,188258,Diplomat,Russian Zernograd Air Base in Rostov Oblast,,dgm_russianallmentions,e944169c02ae1c753ce74ffbb869cbbf,dgm_russianallmentions__e944169c02ae1c753ce74ffbb869cbbf
аэродроме зерноград,Russian Zernograd Air Base in Rostov Oblast,r80,188258,News,Russian Zernograd Air Base in Rostov Oblast,,dgm_russianallmentions,e944169c02ae1c753ce74ffbb869cbbf,dgm_russianallmentions__e944169c02ae1c753ce74ffbb869cbbf
аэродром кача,"Russian Kacha airfield in Sevastopol, Crimea",r81,188258,Keyphrase,"Russian Kacha airfield in Sevastopol, Crimea",,dgm_russianallmentions,1c5da1fe65abf1a6723c32df9c5dde21,dgm_russianallmentions__1c5da1fe65abf1a6723c32df9c5dde21
аэродроме кача,"Russian Kacha airfield in Sevastopol, Crimea",r81,188258,Media,"Russian Kacha airfield in Sevastopol, Crimea",,dgm_russianallmentions,1c5da1fe65abf1a6723c32df9c5dde21,dgm_russianallmentions__1c5da1fe65abf1a6723c32df9c5dde21
аэродром октябрьское,"Russian Oktyabrskoye air base in Simferopol, Crimea",r82,188258,ForeignMinister,"Russian Oktyabrskoye air base in Simferopol, Crimea",,dgm_russianallmentions,8d1ab7ed9c485bf018857af3134dfc22,dgm_russianallmentions__8d1ab7ed9c485bf018857af3134dfc22
аэродроме октябрьское,"Russian Oktyabrskoye air base in Simferopol, Crimea",r82,188258,FTO,"Russian Oktyabrskoye air base in Simferopol, Crimea",,dgm_russianallmentions,8d1ab7ed9c485bf018857af3134dfc22,dgm_russianallmentions__8d1ab7ed9c485bf018857af3134dfc22
аэродром среднебелое,Russian Srednebely airfield in Ivanovsky District of Amur Oblast,r83,188258,Media,Russian Srednebely airfield in Ivanovsky District of Amur Oblast,,dgm_russianallmentions,9aee4d645e0bb94d2ed0fb5bfe697162,dgm_russianallmentions__9aee4d645e0bb94d2ed0fb5bfe697162
аэродроме среднебелое,Russian Srednebely airfield in Ivanovsky District of Amur Oblast,r83,188258,Pipeline,Russian Srednebely airfield in Ivanovsky District of Amur Oblast,,dgm_russianallmentions,9aee4d645e0bb94d2ed0fb5bfe697162,dgm_russianallmentions__9aee4d645e0bb94d2ed0fb5bfe697162
аэродром черниговка,Russian Chernigovka airfield in Primorsky Krai,r84,188258,LegislativeCommittee,Russian Chernigovka airfield in Primorsky Krai,,dgm_russianallmentions,b0345b77aa45e0926f19a662911fabfd,dgm_russianallmentions__b0345b77aa45e0926f19a662911fabfd
аэродроме черниговка,Russian Chernigovka airfield in Primorsky Krai,r84,188258,LegislativeCommittee,Russian Chernigovka airfield in Primorsky Krai,,dgm_russianallmentions,b0345b77aa45e0926f19a662911fabfd,dgm_russianallmentions__b0345b77aa45e0926f19a662911fabfd
