german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
am teich,"Am Teich in Hildesheim, Germany",52.1607728,10.0166721,1,,,,,LegislativeCommittee,"Am Teich in Hildesheim, Germany",,german_fires_hildesheim_locations,1185f31fe8896bf990a2a05cdb2c1b4f,german_fires_hildesheim_locations__1185f31fe8896bf990a2a05cdb2c1b4f
am thie,"Am Thie in Hildesheim, Germany",52.1621044,10.0142444,1,,,,,AAEntity,"Am Thie in Hildesheim, Germany",,german_fires_hildesheim_locations,09ec6e3b21074d932c04b2e0ec7cb465,german_fires_hildesheim_locations__09ec6e3b21074d932c04b2e0ec7cb465
am wallhof,"Am Wallhof in Hildesheim, Germany",52.1289968,9.9484613,1,,,,,Diplomat,"Am Wallhof in Hildesheim, Germany",,german_fires_hildesheim_locations,d64b885acca38c5a9fcce5b063fecfc0,german_fires_hildesheim_locations__d64b885acca38c5a9fcce5b063fecfc0
am wellenbach,"Am Wellenbach in Hildesheim, Germany",52.1403235,9.882899,1,,,,,News,"Am Wellenbach in Hildesheim, Germany",,german_fires_hildesheim_locations,d0ba5d026ea63ef6d49625459da4cc21,german_fires_hildesheim_locations__d0ba5d026ea63ef6d49625459da4cc21
am wildgatter,"Am Wildgatter in Hildesheim, Germany",52.1264462,9.9405297,1,,,,,Person,"Am Wildgatter in Hildesheim, Germany",,german_fires_hildesheim_locations,9b46ccf317b4214639a42a5a3ca6b4cf,german_fires_hildesheim_locations__9b46ccf317b4214639a42a5a3ca6b4cf
amalie-sieveking-strasse,"Amalie-Sieveking-Strasse in Hildesheim, Germany",52.1236221,9.9837155,1,,,,,ForeignMinistry,"Amalie-Sieveking-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,e6f353e676b8a37a9a8fc25b59cfe3b7,german_fires_hildesheim_locations__e6f353e676b8a37a9a8fc25b59cfe3b7
an den lehmofen,"An den Lehmofen in Hildesheim, Germany",52.1521413,9.8820721,1,,,,,Shipping,"An den Lehmofen in Hildesheim, Germany",,german_fires_hildesheim_locations,6cfbb6865175db920c3c6307a8e931c9,german_fires_hildesheim_locations__6cfbb6865175db920c3c6307a8e931c9
an den linden,"An den Linden in Hildesheim, Germany",52.1520923,9.8812014,1,,,,,News,"An den Linden in Hildesheim, Germany",,german_fires_hildesheim_locations,cf9ce6b8ddd786ed9338c1430cbbfed6,german_fires_hildesheim_locations__cf9ce6b8ddd786ed9338c1430cbbfed6
an den muhlen,"An den Muhlen in Hildesheim, Germany",52.1132478,9.9186341,1,,,,,Shipping,"An den Muhlen in Hildesheim, Germany",,german_fires_hildesheim_locations,5078d04e355f454e2f7668fb13e0dc91,german_fires_hildesheim_locations__5078d04e355f454e2f7668fb13e0dc91
an den osterstucken,"An den Osterstucken in Hildesheim, Germany",52.1299443,9.9748268,1,,,,,Legislator,"An den Osterstucken in Hildesheim, Germany",,german_fires_hildesheim_locations,0529484ceb99b50364fbf89d75195d81,german_fires_hildesheim_locations__0529484ceb99b50364fbf89d75195d81
an den sportplatzen,"An den Sportplatzen in Hildesheim, Germany",52.1346852,9.9517005,1,,,,,LegislativeCommittee,"An den Sportplatzen in Hildesheim, Germany",,german_fires_hildesheim_locations,2140e5139d2088ecdfd90463a072758b,german_fires_hildesheim_locations__2140e5139d2088ecdfd90463a072758b
an den vier linden,"An den Vier Linden in Hildesheim, Germany",52.1391396,9.939417,1,,,,,Person,"An den Vier Linden in Hildesheim, Germany",,german_fires_hildesheim_locations,5a33417b0ab4cb9e1328f36b19b3fb85,german_fires_hildesheim_locations__5a33417b0ab4cb9e1328f36b19b3fb85
an der alten munze,"An der Alten Munze in Hildesheim, Germany",52.1511407,9.949412,1,,,,,Shipping,"An der Alten Munze in Hildesheim, Germany",,german_fires_hildesheim_locations,9c132dd4bde7c17788ce58b466de32c0,german_fires_hildesheim_locations__9c132dd4bde7c17788ce58b466de32c0
an der beeke,"An der Beeke in Hildesheim, Germany",52.1635211,9.9137013,1,,,,,Consulates,"An der Beeke in Hildesheim, Germany",,german_fires_hildesheim_locations,337935bb6ea407001da2f73d133cc69b,german_fires_hildesheim_locations__337935bb6ea407001da2f73d133cc69b
an der christuskirche,"An der Christuskirche in Hildesheim, Germany",52.1528482,9.9244926,1,,,,,Person,"An der Christuskirche in Hildesheim, Germany",,german_fires_hildesheim_locations,e5fb239728f794dec53e78e789c760c2,german_fires_hildesheim_locations__e5fb239728f794dec53e78e789c760c2
an der feuerwache,"An der Feuerwache in Hildesheim, Germany",52.158285,9.9596713,1,,,,,Person,"An der Feuerwache in Hildesheim, Germany",,german_fires_hildesheim_locations,30f6056bf9a3ac7f939828301d7b99f4,german_fires_hildesheim_locations__30f6056bf9a3ac7f939828301d7b99f4
an der fohlenkoppel,"An der Fohlenkoppel in Hildesheim, Germany",52.1640453,9.9191533,1,,,,,ForeignMinistry,"An der Fohlenkoppel in Hildesheim, Germany",,german_fires_hildesheim_locations,588900cd041402266a25b59fa24be89e,german_fires_hildesheim_locations__588900cd041402266a25b59fa24be89e
an der innerste-au,"An der Innerste-Au in Hildesheim, Germany",52.1421114,9.9400731,1,,,,,DiplomaticFacilities,"An der Innerste-Au in Hildesheim, Germany",,german_fires_hildesheim_locations,16c3cbf5b5792d3513d2904272784670,german_fires_hildesheim_locations__16c3cbf5b5792d3513d2904272784670
an der johanniskirche,"An der Johanniskirche in Hildesheim, Germany",52.1650785,9.9451547,1,,,,,ForeignMinister,"An der Johanniskirche in Hildesheim, Germany",,german_fires_hildesheim_locations,edda3a18a0c3b2f1112b20bed7217f5e,german_fires_hildesheim_locations__edda3a18a0c3b2f1112b20bed7217f5e
an der klus,"An der Klus in Hildesheim, Germany",52.1645144,10.0134207,1,,,,,ForeignMinister,"An der Klus in Hildesheim, Germany",,german_fires_hildesheim_locations,4a2fc570b0dddb5d671bde3681373b37,german_fires_hildesheim_locations__4a2fc570b0dddb5d671bde3681373b37
an der kupferschmiede,"An der Kupferschmiede in Hildesheim, Germany",52.1247647,9.9385555,1,,,,,Wells,"An der Kupferschmiede in Hildesheim, Germany",,german_fires_hildesheim_locations,97cc2e800adfd11bc34d68b3c543ac26,german_fires_hildesheim_locations__97cc2e800adfd11bc34d68b3c543ac26
an der lilie,"An der Lilie in Hildesheim, Germany",52.1526976,9.9530305,1,,,,,Keyphrase,"An der Lilie in Hildesheim, Germany",,german_fires_hildesheim_locations,36c0bc4996e2381461d195d3674a06cd,german_fires_hildesheim_locations__36c0bc4996e2381461d195d3674a06cd
an der ortsschlumpquelle,"An der Ortsschlumpquelle in Hildesheim, Germany",52.1461082,9.9731379,1,,,,,Pipeline,"An der Ortsschlumpquelle in Hildesheim, Germany",,german_fires_hildesheim_locations,f3c3bd32cf20c014db44e10635b18df2,german_fires_hildesheim_locations__f3c3bd32cf20c014db44e10635b18df2
an der pauluskirche,"An der Pauluskirche in Hildesheim, Germany",52.1628318,9.9168988,1,,,,,Pipeline,"An der Pauluskirche in Hildesheim, Germany",,german_fires_hildesheim_locations,c11689ba8410a16b9136f5946e5b0278,german_fires_hildesheim_locations__c11689ba8410a16b9136f5946e5b0278
an der pottkuhle,"An der Pottkuhle in Hildesheim, Germany",52.1354101,9.9504067,1,,,,,News,"An der Pottkuhle in Hildesheim, Germany",,german_fires_hildesheim_locations,6a9a02c56fb97cffa728951956703600,german_fires_hildesheim_locations__6a9a02c56fb97cffa728951956703600
an der renne,"An der Renne in Hildesheim, Germany",52.1226999,9.9445557,1,,,,,space,"An der Renne in Hildesheim, Germany",,german_fires_hildesheim_locations,fdbeeb961e685cc351409692d03d3674,german_fires_hildesheim_locations__fdbeeb961e685cc351409692d03d3674
an der scharlake,"An der Scharlake in Hildesheim, Germany",52.1756657,9.9576572,1,,,,,Legislator,"An der Scharlake in Hildesheim, Germany",,german_fires_hildesheim_locations,70e5adbe9dd6f91bf8ea7fc5c91ba387,german_fires_hildesheim_locations__70e5adbe9dd6f91bf8ea7fc5c91ba387
an der viehweide,"An der Viehweide in Hildesheim, Germany",52.1279917,9.9934013,1,,,,,Media,"An der Viehweide in Hildesheim, Germany",,german_fires_hildesheim_locations,4c0edd3a006fa4ac40b2b575545792c2,german_fires_hildesheim_locations__4c0edd3a006fa4ac40b2b575545792c2
an der wilhelmshohe,"An der Wilhelmshohe in Hildesheim, Germany",52.1417642,9.9103167,1,,,,,Refinery,"An der Wilhelmshohe in Hildesheim, Germany",,german_fires_hildesheim_locations,7575f0d1d9d7a42128c8b56fc2335126,german_fires_hildesheim_locations__7575f0d1d9d7a42128c8b56fc2335126
andreas-passage,"Andreas-Passage in Hildesheim, Germany",52.1511257,9.9487989,1,,,,,FTO,"Andreas-Passage in Hildesheim, Germany",,german_fires_hildesheim_locations,6f8e46fd6b6ec204d6ea76b09050bf53,german_fires_hildesheim_locations__6f8e46fd6b6ec204d6ea76b09050bf53
andreasplatz,"Andreasplatz in Hildesheim, Germany",52.1518149,9.9504451,1,,,,,AAEntity,"Andreasplatz in Hildesheim, Germany",,german_fires_hildesheim_locations,1aa888b46355405ee8e01914d0fd3b78,german_fires_hildesheim_locations__1aa888b46355405ee8e01914d0fd3b78
andreasstrasse,"Andreasstrasse in Hildesheim, Germany",52.1522239,9.9484588,1,,,,,Consulates,"Andreasstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,e05d05887ac89c08673e4936955d53c5,german_fires_hildesheim_locations__e05d05887ac89c08673e4936955d53c5
angerburger strasse,"Angerburger Strasse in Hildesheim, Germany",52.13349,9.9789961,1,,,,,ForeignMinister,"Angerburger Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,089d66f7e66a7318d5d09e2ffec0e126,german_fires_hildesheim_locations__089d66f7e66a7318d5d09e2ffec0e126
angerweg,"Angerweg in Hildesheim, Germany",52.1602335,10.016774,1,,,,,Consulates,"Angerweg in Hildesheim, Germany",,german_fires_hildesheim_locations,917ecb6b23ae430da798b4fff21be7d8,german_fires_hildesheim_locations__917ecb6b23ae430da798b4fff21be7d8
angoulêmeplatz,"Angoulêmeplatz in Hildesheim, Germany",52.1574636,9.9528585,1,,,,,AAEntity,"Angoulêmeplatz in Hildesheim, Germany",,german_fires_hildesheim_locations,0b6f0953ddf61c4eb275b45515166301,german_fires_hildesheim_locations__0b6f0953ddf61c4eb275b45515166301
annenstrasse,"Annenstrasse in Hildesheim, Germany",52.1467498,9.9577926,1,,,,,Diplomat,"Annenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,be1a0c3ebe127018dace5c88055b951b,german_fires_hildesheim_locations__be1a0c3ebe127018dace5c88055b951b
anton-grebe-strasse,"Anton-Grebe-Strasse in Hildesheim, Germany",52.1253435,9.9218759,1,,,,,space,"Anton-Grebe-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,10146566fa8b6e5a9523c135443ab014,german_fires_hildesheim_locations__10146566fa8b6e5a9523c135443ab014
antpoel,"Antpoel in Hildesheim, Germany",52.1206448,9.9497884,1,,,,,Consulates,"Antpoel in Hildesheim, Germany",,german_fires_hildesheim_locations,3db1fee98e52c8521009edfa98aefe4b,german_fires_hildesheim_locations__3db1fee98e52c8521009edfa98aefe4b
apfelallee,"Apfelallee in Hildesheim, Germany",52.0244195,8.476688,1,,,,,Refinery,"Apfelallee in Hildesheim, Germany",,german_fires_hildesheim_locations,47da51925c9b378e381aaac767792254,german_fires_hildesheim_locations__47da51925c9b378e381aaac767792254
arndtstrasse,"Arndtstrasse in Hildesheim, Germany",52.1290445,9.9658823,1,,,,,IndustryTerm,"Arndtstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4a0c93827391d98b186fa5ad27baeb73,german_fires_hildesheim_locations__4a0c93827391d98b186fa5ad27baeb73
arne-eggebrecht-weg,"Arne-Eggebrecht-Weg in Hildesheim, Germany",52.1497649,9.9447321,1,,,,,CompanyKeyword,"Arne-Eggebrecht-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,c86307e517172c9d90251dddfc4deb11,german_fires_hildesheim_locations__c86307e517172c9d90251dddfc4deb11
arnekenstrasse,"Arnekenstrasse in Hildesheim, Germany",52.1543944,9.9500484,1,,,,,Legislator,"Arnekenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,387c42e4940ced439265ec0309b53cdf,german_fires_hildesheim_locations__387c42e4940ced439265ec0309b53cdf
asternweg,"Asternweg in Hildesheim, Germany",52.1134601,9.9988715,1,,,,,AAEntity,"Asternweg in Hildesheim, Germany",,german_fires_hildesheim_locations,6f473758d27ed76a1d9aace6434625dc,german_fires_hildesheim_locations__6f473758d27ed76a1d9aace6434625dc
astrid-lindgren-strasse,"Astrid-Lindgren-Strasse in Hildesheim, Germany",52.1313873,9.9395606,1,,,,,AAEntity,"Astrid-Lindgren-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,24612be72fbf4cdf94f9dc6e8a549b22,german_fires_hildesheim_locations__24612be72fbf4cdf94f9dc6e8a549b22
auf dem gutshof,"Auf dem Gutshof in Hildesheim, Germany",52.1149313,9.9132635,1,,,,,Wells,"Auf dem Gutshof in Hildesheim, Germany",,german_fires_hildesheim_locations,d45418e47982546cc91e7dd299a838ad,german_fires_hildesheim_locations__d45418e47982546cc91e7dd299a838ad
auf den steinen,"Auf den Steinen in Hildesheim, Germany",52.1667589,9.9092674,1,,,,,Diplomat,"Auf den Steinen in Hildesheim, Germany",,german_fires_hildesheim_locations,f809471e6ab425b1d676b264af6a7bfd,german_fires_hildesheim_locations__f809471e6ab425b1d676b264af6a7bfd
auf der fuchslade,"Auf der Fuchslade in Hildesheim, Germany",52.164801,9.9090826,1,,,,,Consulates,"Auf der Fuchslade in Hildesheim, Germany",,german_fires_hildesheim_locations,52d8545c029e8a79197ebfba132d9b42,german_fires_hildesheim_locations__52d8545c029e8a79197ebfba132d9b42
auf der hagenbrucke,"Auf der Hagenbrucke in Hildesheim, Germany",52.2672152,10.5232449,1,,,,,CompanyKeyword,"Auf der Hagenbrucke in Hildesheim, Germany",,german_fires_hildesheim_locations,5ea3e67a2e914f8d0fa7c17497d4d8b8,german_fires_hildesheim_locations__5ea3e67a2e914f8d0fa7c17497d4d8b8
auf der heide,"Auf der Heide in Hildesheim, Germany",52.125272,9.9877283,1,,,,,Diplomat,"Auf der Heide in Hildesheim, Germany",,german_fires_hildesheim_locations,7815ada78a120c98d6c7040bad3d968f,german_fires_hildesheim_locations__7815ada78a120c98d6c7040bad3d968f
auf der sandhude,"Auf der Sandhude in Hildesheim, Germany",52.1211624,9.9834906,1,,,,,Shipping,"Auf der Sandhude in Hildesheim, Germany",,german_fires_hildesheim_locations,bd59c9c60804b610418d79439331373a,german_fires_hildesheim_locations__bd59c9c60804b610418d79439331373a
augustastrasse,"Augustastrasse in Hildesheim, Germany",52.1511487,9.9602224,1,,,,,Keyphrase,"Augustastrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5012b09f4e999981b248b93d8dba6a5d,german_fires_hildesheim_locations__5012b09f4e999981b248b93d8dba6a5d
baccenroder stieg,"Baccenroder Stieg in Hildesheim, Germany",52.1156369,9.9133387,1,,,,,IndustryTerm,"Baccenroder Stieg in Hildesheim, Germany",,german_fires_hildesheim_locations,4614ea549766d5849c2d1ff2ab2fa875,german_fires_hildesheim_locations__4614ea549766d5849c2d1ff2ab2fa875
backerstrasse,"Backerstrasse in Hildesheim, Germany",52.1733295,9.9924603,1,,,,,Pipeline,"Backerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4e9722e80f763e49cd3eafe7b46ea6fc,german_fires_hildesheim_locations__4e9722e80f763e49cd3eafe7b46ea6fc
backhausfeld,"Backhausfeld in Hildesheim, Germany",52.1762658,9.9900893,1,,,,,CompanyKeyword,"Backhausfeld in Hildesheim, Germany",,german_fires_hildesheim_locations,9e71c6f09340a629c62bc30a2c5843d2,german_fires_hildesheim_locations__9e71c6f09340a629c62bc30a2c5843d2
bahnhofsallee,"Bahnhofsallee in Hildesheim, Germany",52.1569585,9.9549369,1,,,,,Shipping,"Bahnhofsallee in Hildesheim, Germany",,german_fires_hildesheim_locations,d4a9ce7a83ade870c3f37d46bf2c28ec,german_fires_hildesheim_locations__d4a9ce7a83ade870c3f37d46bf2c28ec
bahnhofsplatz,"Bahnhofsplatz in Hildesheim, Germany",52.1591176,9.9523661,1,,,,,Media,"Bahnhofsplatz in Hildesheim, Germany",,german_fires_hildesheim_locations,3a001a7b17a172cb9c7e90155cf0e2ac,german_fires_hildesheim_locations__3a001a7b17a172cb9c7e90155cf0e2ac
bahrfeldtstrasse,"Bahrfeldtstrasse in Hildesheim, Germany",52.1570389,9.9659202,1,,,,,Media,"Bahrfeldtstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f2e209357e070497cd26d4974374063c,german_fires_hildesheim_locations__f2e209357e070497cd26d4974374063c
barienroder strasse,"Barienroder Strasse in Hildesheim, Germany",52.1221924,9.9465111,1,,,,,Legislator,"Barienroder Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,49e6dc59ac19ff5127afbfdcad8bf25f,german_fires_hildesheim_locations__49e6dc59ac19ff5127afbfdcad8bf25f
barningeroder kamp,"Barningeroder Kamp in Hildesheim, Germany",52.1227923,9.9547715,1,,,,,Keyphrase,"Barningeroder Kamp in Hildesheim, Germany",,german_fires_hildesheim_locations,2ee73f14c25884ce678274bb2a9c946e,german_fires_hildesheim_locations__2ee73f14c25884ce678274bb2a9c946e
barthold-behrens-weg,"Barthold-Behrens-Weg in Hildesheim, Germany",52.1534064,9.9121578,1,,,,,ForeignMinistry,"Barthold-Behrens-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,c6216bb80aca0ec0e2dbd42683ce31bd,german_fires_hildesheim_locations__c6216bb80aca0ec0e2dbd42683ce31bd
basedowstrasse,"Basedowstrasse in Hildesheim, Germany",52.1691891,9.9441762,1,,,,,Refinery,"Basedowstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,0543262c394375b13070f837a6402165,german_fires_hildesheim_locations__0543262c394375b13070f837a6402165
bauernwiese,"Bauernwiese in Hildesheim, Germany",52.1236037,9.9531099,1,,,,,Shipping,"Bauernwiese in Hildesheim, Germany",,german_fires_hildesheim_locations,5d0624a57dc91654db3570530f40ad13,german_fires_hildesheim_locations__5d0624a57dc91654db3570530f40ad13
baurat-kohler-strasse,"Baurat-Kohler-Strasse in Hildesheim, Germany",52.1792824,9.9588632,1,,,,,Exec,"Baurat-Kohler-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,0a6e8ae48d81ba93444cc4f77565611e,german_fires_hildesheim_locations__0a6e8ae48d81ba93444cc4f77565611e
bavenstedter hauptstrasse,"Bavenstedter Hauptstrasse in Hildesheim, Germany",52.1744976,9.9907283,1,,,,,News,"Bavenstedter Hauptstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1999dcab039e8e9bb7ab97ff7f24eb03,german_fires_hildesheim_locations__1999dcab039e8e9bb7ab97ff7f24eb03
bavenstedter ring,"Bavenstedter Ring in Hildesheim, Germany",52.1732243,9.9932402,1,,,,,Exec,"Bavenstedter Ring in Hildesheim, Germany",,german_fires_hildesheim_locations,4d5e18e0444da30bf16dae8c97aa9cfc,german_fires_hildesheim_locations__4d5e18e0444da30bf16dae8c97aa9cfc
bavenstedter strasse,"Bavenstedter Strasse in Hildesheim, Germany",52.1654969,9.9746591,1,,,,,Diplomat,"Bavenstedter Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5e1658f82f41326546d06aa16bf5737b,german_fires_hildesheim_locations__5e1658f82f41326546d06aa16bf5737b
beaulieustrasse,"Beaulieustrasse in Hildesheim, Germany",52.1225159,9.9172681,1,,,,,Person,"Beaulieustrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c0c5eb03752f91580632ce7ee377792e,german_fires_hildesheim_locations__c0c5eb03752f91580632ce7ee377792e
beelter weg,"Beelter Weg in Hildesheim, Germany",52.1673066,9.9117261,1,,,,,Refinery,"Beelter Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,1ffb68cbd83dedd1c4e7290f1438ed7f,german_fires_hildesheim_locations__1ffb68cbd83dedd1c4e7290f1438ed7f
beethovenstrasse,"Beethovenstrasse in Hildesheim, Germany",52.146518,9.966758,1,,,,,AAEntity,"Beethovenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,811204908640910be260f21335358e87,german_fires_hildesheim_locations__811204908640910be260f21335358e87
behrlastrasse,"Behrlastrasse in Hildesheim, Germany",52.1678169,9.9456126,1,,,,,Media,"Behrlastrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,001d434549ac7573fb2609cf8e0d4e14,german_fires_hildesheim_locations__001d434549ac7573fb2609cf8e0d4e14
bei st. georgen,"Bei St. Georgen in Hildesheim, Germany",52.1541491,9.9542155,1,,,,,CompanyKeyword,"Bei St. Georgen in Hildesheim, Germany",,german_fires_hildesheim_locations,d7cc1620a9bde96400a489653e4e52b5,german_fires_hildesheim_locations__d7cc1620a9bde96400a489653e4e52b5
bennoburg,"Bennoburg in Hildesheim, Germany",52.1472453,9.9335179,1,,,,,Keyphrase,"Bennoburg in Hildesheim, Germany",,german_fires_hildesheim_locations,4f57dc1d39aac2a86d153a87542e4ab7,german_fires_hildesheim_locations__4f57dc1d39aac2a86d153a87542e4ab7
