company,GUID,caption name,exactcheck,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
wakefern food,4f2cdd9dbdc6d2e0246039992e2e8047,Wakefern Food,,Legislator,Wakefern Food,,CrunchbaseFunding_CompanyMapping,04492c0aabde41841456f494134d03d5,CrunchbaseFunding_CompanyMapping__04492c0aabde41841456f494134d03d5
humana,4fa6274524c79e61a5b4d71265ed34b3,Humana,,Diplomat,Humana,,CrunchbaseFunding_CompanyMapping,52315b4e466fb3a3b637ba9d4595b656,CrunchbaseFunding_CompanyMapping__52315b4e466fb3a3b637ba9d4595b656
synovus,51794dd8f55a4e939bafed948b1da06b,Synovus,,CompanyKeyword,Synovus,,CrunchbaseFunding_CompanyMapping,5d8dba8ddfe26a3c54710523274889d1,CrunchbaseFunding_CompanyMapping__5d8dba8ddfe26a3c54710523274889d1
sonos,517cb8bfddf2e81de770c690855d59ab,Sonos,,Exec,Sonos,,CrunchbaseFunding_CompanyMapping,b7280e0a950132fa34599d3ac14481d7,CrunchbaseFunding_CompanyMapping__b7280e0a950132fa34599d3ac14481d7
eversource energy,527ca1ca6a722a33494a9a9bfc58e307,Eversource Energy,,space,Eversource Energy,,CrunchbaseFunding_CompanyMapping,6105b9ed3e42803b6c2c3e59e1a7b55b,CrunchbaseFunding_CompanyMapping__6105b9ed3e42803b6c2c3e59e1a7b55b
aflac,5367c43b852ae374e6076d251c5d52d5,Aflac,,ForeignMinister,Aflac,,CrunchbaseFunding_CompanyMapping,b44e5b05ace8bafdf1ba77e5d4e44f24,CrunchbaseFunding_CompanyMapping__b44e5b05ace8bafdf1ba77e5d4e44f24
airbnb,549f9e87cdd69547c3f20392345a00b5,Airbnb,,Keyphrase,Airbnb,,CrunchbaseFunding_CompanyMapping,09e31a5bddc6d6628252a7bff57d5dce,CrunchbaseFunding_CompanyMapping__09e31a5bddc6d6628252a7bff57d5dce
western digital,54f5b660f0790a049e07d7a4c4e7e37c,Western Digital,,CompanyKeyword,Western Digital,,CrunchbaseFunding_CompanyMapping,89acff1c11bb235db311b4b6434cfd76,CrunchbaseFunding_CompanyMapping__89acff1c11bb235db311b4b6434cfd76
verizon,5559b5eea076eae74a93a09af10cd9b7,Verizon,,AAEntity,Verizon,,CrunchbaseFunding_CompanyMapping,9ef23a446a119387586d089c425f2d55,CrunchbaseFunding_CompanyMapping__9ef23a446a119387586d089c425f2d55
yahoo,5559b5eea076eae74a93a09af10cd9b7,Verizon,,Wells,Verizon,,CrunchbaseFunding_CompanyMapping,9ef23a446a119387586d089c425f2d55,CrunchbaseFunding_CompanyMapping__9ef23a446a119387586d089c425f2d55
tokyo broadcasting system,558b9ea35fa9c980fcdfdf70b4f6d331,Tokyo Broadcasting System,,Legislator,Tokyo Broadcasting System,,CrunchbaseFunding_CompanyMapping,06d0ee183c9e7b7d9cc6b6674055ad44,CrunchbaseFunding_CompanyMapping__06d0ee183c9e7b7d9cc6b6674055ad44
pinterest,55bdcefc78acf3b83ae9e14db0a578d0,Pinterest,,Refinery,Pinterest,,CrunchbaseFunding_CompanyMapping,86709a608bd914b28221164e6680ebf7,CrunchbaseFunding_CompanyMapping__86709a608bd914b28221164e6680ebf7
uniper,"56681f81c157ef6aac909f5fac001644,b59cf8b79aecea9326ef4916ba09a45b",Uniper,,ForeignMinister,Uniper,,CrunchbaseFunding_CompanyMapping,df55bd694f6727e5bc6dd10a78ba16e6,CrunchbaseFunding_CompanyMapping__df55bd694f6727e5bc6dd10a78ba16e6
toshiba,570f2ff58736dc8400b80213aaa4528a,Toshiba,,Media,Toshiba,,CrunchbaseFunding_CompanyMapping,0e550130373c0857829991e1767bc46d,CrunchbaseFunding_CompanyMapping__0e550130373c0857829991e1767bc46d
wawa public relations,582028b59d2b835f7d726d336a6a7908,Wawa Public Relations,,Organization,Wawa Public Relations,,CrunchbaseFunding_CompanyMapping,e7c86c8400b473812eaeb26678d6868d,CrunchbaseFunding_CompanyMapping__e7c86c8400b473812eaeb26678d6868d
treehouse foods,587953d7880b065a40a7f4fe5cfbd3cc,TreeHouse Foods,,ForeignMinistry,TreeHouse Foods,,CrunchbaseFunding_CompanyMapping,d1a407c8e5ae0fd8e4810e7f7b51a2cd,CrunchbaseFunding_CompanyMapping__d1a407c8e5ae0fd8e4810e7f7b51a2cd
"acadia healthcare company, inc.",58f7727140d4d66b81ea3a7b413bec4e,"Acadia Healthcare Company, Inc.",,Media,"Acadia Healthcare Company, Inc.",,CrunchbaseFunding_CompanyMapping,a37fc70484751dcbfa865abb49eb1bfd,CrunchbaseFunding_CompanyMapping__a37fc70484751dcbfa865abb49eb1bfd
charter communications,595d63918059be0782465194f326597e,Charter Communications,,IndustryTerm,Charter Communications,,CrunchbaseFunding_CompanyMapping,da8b7a9538b4b84e38602d0760082ebc,CrunchbaseFunding_CompanyMapping__da8b7a9538b4b84e38602d0760082ebc
time warner,595d63918059be0782465194f326597e,Time Warner,,Exec,Time Warner,,CrunchbaseFunding_CompanyMapping,75766d04416b0a99d26c2dc3f94d5bb7,CrunchbaseFunding_CompanyMapping__75766d04416b0a99d26c2dc3f94d5bb7
time warner,595d63918059be0782465194f326597e,Charter Communications,,Consulates,Charter Communications,,CrunchbaseFunding_CompanyMapping,da8b7a9538b4b84e38602d0760082ebc,CrunchbaseFunding_CompanyMapping__da8b7a9538b4b84e38602d0760082ebc
invesco,5963722ccd6e454af56c5528515ab354,Invesco,,Keyphrase,Invesco,,CrunchbaseFunding_CompanyMapping,b2be47006f4a073096c2d6745f8cc73d,CrunchbaseFunding_CompanyMapping__b2be47006f4a073096c2d6745f8cc73d
johnson & johnson,5ab1c59997721c981150791813f82193,Johnson & Johnson,,News,Johnson & Johnson,,CrunchbaseFunding_CompanyMapping,2283eed4779c78951b7b27ca61d3ffec,CrunchbaseFunding_CompanyMapping__2283eed4779c78951b7b27ca61d3ffec
waste management,5b82a2f558571eac087f19e74f1cc791,Waste Management,,Organization,Waste Management,,CrunchbaseFunding_CompanyMapping,a9d3e472572d2adad47f0328594c9215,CrunchbaseFunding_CompanyMapping__a9d3e472572d2adad47f0328594c9215
planned parenthood,5bd919ada3b1587ca156fc1fc9b8b97a,Planned Parenthood,,Refinery,Planned Parenthood,,CrunchbaseFunding_CompanyMapping,ce992da6345c524a22db401bc1a5d69a,CrunchbaseFunding_CompanyMapping__ce992da6345c524a22db401bc1a5d69a
rock security,5be2cffee73bfe53cbcaa8dfe7b18e84,Rock Security,,Consulates,Rock Security,,CrunchbaseFunding_CompanyMapping,1c6113175463de702c62ae8f8f2eaabe,CrunchbaseFunding_CompanyMapping__1c6113175463de702c62ae8f8f2eaabe
raytheon,5c721a90fbef8a7b2fb0cf31781e7e13,Raytheon,,Consulates,Raytheon,,CrunchbaseFunding_CompanyMapping,4e2ab1da03b6ebfaeff88d8bcdaea371,CrunchbaseFunding_CompanyMapping__4e2ab1da03b6ebfaeff88d8bcdaea371
collins aerospace,5e02bfead62c3c9cc7846a3f1cd5bf3d,Collins Aerospace,,space,Collins Aerospace,,CrunchbaseFunding_CompanyMapping,8e15fad695efcb408b103bd0c68ba598,CrunchbaseFunding_CompanyMapping__8e15fad695efcb408b103bd0c68ba598
l.l. bean,5e7dacd0ab9b9346213d1602c463af20,L.L. Bean,,Refinery,L.L. Bean,,CrunchbaseFunding_CompanyMapping,47ebdddbf752bbd5bc7fe40321ac1525,CrunchbaseFunding_CompanyMapping__47ebdddbf752bbd5bc7fe40321ac1525
usaa,5ef829b144a08f855c8570d2b6cbc57d,USAA,,AAEntity,USAA,,CrunchbaseFunding_CompanyMapping,01b4c8b1942693d43f4955ce540d1734,CrunchbaseFunding_CompanyMapping__01b4c8b1942693d43f4955ce540d1734
activision blizzard,5f1a65971ad63c9cf9be9b25b89b5e28,Activision Blizzard,,Shipping,Activision Blizzard,,CrunchbaseFunding_CompanyMapping,c87cb90e721691623d804d736e398318,CrunchbaseFunding_CompanyMapping__c87cb90e721691623d804d736e398318
activision,5f1a65971ad63c9cf9be9b25b89b5e28,Activision Blizzard,,News,Activision Blizzard,,CrunchbaseFunding_CompanyMapping,c87cb90e721691623d804d736e398318,CrunchbaseFunding_CompanyMapping__c87cb90e721691623d804d736e398318
blizzard,5f1a65971ad63c9cf9be9b25b89b5e28,Activision Blizzard,,Person,Activision Blizzard,,CrunchbaseFunding_CompanyMapping,c87cb90e721691623d804d736e398318,CrunchbaseFunding_CompanyMapping__c87cb90e721691623d804d736e398318
wework,5f43f664d6054e5b07dac51bcaf40706,WeWork,,AAEntity,WeWork,,CrunchbaseFunding_CompanyMapping,ba5ee4ae82c4076719c7a00c1a18e7ac,CrunchbaseFunding_CompanyMapping__ba5ee4ae82c4076719c7a00c1a18e7ac
pentair,5f84a84af90f8529f5965e858c804c96,Pentair plc,,Exec,Pentair plc,,CrunchbaseFunding_CompanyMapping,1ea730a7518940b42a5a27ad64f242b7,CrunchbaseFunding_CompanyMapping__1ea730a7518940b42a5a27ad64f242b7
facebook,5f93a33c704b55fb5824e3f7dce802d0,Facebook,,ForeignMinistry,Facebook,,CrunchbaseFunding_CompanyMapping,d85544fce402c7a2a96a48078edaf203,CrunchbaseFunding_CompanyMapping__d85544fce402c7a2a96a48078edaf203
fb,5f93a33c704b55fb5824e3f7dce802d0,Facebook,,CompanyKeyword,Facebook,,CrunchbaseFunding_CompanyMapping,d85544fce402c7a2a96a48078edaf203,CrunchbaseFunding_CompanyMapping__d85544fce402c7a2a96a48078edaf203
instagram,5f93a33c704b55fb5824e3f7dce802d0,Instagram,,Keyphrase,Instagram,,CrunchbaseFunding_CompanyMapping,55f015a0c5605702f913536afe70cfb0,CrunchbaseFunding_CompanyMapping__55f015a0c5605702f913536afe70cfb0
whatsapp,5f93a33c704b55fb5824e3f7dce802d0,Whatsapp,,AAEntity,Whatsapp,,CrunchbaseFunding_CompanyMapping,82c616385feaa4676e3ef52af346733b,CrunchbaseFunding_CompanyMapping__82c616385feaa4676e3ef52af346733b
eastern bank,5fb4d853a7a36126527694f6b7f4c12a,Eastern Bank,,Keyphrase,Eastern Bank,,CrunchbaseFunding_CompanyMapping,e7c264ce3900208e884e223d1a46f1c8,CrunchbaseFunding_CompanyMapping__e7c264ce3900208e884e223d1a46f1c8
saskpower,606312d90f2a673b838455e4dd37ba35,SaskPower,,ForeignMinistry,SaskPower,,CrunchbaseFunding_CompanyMapping,6f805e7423bdda7b1f1375943b35740a,CrunchbaseFunding_CompanyMapping__6f805e7423bdda7b1f1375943b35740a
royal philips,60b3e4a8f2a5338cea21467fd3f66094,Royal Philips,,Legislator,Royal Philips,,CrunchbaseFunding_CompanyMapping,4b2b1e859e57288661e6cf9b10192904,CrunchbaseFunding_CompanyMapping__4b2b1e859e57288661e6cf9b10192904
philips,60b3e4a8f2a5338cea21467fd3f66094,Royal Philips,,FTO,Royal Philips,,CrunchbaseFunding_CompanyMapping,4b2b1e859e57288661e6cf9b10192904,CrunchbaseFunding_CompanyMapping__4b2b1e859e57288661e6cf9b10192904
dow inc.,6126506d0c8e7cb895ed4acce9127b14,Dow Inc.,,DiplomaticFacilities,Dow Inc.,,CrunchbaseFunding_CompanyMapping,ba2d83217f6ca01e358a8cb601896ef5,CrunchbaseFunding_CompanyMapping__ba2d83217f6ca01e358a8cb601896ef5
dupont,6130f2e02f74ce48a72b9cd8eaa023f2,DuPont,,DiplomaticFacilities,DuPont,,CrunchbaseFunding_CompanyMapping,9a74213e51c73aa8a3db9429d9bba472,CrunchbaseFunding_CompanyMapping__9a74213e51c73aa8a3db9429d9bba472
zynga,6190da5a080ef570180bc727d731c264,Zynga,,Shipping,Zynga,,CrunchbaseFunding_CompanyMapping,50e5bec1d43a989af1074e2f75c9362b,CrunchbaseFunding_CompanyMapping__50e5bec1d43a989af1074e2f75c9362b
tripadvisor,61b05c55f5c2708664bda58a68eed318,TripAdvisor,,LegislativeCommittee,TripAdvisor,,CrunchbaseFunding_CompanyMapping,d00887917cf4ecf7a02ef188112ff63f,CrunchbaseFunding_CompanyMapping__d00887917cf4ecf7a02ef188112ff63f
primark stores,61eda585dc0bc5c52f5bce4895c65fcb,Primark Stores,,Consulates,Primark Stores,,CrunchbaseFunding_CompanyMapping,8fe1b0a6980b69a62f9116efe60bf062,CrunchbaseFunding_CompanyMapping__8fe1b0a6980b69a62f9116efe60bf062
qualcomm,62969ad3287e3fcc256ba2e8176ba00d,Qualcomm,,FTO,Qualcomm,,CrunchbaseFunding_CompanyMapping,c9b0cb53646238b8c03fb69b8f331220,CrunchbaseFunding_CompanyMapping__c9b0cb53646238b8c03fb69b8f331220
qcom,62969ad3287e3fcc256ba2e8176ba00d,Qualcomm,,LegislativeCommittee,Qualcomm,,CrunchbaseFunding_CompanyMapping,c9b0cb53646238b8c03fb69b8f331220,CrunchbaseFunding_CompanyMapping__c9b0cb53646238b8c03fb69b8f331220
tenet health,639e66de65b9dceef0c2b956a22c1424,Tenet Health,,Diplomat,Tenet Health,,CrunchbaseFunding_CompanyMapping,6b4c6b961948280de5d2b06d167d8a3c,CrunchbaseFunding_CompanyMapping__6b4c6b961948280de5d2b06d167d8a3c
ssm health care,639fe32f8815bc4cfddc7624eb2da337,SSM Health Care,,Pipeline,SSM Health Care,,CrunchbaseFunding_CompanyMapping,bb91c79b7e30900c4c0e1a9bfe33956f,CrunchbaseFunding_CompanyMapping__bb91c79b7e30900c4c0e1a9bfe33956f
tata,65dddfe358328a06df31595c3e355bf8,Tata,,ForeignMinister,Tata,,CrunchbaseFunding_CompanyMapping,d767656330d9b59ece33d716397a7922,CrunchbaseFunding_CompanyMapping__d767656330d9b59ece33d716397a7922
westpac,66f3f385b2f3bf76d89d2eaeba5e300c,Westpac,,LegislativeCommittee,Westpac,,CrunchbaseFunding_CompanyMapping,ce9633ac910f02f2f006f3846106bcc0,CrunchbaseFunding_CompanyMapping__ce9633ac910f02f2f006f3846106bcc0
consolidated communications,66f503e64ec2d9f64f7b4114f655dcaa,Consolidated Communications Holdings,,Exec,Consolidated Communications Holdings,,CrunchbaseFunding_CompanyMapping,589a6b5d09837df97d3898f69d733d40,CrunchbaseFunding_CompanyMapping__589a6b5d09837df97d3898f69d733d40
hbo,68820cdabfadbc0407cb902ff6f412d2,HBO,,IndustryTerm,HBO,,CrunchbaseFunding_CompanyMapping,509e5f41146e278f9eab1ddaceb34515,CrunchbaseFunding_CompanyMapping__509e5f41146e278f9eab1ddaceb34515
warnermedia,68c99c18b04742addfac70889332fdcc,WarnerMedia,,Pipeline,WarnerMedia,,CrunchbaseFunding_CompanyMapping,02ae98e69f08ec875812efb1e4ea740d,CrunchbaseFunding_CompanyMapping__02ae98e69f08ec875812efb1e4ea740d
bae systems,68de11995b3eaa7243a40b135a58219b,BAE Systems,,AAEntity,BAE Systems,,CrunchbaseFunding_CompanyMapping,48c7e055cb46ce0c9f686921c0ac63b2,CrunchbaseFunding_CompanyMapping__48c7e055cb46ce0c9f686921c0ac63b2
the related companies,690f0bd872d8519720cc66ae704155e1,The Related Companies,,Exec,The Related Companies,,CrunchbaseFunding_CompanyMapping,193536dde4d37eac08ad5af8689d8a8d,CrunchbaseFunding_CompanyMapping__193536dde4d37eac08ad5af8689d8a8d
waymo,69bb2b0e88234d04213412ad72e44ee5,Waymo,,FTO,Waymo,,CrunchbaseFunding_CompanyMapping,beb75dcfb476cb9abd4b5ac630a91dfb,CrunchbaseFunding_CompanyMapping__beb75dcfb476cb9abd4b5ac630a91dfb
google,69bb2b0e88234d04213412ad72e44ee5,Google,,IndustryTerm,Google,,CrunchbaseFunding_CompanyMapping,8b36e9207c24c76e6719268e49201d94,CrunchbaseFunding_CompanyMapping__8b36e9207c24c76e6719268e49201d94
alphabet,69bb2b0e88234d04213412ad72e44ee5,Alphabet,,AAEntity,Alphabet,,CrunchbaseFunding_CompanyMapping,49c3fc5da1c39b28dd9e2956e7aec9a9,CrunchbaseFunding_CompanyMapping__49c3fc5da1c39b28dd9e2956e7aec9a9
gv,69bb2b0e88234d04213412ad72e44ee5,Google Ventures,,Consulates,Google Ventures,,CrunchbaseFunding_CompanyMapping,8323142ea5eacd8ccd791e185a4f136e,CrunchbaseFunding_CompanyMapping__8323142ea5eacd8ccd791e185a4f136e
google ventures,69bb2b0e88234d04213412ad72e44ee5,Google Ventures,,LegislativeCommittee,Google Ventures,,CrunchbaseFunding_CompanyMapping,8323142ea5eacd8ccd791e185a4f136e,CrunchbaseFunding_CompanyMapping__8323142ea5eacd8ccd791e185a4f136e
deepmind,69bb2b0e88234d04213412ad72e44ee5,Deepmind,,Organization,Deepmind,,CrunchbaseFunding_CompanyMapping,2901fb6e364a50a6403299fd62bccbfa,CrunchbaseFunding_CompanyMapping__2901fb6e364a50a6403299fd62bccbfa
youtube,69bb2b0e88234d04213412ad72e44ee5,Youtube,,Pipeline,Youtube,,CrunchbaseFunding_CompanyMapping,970cfba66b8380fb97b742e4571356c6,CrunchbaseFunding_CompanyMapping__970cfba66b8380fb97b742e4571356c6
google,69bb2b0e88234d04213412ad72e44ee5,Google,,Person,Google,,CrunchbaseFunding_CompanyMapping,8b36e9207c24c76e6719268e49201d94,CrunchbaseFunding_CompanyMapping__8b36e9207c24c76e6719268e49201d94
yandex,6acfa5102bcae2c2011d5cd50146bfba,Yandex,,Keyphrase,Yandex,,CrunchbaseFunding_CompanyMapping,0c0a230358d00f0fcf81c28d23bf6e8c,CrunchbaseFunding_CompanyMapping__0c0a230358d00f0fcf81c28d23bf6e8c
six flags,6b656f46049a6d6b8386d7905360225c,Six Flags,,ForeignMinistry,Six Flags,,CrunchbaseFunding_CompanyMapping,7d1e2a7fa8c749527e78061ab8b98d00,CrunchbaseFunding_CompanyMapping__7d1e2a7fa8c749527e78061ab8b98d00
pepsi,6cc774f389cfb7ea5b8a9c706a03f400,Pepsi,,LegislativeCommittee,Pepsi,,CrunchbaseFunding_CompanyMapping,4d2ea3c941dbcd34af1c69485fd5dda3,CrunchbaseFunding_CompanyMapping__4d2ea3c941dbcd34af1c69485fd5dda3
pepsico,6cc774f389cfb7ea5b8a9c706a03f400,Pepsi,,Refinery,Pepsi,,CrunchbaseFunding_CompanyMapping,4d2ea3c941dbcd34af1c69485fd5dda3,CrunchbaseFunding_CompanyMapping__4d2ea3c941dbcd34af1c69485fd5dda3
molex,6cd7970443d2d88a0a3f7c8d183056d2,Molex,,Shipping,Molex,,CrunchbaseFunding_CompanyMapping,63a16a16524f2d96a3da13e1bfdce197,CrunchbaseFunding_CompanyMapping__63a16a16524f2d96a3da13e1bfdce197
kyocera,6cf8f8b6b15023e4d5a56e64608b9e81,Kyocera,,IndustryTerm,Kyocera,,CrunchbaseFunding_CompanyMapping,b3332311583e482438204611965d57e7,CrunchbaseFunding_CompanyMapping__b3332311583e482438204611965d57e7
allegiant air,6cff2051b567eae22c4b7eacd9b63cab,Allegiant Air,,Consulates,Allegiant Air,,CrunchbaseFunding_CompanyMapping,1a5132fb46055b21427ad4f1c7e872b7,CrunchbaseFunding_CompanyMapping__1a5132fb46055b21427ad4f1c7e872b7
labcorp,6d07a7d61ef94a40f23858b883636998,LabCorp,,FTO,LabCorp,,CrunchbaseFunding_CompanyMapping,292aceea9c8f3df19cf714bcd597a903,CrunchbaseFunding_CompanyMapping__292aceea9c8f3df19cf714bcd597a903
lexmark,6d4fccc5fae5c891d71bcc371acdee5e,Lexmark,,IndustryTerm,Lexmark,,CrunchbaseFunding_CompanyMapping,58ba3dc8eae9c0941bc45da0409cb5cc,CrunchbaseFunding_CompanyMapping__58ba3dc8eae9c0941bc45da0409cb5cc
disney,6eef59b51c9224808c07de857d2af840,Disney,,Wells,Disney,,CrunchbaseFunding_CompanyMapping,a77450f87def43cbe79f3f494d0c332a,CrunchbaseFunding_CompanyMapping__a77450f87def43cbe79f3f494d0c332a
marvel,6eef59b51c9224808c07de857d2af840,Disney,,IndustryTerm,Disney,,CrunchbaseFunding_CompanyMapping,a77450f87def43cbe79f3f494d0c332a,CrunchbaseFunding_CompanyMapping__a77450f87def43cbe79f3f494d0c332a
twenty-first century fox,6eef59b51c9224808c07de857d2af840,Disney,,Consulates,Disney,,CrunchbaseFunding_CompanyMapping,a77450f87def43cbe79f3f494d0c332a,CrunchbaseFunding_CompanyMapping__a77450f87def43cbe79f3f494d0c332a
caltex,6f3a5c494e77cddb02abfdff4d3907a9,Caltex,,AAEntity,Caltex,,CrunchbaseFunding_CompanyMapping,78476afd192d3b3b12b2d24ecb1ea3f8,CrunchbaseFunding_CompanyMapping__78476afd192d3b3b12b2d24ecb1ea3f8
vivendi sa,6f56d619d755f579ae22b1967b4c2686,Vivendi Sa,,IndustryTerm,Vivendi Sa,,CrunchbaseFunding_CompanyMapping,a93f4eba266976aa345357e547c20ec4,CrunchbaseFunding_CompanyMapping__a93f4eba266976aa345357e547c20ec4
vivendi,6f56d619d755f579ae22b1967b4c2686,Vivendi Sa,,Person,Vivendi Sa,,CrunchbaseFunding_CompanyMapping,a93f4eba266976aa345357e547c20ec4,CrunchbaseFunding_CompanyMapping__a93f4eba266976aa345357e547c20ec4
aramark,6f7df3ef97b14637087f04a1972e86b3,ARAMARK,,FTO,ARAMARK,,CrunchbaseFunding_CompanyMapping,8b3418da37bac201de3ab4fa338d4714,CrunchbaseFunding_CompanyMapping__8b3418da37bac201de3ab4fa338d4714
jb hunt,70e3739229bc9204bfb9ba1a43378ef2,JB Hunt,,Keyphrase,JB Hunt,,CrunchbaseFunding_CompanyMapping,b2b9e2029f71872808ce19fd671258e2,CrunchbaseFunding_CompanyMapping__b2b9e2029f71872808ce19fd671258e2
seagate,711bc21f222bb0b9e69e334da7fafcd9,Seagate Technology plc,,IndustryTerm,Seagate Technology plc,,CrunchbaseFunding_CompanyMapping,18d36a3e4117c4c4bcea1521517b8ba2,CrunchbaseFunding_CompanyMapping__18d36a3e4117c4c4bcea1521517b8ba2
dollar general,7146feb175b29dd9c9e794cae6a40461,Dollar General,,AAEntity,Dollar General,,CrunchbaseFunding_CompanyMapping,84e43387856083a618fa03b3289ae67e,CrunchbaseFunding_CompanyMapping__84e43387856083a618fa03b3289ae67e
mondelez,71c8aeb2cb80fe4a80c1bebdccddecb9,Mondelez,,Wells,Mondelez,,CrunchbaseFunding_CompanyMapping,33ce2606c017bd5428bbfbe75d3040da,CrunchbaseFunding_CompanyMapping__33ce2606c017bd5428bbfbe75d3040da
manulife,732aae9c824e1898ff443d1a213446e6,Manulife,,Consulates,Manulife,,CrunchbaseFunding_CompanyMapping,e45bac6f77537b50026c3f7f433221c3,CrunchbaseFunding_CompanyMapping__e45bac6f77537b50026c3f7f433221c3
bayer,735fd268d87cca49f96ee489716771a0,Bayer,,Shipping,Bayer,,CrunchbaseFunding_CompanyMapping,d4ff4823ac2f6adeccc0e9df435e2e20,CrunchbaseFunding_CompanyMapping__d4ff4823ac2f6adeccc0e9df435e2e20
honeywell,7395326a8ed236e596b882d5e0ea7828,Honeywell,,Legislator,Honeywell,,CrunchbaseFunding_CompanyMapping,5275c6b314787401bd2030b71600e79c,CrunchbaseFunding_CompanyMapping__5275c6b314787401bd2030b71600e79c
vestas,73f4f4706c7367aac0e55f3fd3ab17f0,Vestas,,AAEntity,Vestas,,CrunchbaseFunding_CompanyMapping,9414c074bbf88f127e7b822d69008a9a,CrunchbaseFunding_CompanyMapping__9414c074bbf88f127e7b822d69008a9a
square,74f765d8fa5fa08d174da3aacd9a47e5,Square,,News,Square,,CrunchbaseFunding_CompanyMapping,ceb46ca115d05c51aa5a16a8867c3304,CrunchbaseFunding_CompanyMapping__ceb46ca115d05c51aa5a16a8867c3304
abm,75281c1dd310569fe2bf55fac09e5238,ABM,,Shipping,ABM,,CrunchbaseFunding_CompanyMapping,39a8e755839fd97adb0c6dba2a1dfb84,CrunchbaseFunding_CompanyMapping__39a8e755839fd97adb0c6dba2a1dfb84
stryker,753cc7f4721b4b2623d0d4f3f982c071,Stryker,,LegislativeCommittee,Stryker,,CrunchbaseFunding_CompanyMapping,ff0794ef34c643e19ec7883b09154761,CrunchbaseFunding_CompanyMapping__ff0794ef34c643e19ec7883b09154761
dropbox,75a6131f845974797c5c2823b234ec0f,Dropbox,,Legislator,Dropbox,,CrunchbaseFunding_CompanyMapping,f92aa92725095d5531f54b4589d99264,CrunchbaseFunding_CompanyMapping__f92aa92725095d5531f54b4589d99264
zillow,75cbdcea128a2a0a5ffe4b7a889abef9,Zillow,,Pipeline,Zillow,,CrunchbaseFunding_CompanyMapping,26f8915a28c09be64f13107ee33fc48f,CrunchbaseFunding_CompanyMapping__26f8915a28c09be64f13107ee33fc48f
university of sydney,75cff25e0e0af70338332575c243f815,University of Sydney,,Legislator,University of Sydney,,CrunchbaseFunding_CompanyMapping,71035b1154d822ad57157b41abeae87c,CrunchbaseFunding_CompanyMapping__71035b1154d822ad57157b41abeae87c
allergan,7617854c31f0ae2f268b73a8666f22c4,Allergan,,space,Allergan,,CrunchbaseFunding_CompanyMapping,80124512cb2eba14e3f43e0326e728c2,CrunchbaseFunding_CompanyMapping__80124512cb2eba14e3f43e0326e728c2
quad/graphics,7704f6cf79a7002b1f3466b5e6d5eb37,Quad/Graphics,,Legislator,Quad/Graphics,,CrunchbaseFunding_CompanyMapping,72c161663c3cb814468372b2ac5e2ccd,CrunchbaseFunding_CompanyMapping__72c161663c3cb814468372b2ac5e2ccd
infosys,773f0d39cf8dfd39713a9be9905358e8,Infosys Limited,,Organization,Infosys Limited,,CrunchbaseFunding_CompanyMapping,e9f7181b2027b2aa158ca96e4293937f,CrunchbaseFunding_CompanyMapping__e9f7181b2027b2aa158ca96e4293937f
workday,77404eb42d5688fe4718634f09688a2a,Workday,,Person,Workday,,CrunchbaseFunding_CompanyMapping,157f414892d72e7e2bf4bdb86bf621dc,CrunchbaseFunding_CompanyMapping__157f414892d72e7e2bf4bdb86bf621dc
fis company,776e4467de3962f89c769e33c77235f9,FIS Company,,CompanyKeyword,FIS Company,,CrunchbaseFunding_CompanyMapping,3a98cd3a96e1f063aaa0f5daca818096,CrunchbaseFunding_CompanyMapping__3a98cd3a96e1f063aaa0f5daca818096
woolworths,77b641f9525a3ed8c3f1198f8f0b8e82,Woolworths,,Exec,Woolworths,,CrunchbaseFunding_CompanyMapping,08e082d01b71cc52b4935735e1f2b2df,CrunchbaseFunding_CompanyMapping__08e082d01b71cc52b4935735e1f2b2df
altria,7826d229e1d1df2085a3014e49e3127b,Altria,,Exec,Altria,,CrunchbaseFunding_CompanyMapping,0921567ee850c844e1bcce0e7c191460,CrunchbaseFunding_CompanyMapping__0921567ee850c844e1bcce0e7c191460
csg systems,78c910f7c9322e4c9ffe5a4730070d84,CSG Systems International,,CompanyKeyword,CSG Systems International,,CrunchbaseFunding_CompanyMapping,4cc9e528572be8cc05c87d2d89b13fc4,CrunchbaseFunding_CompanyMapping__4cc9e528572be8cc05c87d2d89b13fc4
duke energy,794cbab05fc1f2c570713e090fe21da8,Duke Energy,,Wells,Duke Energy,,CrunchbaseFunding_CompanyMapping,e5896ecb39885dd6f4b65900fe77aa50,CrunchbaseFunding_CompanyMapping__e5896ecb39885dd6f4b65900fe77aa50
deloitte,797bb8c12c01507ad8669b06b9abe7ac,Deloitte,,Consulates,Deloitte,,CrunchbaseFunding_CompanyMapping,370c2482dacb3fffbd4043cfca5674fe,CrunchbaseFunding_CompanyMapping__370c2482dacb3fffbd4043cfca5674fe
intel,79d16ab7312c744ea3cb3560c99820b7,Intel,,Keyphrase,Intel,,CrunchbaseFunding_CompanyMapping,ff97a9fdede09eaf6e1c8ec9f6a61dd5,CrunchbaseFunding_CompanyMapping__ff97a9fdede09eaf6e1c8ec9f6a61dd5
