keyword,caption_name,topic_id,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
clp group accounts,Clp Group accounts,188354,c5bad8ee6f3ff10195cd13cc1d6cb31a,account,ForeignMinistry,Clp Group accounts,,dgm_fraud_keywords,7546a6dffc93281f31cfb367f36cbdd4,dgm_fraud_keywords__e2e5e2515a449e2e80b46e9ab71daa69
cma cgm accounts,Cma Cgm accounts,188354,9b678417167eac5133f1e1e4801b535b,account,Pipeline,Cma Cgm accounts,,dgm_fraud_keywords,39a96a31a601157fc31acaf598b3ceb9,dgm_fraud_keywords__4e075068453d28f97938220f54054c17
cms energy corporation accounts,Cms Energy Corporation accounts,188354,08ef68340c6194a3f94f08eabdbbb9fb,account,Exec,Cms Energy Corporation accounts,,dgm_fraud_keywords,c43b394070b649c2116ac6312eb88002,dgm_fraud_keywords__db5c97161e387605a6964b91fcc4662a
cmst development company accounts,Cmst Development Company accounts,188354,d1e276272f37be87523d635d96c1164e,account,Refinery,Cmst Development Company accounts,,dgm_fraud_keywords,c52cd849556b6555047ff5f82e443139,dgm_fraud_keywords__075cf030c17520fd3abfddd5176f34cd
cnh industrial accounts,Cnh Industrial accounts,188354,3a454b676f55f5376e70cca6d5200a25,account,DiplomaticFacilities,Cnh Industrial accounts,,dgm_fraud_keywords,81c9a24a8c4d6102a7127ebdf048e184,dgm_fraud_keywords__c4d830ab46100a7c13e30b343f119092
cnp assurances accounts,Cnp Assurances accounts,188354,df63537552849c2111b9029c2e08aafc,account,Media,Cnp Assurances accounts,,dgm_fraud_keywords,7ea235426c68f46ccf96435ba4f48aa3,dgm_fraud_keywords__c3e6fc34ab191008ce3c0ef0702e2492
coal india limited accounts,Coal India Limited accounts,188354,35ef55c50ca481bf25b9b1b0651e858a,account,IndustryTerm,Coal India Limited accounts,,dgm_fraud_keywords,bc3c801d87cd3f480d577dfc7a597719,dgm_fraud_keywords__412d7c5b0b8ae4e4b1a96c6abf81c85b
coasia electronics accounts,Coasia Electronics accounts,188354,61d5395337d698edef30e049bad97f05,account,Shipping,Coasia Electronics accounts,,dgm_fraud_keywords,47eec748192c0271ff2f6f943b1d3860,dgm_fraud_keywords__7446e939efc77c5899a1a98cd1cf7240
colas sa accounts,Colas Sa accounts,188354,e69a2e57a1220d52ebf2aefe171ddda5,account,News,Colas Sa accounts,,dgm_fraud_keywords,071b8161f8d03975ce4f8b6231b86418,dgm_fraud_keywords__f5d3c1046b2ddcd95d1b9aeaa13dc7cf
colgate-palmolive company accounts,Colgate-Palmolive Company accounts,188354,7dc36de81b6668438573dc20d18ea137,account,News,Colgate-Palmolive Company accounts,,dgm_fraud_keywords,ffa32d167b98b3a767892b6f5750cb60,dgm_fraud_keywords__ac941256bced55cc1aec9a2f42876e79
colruyt group accounts,Colruyt Group accounts,188354,5059441648ef2c60e1028514ba412d9a,account,space,Colruyt Group accounts,,dgm_fraud_keywords,38dfb44341b3c1842093d063d98c794e,dgm_fraud_keywords__7bb6d7225a3570960f6773c3703cad08
comcar industries accounts,Comcar Industries accounts,188354,f92268dd142806c09d9206c26739a235,account,Diplomat,Comcar Industries accounts,,dgm_fraud_keywords,550e632b83f4a54fcf20dae863f51617,dgm_fraud_keywords__5ba9165ac9b0cdd9c71b60e12c930f8c
commercial metals company accounts,Commercial Metals Company accounts,188354,ed62caa6a219612eb6e879c177028445,account,News,Commercial Metals Company accounts,,dgm_fraud_keywords,162f32b7e8a5def4296b1ac37aaf6454,dgm_fraud_keywords__22e124161578c6114d0680849197d387
commerzbank ag accounts,Commerzbank Ag accounts,188354,c1c46248398951a35ae71318af482eb6,account,Exec,Commerzbank Ag accounts,,dgm_fraud_keywords,ef18b4f3b1c4967bf4562469424b226b,dgm_fraud_keywords__82702be7c73dc3b6c8f15e5d084843ce
commonwealth bank of australia accounts,Commonwealth Bank Of Australia accounts,188354,a8c00fbad0d696ddbba81d2db1f53c92,account,Shipping,Commonwealth Bank Of Australia accounts,,dgm_fraud_keywords,5edab4f921694b7241e73a9a1e60abe0,dgm_fraud_keywords__e04b5bde207f5a67eaab561f8771ff00
commscope accounts,Commscope accounts,188354,85fd07047e9a06d0c80f9e47bce9505e,account,DiplomaticFacilities,Commscope accounts,,dgm_fraud_keywords,c2cee2ce5cb5b0971de3747023a14b2b,dgm_fraud_keywords__35ce531cf559023854ea9bc54771b41a
compagnie de saint-gobain accounts,Compagnie De Saint-Gobain accounts,188354,558dd57ebb527a19f8b993d6c9e94a83,account,FTO,Compagnie De Saint-Gobain accounts,,dgm_fraud_keywords,fca3fefbaf48252eb2808a1b7c421078,dgm_fraud_keywords__e8f1f45b73630573d994baa3118cda6b
compagnie financière richemont sa accounts,Compagnie Financière Richemont Sa accounts,188354,8fe894b368fceb74597c02f8e47fb13e,account,News,Compagnie Financière Richemont Sa accounts,,dgm_fraud_keywords,686d4851a70e86b56102a13cfb2abdfa,dgm_fraud_keywords__5d63407851e2fa20e8b4d8ebba6411e0
companhia brasileira de distribuição accounts,Companhia Brasileira De Distribuição accounts,188354,ccfcec07b45f88ac2bdabd2249959595,account,News,Companhia Brasileira De Distribuição accounts,,dgm_fraud_keywords,97720ae5aed7ac57b0387275d2b9b9d4,dgm_fraud_keywords__831768121ed7b984ef8f0aae4d4e35d0
companhia siderurgica nacional accounts,Companhia Siderurgica Nacional accounts,188354,3635632961adeba35259f9cdc39d3617,account,Consulates,Companhia Siderurgica Nacional accounts,,dgm_fraud_keywords,0a749b086a9886eff8e8e36d68cfdd2b,dgm_fraud_keywords__8815992c15a637ff2a7d52174c215bfc
compañía de distribución integral logista accounts,Compañía De Distribución Integral Logista accounts,188354,f559eb17d9f436a1384bc1224a5cdb4e,account,Diplomat,Compañía De Distribución Integral Logista accounts,,dgm_fraud_keywords,6c2ba6cf4210e2c167b28c121dcc6d22,dgm_fraud_keywords__396e32fb7eb12ecc46361abdce749c10
compass group accounts,Compass Group accounts,188354,6b99f8c21f9d4d36003cc21bf482eb37,account,Legislator,Compass Group accounts,,dgm_fraud_keywords,eb6add038f7a8399c7e8a1b566bdd7f0,dgm_fraud_keywords__ccfa66cc98e2ecf866b34280129d6802
computacenter accounts,Computacenter accounts,188354,141482cf4ba90b0403279d603a08162f,account,FTO,Computacenter accounts,,dgm_fraud_keywords,d6eebd576e6507e2e701fa66c87048a9,dgm_fraud_keywords__d6b6ae1fd7f769f077e047dbffea829f
constellium accounts,Constellium accounts,188354,83d0c8a6a198204e8b6e6d5107f908af,account,AAEntity,Constellium accounts,,dgm_fraud_keywords,2a5f6d9f7066a5ee3800dcde1f659d6a,dgm_fraud_keywords__62c3fcdbde25dc67a2437e9f10179937
contemporary amperex technology accounts,Contemporary Amperex Technology accounts,188354,be3abcd2676885e82b4ed9add74ce184,account,Refinery,Contemporary Amperex Technology accounts,,dgm_fraud_keywords,31e1369eecb86af405641704964fefb2,dgm_fraud_keywords__5b360f4336e55ec54545244dbf97eb42
continental aktiengesellschaft accounts,Continental Aktiengesellschaft accounts,188354,4fc21ebae3cde54014b27a5c046c0924,account,DiplomaticFacilities,Continental Aktiengesellschaft accounts,,dgm_fraud_keywords,6b59ad5fd4d2310ba831c1f4805c6f91,dgm_fraud_keywords__e43158fdb4543fefaa9c1817e964cbd3
core-mark holding company accounts,Core-Mark Holding Company accounts,188354,c00f6612b2c0962eb6d1041991b8f92e,account,IndustryTerm,Core-Mark Holding Company accounts,,dgm_fraud_keywords,fd601e54bfc8da12c662e376a4a3d20a,dgm_fraud_keywords__50ac3da362e00c0faa695e680b5ddff0
corning orporated accounts,Corning Orporated accounts,188354,28ff220341de5b3a7a2547c9b40f3365,account,AAEntity,Corning Orporated accounts,,dgm_fraud_keywords,b9c4dab9f1fa1c6af072fb8d3eeb0ece,dgm_fraud_keywords__1c97382b8f4ab0385e0237e1dc251c44
corteva accounts,Corteva accounts,188354,bff29ef90043b1be274f08e460520936,account,Organization,Corteva accounts,,dgm_fraud_keywords,9143e37191219036c69ff5dfd38d28bd,dgm_fraud_keywords__47466249557eb532df5af95e47997c79
cosco shipping accounts,Cosco Shipping accounts,188354,53a01ac203d24a29905c06d0979c158b,account,ForeignMinistry,Cosco Shipping accounts,,dgm_fraud_keywords,167e27e8908ae4f583408bb2ada1bc0d,dgm_fraud_keywords__28c529ffc4f0ef2e8b159aad5770da9e
china cosco shipping accounts,China Cosco Shipping accounts,188354,6fbfd7b13ce2ac5c87ff69a24ae40281,account,Wells,China Cosco Shipping accounts,,dgm_fraud_keywords,7de3a7844848c5aea1cd2642941d300f,dgm_fraud_keywords__8b17d8c7bc97b66378cd431bf536b568
cosco shipping holdings accounts,Cosco Shipping Holdings accounts,188354,becf45a2961a74ba2eb23a68842003b5,account,CompanyKeyword,Cosco Shipping Holdings accounts,,dgm_fraud_keywords,94447fa2f42a8dfdf325ce1b4f4ef25d,dgm_fraud_keywords__ef0adfbf15026027489a5b84892b8054
cosmo pharmaceuticals accounts,Cosmo Pharmaceuticals accounts,188354,7ca0c1a12f67a507c4b45fe966259d50,account,DiplomaticFacilities,Cosmo Pharmaceuticals accounts,,dgm_fraud_keywords,c4bfe06185044053f09e81f1a46246d1,dgm_fraud_keywords__1688dbe2b4c725e12144a39acfa1302c
country garden holdings accounts,Country Garden Holdings accounts,188354,e15435c22b7ab4b4e5272537b48bbd5f,account,Diplomat,Country Garden Holdings accounts,,dgm_fraud_keywords,e0fbd17b8e8d5fa48d33338eaa7b9ab2,dgm_fraud_keywords__a599efed941aea17b05e9c8d6880f47e
coupang accounts,Coupang accounts,188354,ae44b1e901f0d3ae7542d3cc6cfc1bb2,account,ForeignMinister,Coupang accounts,,dgm_fraud_keywords,2e477a0dcb531260d5c80cd91f382d51,dgm_fraud_keywords__5f7fac8bae00b664b926257961e109b4
covestro ag accounts,Covestro Ag accounts,188354,c6726df999c33ab7d1111a6071d43025,account,Legislator,Covestro Ag accounts,,dgm_fraud_keywords,a1ab6dee95b3b4c28016ea345f54c5f0,dgm_fraud_keywords__7ee5ae568182d4cd0fce78f4f5e74079
cpfl energia accounts,Cpfl Energia accounts,188354,6341be95d556f579d1dcbb18bd971024,account,Organization,Cpfl Energia accounts,,dgm_fraud_keywords,1f96e963b4c0f13b1ea53ca3245ba183,dgm_fraud_keywords__4b0f1131ae542e9e0c811d0af856f4a0
crédit agricole s.a. accounts,Crédit Agricole S.A. accounts,188354,a82b65d4b1f2cffe57c91777c54bbfce,account,Organization,Crédit Agricole S.A. accounts,,dgm_fraud_keywords,cff342b93d545163e5fbe079315639b1,dgm_fraud_keywords__7eb8d50070e6ba6d86a0b0838cf7c3f8
credit suisse group accounts,Credit Suisse Group accounts,188354,a35fc230025bf78d5328b3c5125c6820,account,Keyphrase,Credit Suisse Group accounts,,dgm_fraud_keywords,f9760fd4aa7f8f2495b8268bc6837619,dgm_fraud_keywords__1654fcb71f98ea46aa804219d3625ad2
crh plc accounts,Crh Plc accounts,188354,fcc109f7b526497cce42e6b78fd9759d,account,space,Crh Plc accounts,,dgm_fraud_keywords,2bd8a7cea6d9a077563a8cd29d54ca87,dgm_fraud_keywords__14cd6e6947eb9622d0a862cfca3e3aa9
crown holdings accounts,Crown Holdings accounts,188354,df4f99cce5d5cdb8c1eb3f249d2adf71,account,ForeignMinistry,Crown Holdings accounts,,dgm_fraud_keywords,7b540c8de374b1b8104dd08a05993e09,dgm_fraud_keywords__197c57d0226856f8c503ed5ec90bf6bf
crrc accounts,Crrc accounts,188354,69cf3039c80df75c36422767584a92c6,account,News,Crrc accounts,,dgm_fraud_keywords,0e8764b4614764d310f9f24559ada85b,dgm_fraud_keywords__c73bf6ac2e36a1668698640529d906b4
csci accounts,Csci accounts,188354,f8c581097348f461c27a6778822e3b0d,account,Diplomat,Csci accounts,,dgm_fraud_keywords,fd10131db25c84a547dceb897f0efa52,dgm_fraud_keywords__4a506cffcba4ffaa944247bd63776aec
csl limited accounts,Csl Limited accounts,188354,1906cb4a385fe186ff33da6030f4f873,account,News,Csl Limited accounts,,dgm_fraud_keywords,d38e5d239bdf8666351cedabba4afa01,dgm_fraud_keywords__8d351b7352914a61f359f1dc2fe95a4e
ctbc financial holding accounts,Ctbc Financial Holding accounts,188354,99f2711282191ca299c0bb9183df5f5a,account,Consulates,Ctbc Financial Holding accounts,,dgm_fraud_keywords,944a50dfbfa1a9d4c28ced6f836f2a2f,dgm_fraud_keywords__ab421e2441410dcd8e9d83771249b52e
cushman & wakefield accounts,Cushman & Wakefield accounts,188354,d5cb1a9037c5efb393d0890ca37e1220,account,Exec,Cushman & Wakefield accounts,,dgm_fraud_keywords,fbe49137c0f1058610e91bea572c0cfe,dgm_fraud_keywords__285f399ec9e29bf2bc831cf31e44b879
d.r. horton accounts,D.R. Horton accounts,188354,3574f1db08c7950c9d30042256ba5277,account,News,D.R. Horton accounts,,dgm_fraud_keywords,0de34afd846896796c9250bb1bc3c217,dgm_fraud_keywords__b484ad59ca59c098f00a36b120660242
d/s norden accounts,D/S Norden accounts,188354,cc679ebd1c52bc02bfb86d214b81d836,account,space,D/S Norden accounts,,dgm_fraud_keywords,6b33a0aab828721730206de9682153c6,dgm_fraud_keywords__15132d3b98149ea82cf752a173c036d8
da ming international accounts,Da Ming International accounts,188354,ff8de13dc2e691f96266100e01dce821,account,Organization,Da Ming International accounts,,dgm_fraud_keywords,b31ab3cd55f6b33a8f9bc4630a2985f6,dgm_fraud_keywords__61fdd52ebb48bbbbc0a413dd926eef04
daewoo e&c accounts,Daewoo E&C accounts,188354,2093220949494e8f02f1bb390826ff70,account,LegislativeCommittee,Daewoo E&C accounts,,dgm_fraud_keywords,96067114082ae4dcece356357c06c44c,dgm_fraud_keywords__559b9260688c6e7916e37a032bd9f616
daewoo shipbuilding & marine engineering accounts,Daewoo Shipbuilding & Marine Engineering accounts,188354,8431175cc2a163480522500b4b1a05db,account,Legislator,Daewoo Shipbuilding & Marine Engineering accounts,,dgm_fraud_keywords,d389b25301a74c43c6c58c90f4aca483,dgm_fraud_keywords__cea36a9df518f56a0491aae62ac324fb
dai nippon printing accounts,Dai Nippon Printing accounts,188354,ae6aef5ae01ec2efc97709d9ecf7361a,account,Person,Dai Nippon Printing accounts,,dgm_fraud_keywords,d7d18c90b833fda161f2dbf3dcf68a31,dgm_fraud_keywords__3c51cafeb23595144ebec748f0364f1f
dai-ichi life holdings accounts,Dai-Ichi Life Holdings accounts,188354,a1b29d2074c71cae27c830e38fe9d3ed,account,ForeignMinistry,Dai-Ichi Life Holdings accounts,,dgm_fraud_keywords,83331ba13dfdc460e7d5e51b3c66398b,dgm_fraud_keywords__145e57be945edbc8d6c32f79e0038f14
daiichi sankyo accounts,Daiichi Sankyo accounts,188354,9d832ae899b058ed5da15106cb073282,account,DiplomaticFacilities,Daiichi Sankyo accounts,,dgm_fraud_keywords,780e1c4b501b1ccad57ae2bc0c47c172,dgm_fraud_keywords__81fe0a03893b64a94f5b388666ee103f
daikin industries accounts,Daikin Industries accounts,188354,e7bef6e76587fead6e1916233d90a333,account,Diplomat,Daikin Industries accounts,,dgm_fraud_keywords,79be9baf412e02cd7aaaadef98d5f9ec,dgm_fraud_keywords__b07f19ea5a68a34987418b0b5e62ec49
daio paper corporation accounts,Daio Paper Corporation accounts,188354,3bc76c38a476230daef476446b7236b7,account,DiplomaticFacilities,Daio Paper Corporation accounts,,dgm_fraud_keywords,49d720a2a0104649d1d524a1f721bd1f,dgm_fraud_keywords__5d0f7f9043820233133025c792506687
dairy farm international holdings accounts,Dairy Farm International Holdings accounts,188354,d7add2cb8a9f26f7d94f32a1f743bb79,account,ForeignMinistry,Dairy Farm International Holdings accounts,,dgm_fraud_keywords,79d7e1417bd99d7ea78ddfdd58436f18,dgm_fraud_keywords__9687be1475fa48ed7720babe04feff96
daito trust construction accounts,Daito Trust Construction accounts,188354,0e75e996f7c5ffe42fb4eeb1e8fa80cc,account,DiplomaticFacilities,Daito Trust Construction accounts,,dgm_fraud_keywords,d6ebaa9a45ef418a752bae6fb942f33e,dgm_fraud_keywords__ca4904b1d77c6b6f44db3ec6168312e5
daiwa house accounts,Daiwa House accounts,188354,9bb82b5cb3252b50e922a6180c995d78,account,DiplomaticFacilities,Daiwa House accounts,,dgm_fraud_keywords,1db7321579c86713ae65d898d5ac9c03,dgm_fraud_keywords__a3752f5553524daf787d49e3ce59d5c5
daiwabo accounts,Daiwabo accounts,188354,21e192190548ceca3898c04bafd788ed,account,Organization,Daiwabo accounts,,dgm_fraud_keywords,ee642854ef9c5ff30f68ea89bb0d0640,dgm_fraud_keywords__cd15d441a34f68c63792d34423f3d056
dalian port company accounts,Dalian Port Company accounts,188354,6e162fc3f144a965ec19699a937ad1d2,account,FTO,Dalian Port Company accounts,,dgm_fraud_keywords,6783deea9653f266539cf7a3f87c5633,dgm_fraud_keywords__fb9b4452c039061eaaa4759ac60f0d93
dana orporated accounts,Dana Orporated accounts,188354,d9c03f57e624db25c158ec2ce83aa6e6,account,DiplomaticFacilities,Dana Orporated accounts,,dgm_fraud_keywords,3305174480465e409f152ab90ac6909b,dgm_fraud_keywords__7de6c84f2400f1e37c645cb61956e275
danaher corporation accounts,Danaher Corporation accounts,188354,cc7524144763a1e2b533b3622701812e,account,FTO,Danaher Corporation accounts,,dgm_fraud_keywords,afaf41503849ab7471ec0ed9eb96ac32,dgm_fraud_keywords__caca0834d403f8d84db76c9a7541f7b1
dandong chemical fibre accounts,Dandong Chemical Fibre accounts,188354,acba047d8ed45d5f06555393b840c5cb,account,Legislator,Dandong Chemical Fibre accounts,,dgm_fraud_keywords,9f8d353af7f6475fd7dcc8c41ba07988,dgm_fraud_keywords__18bbe81bfc526e81812c8a13ad15c62c
danske bank a/s accounts,Danske Bank A/S accounts,188354,b576d69cc6e06d75e353598712172354,account,space,Danske Bank A/S accounts,,dgm_fraud_keywords,cbb01c031650b709377c28ceb8b41694,dgm_fraud_keywords__8c17e6c68491b3a1445fec4e1ee995b2
daqin railway accounts,Daqin Railway accounts,188354,4d573b870cf85f41b704d9b4a8c73e1d,account,Consulates,Daqin Railway accounts,,dgm_fraud_keywords,9825eaaebf627a280746d22fad938590,dgm_fraud_keywords__2a7e04caa6f6fda03e27b0b3c79bbcc2
dassault aviation accounts,Dassault Aviation accounts,188354,7a5a3b90b2e0a55a9bc18cc231b6e0d1,account,Legislator,Dassault Aviation accounts,,dgm_fraud_keywords,6d76a0fa8434003c0ac07e0af4769c2e,dgm_fraud_keywords__46ff36b78a7163461dd921601d5c9b25
dassault systèmes accounts,Dassault Systèmes accounts,188354,60360278d557eebf8fde51c8ca2742e8,account,Pipeline,Dassault Systèmes accounts,,dgm_fraud_keywords,953fe1b29618c6f57a2ce5cf0ae436c2,dgm_fraud_keywords__b7c2f996466fc8cb208c7e9dbf6c3137
datang international power generation accounts,Datang International Power Generation accounts,188354,a93a3eed8e437e48fbcff5dbdd9286b1,account,Keyphrase,Datang International Power Generation accounts,,dgm_fraud_keywords,d9c8a91befd89e7ea54805ebed8f9693,dgm_fraud_keywords__636faa5fccda0437c742c44e44bb8185
db hitek accounts,Db Hitek accounts,188354,0f68e868a08d4e37e938b121dcb82294,account,Pipeline,Db Hitek accounts,,dgm_fraud_keywords,de01e6e6a114bf19677e399f91486c95,dgm_fraud_keywords__0cc7c7849d9856010ea94bb34bae88a5
db insurance accounts,Db Insurance accounts,188354,e8f6d9a81d63538545863e8591b6d8e9,account,Consulates,Db Insurance accounts,,dgm_fraud_keywords,4b55b54fb580325883fa9de1cb2b7db1,dgm_fraud_keywords__984175521066b456c66970d8ea4aa74b
dbs bank accounts,Dbs Bank accounts,188354,a3109eff5b73a0f0adb29ca5bb0860d3,account,Wells,Dbs Bank accounts,,dgm_fraud_keywords,bc9cf0cf5b5d2e9f0b2c9f0c07dd3792,dgm_fraud_keywords__80d2b74640410ad993a48ec1b5c38ba1
deere & company accounts,Deere & Company accounts,188354,f1c700c166af9e832539926edbab7581,account,space,Deere & Company accounts,,dgm_fraud_keywords,28009a49993e8cb8c905ba517eb7d525,dgm_fraud_keywords__36d3ff485bfaaca49e352c72b5cb65f6
delta air lines accounts,Delta Air Lines accounts,188354,fec4bd69e375c6e8d4140b8f875bf900,account,Pipeline,Delta Air Lines accounts,,dgm_fraud_keywords,1c27472016d03747de9b4a6eb39422de,dgm_fraud_keywords__a3877afd6ebeec86cda8e2522468031b
delta electronics accounts,Delta Electronics accounts,188354,bcbb14d91652b75624e462440da5ed55,account,Shipping,Delta Electronics accounts,,dgm_fraud_keywords,14866c7c9820c023a205e9aa5e5a6fc5,dgm_fraud_keywords__e926015495a38370c81737ad250385fb
