keyword,caption_name,topic_id,type,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
ero copper,Canadian mining company Ero Copper,188471,mining company,,MiningCompany,Canadian mining company Ero Copper,,dgm_mining_mentionee,2e38425deb11e86c9b2060cc9c2f701c,dgm_mining_mentionee__2e38425deb11e86c9b2060cc9c2f701c
grupo méxico,Mexican mining company Grupo México,188471,mining company,,MiningCompany,Mexican mining company Grupo México,,dgm_mining_mentionee,fe3e6420950408fb907e827e7b4a1478,dgm_mining_mentionee__fe3e6420950408fb907e827e7b4a1478
eramet,French mining company ERAMET,188471,mining company,,MiningCompany,French mining company ERAMET,,dgm_mining_mentionee,9d0f0b667782e0d7da615d9a7fa6c92d,dgm_mining_mentionee__9d0f0b667782e0d7da615d9a7fa6c92d
kiswire,South Korean mining company Kiswire,188471,mining company,,MiningCompany,South Korean mining company Kiswire,,dgm_mining_mentionee,b9f0e4ea77c14a5a76f37506d8c29bb5,dgm_mining_mentionee__b9f0e4ea77c14a5a76f37506d8c29bb5
imdex,Australian mining company Imdex,188471,mining company,,MiningCompany,Australian mining company Imdex,,dgm_mining_mentionee,350d0342a62669e594a8ee369549ca8d,dgm_mining_mentionee__350d0342a62669e594a8ee369549ca8d
pacific metals,Japanese mining company Pacific Metals,188471,mining company,,MiningCompany,Japanese mining company Pacific Metals,,dgm_mining_mentionee,05ac30355c48acdde0bde176557030e5,dgm_mining_mentionee__05ac30355c48acdde0bde176557030e5
fortescue metals group,Australian mining company Fortescue Metals Group,188471,mining company,,MiningCompany,Australian mining company Fortescue Metals Group,,dgm_mining_mentionee,a0c9341fc261d66a2603278ca95f11ae,dgm_mining_mentionee__a0c9341fc261d66a2603278ca95f11ae
minera frisco,Mexican mining company Minera Frisco,188471,mining company,,MiningCompany,Mexican mining company Minera Frisco,,dgm_mining_mentionee,14b03ebe17e77f2e247d47fa8b0d5f56,dgm_mining_mentionee__14b03ebe17e77f2e247d47fa8b0d5f56
alphamin resources,Mauritian mining company Alphamin Resources,188471,mining company,,MiningCompany,Mauritian mining company Alphamin Resources,,dgm_mining_mentionee,ba49cf59f85696cb821800e7901f8217,dgm_mining_mentionee__ba49cf59f85696cb821800e7901f8217
shougang fushan resources group,Hong Kong mining company Shougang Fushan Resources Group,188471,mining company,,MiningCompany,Hong Kong mining company Shougang Fushan Resources Group,,dgm_mining_mentionee,3cf9b185f7a337a93af2b93414081c7b,dgm_mining_mentionee__3cf9b185f7a337a93af2b93414081c7b
copper mountain mining,Canadian mining company Copper Mountain Mining Corporation,188471,mining company,,MiningCompany,Canadian mining company Copper Mountain Mining Corporation,,dgm_mining_mentionee,53d365fa5d23bc79b84248d5efa827c2,dgm_mining_mentionee__53d365fa5d23bc79b84248d5efa827c2
managem,Moroccan mining company Managem,188471,mining company,,MiningCompany,Moroccan mining company Managem,,dgm_mining_mentionee,8bf121e4b1b56e2b9ce3cf5cc77054c3,dgm_mining_mentionee__8bf121e4b1b56e2b9ce3cf5cc77054c3
atlas consolidated mining,Philippine mining company Atlas Consolidated Mining,188471,mining company,,MiningCompany,Philippine mining company Atlas Consolidated Mining,,dgm_mining_mentionee,01a81563a87bd6ee8376ddbb93309881,dgm_mining_mentionee__01a81563a87bd6ee8376ddbb93309881
african rainbow minerals,South African mining company African Rainbow Minerals,188471,mining company,,MiningCompany,South African mining company African Rainbow Minerals,,dgm_mining_mentionee,f64858594a1e6b033c3d97088d38a94b,dgm_mining_mentionee__f64858594a1e6b033c3d97088d38a94b
nickel mines,Australian mining company Nickel Mines,188471,mining company,,MiningCompany,Australian mining company Nickel Mines,,dgm_mining_mentionee,dc558cd3ac10b5b72d986431045f4cf8,dgm_mining_mentionee__dc558cd3ac10b5b72d986431045f4cf8
imperial metals,Canadian mining company Imperial Metals Corporation,188471,mining company,,MiningCompany,Canadian mining company Imperial Metals Corporation,,dgm_mining_mentionee,0563d6301a3d5974eb265819eebed9da,dgm_mining_mentionee__0563d6301a3d5974eb265819eebed9da
china molybdenum,Chinese mining company China Molybdenum,188471,mining company,,MiningCompany,Chinese mining company China Molybdenum,,dgm_mining_mentionee,84fbd88b73a08983c19bda67827a7413,dgm_mining_mentionee__84fbd88b73a08983c19bda67827a7413
hindalco industries,Indian mining company Hindalco Industries,188471,mining company,,MiningCompany,Indian mining company Hindalco Industries,,dgm_mining_mentionee,722b6f83a48a98e034c8a96beb904cb3,dgm_mining_mentionee__722b6f83a48a98e034c8a96beb904cb3
boart longyear,US mining company Boart Longyear,188471,mining company,,MiningCompany,US mining company Boart Longyear,,dgm_mining_mentionee,eab9db00b10f24f6d3fe723977b3b832,dgm_mining_mentionee__eab9db00b10f24f6d3fe723977b3b832
"compass minerals international,","US mining company Compass Minerals International,",188471,mining company,,MiningCompany,"US mining company Compass Minerals International,",,dgm_mining_mentionee,1fb6dfd244316f64159c4a6bf343a1e2,dgm_mining_mentionee__1fb6dfd244316f64159c4a6bf343a1e2
labrador iron ore royalty,Canadian mining company Labrador Iron Ore Royalty Corporation,188471,mining company,,MiningCompany,Canadian mining company Labrador Iron Ore Royalty Corporation,,dgm_mining_mentionee,ae8d19f4a0f6c1205064c2fd85225e8e,dgm_mining_mentionee__ae8d19f4a0f6c1205064c2fd85225e8e
major drilling group international,Canadian mining company Major Drilling Group International,188471,mining company,,MiningCompany,Canadian mining company Major Drilling Group International,,dgm_mining_mentionee,7b97261f8ff1a991fe6d31e3838be6af,dgm_mining_mentionee__7b97261f8ff1a991fe6d31e3838be6af
mechel pao,Russian mining company Mechel PAO,188471,mining company,,MiningCompany,Russian mining company Mechel PAO,,dgm_mining_mentionee,87e4a54e22ec920d929e9a50611d1e09,dgm_mining_mentionee__87e4a54e22ec920d929e9a50611d1e09
pt vale indonesia,Indonesian mining company PT Vale Indonesia,188471,mining company,,MiningCompany,Indonesian mining company PT Vale Indonesia,,dgm_mining_mentionee,ae967303efd7663fde9bdb2541aa82aa,dgm_mining_mentionee__ae967303efd7663fde9bdb2541aa82aa
mineral resources ltd,Australian mining company Mineral Resources,188471,mining company,,MiningCompany,Australian mining company Mineral Resources,,dgm_mining_mentionee,1be848f881cdd8dd862933fadbe0331a,dgm_mining_mentionee__1be848f881cdd8dd862933fadbe0331a
molibdenos y metales,Chilean mining company Molibdenos y Metales,188471,mining company,,MiningCompany,Chilean mining company Molibdenos y Metales,,dgm_mining_mentionee,2e3231b147058ef30a5d57b32c8800a5,dgm_mining_mentionee__2e3231b147058ef30a5d57b32c8800a5
ratnamani metals & tubes,Indian mining company Ratnamani Metals & Tubes,188471,mining company,,MiningCompany,Indian mining company Ratnamani Metals & Tubes,,dgm_mining_mentionee,29f3dc54d95672164107401408fd972d,dgm_mining_mentionee__29f3dc54d95672164107401408fd972d
hudbay minerals,Canadian mining company Hudbay Minerals,188471,mining company,,MiningCompany,Canadian mining company Hudbay Minerals,,dgm_mining_mentionee,07afe18bb8883dc38ec0a7655df1c9cb,dgm_mining_mentionee__07afe18bb8883dc38ec0a7655df1c9cb
bhp,Australian mining company BHP Group,188471,mining company,,MiningCompany,Australian mining company BHP Group,,dgm_mining_mentionee,4d8d74c62186c16829fa576b06744684,dgm_mining_mentionee__4d8d74c62186c16829fa576b06744684
philex mining,Philippine mining company Philex Mining,188471,mining company,,MiningCompany,Philippine mining company Philex Mining,,dgm_mining_mentionee,849df097af37d9324d2eedeb484aa9d9,dgm_mining_mentionee__849df097af37d9324d2eedeb484aa9d9
jastrzebska spólka weglowa,Polish mining company Jastrzebska Spólka Weglowa,188471,mining company,,MiningCompany,Polish mining company Jastrzebska Spólka Weglowa,,dgm_mining_mentionee,626e7518065ecacdd0ca54cb3e2e8ebe,dgm_mining_mentionee__626e7518065ecacdd0ca54cb3e2e8ebe
anglo american,UK mining company Anglo American,188471,mining company,,MiningCompany,UK mining company Anglo American,,dgm_mining_mentionee,32aa610031ff66184cd776cb4408fee2,dgm_mining_mentionee__32aa610031ff66184cd776cb4408fee2
cap group,Chilean mining company CAP Group,188471,mining company,,MiningCompany,Chilean mining company CAP Group,,dgm_mining_mentionee,2dd7826dbbae4d897528e44293f96c3b,dgm_mining_mentionee__2dd7826dbbae4d897528e44293f96c3b
29metals,Australian mining company 29Metals,188471,mining company,,MiningCompany,Australian mining company 29Metals,,dgm_mining_mentionee,ca7cb7d976cee6d60d8d90313f4bd2a0,dgm_mining_mentionee__ca7cb7d976cee6d60d8d90313f4bd2a0
a-rank berhad,Malaysian mining company A-Rank Berhad,188471,mining company,,MiningCompany,Malaysian mining company A-Rank Berhad,,dgm_mining_mentionee,1da455d5fee72336aaa4beb2baceee37,dgm_mining_mentionee__1da455d5fee72336aaa4beb2baceee37
add new energy investment holdings group,Chinese mining company Add New Energy Investment Holdings Group,188471,mining company,,MiningCompany,Chinese mining company Add New Energy Investment Holdings Group,,dgm_mining_mentionee,59d6351603aca577845883f50f5d493f,dgm_mining_mentionee__59d6351603aca577845883f50f5d493f
advanced technology & materials,Chinese mining company Advanced Technology & Materials,188471,mining company,,MiningCompany,Chinese mining company Advanced Technology & Materials,,dgm_mining_mentionee,38fee8dfbfdc4be35f6011b0cfa83ef3,dgm_mining_mentionee__38fee8dfbfdc4be35f6011b0cfa83ef3
aeris resources,Australian mining company Aeris Resources,188471,mining company,,MiningCompany,Australian mining company Aeris Resources,,dgm_mining_mentionee,ecb7ebee5db1697141e70f2c4f988e12,dgm_mining_mentionee__ecb7ebee5db1697141e70f2c4f988e12
agnico eagle mines,Canadian mining company Agnico Eagle Mines,188471,mining company,,MiningCompany,Canadian mining company Agnico Eagle Mines,,dgm_mining_mentionee,cc4a22cded6687f00417af9137e9450f,dgm_mining_mentionee__cc4a22cded6687f00417af9137e9450f
alamos gold,Canadian mining company Alamos Gold,188471,mining company,,MiningCompany,Canadian mining company Alamos Gold,,dgm_mining_mentionee,cad5c37310c75fafe9095ab877089592,dgm_mining_mentionee__cad5c37310c75fafe9095ab877089592
alcoa,US mining company Alcoa Corporation,188471,mining company,,MiningCompany,US mining company Alcoa Corporation,,dgm_mining_mentionee,f0c4e32b561710ac2bbcd0e00ede7a40,dgm_mining_mentionee__f0c4e32b561710ac2bbcd0e00ede7a40
alpha metallurgical resources,US mining company Alpha Metallurgical Resources,188471,mining company,,MiningCompany,US mining company Alpha Metallurgical Resources,,dgm_mining_mentionee,6bada356bbf72290b93992937c1b9600,dgm_mining_mentionee__6bada356bbf72290b93992937c1b9600
alumetal,Polish mining company Alumetal,188471,mining company,,MiningCompany,Polish mining company Alumetal,,dgm_mining_mentionee,57f23c2694e1957dad67cc305a961598,dgm_mining_mentionee__57f23c2694e1957dad67cc305a961598
alumil aluminium industry,Greek mining company Alumil Aluminium Industry,188471,mining company,,MiningCompany,Greek mining company Alumil Aluminium Industry,,dgm_mining_mentionee,f2803e760daa3fa8ea10726df645b833,dgm_mining_mentionee__f2803e760daa3fa8ea10726df645b833
aluminium bahrain,Bahraini mining company Aluminium Bahrain,188471,mining company,,MiningCompany,Bahraini mining company Aluminium Bahrain,,dgm_mining_mentionee,cb444697908aa734b309949c4250d69b,dgm_mining_mentionee__cb444697908aa734b309949c4250d69b
amerigo resources,Canadian mining company Amerigo Resources,188471,mining company,,MiningCompany,Canadian mining company Amerigo Resources,,dgm_mining_mentionee,0c0a9c87309ad0bf620b033e9aa1fb95,dgm_mining_mentionee__0c0a9c87309ad0bf620b033e9aa1fb95
anglo asian mining,Azeri mining company Anglo Asian Mining,188471,mining company,,MiningCompany,Azeri mining company Anglo Asian Mining,,dgm_mining_mentionee,3ae1332b18099fee660062fbbe0f7b06,dgm_mining_mentionee__3ae1332b18099fee660062fbbe0f7b06
anhui fengxing wear resistant materials,Chinese mining company Anhui Fengxing Wear Resistant Materials,188471,mining company,,MiningCompany,Chinese mining company Anhui Fengxing Wear Resistant Materials,,dgm_mining_mentionee,307a4217425583c2d90cde8751964d84,dgm_mining_mentionee__307a4217425583c2d90cde8751964d84
anhui truchum advanced materials and technology,Chinese mining company Anhui Truchum Advanced Materials and Technology,188471,mining company,,MiningCompany,Chinese mining company Anhui Truchum Advanced Materials and Technology,,dgm_mining_mentionee,e9c33b50f5689c28d818bcb44e2c965e,dgm_mining_mentionee__e9c33b50f5689c28d818bcb44e2c965e
anhui xinke new materials,Chinese mining company Anhui Xinke New Materials,188471,mining company,,MiningCompany,Chinese mining company Anhui Xinke New Materials,,dgm_mining_mentionee,2a574b539c06a4f55737a758f4ba65c5,dgm_mining_mentionee__2a574b539c06a4f55737a758f4ba65c5
apex mining,Philippine mining company Apex Mining,188471,mining company,,MiningCompany,Philippine mining company Apex Mining,,dgm_mining_mentionee,96ff7d53fcc734b91ffebc073e3cf5f2,dgm_mining_mentionee__96ff7d53fcc734b91ffebc073e3cf5f2
arab potash company,Jordanian mining company Arab Potash Company,188471,mining company,,MiningCompany,Jordanian mining company Arab Potash Company,,dgm_mining_mentionee,34cb668f959500c664bb8df6721bc2bd,dgm_mining_mentionee__34cb668f959500c664bb8df6721bc2bd
arcelormittal,Luxembourg mining company ArcelorMittal,188471,mining company,,MiningCompany,Luxembourg mining company ArcelorMittal,,dgm_mining_mentionee,367a3d35c4d7f471fda91d2a8a8cbc2f,dgm_mining_mentionee__367a3d35c4d7f471fda91d2a8a8cbc2f
arconic,US mining company Arconic Corporation,188471,mining company,,MiningCompany,US mining company Arconic Corporation,,dgm_mining_mentionee,e0abd2c272994e45608eee4ccb8b5063,dgm_mining_mentionee__e0abd2c272994e45608eee4ccb8b5063
argonaut gold,US mining company Argonaut Gold,188471,mining company,,MiningCompany,US mining company Argonaut Gold,,dgm_mining_mentionee,93f6d7a49e9da9433e9f79f5e095b0d1,dgm_mining_mentionee__93f6d7a49e9da9433e9f79f5e095b0d1
gecamines,Congolese state-owned company Gecamines,188471,mining company,,MiningCompany,Congolese state-owned company Gecamines,,dgm_mining_mentionee,662c763c3f33575b8910507759fc6b0d,dgm_mining_mentionee__662c763c3f33575b8910507759fc6b0d
"asahi holdings,","Japanese mining company Asahi Holdings,",188471,mining company,,MiningCompany,"Japanese mining company Asahi Holdings,",,dgm_mining_mentionee,0a8e425c9674228fcc23ef13f80dc4a7,dgm_mining_mentionee__0a8e425c9674228fcc23ef13f80dc4a7
ashapura minechem,Indian mining company Ashapura Minechem,188471,mining company,,MiningCompany,Indian mining company Ashapura Minechem,,dgm_mining_mentionee,517233a2de6ac78104856d20565d940a,dgm_mining_mentionee__517233a2de6ac78104856d20565d940a
atalaya mining plc,Cypriot mining company Atalaya Mining Plc,188471,mining company,,MiningCompany,Cypriot mining company Atalaya Mining Plc,,dgm_mining_mentionee,7eab9097749b1ce5b3df121bc991f2f0,dgm_mining_mentionee__7eab9097749b1ce5b3df121bc991f2f0
b2gold,Canadian mining company B2Gold,188471,mining company,,MiningCompany,Canadian mining company B2Gold,,dgm_mining_mentionee,a71d353682aab3515022a38e9ff9906f,dgm_mining_mentionee__a71d353682aab3515022a38e9ff9906f
baiyin nonferrous group,Chinese mining company Baiyin Nonferrous Group,188471,mining company,,MiningCompany,Chinese mining company Baiyin Nonferrous Group,,dgm_mining_mentionee,e815bc15b2e4e521ddad2a00fc5a08bc,dgm_mining_mentionee__e815bc15b2e4e521ddad2a00fc5a08bc
balasore alloys,Indian mining company Balasore Alloys,188471,mining company,,MiningCompany,Indian mining company Balasore Alloys,,dgm_mining_mentionee,caa985f5c7ec76df8b57c328eeb56bbf,dgm_mining_mentionee__caa985f5c7ec76df8b57c328eeb56bbf
premium nickel resources,Canadian mining company Premium Nickel Resources,188471,mining company,,MiningCompany,Canadian mining company Premium Nickel Resources,,dgm_mining_mentionee,2f00f143ec9f55f4bfb863c392f5f60d,dgm_mining_mentionee__2f00f143ec9f55f4bfb863c392f5f60d
nkomati mine,Nkomati nickel mine,188471,nickel mines,,NickelMines,Nkomati nickel mine,,dgm_mining_mentionee,529e771e0b9f7abe1d3f275fd84596ba,dgm_mining_mentionee__529e771e0b9f7abe1d3f275fd84596ba
hongqiao group,Chinese aluminum manufacturer,188471,mining company,,MiningCompany,Chinese aluminum manufacturer,,dgm_mining_mentionee,aaaebc45b8433bdb1bebadbc01e0afd7,dgm_mining_mentionee__aaaebc45b8433bdb1bebadbc01e0afd7
baoji titanium industry,Chinese mining company Baoji Titanium Industry,188471,mining company,,MiningCompany,Chinese mining company Baoji Titanium Industry,,dgm_mining_mentionee,c1d22ad5477f044a88aad4d1ee7f8a70,dgm_mining_mentionee__c1d22ad5477f044a88aad4d1ee7f8a70
baotailong new materials,Chinese mining company Baotailong New Materials,188471,mining company,,MiningCompany,Chinese mining company Baotailong New Materials,,dgm_mining_mentionee,c7e3b59b73b5afe90484d439b8b69177,dgm_mining_mentionee__c7e3b59b73b5afe90484d439b8b69177
barrick gold,Canadian mining company Barrick Gold Corporation,188471,mining company,,MiningCompany,Canadian mining company Barrick Gold Corporation,,dgm_mining_mentionee,567b11ccaa7200eed8105f9dbe374d8f,dgm_mining_mentionee__567b11ccaa7200eed8105f9dbe374d8f
beijing kingee culture development,Chinese mining company Beijing Kingee Culture Development,188471,mining company,,MiningCompany,Chinese mining company Beijing Kingee Culture Development,,dgm_mining_mentionee,6af0517c48b22bba1a6735df69826f45,dgm_mining_mentionee__6af0517c48b22bba1a6735df69826f45
beijing lier high-temperature materials,Chinese mining company Beijing Lier High-temperature Materials,188471,mining company,,MiningCompany,Chinese mining company Beijing Lier High-temperature Materials,,dgm_mining_mentionee,22d68facdf717b47304ad729b5aba643,dgm_mining_mentionee__22d68facdf717b47304ad729b5aba643
biokarpet,Greek mining company Biokarpet,188471,mining company,,MiningCompany,Greek mining company Biokarpet,,dgm_mining_mentionee,433c8c7f4952ce9c8f47ae5c3cb21190,dgm_mining_mentionee__433c8c7f4952ce9c8f47ae5c3cb21190
