german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
baumstrasse,"Baumstrasse in Solingen, Germany",51.1720578,7.0944212,1,,,,,,,,,Refinery,"Baumstrasse in Solingen, Germany",,german_fires_solingen_locations,53408bde68ec0a8a78a26c02653fa85b,german_fires_solingen_locations__53408bde68ec0a8a78a26c02653fa85b
bauskotten,"Bauskotten in Solingen, Germany",51.1945244,7.050331,1,,,,,,,,,Pipeline,"Bauskotten in Solingen, Germany",,german_fires_solingen_locations,0c10abb86b56bb150e0f97cb03b0e9ee,german_fires_solingen_locations__0c10abb86b56bb150e0f97cb03b0e9ee
bausmuhlenstrasse,"Bausmuhlenstrasse in Solingen, Germany",51.1949684,7.0483054,1,,,,,,,,,LegislativeCommittee,"Bausmuhlenstrasse in Solingen, Germany",,german_fires_solingen_locations,90f9261ccd6d54789c33334912fc4643,german_fires_solingen_locations__90f9261ccd6d54789c33334912fc4643
baustrasse,"Baustrasse in Solingen, Germany",51.1628231,6.9999463,1,,,,,,,,,AAEntity,"Baustrasse in Solingen, Germany",,german_fires_solingen_locations,7760a887b956bd54917284bef2209523,german_fires_solingen_locations__7760a887b956bd54917284bef2209523
bavert,"Bavert in Solingen, Germany",51.177531,7.0193504,1,,,,,,,,,Diplomat,"Bavert in Solingen, Germany",,german_fires_solingen_locations,8187cb963d4d93c83203f141aea1870a,german_fires_solingen_locations__8187cb963d4d93c83203f141aea1870a
baverter strasse,"Baverter Strasse in Solingen, Germany",51.1753803,7.017497,1,,,,,,,,,IndustryTerm,"Baverter Strasse in Solingen, Germany",,german_fires_solingen_locations,da9dfc7deed98628bd777991af4a94c5,german_fires_solingen_locations__da9dfc7deed98628bd777991af4a94c5
bayernweg,"Bayernweg in Solingen, Germany",51.1664289,7.1067193,1,,,,,,,,,Wells,"Bayernweg in Solingen, Germany",,german_fires_solingen_locations,7898ee72cf9f0e33c4bddf2eae2f177e,german_fires_solingen_locations__7898ee72cf9f0e33c4bddf2eae2f177e
bebelallee,"Bebelallee in Solingen, Germany",51.1694394,7.0214839,1,,,,,,,,,space,"Bebelallee in Solingen, Germany",,german_fires_solingen_locations,8fb133c86639680e9f0bedca54ef9e44,german_fires_solingen_locations__8fb133c86639680e9f0bedca54ef9e44
becher strasse,"Becher Strasse in Solingen, Germany",51.1735718,7.0283996,1,,,,,,,,,Legislator,"Becher Strasse in Solingen, Germany",,german_fires_solingen_locations,19cd98d2ec71e796c7bc2f9ea671348f,german_fires_solingen_locations__19cd98d2ec71e796c7bc2f9ea671348f
bechsteinstrasse,"Bechsteinstrasse in Solingen, Germany",51.195969,7.0636834,1,,,,,,,,,Legislator,"Bechsteinstrasse in Solingen, Germany",,german_fires_solingen_locations,b5e5def4787aa166d5b6d72ec9b1d347,german_fires_solingen_locations__b5e5def4787aa166d5b6d72ec9b1d347
beckmannstrasse,"Beckmannstrasse in Solingen, Germany",51.1616419,7.0948804,1,,,,,,,,,Keyphrase,"Beckmannstrasse in Solingen, Germany",,german_fires_solingen_locations,9261cdd8519a5c387b1a05c64fcdff7d,german_fires_solingen_locations__9261cdd8519a5c387b1a05c64fcdff7d
beethovenstrasse,"Beethovenstrasse in Solingen, Germany",51.1753817,7.0573736,1,,,,,,,,,Exec,"Beethovenstrasse in Solingen, Germany",,german_fires_solingen_locations,a977f97a6b58b10b0d104ce924e0aa03,german_fires_solingen_locations__a977f97a6b58b10b0d104ce924e0aa03
behaimweg,"Behaimweg in Solingen, Germany",51.1519549,7.1028268,1,,,,,,,,,Exec,"Behaimweg in Solingen, Germany",,german_fires_solingen_locations,a401b550af4552d9428e54d1d3252184,german_fires_solingen_locations__a401b550af4552d9428e54d1d3252184
behringstrasse,"Behringstrasse in Solingen, Germany",51.1832591,7.0753443,1,,,,,,,,,Pipeline,"Behringstrasse in Solingen, Germany",,german_fires_solingen_locations,acce1494534268da766e11ec1680d3e3,german_fires_solingen_locations__acce1494534268da766e11ec1680d3e3
belfortstrasse,"Belfortstrasse in Solingen, Germany",51.1718061,7.0330662,1,,,,,,,,,Organization,"Belfortstrasse in Solingen, Germany",,german_fires_solingen_locations,411e75fbf6cb7a2cc06950bf237f5004,german_fires_solingen_locations__411e75fbf6cb7a2cc06950bf237f5004
belliniweg,"Belliniweg in Solingen, Germany",51.1895848,7.0436716,1,,,,,,,,,FTO,"Belliniweg in Solingen, Germany",,german_fires_solingen_locations,114a66fd3b66f29738a517eff002a4a4,german_fires_solingen_locations__114a66fd3b66f29738a517eff002a4a4
benrather strasse,"Benrather Strasse in Solingen, Germany",51.1648739,6.9938208,1,,,,,,,,,ForeignMinister,"Benrather Strasse in Solingen, Germany",,german_fires_solingen_locations,ea79145e87fe6ea66c8fb9fc014816f5,german_fires_solingen_locations__ea79145e87fe6ea66c8fb9fc014816f5
berg-isel-weg,"Berg-Isel-Weg in Solingen, Germany",51.1647235,7.0499842,1,,,,,,,,,News,"Berg-Isel-Weg in Solingen, Germany",,german_fires_solingen_locations,6edde88c444d2fdaff76dd8f489c216e,german_fires_solingen_locations__6edde88c444d2fdaff76dd8f489c216e
bergerstrasse,"Bergerstrasse in Solingen, Germany",51.1443029,7.0499137,1,,,,,,,,,Shipping,"Bergerstrasse in Solingen, Germany",,german_fires_solingen_locations,7a18acbb4df9aa4a93f91d36a7a6c34d,german_fires_solingen_locations__7a18acbb4df9aa4a93f91d36a7a6c34d
bergfeld,"Bergfeld in Solingen, Germany",51.1481191,7.0486314,1,,,,,,,,,Shipping,"Bergfeld in Solingen, Germany",,german_fires_solingen_locations,304ca9bc4fbda7327a8f4cd4a467fad9,german_fires_solingen_locations__304ca9bc4fbda7327a8f4cd4a467fad9
bergstrasse,"Bergstrasse in Solingen, Germany",51.170107,7.0798404,1,,,,,,,,,ForeignMinistry,"Bergstrasse in Solingen, Germany",,german_fires_solingen_locations,a5b6bc2a82490fb32bfae9d4833eba5f,german_fires_solingen_locations__a5b6bc2a82490fb32bfae9d4833eba5f
berndtstrasse,"Berndtstrasse in Solingen, Germany",51.1787553,7.0846674,1,,,,,,,,,Legislator,"Berndtstrasse in Solingen, Germany",,german_fires_solingen_locations,1d9b377076bab9ddff352cb122a99699,german_fires_solingen_locations__1d9b377076bab9ddff352cb122a99699
bertha-von-suttner-strasse,"Bertha-von-Suttner-Strasse in Solingen, Germany",51.1738696,7.1007231,1,,,,,,,,,Exec,"Bertha-von-Suttner-Strasse in Solingen, Germany",,german_fires_solingen_locations,1169c641047f49adbc70f718262efe60,german_fires_solingen_locations__1169c641047f49adbc70f718262efe60
bertholdstrasse,"Bertholdstrasse in Solingen, Germany",51.1852019,7.0513762,1,,,,,,,,,Keyphrase,"Bertholdstrasse in Solingen, Germany",,german_fires_solingen_locations,ddb714a150b10c93db866e2bfab23652,german_fires_solingen_locations__ddb714a150b10c93db866e2bfab23652
bertramsmuhler weg,"Bertramsmuhler Weg in Solingen, Germany",51.1542936,7.1128042,1,,,,,,,,,Exec,"Bertramsmuhler Weg in Solingen, Germany",,german_fires_solingen_locations,f252f950d447198720840317729f0d9d,german_fires_solingen_locations__f252f950d447198720840317729f0d9d
beuthener strasse,"Beuthener Strasse in Solingen, Germany",51.1825189,7.0227044,1,,,,,,,,,LegislativeCommittee,"Beuthener Strasse in Solingen, Germany",,german_fires_solingen_locations,41522e843dcebcb04964df1c56806d7d,german_fires_solingen_locations__41522e843dcebcb04964df1c56806d7d
bicksfeld,"Bicksfeld in Solingen, Germany",51.1519484,7.0069721,1,,,,,,,,,LegislativeCommittee,"Bicksfeld in Solingen, Germany",,german_fires_solingen_locations,f10d8e8efccecb1c2e67bdbc06a699a5,german_fires_solingen_locations__f10d8e8efccecb1c2e67bdbc06a699a5
bielauer weg,"Bielauer Weg in Solingen, Germany",51.1417069,7.0109309,1,,,,,,,,,space,"Bielauer Weg in Solingen, Germany",,german_fires_solingen_locations,3d7ed81be24a0fc4a4ea8d423b11e6e2,german_fires_solingen_locations__3d7ed81be24a0fc4a4ea8d423b11e6e2
bimerich,"Bimerich in Solingen, Germany",51.1882908,7.0891665,1,,,,,,,,,ForeignMinistry,"Bimerich in Solingen, Germany",,german_fires_solingen_locations,fe4b6438dd739a098325cf240c3479ba,german_fires_solingen_locations__fe4b6438dd739a098325cf240c3479ba
bimericher strasse,"Bimericher Strasse in Solingen, Germany",51.1894667,7.0836714,1,,,,,,,,,Organization,"Bimericher Strasse in Solingen, Germany",,german_fires_solingen_locations,3d3b9d73c62eb6a1fb69b05a0c14d9e7,german_fires_solingen_locations__3d3b9d73c62eb6a1fb69b05a0c14d9e7
birkendahl,"Birkendahl in Solingen, Germany",51.1317123,7.013937,1,,,,,,,,,Legislator,"Birkendahl in Solingen, Germany",,german_fires_solingen_locations,577fb01f83ec5013d8a6dc74b7a18c6c,german_fires_solingen_locations__577fb01f83ec5013d8a6dc74b7a18c6c
birkenweiher,"Birkenweiher in Solingen, Germany",51.1667745,7.0847415,1,,,,,,,,,Refinery,"Birkenweiher in Solingen, Germany",,german_fires_solingen_locations,beec4a66575414d2304f2f46b7c4b5f3,german_fires_solingen_locations__beec4a66575414d2304f2f46b7c4b5f3
birkerstrasse,"Birkerstrasse in Solingen, Germany",51.1670237,7.0843086,1,,,,,,,,,FTO,"Birkerstrasse in Solingen, Germany",,german_fires_solingen_locations,6599513b074addb660c1e5cc728971fa,german_fires_solingen_locations__6599513b074addb660c1e5cc728971fa
birkhauser busch,"Birkhauser Busch in Solingen, Germany",51.1440224,7.0067099,1,,,,,,,,,FTO,"Birkhauser Busch in Solingen, Germany",,german_fires_solingen_locations,e68765eec6e816c238d9da685f0cdb92,german_fires_solingen_locations__e68765eec6e816c238d9da685f0cdb92
bismarckplatz,"Bismarckplatz in Solingen, Germany",51.1621062,7.0918417,1,,,,,,,,,Legislator,"Bismarckplatz in Solingen, Germany",,german_fires_solingen_locations,e5d316eb3eda17b182c05bfcd8b54d0d,german_fires_solingen_locations__e5d316eb3eda17b182c05bfcd8b54d0d
bismarckstrasse,"Bismarckstrasse in Solingen, Germany",51.1604793,7.0925243,1,,,,,,,,,Refinery,"Bismarckstrasse in Solingen, Germany",,german_fires_solingen_locations,437badda932aae18017f6d1a965099ab,german_fires_solingen_locations__437badda932aae18017f6d1a965099ab
bleichstrasse,"Bleichstrasse in Solingen, Germany",51.1748024,7.0932938,1,,,,,,,,,Exec,"Bleichstrasse in Solingen, Germany",,german_fires_solingen_locations,14f4ad8e95442bc297668f52f6d44955,german_fires_solingen_locations__14f4ad8e95442bc297668f52f6d44955
blucherstrasse,"Blucherstrasse in Solingen, Germany",51.1701844,7.025696,1,,,,,,,,,Consulates,"Blucherstrasse in Solingen, Germany",,german_fires_solingen_locations,faac8e7f0572f965e2e191c450b4c69e,german_fires_solingen_locations__faac8e7f0572f965e2e191c450b4c69e
blumenstrasse,"Blumenstrasse in Solingen, Germany",51.1749455,7.0794495,1,,,,,,,,,Consulates,"Blumenstrasse in Solingen, Germany",,german_fires_solingen_locations,a84dd3b6e6e826ed8d5e36cba92cb2cc,german_fires_solingen_locations__a84dd3b6e6e826ed8d5e36cba92cb2cc
blumentalweg,"Blumentalweg in Solingen, Germany",51.2086944,7.0634626,1,,,,,,,,,IndustryTerm,"Blumentalweg in Solingen, Germany",,german_fires_solingen_locations,1dc07073a4db223a23c37cc36b9c9780,german_fires_solingen_locations__1dc07073a4db223a23c37cc36b9c9780
blythweg,"Blythweg in Solingen, Germany",51.1448173,7.007083,1,,,,,,,,,Person,"Blythweg in Solingen, Germany",,german_fires_solingen_locations,5a420bf89997148077f80c981ad4dd89,german_fires_solingen_locations__5a420bf89997148077f80c981ad4dd89
bocklinstrasse,"Bocklinstrasse in Solingen, Germany",51.187419,7.0448461,1,,,,,,,,,ForeignMinister,"Bocklinstrasse in Solingen, Germany",,german_fires_solingen_locations,a24eedb17c7e07f58d8e26f014d19764,german_fires_solingen_locations__a24eedb17c7e07f58d8e26f014d19764
bogenstrasse,"Bogenstrasse in Solingen, Germany",51.1634335,6.9931944,1,,,,,,,,,CompanyKeyword,"Bogenstrasse in Solingen, Germany",,german_fires_solingen_locations,67968a56ddf08794e4b33f924b681c63,german_fires_solingen_locations__67968a56ddf08794e4b33f924b681c63
bonner strasse,"Bonner Strasse in Solingen, Germany",51.1502027,6.9936192,1,,,,,,,,,Organization,"Bonner Strasse in Solingen, Germany",,german_fires_solingen_locations,efa5489ec3782fe7ab2359f13dbcdd19,german_fires_solingen_locations__efa5489ec3782fe7ab2359f13dbcdd19
borchertstrasse,"Borchertstrasse in Solingen, Germany",51.1596951,7.0597652,1,,,,,,,,,Refinery,"Borchertstrasse in Solingen, Germany",,german_fires_solingen_locations,f321b083d9c61246f80d256482523921,german_fires_solingen_locations__f321b083d9c61246f80d256482523921
borsenstrasse,"Borsenstrasse in Solingen, Germany",51.142065,7.0725973,1,,,,,,,,,News,"Borsenstrasse in Solingen, Germany",,german_fires_solingen_locations,ef0e1f0209a04064343de212a2f6bb6f,german_fires_solingen_locations__ef0e1f0209a04064343de212a2f6bb6f
botenweg,"Botenweg in Solingen, Germany",51.1679223,7.033478,1,,,,,,,,,FTO,"Botenweg in Solingen, Germany",,german_fires_solingen_locations,0c87622f84d6950d90a4903f6dd6a9d8,german_fires_solingen_locations__0c87622f84d6950d90a4903f6dd6a9d8
bozener strasse,"Bozener Strasse in Solingen, Germany",51.1589432,7.0904371,1,,,,,,,,,AAEntity,"Bozener Strasse in Solingen, Germany",,german_fires_solingen_locations,666f4a8c91798c1728ad254f6bab0060,german_fires_solingen_locations__666f4a8c91798c1728ad254f6bab0060
brabanter strasse,"Brabanter Strasse in Solingen, Germany",51.1646785,6.9886123,1,,,,,,,,,CompanyKeyword,"Brabanter Strasse in Solingen, Germany",,german_fires_solingen_locations,d7b93df00fdea105d1e42cfd4a782f10,german_fires_solingen_locations__d7b93df00fdea105d1e42cfd4a782f10
brahmsstrasse,"Brahmsstrasse in Solingen, Germany",51.1843869,7.0594995,1,,,,,,,,,Person,"Brahmsstrasse in Solingen, Germany",,german_fires_solingen_locations,71b482f7bbbe37fdd4ddb39e89ce2529,german_fires_solingen_locations__71b482f7bbbe37fdd4ddb39e89ce2529
brander weg,"Brander Weg in Solingen, Germany",51.1305922,7.0060459,1,,,,,,,,,space,"Brander Weg in Solingen, Germany",,german_fires_solingen_locations,872a8a0ea348adae5e1fa25340e84a5c,german_fires_solingen_locations__872a8a0ea348adae5e1fa25340e84a5c
brandteich,"Brandteich in Solingen, Germany",51.2116496,7.0718811,1,,,,,,,,,CompanyKeyword,"Brandteich in Solingen, Germany",,german_fires_solingen_locations,d02472b40aa079da847c034b2fcdd92a,german_fires_solingen_locations__d02472b40aa079da847c034b2fcdd92a
brauereistrasse,"Brauereistrasse in Solingen, Germany",51.1534985,7.0679714,1,,,,,,,,,Wells,"Brauereistrasse in Solingen, Germany",,german_fires_solingen_locations,a3f66f37e88cd6683a656466f9968990,german_fires_solingen_locations__a3f66f37e88cd6683a656466f9968990
breidbacher tor,"Breidbacher Tor in Solingen, Germany",51.1712042,7.0860369,1,,,,,,,,,Shipping,"Breidbacher Tor in Solingen, Germany",,german_fires_solingen_locations,720775e7fae65ff7e0f99362a2ff568d,german_fires_solingen_locations__720775e7fae65ff7e0f99362a2ff568d
breite strasse,"Breite Strasse in Solingen, Germany",51.1494458,7.061463,1,,,,,,,,,ForeignMinistry,"Breite Strasse in Solingen, Germany",,german_fires_solingen_locations,dfb609984f55c7d775a25c2c2a8e39e0,german_fires_solingen_locations__dfb609984f55c7d775a25c2c2a8e39e0
bremsheyplatz,"Bremsheyplatz in Solingen, Germany",51.1605925,7.0024148,1,,,,,,,,,Media,"Bremsheyplatz in Solingen, Germany",,german_fires_solingen_locations,8ec5c52e3e56a232d24cfd2d6b898765,german_fires_solingen_locations__8ec5c52e3e56a232d24cfd2d6b898765
breslauer strasse,"Breslauer Strasse in Solingen, Germany",51.1814603,7.021074,1,,,,,,,,,ForeignMinistry,"Breslauer Strasse in Solingen, Germany",,german_fires_solingen_locations,5239cfcc0752571f0c004d84499998da,german_fires_solingen_locations__5239cfcc0752571f0c004d84499998da
brockenberg,"Brockenberg in Solingen, Germany",51.1446943,7.0550836,1,,,,,,,,,AAEntity,"Brockenberg in Solingen, Germany",,german_fires_solingen_locations,e64ff1377f6f17710b63bd8e22bb6c6f,german_fires_solingen_locations__e64ff1377f6f17710b63bd8e22bb6c6f
brockenstrasse,"Brockenstrasse in Solingen, Germany",51.1551405,7.0299692,1,,,,,,,,,IndustryTerm,"Brockenstrasse in Solingen, Germany",,german_fires_solingen_locations,4758695d90add0d18dd29c8723af8fb0,german_fires_solingen_locations__4758695d90add0d18dd29c8723af8fb0
brosshauser strasse,"Brosshauser Strasse in Solingen, Germany",51.1660735,6.9989403,1,,,,,,,,,ForeignMinistry,"Brosshauser Strasse in Solingen, Germany",,german_fires_solingen_locations,17b8f6a372079be49673844b294b433a,german_fires_solingen_locations__17b8f6a372079be49673844b294b433a
bruckenstrasse,"Bruckenstrasse in Solingen, Germany",51.1648919,7.0770355,1,,,,,,,,,Consulates,"Bruckenstrasse in Solingen, Germany",,german_fires_solingen_locations,c3c6f4e483573ee75ad6112fa65b70f4,german_fires_solingen_locations__c3c6f4e483573ee75ad6112fa65b70f4
brucknerstrasse,"Brucknerstrasse in Solingen, Germany",51.1815917,7.0623546,1,,,,,,,,,Organization,"Brucknerstrasse in Solingen, Germany",,german_fires_solingen_locations,939f48dab7b8c0244e451f6ffbaa03b3,german_fires_solingen_locations__939f48dab7b8c0244e451f6ffbaa03b3
bruderstrasse,"Bruderstrasse in Solingen, Germany",51.179123,7.0285695,1,,,,,,,,,Consulates,"Bruderstrasse in Solingen, Germany",,german_fires_solingen_locations,f15afe34784f8df34fc564e2fb5c8aad,german_fires_solingen_locations__f15afe34784f8df34fc564e2fb5c8aad
bruhler berg,"Bruhler Berg in Solingen, Germany",51.1551016,7.0797464,1,,,,,,,,,ForeignMinister,"Bruhler Berg in Solingen, Germany",,german_fires_solingen_locations,b7aa50483b27e4cca0024d978d5f3a28,german_fires_solingen_locations__b7aa50483b27e4cca0024d978d5f3a28
bruhler strasse,"Bruhler Strasse in Solingen, Germany",51.1594591,7.0842526,1,,,,,,,,,News,"Bruhler Strasse in Solingen, Germany",,german_fires_solingen_locations,8af34db329dedc5751e780d794d62913,german_fires_solingen_locations__8af34db329dedc5751e780d794d62913
brunhildweg,"Brunhildweg in Solingen, Germany",51.1962585,7.0886653,1,,,,,,,,,IndustryTerm,"Brunhildweg in Solingen, Germany",,german_fires_solingen_locations,40dba95493bca804ba27b6316e285986,german_fires_solingen_locations__40dba95493bca804ba27b6316e285986
brunnenstrasse,"Brunnenstrasse in Solingen, Germany",51.161487,7.0183349,1,,,,,,,,,Person,"Brunnenstrasse in Solingen, Germany",,german_fires_solingen_locations,e360294c38a7003817ed53b3dab022a1,german_fires_solingen_locations__e360294c38a7003817ed53b3dab022a1
buchenstrasse,"Buchenstrasse in Solingen, Germany",51.1734023,7.0382692,1,,,,,,,,,CompanyKeyword,"Buchenstrasse in Solingen, Germany",,german_fires_solingen_locations,b47411dffd501e88347991cbf295832c,german_fires_solingen_locations__b47411dffd501e88347991cbf295832c
bucherhof,"Bucherhof in Solingen, Germany",51.1561324,7.0934784,1,,,,,,,,,space,"Bucherhof in Solingen, Germany",,german_fires_solingen_locations,1c3d41d7fa76f71809c022c40104e4ff,german_fires_solingen_locations__1c3d41d7fa76f71809c022c40104e4ff
buchnerstrasse,"Buchnerstrasse in Solingen, Germany",51.1529445,7.0149996,1,,,,,,,,,Shipping,"Buchnerstrasse in Solingen, Germany",,german_fires_solingen_locations,ebf3113f2dd7ffd954715cd0e29436ab,german_fires_solingen_locations__ebf3113f2dd7ffd954715cd0e29436ab
buchweizenberg,"Buchweizenberg in Solingen, Germany",51.1519168,7.0008129,1,,,,,,,,,Refinery,"Buchweizenberg in Solingen, Germany",,german_fires_solingen_locations,7b949d2f902bb8ae807abdecd9ebf0ac,german_fires_solingen_locations__7b949d2f902bb8ae807abdecd9ebf0ac
buckerter strasse,"Buckerter Strasse in Solingen, Germany",51.1974931,7.0543137,1,,,,,,,,,Diplomat,"Buckerter Strasse in Solingen, Germany",,german_fires_solingen_locations,59944070700ee060159dc3f644cd8bef,german_fires_solingen_locations__59944070700ee060159dc3f644cd8bef
bugelstrasse,"Bugelstrasse in Solingen, Germany",51.1633229,7.071165,1,,,,,,,,,AAEntity,"Bugelstrasse in Solingen, Germany",,german_fires_solingen_locations,acafb678efa189c0a9028a392802a55c,german_fires_solingen_locations__acafb678efa189c0a9028a392802a55c
bulowplatz,"Bulowplatz in Solingen, Germany",51.1586683,7.0947254,1,,,,,,,,,LegislativeCommittee,"Bulowplatz in Solingen, Germany",,german_fires_solingen_locations,a46b08d32f4e9e313cb491fbbdfbf2f4,german_fires_solingen_locations__a46b08d32f4e9e313cb491fbbdfbf2f4
